Time,Q_1_M,Q_1_L,Q_1_U,Q_2_M,Q_2_L,Q_2_U,PZ_M,PZ_L,PZ_U,P_C1_M,P_C1_L,P_C1_U,P_C2_M,P_C2_L,P_C2_U,QE_M,QE_L,QE_U,QL_M,QL_L,QL_U,Batch
90,0.7379884988287511,0.7287700468141252,0.7473779040084031,0.04311739595184052,0.025563561797969928,0.06034246274708512,0.12987398995893956,0.07981216873322788,0.1909362571369693,0.7493460463924291,0.6797415419166092,0.8145634036242791,0.11909465951575249,0.07620144649449787,0.17077213444249595,0.558045175615814,0.5075784833660808,0.6060203003594693,0.441954824384186,0.39397969964053065,0.4924215166339192,0.8678033647593111
0,0.7386525773524767,0.7292783775912645,0.7483762912219614,0.05846092173521908,0.041085028357901454,0.07439199985523037,0.10748107587638417,0.0695323273947548,0.154673835368363,0.7506909418416237,0.6875388431061954,0.8065240119716676,0.14037951802639037,0.09832474464435322,0.19482979141300558,0.56273109283215506,0.5174104025016731,0.6022837050932425,0.43726890716784494,0.3977162949067575,0.48258959749832686,0.6178235276602209
14,0.7386525773524767,0.7292783775912645,0.7483762912219614,0.05846092173521908,0.041085028357901454,0.07439199985523037,0.10748107587638417,0.0695323273947548,0.154673835368363,0.7506909418416237,0.6875388431061954,0.8065240119716676,0.14037951802639037,0.09832474464435322,0.19482979141300558,0.56273109283215506,0.5174104025016731,0.6022837050932425,0.43726890716784494,0.3977162949067575,0.48258959749832686,0.6178235276602209
30,0.7386525773524767,0.7292783775912645,0.7483762912219614,0.05846092173521908,0.041085028357901454,0.07439199985523037,0.13586439554682683,0.0903989059976038,0.19256302068536585,0.7453951541740105,0.6855632603102859,0.8052926709951753,0.11617201242157316,0.07689420690414435,0.16455877250653986,0.5575106752158772,0.5133294288991295,0.6012359395362268,0.4424893247841229,0.3987640604637733,0.4866705711008706,0.6178235276602209
60,0.7386525773524767,0.7292783775912645,0.7483762912219614,0.05846092173521908,0.041085028357901454,0.07439199985523037,0.13121006417817022,0.08422103252374422,0.1926848091669073,0.7098677123133194,0.6371589420735421,0.7774290344217408,0.1552127250834977,0.1056087414343389,0.21673442997433653,0.5336297597634476,0.4820060522371742,0.5824931391726761,0.46637024023655244,0.41750686082732386,0.5179939477628257,0.6178235276602209
90,0.7386525773524767,0.7292783775912645,0.7483762912219614,0.05846092173521908,0.041085028357901454,0.07439199985523037,0.13121006417817022,0.08422103252374422,0.1926848091669073,0.7098677123133194,0.6371589420735421,0.7774290344217408,0.1552127250834977,0.1056087414343389,0.21673442997433653,0.5336297597634476,0.4820060522371742,0.5824931391726761,0.46637024023655244,0.41750686082732386,0.5179939477628257,0.6178235276602209
0,0.7377593815914131,0.7284980818554705,0.7471112207708389,0.05639606976421323,0.03852272877278098,0.07300768325781691,0.08077451930911037,0.04940771344609418,0.12558289984119078,0.729359325552742,0.6597292421788259,0.7901031000164624,0.1871937556201555,0.13696266880226976,0.25081719494845156,0.548799108496322,0.5002884429183408,0.591674455248231,0.45120089150367804,0.40832554475176897,0.49971155708165904,0.6370501203928143
14,0.7377593815914131,0.7284980818554705,0.7471112207708389,0.05639606976421323,0.03852272877278098,0.07300768325781691,0.08077451930911037,0.04940771344609418,0.12558289984119078,0.729359325552742,0.6597292421788259,0.7901031000164624,0.1871937556201555,0.13696266880226976,0.25081719494845156,0.548799108496322,0.5002884429183408,0.591674455248231,0.45120089150367804,0.40832554475176897,0.49971155708165904,0.6370501203928143
30,0.7377593815914131,0.7284980818554705,0.7471112207708389,0.05639606976421323,0.03852272877278098,0.07300768325781691,0.05498201569228426,0.029022943002795315,0.09615990404348254,0.8501091667696484,0.7978696731393895,0.8949788612174817,0.09296959919716835,0.05814927729496782,0.13905034570549688,0.6328286908055933,0.5956356133119535,0.6649311183370334,0.36717130919440666,0.3350688816629664,0.4043643866880465,0.6370501203928143
60,0.7377593815914131,0.7284980818554705,0.7471112207708389,0.05639606976421323,0.03852272877278098,0.07300768325781691,0.1383644041791509,0.08913894138977828,0.20138429934122393,0.7344487511145334,0.6631903581065614,0.7977856112321073,0.12398256366310284,0.08019669436654656,0.17933126575061348,0.5493135145166789,0.4981230417316403,0.5962590512996562,0.45068648548332113,0.40374094870034377,0.5018769582683597,0.6370501203928143
90,0.7377593815914131,0.7284980818554705,0.7471112207708389,0.05639606976421323,0.03852272877278098,0.07300768325781691,0.1383644041791509,0.08913894138977828,0.20138429934122393,0.7344487511145334,0.6631903581065614,0.7977856112321073,0.12398256366310284,0.08019669436654656,0.17933126575061348,0.5493135145166789,0.4981230417316403,0.5962590512996562,0.45068648548332113,0.40374094870034377,0.5018769582683597,0.6370501203928143
0,0.7427700217910524,0.7336330152063115,0.7524784033735891,0.05952206647937751,0.043526245529841606,0.07606589286393371,0.14700249301227372,0.10330676835815522,0.20148683102510256,0.7002931897449793,0.6334259328261955,0.7582847224544592,0.15103741548203042,0.10532277992315815,0.2045814549419215,0.5292234361929589,0.4813607331289068,0.571543570215363,0.4707765638070412,0.428456429784637,0.5186392668710931,0.6260263205040246
14,0.7427700217910524,0.7336330152063115,0.7524784033735891,0.05952206647937751,0.043526245529841606,0.07606589286393371,0.14700249301227372,0.10330676835815522,0.20148683102510256,0.7002931897449793,0.6334259328261955,0.7582847224544592,0.15103741548203042,0.10532277992315815,0.2045814549419215,0.5292234361929589,0.4813607331289068,0.571543570215363,0.4707765638070412,0.428456429784637,0.5186392668710931,0.6260263205040246
30,0.7427700217910524,0.7336330152063115,0.7524784033735891,0.05952206647937751,0.043526245529841606,0.07606589286393371,0.1403138988923895,0.09307712539642544,0.19931079038834262,0.7584226823556786,0.6925719612785627,0.8165110749338119,0.09936478043572555,0.06328968604016007,0.14519885644541422,0.5696680472510276,0.5216040037487378,0.6125436970313443,0.43033195274897235,0.38745630296865563,0.4783959962512622,0.6260263205040246
60,0.7427700217910524,0.7336330152063115,0.7524784033735891,0.05952206647937751,0.043526245529841606,0.07606589286393371,0.133595817467475,0.08753057918255791,0.19009334549516096,0.7685328769515372,0.7036381371800314,0.8252033323080852,0.096206874186134,0.06030829846704225,0.14454323426816443,0.5772013277202579,0.5288000128516023,0.6186417601865816,0.4227986722797421,0.3813582398134185,0.47119998714839767,0.6260263205040246
90,0.7427700217910524,0.7336330152063115,0.7524784033735891,0.05952206647937751,0.043526245529841606,0.07606589286393371,0.133595817467475,0.08753057918255791,0.19009334549516096,0.7685328769515372,0.7036381371800314,0.8252033323080852,0.096206874186134,0.06030829846704225,0.14454323426816443,0.5772013277202579,0.5288000128516023,0.6186417601865816,0.4227986722797421,0.3813582398134185,0.47119998714839767,0.6260263205040246
0,0.7406706361082763,0.7308758484540222,0.7498910732590911,0.05893210823050022,0.04129419931059697,0.07693541994502447,0.08976582278553615,0.054583490606263434,0.135339583591915,0.7382039580741446,0.6708490742037619,0.7967658731326323,0.16977184221289532,0.12063046323443474,0.2301705048310975,0.5566171091897952,0.508705785888142,0.598403712365364,0.44338289081020477,0.40159628763463584,0.49129421411185803,0.27933698636479676
14,0.7406706361082763,0.7308758484540222,0.7498910732590911,0.05893210823050022,0.04129419931059697,0.07693541994502447,0.08976582278553615,0.054583490606263434,0.135339583591915,0.7382039580741446,0.6708490742037619,0.7967658731326323,0.16977184221289532,0.12063046323443474,0.2301705048310975,0.5566171091897952,0.508705785888142,0.598403712365364,0.44338289081020477,0.40159628763463584,0.49129421411185803,0.27933698636479676
30,0.7406706361082763,0.7308758484540222,0.7498910732590911,0.05893210823050022,0.04129419931059697,0.07693541994502447,0.09470454011323308,0.059066623150813034,0.14529024524909753,0.7683087387700511,0.7005954118638059,0.8254124104447458,0.13563718409695458,0.09046265455626336,0.19366243445112022,0.5773863552706124,0.5288957671546094,0.6168269382686613,0.4226136447293875,0.38317306173133864,0.47110423284539066,0.27933698636479676
60,0.7406706361082763,0.7308758484540222,0.7498910732590911,0.05893210823050022,0.04129419931059697,0.07693541994502447,0.17352925604690392,0.11888195856263825,0.23690592648076286,0.6988782782878512,0.630309631345214,0.76453749941103,0.12564744123593946,0.08256759921078016,0.17578485186115436,0.5247517590755556,0.4756539863062373,0.5721917604816162,0.4752482409244444,0.42780823951838376,0.5243460136937627,0.27933698636479676
90,0.7406706361082763,0.7308758484540222,0.7498910732590911,0.05893210823050022,0.04129419931059697,0.07693541994502447,0.17352925604690392,0.11888195856263825,0.23690592648076286,0.6988782782878512,0.630309631345214,0.76453749941103,0.12564744123593946,0.08256759921078016,0.17578485186115436,0.5247517590755556,0.4756539863062373,0.5721917604816162,0.4752482409244444,0.42780823951838376,0.5243460136937627,0.27933698636479676
0,0.7338478920084077,0.7247055956979199,0.7438710925076926,0.057064898387218344,0.04001720354380204,0.07463745159930689,0.13677667414854053,0.08907584308613413,0.19403520062421106,0.7120536852898727,0.6454961062923585,0.7745380418751939,0.1507128154316752,0.10792361908754358,0.19957347346269014,0.5312068415582331,0.48228872966425623,0.5771268929795159,0.46879315844176694,0.42287310702048403,0.5177112703357436,0.9661436195019633
14,0.7338478920084077,0.7247055956979199,0.7438710925076926,0.057064898387218344,0.04001720354380204,0.07463745159930689,0.13677667414854053,0.08907584308613413,0.19403520062421106,0.7120536852898727,0.6454961062923585,0.7745380418751939,0.1507128154316752,0.10792361908754358,0.19957347346269014,0.5312068415582331,0.48228872966425623,0.5771268929795159,0.46879315844176694,0.42287310702048403,0.5177112703357436,0.9661436195019633
30,0.7338478920084077,0.7247055956979199,0.7438710925076926,0.057064898387218344,0.04001720354380204,0.07463745159930689,0.12112858333193749,0.07796432619810241,0.1720419281635848,0.7017506282688268,0.6353363054597053,0.7644960973451274,0.17596463972335952,0.12461726653332657,0.23523060878143096,0.5255312006516648,0.4788640877879617,0.5692965443149295,0.4744687993483352,0.4307034556850705,0.5211359122120383,0.9661436195019633
60,0.7338478920084077,0.7247055956979199,0.7438710925076926,0.057064898387218344,0.04001720354380204,0.07463745159930689,0.18043637897937564,0.1293726969192455,0.24721204708784084,0.6944619482015625,0.6220857708346421,0.7575975002468552,0.12214322302478797,0.0815764447001641,0.17546144286581875,0.5169587119401413,0.4654379535818234,0.563492124528159,0.48304128805985874,0.43650787547184094,0.5345620464181766,0.9661436195019633
90,0.7338478920084077,0.7247055956979199,0.7438710925076926,0.057064898387218344,0.04001720354380204,0.07463745159930689,0.18043637897937564,0.1293726969192455,0.24721204708784084,0.6944619482015625,0.6220857708346421,0.7575975002468552,0.12214322302478797,0.0815764447001641,0.17546144286581875,0.5169587119401413,0.4654379535818234,0.563492124528159,0.48304128805985874,0.43650787547184094,0.5345620464181766,0.9661436195019633
0,0.7373667272882934,0.7273428919226304,0.7476770512913364,0.060222289766314954,0.043201981282242646,0.07779702668582701,0.10165515556690885,0.06403770720125061,0.14859440821652642,0.6955593472258816,0.6328722797266834,0.7619845337562788,0.20061784308523428,0.14822157230911664,0.2581318118976129,0.5252704824944014,0.4801091701836658,0.5711468624790136,0.47472951750559855,0.4288531375209864,0.5198908298163343,0.8348691484425217
14,0.7373667272882934,0.7273428919226304,0.7476770512913364,0.060222289766314954,0.043201981282242646,0.07779702668582701,0.10165515556690885,0.06403770720125061,0.14859440821652642,0.6955593472258816,0.6328722797266834,0.7619845337562788,0.20061784308523428,0.14822157230911664,0.2581318118976129,0.5252704824944014,0.4801091701836658,0.5711468624790136,0.47472951750559855,0.4288531375209864,0.5198908298163343,0.8348691484425217
30,0.7373667272882934,0.7273428919226304,0.7476770512913364,0.060222289766314954,0.043201981282242646,0.07779702668582701,0.148074259034973,0.09949613968707711,0.20773421264627748,0.6726896298812602,0.6067015952670086,0.7362040605671277,0.17639618744807495,0.12998324679112205,0.23191709221345572,0.5066308911693267,0.4588233096135734,0.5524043292981251,0.49336910883067325,0.4475956707018749,0.5411766903864265,0.8348691484425217
60,0.7373667272882934,0.7273428919226304,0.7476770512913364,0.060222289766314954,0.043201981282242646,0.07779702668582701,0.10072264425740596,0.061212463176599084,0.15122345973925314,0.714076879098299,0.6391574046406462,0.7772160249500079,0.18306178551647423,0.1298168098320708,0.24653507329971458,0.537648631861184,0.4842016730815311,0.5827274918164144,0.4623513681388161,0.4172725081835856,0.5157983269184689,0.8348691484425217
90,0.7373667272882934,0.7273428919226304,0.7476770512913364,0.060222289766314954,0.043201981282242646,0.07779702668582701,0.10072264425740596,0.061212463176599084,0.15122345973925314,0.714076879098299,0.6391574046406462,0.7772160249500079,0.18306178551647423,0.1298168098320708,0.24653507329971458,0.537648631861184,0.4842016730815311,0.5827274918164144,0.4623513681388161,0.4172725081835856,0.5157983269184689,0.8348691484425217
