file,SID,b0,b_lr0,rsd
Post_tte_DEU_pn.csv,DEU,0.003412097700408599,-0.01461777858570561,0.004045835074905153
Post_tte_ESP_pn.csv,ESP,0.01991001792265025,-0.013858524031535637,0.001879692572816596
Post_tte_ITA_pn.csv,ITA,0.04474358524226894,-0.01389366144118187,0.0019719643141937
Post_tte_JPN_pn.csv,JPN,0.01973603980553536,-0.014670934939264385,0.0029615668999737714
Post_tte_pn.csv,GSK,0.02205313869814984,-0.014558705842553973,0.0011786454899889312
