SID,Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
ESP,C1,lp__,622.3456593031083,0.04770936425188531,1.2674644307537908,619.0543010703692,621.8081535997443,622.6876753128739,623.2436667403107,623.7385608290588,705.7718006762032,1.0064065796756467
ESP,C2,bg,0.05127926271453479,0.00188080562026403,0.07103557582911782,-0.08418358290384508,0.00276100406476016,0.05053853829344933,0.10050102953614892,0.19164635234104083,1426.474402451224,0.9985609959743958
ESP,C2,b0,0.28749675844928746,4.0564585066770793e-4,0.01484402649815254,0.25876442833893676,0.27755235495771285,0.2875712306822329,0.29789168414912903,0.31467191883494794,1339.0887639168354,1.000994183382257
ESP,C2,bg,0.05127926271453479,0.00188080562026403,0.07103557582911782,-0.08418358290384508,0.00276100406476016,0.05053853829344933,0.10050102953614892,0.19164635234104083,1426.474402451224,0.9985609959743958
ESP,C2,sigma,0.26451422307443623,2.524336719360445e-4,0.00972929287071723,0.24693307520355112,0.25813292449565817,0.2640143511619203,0.2706591551823365,0.28457572602217923,1485.4840194467452,1.0002786564410246
ESP,C2,lp__,-35.798566704682514,0.03777147688641005,1.227864576260909,-38.992575442018264,-36.33280497188686,-35.48411926489914,-34.90030398597541,-34.4317524164273,1056.7518280145923,1.001503945840117
ESP,PC1,bg[1],-19014931471685347e8,9746928996562092e9,14706485695576727e9,-35020025308478906e9,-3439032032872755e9,2433957794259397e9,6972504344883155e9,18058267158525685e9,2.2765762716952835,3.7611641347689777
ESP,PC1,b0,0.9003056218543736,0.00394903639734309,0.14622914058459047,0.6205277497153228,0.7982930418399384,0.9035195525541784,1.000334080077993,1.1884314971479006,1371.151938701891,0.9992736708780612
ESP,PC1,bd15,-0.017792062134344,0.00619991163583177,0.24758750899575113,-0.5244065861511138,-0.1865579291646196,-0.00855010501647251,0.1461296180647346,0.45625426629145965,1594.727418473373,1.0023429063224774
ESP,PC1,bd30,-0.3841616559724744,0.00678163299327586,0.23577033762508864,-0.8254591976631708,-0.5450985574678493,-0.3872860913536781,-0.2265815152994103,0.06639617382512145,1208.6756273078715,1.0015366955337728
ESP,PC1,bg[1],-19014931471685347e8,9746928996562092e9,14706485695576727e9,-35020025308478906e9,-3439032032872755e9,2433957794259397e9,6972504344883155e9,18058267158525685e9,2.2765762716952835,3.7611641347689777
ESP,PC1,lp__,-318.49582294953944,0.04222948173987873,1.2364918925203048,-321.67742019937464,-319.0531834042777,-318.162998508482,-317.59736482207404,-317.0754469080884,857.3359657771313,1.00377813516974
ESP,PZ,bg[1],27691321825289635e7,27815393834106973e7,5102595114714323e8,-6005357582915638e8,-4299955670239403e7,14885472582057044e7,5312515621830216e8,1655933792768407e9,3.365207056828494,1.977462614563235
ESP,PZ,b0,-4.32107974298595,0.01259620387167118,0.5161684539325893,-5.354302642942101,-4.656482111785393,-4.292756795012222,-3.96378076810416,-3.379160093349975,1679.204367684797,1.0001825700065412
ESP,PZ,bd15,-0.2182040905849609,0.01664760784315048,0.6835639877458136,-1.5010361234155605,-0.6747491957128604,-0.2039919803359167,0.2471707710276462,1.1467455659199293,1685.9887620072516,1.001525226112334
ESP,PZ,bd30,0.2652452303979773,0.01542838407122221,0.6200187240543219,-0.9902314404282788,-0.14061013845574516,0.28059864731908357,0.7010686635145309,1.4426731841348512,1614.9858700362477,1.002132183998953
ESP,PZ,bg[1],27691321825289635e7,27815393834106973e7,5102595114714323e8,-6005357582915638e8,-4299955670239403e7,14885472582057044e7,5312515621830216e8,1655933792768407e9,3.365207056828494,1.977462614563235
ESP,PZ,lp__,-42.8366197819254,0.04661184884638877,1.3324454570908544,-46.29680562566871,-43.41104893154307,-42.51198310470642,-41.85031599635875,-41.35766981254277,817.1583484830288,1.0025330138690198
FULL,C1,bg[1],0.3006077002114931,2.618472512011074e-4,0.01281771669525755,0.27507431926225273,0.2922762719216445,0.30078515897632346,0.3095610485738436,0.3246807993115332,2396.2123287376207,0.9995660982701162
FULL,C1,bg[2],0.1995827138394516,2.825590584530251e-4,0.01345172359031004,0.17478953470248598,0.19026916701786595,0.19911248678912483,0.2087603395784348,0.2276275843893228,2266.404375660663,0.99950635648666
FULL,C1,bg[3],-0.02092312017913318,4.445290344933415e-4,0.0209337450255817,-0.06129979028277524,-0.03504979665591776,-0.02123566056215525,-0.00661619623117541,0.0197082525410252,2217.653017499154,1.0000788088955077
FULL,C1,bg[4],-0.14165569487697563,3.158647411499176e-4,0.01544193036999198,-0.17191215609875798,-0.1517734418225554,-0.14130730631009486,-0.13142336310604646,-0.11085842553972572,2390.016393764069,0.9990485993693732
FULL,C1,bg[5],-0.12702865185643494,2.9525888897557865e-4,0.01430281388128984,-0.1552930766985134,-0.13700253326937709,-0.12683207076125522,-0.1172897202934494,-0.098934929846269,2346.5889009844436,0.9985487863738196
FULL,C1,bg[6],-0.15860271377372134,9.196134166886442e-4,0.04953654648585544,-0.2531355555574377,-0.1918374202415139,-0.15911543303773118,-0.12559191137077133,-0.06057140738945576,2901.622124877096,0.9988132204687366
FULL,C1,bg[7],-0.2786520350284277,8.899073687022052e-4,0.0450598944343397,-0.3688807020209589,-0.3100605430279755,-0.2774168379940618,-0.24836260007979188,-0.19143464459534568,2563.8389088574645,0.9996801216372871
FULL,C1,bg[8],-0.08747432115875053,3.5379813890213144e-4,0.01845050517205622,-0.12407664032666556,-0.10017925213738388,-0.0870843646518313,-0.07506340094511872,-0.05162129723418551,2719.602520883378,0.998501115011938
FULL,C1,bg[9],-0.05285978907671618,7.743177072615938e-4,0.03848615787162458,-0.1236343659094869,-0.07904858990823412,-0.05298702513394886,-0.02701263783198532,0.02411667037451188,2470.419644915789,0.9987704932513116
FULL,C1,bg[10],-0.1441152766818059,5.128372538166939e-4,0.02548067542694142,-0.19570771208686472,-0.16064309511785585,-0.1441609488001017,-0.12716248371452163,-0.0946097113043224,2468.668297160124,0.999786615663625
FULL,C1,bg[11],0.01270340517705292,5.937367355795704e-4,0.03015720900284936,-0.04505312621270041,-0.00766146506681561,0.013177555596802,0.03237186799002339,0.06963340125914451,2579.849973058147,1.0005344352037924
FULL,C1,bg[12],-0.02562371988150339,8.508412639773511e-4,0.04389199579335475,-0.11212662295610068,-0.05586917618335418,-0.02579754782836692,0.00298160707921679,0.05998494397944506,2661.175825649578,0.9998833765498556
FULL,C1,bg[13],0.04403971532150992,1.5855565240106403e-4,0.00800572201036081,0.02840424310235219,0.0385749902295445,0.04415844956294219,0.04935785851648777,0.05982509395712121,2549.3974871767145,0.999472095200725
FULL,C1,b0,0.7645403759225291,3.5415456462549696e-5,0.00147566145416759,0.7616873805905594,0.7635386154193583,0.7645265237293193,0.7655385213928703,0.7675030585197266,1736.1521360369345,1.0000533031750876
FULL,C1,sigma,0.10000280417907108,1.6407706521651887e-5,8.357817393365048e-4,0.0983819947566707,0.09944685910649338,0.10000414666333736,0.10056782235222944,0.10159488761347026,2594.717002321472,0.9989167063871448
FULL,C1,lp__,7361.660469297225,0.08338807517340772,2.660153698318804,7355.68320154924,7360.005576133362,7361.990216823235,7363.5839219660575,7365.913363503648,1017.6666947270812,0.9987287415086952
FULL,C2,bg[1],0.288557649649233,8.783060627991931e-4,0.05834717951974644,0.17387336757702504,0.2481646639821838,0.2882960378419763,0.33045083309173673,0.40054890303161,4413.142726259588,0.9992143401362166
FULL,C2,bg[2],0.09467743354106656,8.227931069863981e-4,0.05639337509094529,-0.01520617142645518,0.05622488042678775,0.09456749104724016,0.1330702081445695,0.20226379936678213,4697.587578947397,0.9987832195759804
FULL,C2,bg[3],0.05628194777870007,0.00101976342279219,0.06863950968126256,-0.07929278331386604,0.01111304797075663,0.05745184728623938,0.1012067916234179,0.19158815210243324,4530.53493961902,0.9985091022649892
FULL,C2,bg[4],-0.00564944611009755,0.00114082594483121,0.08752209828692045,-0.17428819546231394,-0.06475662417261674,-0.00663577379540193,0.05460306398040546,0.1642198662808469,5885.68023229051,0.9992055581608512
FULL,C2,bg[5],-0.1946086543281672,0.00107904093219813,0.06857366208168905,-0.32849690065485715,-0.24193225391375872,-0.19594900617680833,-0.14794859003747837,-0.06231191827363071,4038.674451091675,0.9990613821422732
FULL,C2,bg[6],-0.0080545427127455,0.00131124948390536,0.0935637375319207,-0.19054544370808427,-0.07167387266229654,-0.00759494486500776,0.0534297718642453,0.1808704608206796,5091.484938775713,0.9982445229668928
FULL,C2,bg[7],-0.08040845101245754,0.00150985122860387,0.1009063506798788,-0.2832458077926497,-0.14886974694697194,-0.07947207529548289,-0.01554613576716936,0.1199143882990802,4466.513866486079,0.9997127401605812
FULL,C2,bg[8],-0.16569388815607014,0.0011540418024228,0.07515495830487044,-0.30935218268003745,-0.21587217392765257,-0.1657759405734364,-0.1142133492934876,-0.02355004715584375,4241.038310761637,0.9989116716211331
FULL,C2,bg[9],-0.07409242136077225,0.0014580991315045,0.09891072071362716,-0.2725595199222638,-0.14192221471955704,-0.0730690547341248,-0.00472182770599951,0.11435099378084362,4601.639900985125,0.9991516671029862
FULL,C2,bg[10],-0.143268813608229,0.00130000013809523,0.09312088703292933,-0.3250747981113425,-0.2051517484660076,-0.14174083085517852,-0.0794897365505339,0.03700369693733934,5131.063763019686,0.9990459326043484
FULL,C2,bg[11],0.00359686750959532,0.00132254016367242,0.09570342803547996,-0.18693708713121257,-0.0611564388489291,0.00463538151805082,0.06812126615748007,0.18873072174318084,5236.453469269436,0.9981489137737396
FULL,C2,bg[12],-0.00209401525523086,0.0013762901428661,0.09943444224309812,-0.18851222424061148,-0.06954541778259463,-0.00188080991511281,0.06446606744861241,0.1930857356917742,5219.797861727356,0.9997286527494176
FULL,C2,bg[13],0.16521240932302553,8.354119496113699e-4,0.05453997651981582,0.05904949942039552,0.12943088958267418,0.1651878319355149,0.20129551347918703,0.27360302155055444,4262.148009357311,0.9989994575518282
FULL,C2,b0,0.1607675363462864,1.0386396323464692e-4,0.00591113414754417,0.14923537354509303,0.15678396444714587,0.16089868913533625,0.16478345850795725,0.1721990588119943,3239.0067271456983,0.99969798978169
FULL,C2,sigma,0.2153658703272554,5.4334081072571845e-5,0.00386716765664465,0.20797670179564984,0.2126109284022281,0.2153124365313318,0.21807824477356264,0.2230097332229941,5065.721955259075,0.9998183338559076
FULL,C2,lp__,164.3598823647798,0.0914340093488597,2.675378888896504,158.28052471325898,162.70097003340217,164.6383734878719,166.3147791584095,168.62185132107055,856.1602567532266,1.00082111283662
FULL,PC1,bg[1],0.05213132177189531,0.00124731525841764,0.06808114181554556,-0.07344248184600004,0.00576072241007269,0.05066270423512263,0.09672760911599418,0.1840127638874333,2979.210510781289,0.99953622542361
FULL,PC1,bg[2],-0.3130256249588295,0.00126213680112792,0.06490962314638758,-0.4399241356586296,-0.3580560502290203,-0.3135048517324592,-0.2693534261238759,-0.18646368714938089,2644.87599785676,0.9983904401071791
FULL,PC1,bg[3],-0.3274739944082082,0.00116469053327212,0.06453975313290024,-0.4513798211334765,-0.3699254250175764,-0.3270432530039019,-0.2835472960514007,-0.20423533558401163,3070.6725648197635,0.998369490934526
FULL,PC1,bg[4],0.5698930141486664,0.00133550459697435,0.07719797801344136,0.41719741332520327,0.5193445572184362,0.5704313817814675,0.6229787316925224,0.7146180645716286,3341.3431267880005,0.9985001765146436
FULL,PC1,bg[5],0.01682572149941688,0.00122086125282421,0.06592703571421264,-0.11279462723172325,-0.026330849928477,0.01792121254713775,0.06068403861445407,0.1428723324742952,2916.046713655977,0.998652155406716
FULL,PC1,bg[6],-0.02980724619855916,0.00149502714069559,0.08840478154731518,-0.2076345834100705,-0.0904114447771324,-0.02971192687083403,0.02997036163771992,0.1447724049470415,3496.6596085271563,0.9998795678625394
FULL,PC1,bg[7],-0.04397065761100489,0.00168720116147522,0.09582594839517213,-0.23517512704416504,-0.10684497481363024,-0.04541799361291793,0.02082476249255184,0.14111395210913602,3225.7634812344977,0.9985934370884002
FULL,PC1,bg[8],0.08996965449440131,0.00149982479599408,0.08364090514666758,-0.07622154148869198,0.03454203680858905,0.0874319251991464,0.14685176045875048,0.25130461945397187,3109.9713584931696,1.0002126156317324
FULL,PC1,bg[9],-0.07512259510010204,0.00143735483047291,0.09231166676105716,-0.25413993437061405,-0.13861410933025553,-0.07598690322414484,-0.01320707013674463,0.102842827800073,4124.631930203905,0.9987646002968644
FULL,PC1,bg[10],0.07667151498072515,0.00158374450848936,0.08459371760484118,-0.08611918791325236,0.02004336551793627,0.07541310690943943,0.1314896883469696,0.2439264852102121,2853.0276344104805,0.9993775717844596
FULL,PC1,bg[11],0.01747708456352613,0.00127978084059068,0.07853698527900571,-0.13459436433468597,-0.03515084608127489,0.01492492272615762,0.07158959707817994,0.16845365454045538,3765.973369134233,0.9981868223341568
FULL,PC1,bg[12],-0.09043797201870184,0.00145810843689668,0.09543768762279438,-0.2766010126665916,-0.15691959887931178,-0.0909277924148192,-0.02467039888306763,0.09206611465207816,4284.105632460463,1.000508661609761
FULL,PC1,bg[13],0.06151581592395391,0.00116447522876207,0.06404409033167414,-0.06831253015619171,0.01955255342297944,0.06343405598651025,0.10365834743337404,0.18739020898701095,3024.8066133812094,0.9983262970534534
FULL,PC1,b0,2.029179806755024,0.00124906651361247,0.05574653311304071,1.920733408940153,1.9913400258704663,2.0297025746302486,2.0650355955225876,2.1366270555845404,1991.8865381259436,0.9985666662992834
FULL,PC1,bd15,-0.42182093617735705,0.00148735675745352,0.07707417402758393,-0.5772396062271365,-0.4749536932000192,-0.4211775856612288,-0.37003864204740344,-0.27336582093966394,2685.2668887119135,1.0009490404518566
FULL,PC1,bd30,-0.3524390568330023,0.00144779700699619,0.0755250112101927,-0.4975921375455074,-0.40189866569610094,-0.35391557834881715,-0.3002905982837817,-0.2085404238342027,2721.2362513594803,1.000508451375872
FULL,PC1,lp__,-4172.129485412646,0.1027211850610897,2.9432970581692075,-4178.689649021297,-4173.945846672579,-4171.856957087231,-4170.028104249761,-4167.2774288758,821.00943978934,1.0104204892429918
FULL,PZ,bg[1],0.07550445642724032,0.00168139883938016,0.10294933524259632,-0.12300370926064325,0.00650474239284359,0.07278939524027214,0.1426144535955554,0.28608905257754236,3748.915112700483,0.9988127310507496
FULL,PZ,bg[2],-0.0298904225008918,0.00152506222576961,0.0977280772386348,-0.21695174149831004,-0.09575456417556376,-0.02825786130916283,0.03363980161927288,0.17050489734411553,4106.422021084635,0.99864841190304
FULL,PZ,bg[3],-0.03402631269802965,0.00158950276419992,0.1001106725911253,-0.2335040791619711,-0.10002225921519388,-0.03301913064792852,0.03480158685895511,0.1553800555275291,3966.7806251577817,0.9984932226079112
FULL,PZ,bg[4],-0.04333047311609181,0.00158159692788747,0.09762257468505872,-0.2338074686445672,-0.1064779100019672,-0.04277768764166114,0.02075608368133992,0.1436169038031434,3809.858881369497,0.9993491955076668
FULL,PZ,bg[5],-0.0368440491776313,0.00167184953155102,0.09808821317686488,-0.223358667381912,-0.10304842236471828,-0.03687959113202961,0.03012289141057551,0.1494115316724868,3442.2251302925365,0.999269829953942
FULL,PZ,bg[6],-0.00286835992477671,0.00173392598027999,0.09891081106668348,-0.2014677301012167,-0.06659085304270189,-0.00473155193878309,0.06143911594990731,0.19565404508318904,3254.0664583910243,0.9994348018336447
FULL,PZ,bg[7],-0.00297343288808611,0.00160419944827427,0.10005535189594145,-0.20056047886739345,-0.07012397483103189,-0.00113357594520608,0.0660833023740225,0.18955857499650433,3890.12827471938,0.999093793236205
FULL,PZ,bg[8],0.01183246730553121,0.00162416859286374,0.09576746345859366,-0.1737128768393949,-0.05538576923069115,0.00972917207154462,0.07893050377753791,0.19869492448883663,3476.7523193450565,0.9985246151561068
FULL,PZ,bg[9],0.01865407795969301,0.00153745513462088,0.09697319936170788,-0.1665782182876275,-0.04640637227429221,0.01738225047423579,0.0853045839510283,0.20850663701929323,3978.3093082182345,0.9984137557544056
FULL,PZ,bg[10],-0.00775003547661872,0.00148909899739943,0.09769502191134932,-0.19616453848849472,-0.07367433821702744,-0.00820454593135756,0.05804897948171518,0.17861813757294487,4304.252365621267,0.999603465792642
FULL,PZ,bg[11],0.0089964411569075,0.00157095629918717,0.0999401656609561,-0.1901792144116239,-0.05615393452591562,0.00960401244290868,0.07783788785222756,0.20625424801094644,4047.1744245130217,0.9986277680733616
FULL,PZ,bg[12],4.8679327133431874e-5,0.00142569259031807,0.09803160437763242,-0.18576024037169855,-0.06769121715474138,-1.8684819466590133e-4,0.06720081643268928,0.19427931050785532,4728.032309811003,0.9986731214246164
FULL,PZ,bg[13],0.03277080141680304,0.0015308089288759,0.0922224892904207,-0.1451173233662853,-0.02835913641912277,0.03259068805929825,0.09301437078115224,0.21310788916475656,3629.3738671860783,0.999154878110507
FULL,PZ,b0,-1.8723208508682645,0.0038930867280529,0.18824352579248185,-2.255589974044845,-1.9962288476009016,-1.8695873086336987,-1.7503599105952958,-1.5050499392379888,2338.0400138258683,0.9992699162028024
FULL,PZ,bd15,-0.8940253176894271,0.00756364927261632,0.3975292476201502,-1.6933063100266297,-1.163353916966158,-0.8814094172572409,-0.6270872299676926,-0.12003593686201082,2762.329037755328,0.9987749337240346
FULL,PZ,bd30,-0.04184793334672532,0.00718592085823124,0.32286825566350325,-0.6814388395604177,-0.25770974657567974,-0.03240116589811476,0.1786091833362788,0.5667838084428936,2018.7653184393664,0.9991113319668248
FULL,PZ,lp__,-179.07640569804886,0.0987851413413466,2.828214557030523,-185.32567792233408,-180.7835372009772,-178.85185298130955,-177.01623638333103,-174.41490307797915,819.6745584966367,1.0013735305961335
GSK,C1,bg[1],0.17103971685077282,2.599809860935362e-4,0.01181566085969383,0.14744090159164225,0.16326288784176674,0.17080804311795872,0.1787642663765535,0.1940085761738665,2065.536438479328,1.0003896612397143
GSK,C1,bg[2],0.09000038917466296,2.834306652539338e-4,0.01295825692508919,0.0646746248740841,0.08157225652082156,0.09030610874162856,0.09885210254259746,0.1154686926831774,2090.256105938205,0.9994171113645082
GSK,C1,bg[3],0.0225711134514038,4.7071098756710546e-4,0.02275636298414754,-0.01965490785074539,0.00724881535544568,0.02247195541804077,0.03794724639947951,0.06814593073326346,2337.206218702185,1.0018089685654237
GSK,C1,bg[4],-0.2136071182121975,3.11162982859141e-4,0.01477464451155573,-0.2414761271142349,-0.22348994440148584,-0.2140089202987216,-0.2034623935768709,-0.18471895051002116,2254.541471345076,1.000086312287021
GSK,C1,b0,0.8058422790779651,4.256460949895992e-5,0.00180421642655899,0.8024051071994719,0.8046018790932048,0.8058151298792718,0.8070395945193956,0.809452202501193,1796.718163896849,1.0023883372420608
GSK,C1,sigma,0.08611732327138413,2.212790831791641e-5,9.91969960404899e-4,0.08420140536096164,0.08546015555304166,0.08610602987682058,0.0867457038642821,0.0881541694825713,2009.6309689258028,0.9988196557082424
GSK,C1,lp__,4240.266870928744,0.0669274017221033,1.81552009551452,4235.765027234752,4239.2703986349625,4240.645561248595,4241.6122937205555,4242.705755633397,735.8582964829725,1.001518161628382
GSK,C2,bg[1],-0.02143867198487575,0.00123288795665934,0.06399671268938031,-0.14471217344804957,-0.06501164109952896,-0.02167481060847291,0.02217491388020587,0.10236041021638818,2694.4374860807866,0.9999280419860704
GSK,C2,bg[2],-0.15529352283986367,0.00122057287161073,0.05579761087490814,-0.26481242842579295,-0.19210352282829085,-0.15449460479944854,-0.11733395476708036,-0.04857161468900619,2089.795460464461,0.999501956836037
GSK,C2,bg[3],0.03981762540932402,0.00126891445418465,0.05941470904564513,-0.07805617372717581,9.476025385591566e-4,0.03987883395864383,0.07905714302983932,0.15681220718307143,2192.417502828823,0.9994990736206766
GSK,C2,bg[4],0.1651164380627909,0.00146077139124885,0.07064527700117382,0.02353654890473766,0.1187884844824148,0.16522867582487857,0.21213975080440295,0.3044296713928202,2338.8466909902627,0.9993044525696192
GSK,C2,b0,0.2939127481938516,1.7902367882107503e-4,0.00814048668053709,0.27799638244460323,0.28822759248323954,0.2940054700993687,0.29949094871676674,0.30955013349637894,2067.6631384526786,0.999292726121556
GSK,C2,sigma,0.22271714078589683,9.079386185253164e-5,0.00492273996820829,0.2133686034142052,0.2193796151645092,0.22266670373775763,0.2260552352427681,0.2323859653779812,2939.685118371281,0.9990470404152016
GSK,C2,lp__,83.54294920300174,0.05842194799023181,1.7629180433831524,79.3944611182946,82.66798944789451,83.79967592643666,84.80739356603078,85.88990425780807,910.5675684024886,1.0019272728939084
GSK,PC1,bg[1],0.30518563837359786,0.00181584674932006,0.07170686348598883,0.16464692382333437,0.2576256280932477,0.3065564731017672,0.3502223455168439,0.44776287248542673,1559.4198829693007,1.0003356792960567
GSK,PC1,bg[2],-0.12002150383061629,0.00179453914265467,0.06819702652882355,-0.2536071829249848,-0.16726459905910873,-0.12056252259516972,-0.0737763094615877,0.01318263127502003,1444.192240824912,0.9992810471472612
GSK,PC1,bg[3],-0.5149435966914848,0.00167385037145417,0.0692378079721818,-0.644040419448291,-0.5640790903098865,-0.5154222705768398,-0.4659610497586251,-0.38253726523401593,1711.0131755177736,0.9989248742483025
GSK,PC1,bg[4],0.33351956402177607,0.00186866479066331,0.07443348047650515,0.1876397574953869,0.2822495990057482,0.3360728156240425,0.3860153526873734,0.47238992150926734,1586.6233753576855,1.0005605380780067
GSK,PC1,b0,1.4845440679706252,0.00193898457344987,0.0699105103333369,1.3454871891431202,1.4372170979110428,1.484901863654026,1.5319518568747017,1.6195966034670473,1299.978701848861,1.001267213983922
GSK,PC1,bd15,-0.0256244327999141,0.00256514931537456,0.10029749231851684,-0.22038066336944237,-0.08909256072093509,-0.02385206584883653,0.03924498123963881,0.17627736067804375,1528.8146974426104,1.0047368421762255
GSK,PC1,bd30,-0.20919820831868885,0.00251348378613964,0.09006215646167676,-0.3833853877926479,-0.2723703892083299,-0.2104559252569447,-0.14873376131434202,-0.02798545630321412,1283.9038673463122,1.0027913437164964
GSK,PC1,lp__,-2539.9937743297382,0.0657697166651597,1.9745879330442893,-2544.9066108076563,-2540.9899811504088,-2539.653884850127,-2538.527690125507,-2537.2825314174456,901.3656746249072,1.0033540148145546
GSK,PZ,bg[1],0.18357903623068683,0.00209342881316086,0.09021231529857272,0.0130684421148578,0.1197442003771045,0.18514807054653487,0.2438836558347364,0.3636964663845885,1857.0143664077657,1.000127490477714
GSK,PZ,bg[2],-0.00167678902738336,0.00216174373639129,0.09491733579090446,-0.1911780890177065,-0.06490863759971585,-7.179810312299003e-4,0.05868537845723061,0.18842976688947652,1927.891820113712,0.998854862746044
