SID,Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat,value_set
DEU,PZ,b0,-1.4858520293167752,0.00397191995021641,0.15500238120051765,-1.788420340558767,-1.5875024123148986,-1.483562374826055,-1.3837438519496763,-1.1747109439964647,1522.9153554692948,1.0007987688541449,orig
DEU,PZ,bd15,0.23537224635840873,0.00727665777398,0.28505003077215957,-0.32438356488933967,0.04109153489446229,0.23491706847488325,0.4249032574901375,0.7940832268100497,1534.540249206702,0.9989041867029732,orig
DEU,PZ,bd30,0.7388105917344243,0.00715526814065702,0.26209355141464213,0.2008825468535533,0.5689046949498126,0.7504175272893053,0.9167550431555594,1.246250422415505,1341.7167590349193,0.9992592909868032,orig
DEU,PZ,bg[1],-2726706058880979e9,2371438038597875e9,4998734878050624e9,-16274006112045506e9,-3335772782700892e9,-12769081042709228e8,46771995006239245e7,21103042637640807e8,4.443207986782807,2.3696287227066257,orig
DEU,PZ,lp__,-276.7067559553737,0.04575976796382816,1.2946923114391822,-280.13817267677126,-277.2682442413809,-276.36556738563695,-275.7329277417649,-275.24740762016086,800.5076944463799,1.005458953502749,orig
DEU,PZ,b0,-1.7093608162468343,0.00428551090498671,0.16496564639613462,-2.029566875947409,-1.815276271445284,-1.7079135680442716,-1.5924778286269676,-1.3934020609439424,1481.7734777790058,1.0017113626984662,uk
DEU,PZ,bd15,0.5277410384928183,0.00686071299843271,0.2796162798058798,0.00385867474013552,0.3274975150748542,0.5336417711290102,0.7185359129904969,1.09396329849381,1661.0641398645364,0.9999590223034306,uk
DEU,PZ,bd30,0.7607400149295644,0.00655857182345227,0.2627082431049886,0.2591696610436013,0.5820326712515339,0.7572151548295443,0.9425532735505316,1.268777964092249,1604.4598074813796,1.0002830576782509,uk
DEU,PZ,bg[1],-2465528885895087e9,5169627587071514e9,8697471562589535e9,-2507119904164824e10,-6559721475855366e9,4949618170902076e8,4201459667230209e9,79925831976189e11,2.830528411040422,2.873930417517018,uk
DEU,PZ,lp__,-257.79993143611165,0.04171602711849708,1.1804422251899265,-260.7849705017393,-258.3567627689549,-257.4888055792508,-256.9384716499497,-256.39398680848905,800.7253721666644,1.0000625946645567,uk
ESP,C1,b0,0.8024505934298164,1.5177274296932126e-4,0.00519206087447049,0.7922126834984151,0.7989970224740743,0.8024433948015743,0.8059548168234267,0.81276975944475,1170.285933978926,1.001869062544825,orig
ESP,C1,bg,0.03502686735078639,0.00103277150120546,0.03515669534766928,-0.03243362696225335,0.01157088034610993,0.03477955939431611,0.05873158880038769,0.10210777653644348,1158.7976361174333,1.0025870884590615,orig
ESP,C1,lp__,634.4595696756769,0.04575670030697022,1.3079189837669367,631.1276061280497,633.8466472510769,634.8244471669984,635.3817089425031,635.921291673715,817.0568780189378,1.0033104011343232,orig
ESP,C1,sigma,0.1051344662216624,7.669240995107583e-5,0.00277852398986032,0.0997302729903204,0.10333077909044328,0.1050917176872692,0.10705184921691084,0.11065641845926596,1312.5731967302984,0.9999720830727676,orig
ESP,C1,b0,0.7247933577142789,1.0916094107375598e-4,0.00417607880427402,0.7167715817841155,0.7218100561402345,0.7248396254157923,0.7276801964127085,0.7329636038904751,1463.5340420537182,0.9995747951163104,uk
ESP,C1,bg,0.00124140188143572,7.13434335161185e-4,0.02672869454432195,-0.05316752551400405,-0.01701192297631868,0.00201772804812571,0.01929499472265848,0.05208180400049157,1403.6133253290484,0.9990801312646984,uk
ESP,C1,lp__,846.832557674048,0.03845858516603122,1.1554378956522535,843.8859926453215,846.303064425572,847.1369920823256,847.6730924193647,848.157145309231,902.6234417528608,1.003775969651735,uk
ESP,C1,sigma,0.09572709459772488,5.409372856380101e-5,0.00214246039222875,0.09149478469481216,0.09429675543911194,0.09571675932443809,0.09715444620766288,0.10005738882166149,1568.6706422566283,1.0012928568397916,uk
ESP,C2,b0,0.28111134070578037,4.076601129523489e-4,0.01467790189607544,0.2520308179610161,0.27103711170830225,0.2813404800342473,0.29067381814710425,0.3100557196880966,1296.3776061261517,1.0050045040705562,orig
ESP,C2,bg,0.06573609966059817,0.00195373041673479,0.07264419859807257,-0.08031693833757673,0.01644415953648371,0.06625072022371492,0.11146579580836936,0.20704119926764808,1382.5237425095663,1.002693209291023,orig
ESP,C2,lp__,-39.074468490865904,0.03829973946975268,1.2188274986611582,-42.46609849156865,-39.65293399832962,-38.7856292957302,-38.15935224167383,-37.66586314577111,1012.7280723504044,1.001357322098276,orig
ESP,C2,sigma,0.2650141265085805,2.45980619362651e-4,0.009316571958245,0.24779322973557252,0.25839000775340404,0.26477523746875486,0.27146088903060017,0.28413629305596544,1434.5328702773636,1.0001932501443631,orig
ESP,C2,b0,0.02056966821018802,3.6988217386072994e-4,0.01405033177458873,-0.00673348837815787,0.01094449433351244,0.02074132650506457,0.03066095074005926,0.04739682841710307,1442.9336323237394,1.0007722352203472,uk
ESP,C2,bg,0.00796779841191307,0.00204109314992946,0.07145993477232865,-0.13410136065269318,-0.0412380439501873,0.00865108432507862,0.05681465200180008,0.14395328495560128,1225.7434481367595,0.999660066758734,uk
ESP,C2,lp__,53.229251280718195,0.04060358243708002,1.2389193345911071,49.90501813870751,52.7023339074284,53.54612746795011,54.12540748396148,54.6563864795363,931.0164519139956,1.0064841821749324,uk
ESP,C2,sigma,0.19715662504410145,2.27389793189396e-4,0.00868829775086916,0.1817054822186264,0.19108699025612255,0.19657554440432068,0.20287252978338396,0.21513329799172567,1459.9146224738106,0.999560633439022,uk
ESP,PC1,b0,0.7399566526097039,0.0037317301513125,0.14697095936671292,0.4552477954710662,0.6394082478114139,0.740860136319184,0.8373902172577947,1.0265784193717755,1551.1099905732783,1.0009679968735683,orig
ESP,PC1,bd15,0.17791533806404222,0.00582052674597406,0.23485231549343277,-0.27487136381611144,0.024489566351329,0.17427227239852727,0.33615432774470994,0.634576649080573,1628.0401625096083,0.9996052645544464,orig
ESP,PC1,bd30,-0.48292885277523134,0.00550386210236293,0.2244497756135162,-0.925971987616784,-0.6310926856786906,-0.4817841256826,-0.33375999778461707,-0.03633817048109769,1663.0421731280749,0.9995252429462986,orig
ESP,PC1,bg[1],-2165458158973916e9,26242329647735157e8,4058658045246051e9,-1257683972571062e10,-17612343922986517e8,-6445320809284097e8,1867121273556975e8,2413468079880292e9,2.391994358506453,2.8830139201801583,orig
ESP,PC1,lp__,-330.0781244402698,0.04153849687329036,1.2160643661228498,-333.24762589352,-330.61217912436643,-329.7724738588788,-329.1841566433922,-328.6815614548523,857.0606807364477,1.008743286160761,orig
ESP,PC1,b0,1.7549630585796614,0.00482947600062599,0.19406603950663776,1.3935368587108443,1.6224926469439636,1.752938983118631,1.8877360452784129,2.154125391867149,1614.7268291911073,1.000734561055615,uk
ESP,PC1,bd15,-0.8098651680387021,0.00638757704643916,0.2617205063695745,-1.3309953937664918,-0.980948436649692,-0.8120596885742841,-0.6346502259680729,-0.2800032332373049,1678.8163902850936,1.0013850903694703,uk
ESP,PC1,bd30,-0.2805620736314784,0.00702889747915679,0.27686118780217184,-0.8215270538000929,-0.46937373129452115,-0.2795494920307262,-0.09576314521798884,0.2706702940500593,1551.492704526206,1.003122260177348,uk
ESP,PC1,bg[1],2426869868199911e8,39527838904786914e7,9593596031424904e8,-14932234463148885e8,-15086513401318156e7,-4295551551041015e7,407433028654687e9,31498427581072575e8,5.890561743304635,2.327620115960406,uk
ESP,PC1,lp__,-256.92481322364716,0.03992079774608861,1.22864656110298,-260.05227897121785,-257.4996121511005,-256.6153726110327,-256.0049477135252,-255.54779963462985,947.2301570067774,1.0017587335618223,uk
ESP,PZ,b0,-4.108719914411636,0.01334861383939139,0.488249990530415,-5.143431983033831,-4.41857043312026,-4.077000672628531,-3.756626927142613,-3.261028329887107,1337.86455527627,1.0017700368736446,orig
ESP,PZ,bd15,-0.44450082986919526,0.01401404633931974,0.5848102038833062,-1.659948082416732,-0.8306986802255077,-0.44029660685973127,-0.05142816486430349,0.7426039979959927,1741.417020524386,1.0011122583784748,orig
ESP,PZ,bd30,0.6186764072358998,0.01739898250185771,0.6037125877754714,-0.5382988376650933,0.20675751899435113,0.626435937837464,1.027184811028253,1.7899522663261105,1203.9619447838554,1.0026254591625832,orig
ESP,PZ,bg[1],-5377023070729163e7,19264469481554427e7,32029919986011055e7,-5848816182232522e8,-3132254447564481e8,-2404139684126833e7,2165016319062767e8,4728916506052091e8,2.7643790965039092,2.351309174856244,orig
ESP,PZ,lp__,-54.024348609448154,0.0408660430248301,1.1971069799410523,-57.06288566960907,-54.652645868453575,-53.736788775035954,-53.10498973925872,-52.62273814613695,858.1056278303746,1.00390485401313,orig
ESP,PZ,b0,-4.601897423730457,0.01455587108561688,0.572059027231533,-5.756340265260006,-4.991115405459054,-4.565824248759595,-4.195204331099519,-3.584775105537588,1544.56178453864,0.9999045985009444,uk
ESP,PZ,bd15,-0.32559082755431384,0.01707197599661693,0.6951049045631711,-1.6624317403992148,-0.8019082136929225,-0.32083819978459205,0.15401140983494058,1.0178168484452987,1657.8037693887766,1.0006550063627917,uk
ESP,PZ,bd30,0.5390167004686031,0.01857794379005524,0.6981031723490212,-0.7842460206407293,0.07594424956539116,0.5395847424462569,1.026743620248737,1.8826810865309491,1412.0300331612475,1.001555846903591,uk
ESP,PZ,bg[1],-7941739024425607e8,24204477439668203e7,779358903819208e9,-24085500222377853e8,-12798353064533708e8,-7557232914788497e8,-11858197903955828e7,3407694114636155e8,10.367727667884449,1.356968687932896,uk
ESP,PZ,lp__,-38.444784716605675,0.04784983647293651,1.2735198576053788,-41.75434835480128,-39.02632986719816,-38.13405139038217,-37.52305390131458,-36.99037588901161,708.3542868376823,1.0043782157203802,uk
ITA,C1,b0,0.7395326575259054,5.19174655049013e-5,0.00185169204931442,0.7359420702374406,0.7382826487734304,0.739535456194754,0.7407796179066846,0.7432315973772596,1272.0686734420217,0.9993026569261464,orig
ITA,C1,bg,0.01238828023419082,2.567782798628538e-4,0.00901210947905473,-0.00546261086162205,0.0064787995476956,0.01226206389552904,0.01829259936137021,0.03071784373572419,1231.7890733132504,1.0013251145916222,orig
ITA,C1,lp__,1485.134314155372,0.03712335535507512,1.212540114256112,1481.819923593081,1484.6260208905328,1485.4328335564733,1486.0219879837966,1486.4789186137157,1066.8363018831155,1.0011195253190817,orig
ITA,C1,sigma,0.04210985138451692,2.5246364966331372e-5,9.681685619594568e-4,0.04025957530575556,0.041472904749589,0.04209382924789946,0.0427429073491094,0.04412041046062832,1470.6327737541708,0.9991165530948968,orig
ITA,C1,b0,0.7489043313489311,8.750020331818011e-5,0.00322809806358868,0.7427416683866165,0.7467522916725038,0.7488279199678933,0.7510449897550211,0.7554922583838775,1361.0538685210838,1.0015904742933104,uk
ITA,C1,bg,0.01762050741081891,4.087409965159503e-4,0.01545935255723012,-0.01155300684030736,0.00695267588495926,0.01721387951857746,0.02805074157446009,0.04831252269879482,1430.4945393564751,0.9998073168394416,uk
ITA,C1,lp__,1045.1836634413446,0.04051872476791588,1.2156310173562628,1042.2258467661186,1044.6421356333058,1045.5038273767195,1046.0689590976142,1046.541211198578,900.1025841160689,1.000151813198111,uk
ITA,C1,sigma,0.07913825752109556,5.076780877403075e-5,0.00185750041715657,0.07577340697449572,0.07780215313538312,0.07906324355410915,0.08039483704419648,0.082905709859207935,1338.693029689003,0.998672768813196,uk
ITA,C2,b0,0.4970067107313697,3.603102784917397e-4,0.01299436267951271,0.4708977674720122,0.4886178478217832,0.4965676607518216,0.5055814607993533,0.5227642703548632,1300.6386796375969,1.0019504693170531,orig
ITA,C2,bg,-0.11066625115314464,0.00193585690073958,0.06675262270283293,-0.24176961323913176,-0.15520366128350566,-0.11111765470029432,-0.06784664607032653,0.02731725229481279,1189.0227538158083,1.0018263270669026,orig
ITA,C2,lp__,83.5799759026302,0.04454470087359406,1.3334128891573784,80.12363602577092,83.00311934689672,83.94237761624346,84.52926682948257,85.05805671979795,896.0602330001468,1.0009147121113589,orig
ITA,C2,sigma,0.16524976228701158,2.1663419657679908e-4,0.00815216935520818,0.1496798264324789,0.15964528856477034,0.1649408433252609,0.17059481784625263,0.18199973401385283,1416.0949069103858,1.001431198539483,orig
ITA,C2,b0,0.0832953101167657,5.169060284812272e-4,0.01981131761887022,0.04461484995984052,0.07008617895426827,0.08320492235381297,0.0962602764508862,0.12236652618265828,1468.9382072679807,1.0009669124559106,uk
ITA,C2,bg,-0.19069306239046255,0.0023881796003482,0.08708542453069258,-0.3546573453967626,-0.2520952954843202,-0.192191480846576,-0.1311109907987223,-0.01372870748582609,1329.710132119976,0.9998842042600964,uk
ITA,C2,lp__,12.99076950421793,0.04320918973911211,1.2324423591016769,9.8086306621742,12.450505449079042,13.284778213224328,13.87750485645016,14.380888124152335,813.5438910723747,1.0015361529750906,uk
ITA,C2,sigma,0.2156315872157283,3.708610716955413e-4,0.01355286920223588,0.19209372004671543,0.20636681059371847,0.21488184120940867,0.22450790012492192,0.24395835485220133,1335.488018500296,1.001030752448865,uk
ITA,PC1,b0,1.3453878955135072,0.00452606666376275,0.1682375268799052,1.0274704368961884,1.2338790819631262,1.3445925104632326,1.456163943761351,1.686124280590839,1381.668506251087,0.9998774328403004,orig
ITA,PC1,bd15,0.30591474431980836,0.00718894617757222,0.2892129636625074,-0.2670405626055722,0.11525092990565731,0.302451631122682,0.500217008941364,0.8662897112880099,1618.4714671993513,0.99873730636232,orig
ITA,PC1,bd30,-0.18607595897999776,0.00732961959326403,0.2731723584016815,-0.6977912130803123,-0.37782603137473153,-0.18672490992166124,-0.01025391517410037,0.3676790795004624,1389.0268266574672,1.0006123101216595,orig
ITA,PC1,bg[1],12835495068396942e7,11360349453850828e8,21184359529596785e8,-28247760091138213e8,-12960158467338236e8,-186920942675298e9,11208679626113268e8,5947448922485433e9,3.477341112151201,2.705768668636592,orig
ITA,PC1,lp__,-256.65211046828074,0.04330569137090535,1.2481574769041657,-259.90243347152955,-257.1987249194267,-256.2988965235712,-255.7353455475648,-255.2267850678996,830.7088024024858,1.0011645387768413,orig
ITA,PC1,b0,2.4889199559190858,0.00694737647002244,0.2710454738194663,1.983019480412788,2.296470124479051,2.473868354395977,2.667179908461604,3.055439863262,1522.0981285754528,1.000408341416089,uk
ITA,PC1,bd15,-0.30418307140045436,0.00804920242060404,0.3251441538941563,-0.9626148481844008,-0.5210887504550398,-0.30012486199082633,-0.08313956324169233,0.32997833572948126,1631.7221212677098,0.9987109221901338,uk
ITA,PC1,bd30,-0.625390849407367,0.00945559520930665,0.3619313652750919,-1.3447261453684192,-0.8687928994133813,-0.6229863822248398,-0.3798724697160284,0.10328725372697976,1465.1250650731847,1.000491723201902,uk
ITA,PC1,bg[1],-22511500711890248e7,22725647558579656e7,426938075435993e9,-13494856599672517e8,-3238052374505791e8,-7341010282542372e7,4785884419748236e7,2327675387616335e8,3.5293704224924354,2.895268512500369,uk
ITA,PC1,lp__,-188.42622422161523,0.04552279311424847,1.28254219001641,-191.74481418109295,-189.09421553948323,-188.0725529578134,-187.47797807023403,-186.9554805475392,793.7532543957733,1.0009319048268464,uk
ITA,PZ,b0,-1.8746512379973304,0.00436734971040714,0.1864445513155733,-2.2506751918815326,-1.997609917984479,-1.8712764693346131,-1.7452927856322482,-1.5327292768066012,1822.4828664616873,0.9991381831072526,orig
ITA,PZ,bd15,-0.00857743755480412,0.01130290029345158,0.4404647336787916,-0.857065973374278,-0.30205920640871453,-0.00969712419618427,0.28405933943458683,0.8848993424547071,1518.5968355611153,0.9983687398864636,orig
ITA,PZ,bd30,-0.7752220460022292,0.01012419923341094,0.3899534822182027,-1.562833804854694,-1.0248089763558237,-0.770300157745925,-0.5061569978910653,-0.03880921943519083,1483.5570089558666,0.9987612381078854,orig
ITA,PZ,bg[1],28269376067443312e7,352839034615938e9,8746680495087104e8,-8435326070339617e8,-3437318690998267e8,-29883151729554685e6,9231523199815076e8,27030462806874094e8,6.145161130540476,1.4160331422543884,orig
ITA,PZ,lp__,-158.51230792832294,0.04473953081762624,1.1589684840345524,-161.5046489340492,-159.0636359138436,-158.2258286125595,-157.65521634824978,-157.15677740280125,671.0585311523976,1.007544641385003,orig
ITA,PZ,b0,-1.7505627124373624,0.00480797422154941,0.18317817262144492,-2.1266231215995073,-1.8677205915961803,-1.7465353287213934,-1.627522443602691,-1.410832781074555,1451.5205321525248,1.0041081055959145,uk
ITA,PZ,bd15,-0.1492490668603534,0.01019670785564959,0.4043291793648471,-0.9354411135039388,-0.4194967645532583,-0.1506770256287087,0.11429866581755552,0.6250930235118346,1572.353586215395,1.0019398322692707,uk
ITA,PZ,bd30,-0.6109147312126232,0.00985000490908797,0.3696358539423729,-1.350037104445005,-0.8478518314400441,-0.6052236427683961,-0.36035949221543456,0.08745317726487459,1408.2354951746263,1.0034531350603977,uk
ITA,PZ,bg[1],-8140679844685504e8,3120120276845917e8,872293005924907e9,-3.4524410866616996e+24,-11625230995288634e8,-6814414660351873e8,-2959914801628215e8,35628162595244665e7,7.8159560543412,1.4333248898997997,uk
ITA,PZ,lp__,-173.98926416712095,0.04369089662258747,1.275068096137749,-177.30702064410883,-174.58579156288587,-173.6443266284719,-173.04585974778644,-172.5272554039408,851.6964632379166,1.0021137564585274,uk
JPN,C1,b0,0.8267418481414888,1.7111511922363252e-4,0.00539874998392509,0.8162296883050063,0.8230610493114046,0.8268816150997644,0.8303322984284252,0.8371975254957575,995.4275655037968,1.006654968724899,orig
JPN,C1,bg,0.00537063508117477,9.686751303661098e-4,0.02908991883764136,-0.05105906139729385,-0.01401228639959182,0.00470263481459047,0.02500187612893743,0.06389708921277283,901.83839143702,1.004310204483432,orig
JPN,C1,lp__,607.2039806811033,0.04237493015324805,1.2589694694661515,603.9573918028806,606.6197722592855,607.5319674303006,608.1200488500979,608.6661503321214,882.6985356205961,1.003645154573079,orig
JPN,C1,sigma,0.08821229266542623,6.537620467079635e-5,0.00249223007903275,0.08352221782557406,0.08656262867879015,0.0881176975323259,0.08980136442105982,0.09351754428701436,1453.2383743730904,1.0022411894897725,orig
JPN,C1,b0,0.7556885177664939,1.1364261640872795e-4,0.0040966073700879,0.7476338651470303,0.7528919875744979,0.7556767559221942,0.7585140833592714,0.7637137907466124,1299.4699351612724,0.9998099306263324,uk
JPN,C1,bg,0.02449531557643391,6.35168945515407e-4,0.02177204311475325,-0.01673981805210928,0.00962399593127849,0.02451746569789411,0.03885966644064271,0.06817418824422224,1174.9512787223905,1.0005202890821017,uk
JPN,C1,lp__,735.5381210353411,0.04176303126189074,1.2166522452912685,732.4244211726298,734.9696380931391,735.8492370026227,736.4362261115102,736.9467931927035,848.6896332541323,0.9986676820042416,uk
JPN,C1,sigma,0.07122390789378621,5.865361864338704e-5,0.00204911696744367,0.06727744909881497,0.06985129435021727,0.07109912721140352,0.07255019253409609,0.07544809497762493,1220.5171229623877,1.0010692026794787,uk
JPN,C2,b0,0.1894396028707165,5.132083941707464e-4,0.01983828801571834,0.14957152107541619,0.1768026665789062,0.1898197397079784,0.2027372502962787,0.22825601977740248,1494.2417953837532,0.9992275877271278,orig
JPN,C2,bg,-0.00495219815641897,0.00220061183350882,0.08106718420721247,-0.15761794812090643,-0.06180200611289522,-0.00729492915583749,0.04904304107947801,0.15814334619461198,1357.0732468138733,0.9997503008245946,orig
JPN,C2,lp__,-2.8755172777857534,0.03519224017111133,1.17598324151669,-5.862184723071208,-3.410572226781974,-2.576400433569156,-2.0461721321540445,-1.5560506602889006,1116.6278101420842,1.0054277440735109,orig
JPN,C2,sigma,0.243857396399865,3.1182208801796017e-4,0.01247907066032423,0.22142071584131104,0.2353506019006078,0.24306060706285135,0.25201028121941965,0.26999530140962213,1601.5877449097884,0.99918086090309,orig
JPN,C2,b0,0.09335571403208975,4.0039054387062554e-4,0.01544898839475994,0.06328404997758166,0.08284180494259019,0.0933288553056229,0.10386602819046788,0.12265814056658854,1488.7866633757717,0.9996525370264562,uk
JPN,C2,bg,0.02717326162891679,0.00190244075802272,0.07202338588000917,-0.10846939098097452,-0.0240779045121847,0.02804624602001796,0.07560153107369799,0.16136437900591127,1433.2593534780262,1.001384479857446,uk
JPN,C2,lp__,49.42906405265025,0.03987737379543062,1.265169131689564,45.95966138279363,48.94532110134826,49.759136353114286,50.3088244732906,50.81111864922541,1006.5702166377608,1.0010192243626943,uk
JPN,C2,sigma,0.18144716146654064,2.6777281580716395e-4,0.01008761437008751,0.16331587479525336,0.17449056259312096,0.18090093757757925,0.1878900920708309,0.2024985807406736,1419.2012084299265,1.0008127512190323,uk
JPN,PC1,b0,1.5558971225860916,0.00429032096663432,0.15798037398559395,1.2621161282467848,1.4485278520190583,1.5517143015605177,1.6595213723002944,1.8779536185732857,1355.8970245021526,0.9995145056907327,orig
JPN,PC1,bd15,-0.19850381045189824,0.00665021531337529,0.27592733366528416,-0.7419896774522478,-0.3850480948859973,-0.19273846954899496,-0.01174990553530204,0.32483973076068295,1721.543636261806,1.0002354977303716,orig
JPN,PC1,bd30,-0.5429090351370881,0.00628490798508734,0.24960323113630029,-1.02631806297226,-0.713959485166512,-0.5420639887073766,-0.3768800279230959,-0.04876184259293137,1577.2573452968,1.0015161985669865,orig
JPN,PC1,bg[1],-486671868885507e10,4814430087965181e9,8443447152652667e9,-2661530890960391e10,-3936707449706706e9,-8895832430154981e8,-173288521875393e9,26813983074470886e8,3.0757413399392317,2.9759427799601665,orig
JPN,PC1,lp__,-266.1713493088929,0.04185772178172709,1.1669168166668829,-269.2647194182849,-266.70001252132585,-265.90760935930587,-265.29628937939907,-264.7909016401427,777.1925397416958,1.0079184075945555,orig
JPN,PC1,b0,1.6715341437185445,0.00410480950157549,0.16978921917849096,1.3447386241650785,1.5605341289708106,1.6667550456668507,1.7847542658988322,2.0073061898580074,1710.9377489034448,1.0009588597272467,uk
JPN,PC1,bd15,-0.2150995828261445,0.0064039051514082,0.2682009495609381,-0.7480803893885454,-0.382778109568634,-0.21764294195420036,-0.03430987817027893,0.3005091482456177,1754.0050539191184,0.999038319900342,uk
JPN,PC1,bd30,-0.811903629454398,0.00631328113639599,0.25216031379619713,-1.3002448006755354,-0.9797898542965732,-0.8238662525780831,-0.6426972994252174,-0.3110939222792408,1595.3031176111006,0.9997541785031312,uk
