Time,Q_1_M,Q_1_L,Q_1_U,Q_2_M,Q_2_L,Q_2_U,PZ_M,PZ_L,PZ_U,P_C1_M,P_C1_L,P_C1_U,P_C2_M,P_C2_L,P_C2_U,QE_M,QE_L,QE_U,QL_M,QL_L,QL_U,Batch,Set
0,0.7341581090646438,0.7242612723274269,0.7436978210718517,0.06602157404219308,0.04766548404388063,0.08411716811746012,0.07956910093295991,0.04788901245983406,0.12227789494097469,0.7589803747063326,0.6933871103139077,0.8211232243978411,0.15971296394094026,0.11170340651221368,0.2162509487340401,0.5678378951601089,0.522072318791659,0.6095286309772755,0.4321621048398912,0.39047136902272445,0.47792768120834095,s2,ind_km
14,0.7341581090646438,0.7242612723274269,0.7436978210718517,0.06602157404219308,0.04766548404388063,0.08411716811746012,0.07956910093295991,0.04788901245983406,0.12227789494097469,0.7589803747063326,0.6933871103139077,0.8211232243978411,0.15971296394094026,0.11170340651221368,0.2162509487340401,0.5678378951601089,0.522072318791659,0.6095286309772755,0.4321621048398912,0.39047136902272445,0.47792768120834095,s2,ind_km
30,0.7341581090646438,0.7242612723274269,0.7436978210718517,0.06602157404219308,0.04766548404388063,0.08411716811746012,0.10031267849573841,0.06083808837914907,0.15265331999532303,0.7661575749119287,0.6984374509179309,0.8240310544064547,0.13145609303366118,0.09010400565459149,0.1858258100986995,0.5710322467246116,0.5238656560453351,0.6120496710059466,0.42896775327538833,0.3879503289940532,0.47613434395466486,s2,ind_km
60,0.7341581090646438,0.7242612723274269,0.7436978210718517,0.06602157404219308,0.04766548404388063,0.08411716811746012,0.14099666312875472,0.09361147288206757,0.19955414003766303,0.7187035435829542,0.6507490440796726,0.7774268537772374,0.13923332916351272,0.09768405109444406,0.19272036410132717,0.5369437697908381,0.48796508986977266,0.5793505022854969,0.4630562302091619,0.420649497714503,0.5120349101302274,s2,ind_km
90,0.7341581090646438,0.7242612723274269,0.7436978210718517,0.06602157404219308,0.04766548404388063,0.08411716811746012,0.14099666312875472,0.09361147288206757,0.19955414003766303,0.7187035435829542,0.6507490440796726,0.7774268537772374,0.13923332916351272,0.09768405109444406,0.19272036410132717,0.5369437697908381,0.48796508986977266,0.5793505022854969,0.4630562302091619,0.420649497714503,0.5120349101302274,s2,ind_km
0,0.745590787225902,0.7372167258697903,0.7542083816985015,0.07843209750809474,0.06111803088694872,0.09552055931666376,0.09391847104320304,0.05852584901036813,0.14211843137787233,0.7342574597654831,0.6714450912776764,0.7924209851497991,0.1693811146454971,0.1239642151766837,0.2222499158374581,0.5605852749959779,0.5155088259168985,0.6015236244879943,0.4394147250040221,0.3984763755120057,0.4844911740831015,s3,ind_km
14,0.745590787225902,0.7372167258697903,0.7542083816985015,0.07843209750809474,0.06111803088694872,0.09552055931666376,0.09391847104320304,0.05852584901036813,0.14211843137787233,0.7342574597654831,0.6714450912776764,0.7924209851497991,0.1693811146454971,0.1239642151766837,0.2222499158374581,0.5605852749959779,0.5155088259168985,0.6015236244879943,0.4394147250040221,0.3984763755120057,0.4844911740831015,s3,ind_km
30,0.745590787225902,0.7372167258697903,0.7542083816985015,0.07843209750809474,0.06111803088694872,0.09552055931666376,0.1057347588537291,0.06650567042688721,0.1586412018471732,0.7315840968192671,0.6626620893788678,0.789386171183905,0.16074287386794894,0.11395941676513895,0.2177591819322134,0.5583856987442338,0.5097048957081621,0.5986579106177472,0.4416143012557662,0.4013420893822527,0.49029510429183787,s3,ind_km
60,0.745590787225902,0.7372167258697903,0.7542083816985015,0.07843209750809474,0.06111803088694872,0.09552055931666376,0.17047918580045546,0.11822862919957346,0.23471650533179247,0.7122298746841758,0.6405358852329797,0.7718921958504966,0.11605838767324073,0.07652954808912464,0.16651628333801494,0.5400179022746272,0.4877206678068987,0.5838777902249713,0.45998209772537285,0.4161222097750287,0.5122793321931012,s3,ind_km
90,0.745590787225902,0.7372167258697903,0.7542083816985015,0.07843209750809474,0.06111803088694872,0.09552055931666376,0.17047918580045546,0.11822862919957346,0.23471650533179247,0.7122298746841758,0.6405358852329797,0.7718921958504966,0.11605838767324073,0.07652954808912464,0.16651628333801494,0.5400179022746272,0.4877206678068987,0.5838777902249713,0.45998209772537285,0.4161222097750287,0.5122793321931012,s3,ind_km
0,0.7408447281874864,0.7321225650948024,0.749739036362779,0.07526315942951778,0.058061798802639474,0.09302776541027842,0.07174119287292369,0.042053595414539305,0.11359658277612643,0.7823229084299494,0.7213833202483042,0.8359348424088814,0.14474491955690788,0.09915716774312411,0.20065010432558145,0.5906155448760717,0.5471940310727088,0.6280678690704311,0.40938445512392824,0.3719321309295689,0.45280596892729114,s4,ind_km
14,0.7408447281874864,0.7321225650948024,0.749739036362779,0.07526315942951778,0.058061798802639474,0.09302776541027842,0.07174119287292369,0.042053595414539305,0.11359658277612643,0.7823229084299494,0.7213833202483042,0.8359348424088814,0.14474491955690788,0.09915716774312411,0.20065010432558145,0.5906155448760717,0.5471940310727088,0.6280678690704311,0.40938445512392824,0.3719321309295689,0.45280596892729114,s4,ind_km
30,0.7408447281874864,0.7321225650948024,0.749739036362779,0.07526315942951778,0.058061798802639474,0.09302776541027842,0.1205564397383482,0.077167432564834465,0.17528890748453335,0.709341011080149,0.6406408548667342,0.7728856022079459,0.16718631785586902,0.11836560529054405,0.22602231234675005,0.5382809526458282,0.48977239431742564,0.5826875552964005,0.4617190473541718,0.41731244470359946,0.5102276056825743,s4,ind_km
60,0.7408447281874864,0.7321225650948024,0.749739036362779,0.07526315942951778,0.058061798802639474,0.09302776541027842,0.13691979433636808,0.09146050547691946,0.19708381868638472,0.7274207289065497,0.6612240373523303,0.7887147102160867,0.13237851301983794,0.08934975053403918,0.18717352829164,0.5493225392285049,0.5026707963148643,0.5927509687028172,0.45067746077149506,0.4072490312971829,0.4973292036851356,s4,ind_km
90,0.7408447281874864,0.7321225650948024,0.749739036362779,0.07526315942951778,0.058061798802639474,0.09302776541027842,0.13691979433636808,0.09146050547691946,0.19708381868638472,0.7274207289065497,0.6612240373523303,0.7887147102160867,0.13237851301983794,0.08934975053403918,0.18717352829164,0.5493225392285049,0.5026707963148643,0.5927509687028172,0.45067746077149506,0.4072490312971829,0.4973292036851356,s4,ind_km
0,0.7374927099256663,0.7284414657206708,0.7465987354219862,0.06580657319533642,0.04752413110034198,0.08439374020962631,0.0884467756978349,0.05290387991722771,0.13521340543056273,0.7168703944236579,0.6490444668220281,0.7821830177941024,0.19249391915183323,0.1368943097081678,0.25547859877859047,0.5412855423616644,0.493818851685025,0.5869218257919685,0.4587144576383356,0.41307817420803156,0.506181148314975,s5,ind_km
14,0.7374927099256663,0.7284414657206708,0.7465987354219862,0.06580657319533642,0.04752413110034198,0.08439374020962631,0.0884467756978349,0.05290387991722771,0.13521340543056273,0.7168703944236579,0.6490444668220281,0.7821830177941024,0.19249391915183323,0.1368943097081678,0.25547859877859047,0.5412855423616644,0.493818851685025,0.5869218257919685,0.4587144576383356,0.41307817420803156,0.506181148314975,s5,ind_km
30,0.7374927099256663,0.7284414657206708,0.7465987354219862,0.06580657319533642,0.04752413110034198,0.08439374020962631,0.11878120728695579,0.07798931788779234,0.17258139246727258,0.7400563901680464,0.6728310017111753,0.7993681128511767,0.13949686861936283,0.0971981877837402,0.19248595292548612,0.554862083886771,0.506881658714274,0.5989019477001546,0.44513791611322895,0.4010980522998454,0.4931183412857259,s5,ind_km
60,0.7374927099256663,0.7284414657206708,0.7465987354219862,0.06580657319533642,0.04752413110034198,0.08439374020962631,0.14820624851036018,0.0992346518836034,0.20490661890068285,0.738855985419403,0.6701944408527531,0.8013286281604639,0.11110160248308809,0.07022361362835466,0.16458895787628686,0.5525884252663174,0.5041457674704867,0.5975475350176702,0.44741157473368265,0.4024524649823298,0.49585423252951333,s5,ind_km
90,0.7374927099256663,0.7284414657206708,0.7465987354219862,0.06580657319533642,0.04752413110034198,0.08439374020962631,0.14820624851036018,0.0992346518836034,0.20490661890068285,0.738855985419403,0.6701944408527531,0.8013286281604639,0.11110160248308809,0.07022361362835466,0.16458895787628686,0.5525884252663174,0.5041457674704867,0.5975475350176702,0.44741157473368265,0.4024524649823298,0.49585423252951333,s5,ind_km
0,0.7433585775561762,0.7341297144763789,0.753073424758619,0.0660921863553201,0.04955487861895284,0.08356932679104065,0.10403834802690837,0.06574191086578235,0.15623639040860504,0.6921420316512876,0.6190577121534457,0.7571475310403349,0.20175102466068334,0.14587113589917824,0.2685618342584165,0.5279117168685841,0.4758539826891728,0.575574335645568,0.47208828313141593,0.42442566435443196,0.5241460173108272,s6,ind_km
14,0.7433585775561762,0.7341297144763789,0.753073424758619,0.0660921863553201,0.04955487861895284,0.08356932679104065,0.10403834802690837,0.06574191086578235,0.15623639040860504,0.6921420316512876,0.6190577121534457,0.7571475310403349,0.20175102466068334,0.14587113589917824,0.2685618342584165,0.5279117168685841,0.4758539826891728,0.575574335645568,0.47208828313141593,0.42442566435443196,0.5241460173108272,s6,ind_km
30,0.7433585775561762,0.7341297144763789,0.753073424758619,0.0660921863553201,0.04955487861895284,0.08356932679104065,0.126101946908252,0.08178705256655901,0.17885943866108614,0.7365334103836005,0.671017401821903,0.795685755064428,0.13448627828231735,0.09358898672026343,0.1885787383756013,0.5564448823804127,0.5096978073853669,0.5988815604989859,0.44355511761958727,0.40111843950101406,0.49030219261463315,s6,ind_km
60,0.7433585775561762,0.7341297144763789,0.753073424758619,0.0660921863553201,0.04955487861895284,0.08356932679104065,0.16963204347856292,0.12016955868451104,0.2273356446444576,0.7101265253100802,0.6425697405619519,0.7727669388459748,0.11942151935325751,0.0789826792150525,0.1687485264000306,0.5358202065651485,0.4875158343560668,0.5804489181968294,0.4641797934348515,0.4195510818031705,0.5124841656439332,s6,ind_km
90,0.7433585775561762,0.7341297144763789,0.753073424758619,0.0660921863553201,0.04955487861895284,0.08356932679104065,0.16963204347856292,0.12016955868451104,0.2273356446444576,0.7101265253100802,0.6425697405619519,0.7727669388459748,0.11942151935325751,0.0789826792150525,0.1687485264000306,0.5358202065651485,0.4875158343560668,0.5804489181968294,0.4641797934348515,0.4195510818031705,0.5124841656439332,s6,ind_km
0,0.7386744278331581,0.7290909923403727,0.7477369555187576,0.06279826859352042,0.0460773213577402,0.0802952226644617,0.14138301637393033,0.09818241145729503,0.197729808786174,0.6872579190416963,0.6170476225303912,0.7493341224228872,0.16813827369725143,0.11908068573425772,0.2269393279302356,0.5182982465410435,0.4681051408271004,0.562885652554824,0.48170175345895644,0.437114347445176,0.5318948591728995,s7,ind_km
14,0.7386744278331581,0.7290909923403727,0.7477369555187576,0.06279826859352042,0.0460773213577402,0.0802952226644617,0.14138301637393033,0.09818241145729503,0.197729808786174,0.6872579190416963,0.6170476225303912,0.7493341224228872,0.16813827369725143,0.11908068573425772,0.2269393279302356,0.5182982465410435,0.4681051408271004,0.562885652554824,0.48170175345895644,0.437114347445176,0.5318948591728995,s7,ind_km
30,0.7386744278331581,0.7290909923403727,0.7477369555187576,0.06279826859352042,0.0460773213577402,0.0802952226644617,0.14692490777535694,0.09523560314404463,0.20834785141836876,0.7097198794135259,0.6386626871601497,0.7725322089188921,0.14215413136368288,0.09983164001539234,0.1940343864075356,0.5332132094020271,0.48221361145380676,0.5777520945041761,0.4667867905979729,0.4222479054958239,0.5177863885461932,s7,ind_km
60,0.7386744278331581,0.7290909923403727,0.7477369555187576,0.06279826859352042,0.0460773213577402,0.0802952226644617,0.16171893068857407,0.1095684572786795,0.22039916629715692,0.729317657273647,0.661502618299819,0.7901884805879443,0.10796771708605968,0.06984973413497593,0.1576710576013055,0.5455101552789562,0.4963238527731724,0.5888175013900527,0.4544898447210438,0.41118249860994727,0.5036761472268276,s7,ind_km
90,0.7386744278331581,0.7290909923403727,0.7477369555187576,0.06279826859352042,0.0460773213577402,0.0802952226644617,0.16171893068857407,0.1095684572786795,0.22039916629715692,0.729317657273647,0.661502618299819,0.7901884805879443,0.10796771708605968,0.06984973413497593,0.1576710576013055,0.5455101552789562,0.4963238527731724,0.5888175013900527,0.4544898447210438,0.41118249860994727,0.5036761472268276,s7,ind_km
0,0.7397361007820682,0.7308955162954405,0.7490434374327439,0.07406442808878709,0.05772081793955848,0.09289350728034235,0.09811230294065351,0.06006608629436949,0.14604341178986008,0.7677671967195183,0.7040028691928668,0.8263118259358049,0.13117820601276475,0.08727466516349827,0.184890217296154,0.5778745919000757,0.5320086797571721,0.618969403251368,0.42212540809992427,0.381030596748632,0.4679913202428279,s8,ind_km
14,0.7397361007820682,0.7308955162954405,0.7490434374327439,0.07406442808878709,0.05772081793955848,0.09289350728034235,0.09811230294065351,0.06006608629436949,0.14604341178986008,0.7677671967195183,0.7040028691928668,0.8263118259358049,0.13117820601276475,0.08727466516349827,0.184890217296154,0.5778745919000757,0.5320086797571721,0.618969403251368,0.42212540809992427,0.381030596748632,0.4679913202428279,s8,ind_km
30,0.7397361007820682,0.7308955162954405,0.7490434374327439,0.07406442808878709,0.05772081793955848,0.09289350728034235,0.1286661398416774,0.08472894933339803,0.18322955542678904,0.6816715903343977,0.6114269309994587,0.7453063617856122,0.18859902182276694,0.1377916550495197,0.25179126733493307,0.5181459995990795,0.4694337534006319,0.5636026894061184,0.4818540004009205,0.4363973105938816,0.5305662465993679,s8,ind_km
60,0.7397361007820682,0.7308955162954405,0.7490434374327439,0.07406442808878709,0.05772081793955848,0.09289350728034235,0.12833217994536847,0.08289072907029832,0.1880485332846521,0.7477830195547417,0.6785929348908663,0.8053515376687487,0.12197894470951948,0.08214104140452816,0.17307833120569743,0.5621116400472679,0.5121127770866515,0.6037448162543779,0.4378883599527321,0.396255183745622,0.48788722291334846,s8,ind_km
90,0.7397361007820682,0.7308955162954405,0.7490434374327439,0.07406442808878709,0.05772081793955848,0.09289350728034235,0.12833217994536847,0.08289072907029832,0.1880485332846521,0.7477830195547417,0.6785929348908663,0.8053515376687487,0.12197894470951948,0.08214104140452816,0.17307833120569743,0.5621116400472679,0.5121127770866515,0.6037448162543779,0.4378883599527321,0.396255183745622,0.48788722291334846,s8,ind_km
0,0.7477341942083628,0.7383081627510518,0.7574981508263772,0.07184840467684003,0.054032271046830116,0.089388800941507765,0.09895000967371059,0.06085493604849623,0.14433045781046114,0.7051073982708453,0.6375124561830426,0.7629480408226414,0.1958056424630495,0.14522861414551663,0.25140874972468974,0.5412457169607924,0.49279004834398826,0.5821813098576394,0.4587542830392076,0.4178186901423606,0.5072099516560118,s9,ind_km
14,0.7477341942083628,0.7383081627510518,0.7574981508263772,0.07184840467684003,0.054032271046830116,0.089388800941507765,0.09895000967371059,0.06085493604849623,0.14433045781046114,0.7051073982708453,0.6375124561830426,0.7629480408226414,0.1958056424630495,0.14522861414551663,0.25140874972468974,0.5412457169607924,0.49279004834398826,0.5821813098576394,0.4587542830392076,0.4178186901423606,0.5072099516560118,s9,ind_km
30,0.7477341942083628,0.7383081627510518,0.7574981508263772,0.07184840467684003,0.054032271046830116,0.089388800941507765,0.1237559738779539,0.0791551563055349,0.18170402901920685,0.7349101980463281,0.6684920071193734,0.7951183420960855,0.13949281405173503,0.09794403933477301,0.18994449586067533,0.5594248745642223,0.5116669101807818,0.603910575178553,0.44057512543577765,0.396089424821447,0.488333089819218,s9,ind_km
60,0.7477341942083628,0.7383081627510518,0.7574981508263772,0.07184840467684003,0.054032271046830116,0.089388800941507765,0.16911483871000355,0.11688262356697621,0.22810644678685088,0.7177701013257524,0.650965567154258,0.7782942384379918,0.11164736559009131,0.0702955861693363,0.16211324525033385,0.5446044774507552,0.495355444757404,0.5901151966749433,0.45539552254924476,0.40988480332505667,0.504644555242596,s9,ind_km
90,0.7477341942083628,0.7383081627510518,0.7574981508263772,0.07184840467684003,0.054032271046830116,0.089388800941507765,0.16911483871000355,0.11688262356697621,0.22810644678685088,0.7177701013257524,0.650965567154258,0.7782942384379918,0.11164736559009131,0.0702955861693363,0.16211324525033385,0.5446044774507552,0.495355444757404,0.5901151966749433,0.45539552254924476,0.40988480332505667,0.504644555242596,s9,ind_km
