Age,disuti_M,disuti_L,disuti_U,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Batch,Set
90,0.5425635309401078,0.5112553795221597,0.5741366007958566,0.1713556069037414,0.15194074862469395,0.19252268865223987,0.17087331895901225,0.15156230266952164,0.19196082534068865,0.1702630079331316,0.15106933278061402,0.19120363216001124,s10,ind_km
50,0.43974897054132805,0.4188939676416096,0.4610763292895431,0.14283892384784247,0.12864672956992051,0.16004295427630702,0.14259674513877607,0.12843862625751187,0.15975139158490217,0.14227846334902744,0.1281670071583895,0.1593709661882965,s2,ind_km
55,0.44804441239669146,0.431245336743718,0.46578202430124493,0.14534875707329226,0.13134032351811203,0.16195695575088642,0.14509721635421524,0.13112475587948266,0.1616708402806051,0.14476268222892236,0.13085618899327972,0.1612641044013717,s2,ind_km
60,0.4564503906198599,0.4424242763876724,0.47142655039407066,0.14811748988653448,0.13435321703334233,0.16447802162208972,0.1478268297275408,0.1341132928888534,0.16416626218616023,0.14745399501716516,0.13381116562972037,0.16377130165873025,s2,ind_km
65,0.46498369577638854,0.45256528220830117,0.47788586130141725,0.1509281480182143,0.1368430795097922,0.16738670885320472,0.1506362237974787,0.13659852336102654,0.16707339935611337,0.15025574830124971,0.13625711965141538,0.16666462326196446,s2,ind_km
70,0.47373253323187337,0.4608167154480555,0.4866109278134999,0.1536793001644115,0.13904657917665553,0.17059718941100194,0.15336634279478584,0.1387696949427684,0.17023314689396357,0.15295850853681686,0.13840860337814598,0.16975849466567194,s2,ind_km
75,0.48278579859154563,0.46729389946944017,0.4972930366815445,0.15659649191569044,0.14159929191174886,0.17425721154062399,0.1562653937276812,0.14131025927096075,0.17387986452918516,0.15583276880246594,0.1409333974750249,0.17338790718160044,s2,ind_km
80,0.49180873788401136,0.4730279206184699,0.5099154005090999,0.159474344452061,0.14358239035901846,0.1781140139481427,0.15911662271188162,0.14328337332287208,0.17771415269525243,0.15865259557840608,0.14289349465012918,0.17719292806188677,s2,ind_km
85,0.500894268044982,0.47770321459918075,0.5236595349713875,0.1625217431506909,0.1452849389267816,0.18206038868137941,0.16213926278548252,0.1449739022256202,0.18164156633055217,0.16164080740120715,0.1445761030826461,0.18104956282710885,s2,ind_km
90,0.5102046897810902,0.4825740963464091,0.5389081483537752,0.16554114324857166,0.14692847993783573,0.18593702429827969,0.1651625891450455,0.14662524363405915,0.18545144516899598,0.16466008754541253,0.14622985841294892,0.1848171331859526,s2,ind_km
50,0.4243654119643877,0.40153567020888475,0.44832300580130363,0.1267040428107878,0.11287637079912664,0.14190963320286837,0.12652082585457003,0.1127159259251241,0.14167701261312532,0.12627950699347096,0.11250644741819459,0.14137340265913875,s3,ind_km
55,0.43754668439895916,0.4187767530738854,0.4567583145432814,0.13046313693154502,0.11691846343261178,0.14547988063287523,0.13024973045092783,0.11673772542751365,0.14523416616537824,0.12997068583488938,0.11650180046530434,0.14492542553556514,s3,ind_km
60,0.45085265549259934,0.43584403116417003,0.4660564729457289,0.134387158362296,0.12059249956515114,0.14994156962017452,0.1341553389043701,0.12038047915475009,0.14966582959844152,0.1338652831392219,0.12010385558135177,0.14930611950569228,s3,ind_km
65,0.4648490629227133,0.45187018593124667,0.4783669104913133,0.13856664535052896,0.12431249212727098,0.15435943730107515,0.13829307424017,0.12408542851233116,0.15404689906494826,0.13794704118395812,0.12379564802417913,0.1536393148338073,s3,ind_km
70,0.47930962790230164,0.4658215967872077,0.49369781066068924,0.14266126311093708,0.127786598411557,0.15929058714861308,0.14237382947640329,0.12754288904292682,0.1589495269724239,0.14199736523731826,0.12722504874740784,0.1584894194926925,s3,ind_km
75,0.49416391835069845,0.4777064502273294,0.5118196106244105,0.1469716472991598,0.13138273518445845,0.1642212689868891,0.14663627852471917,0.13110294707514641,0.16383731240031876,0.14621161558793225,0.13075807592153957,0.16331990993289272,s3,ind_km
80,0.5093403279007884,0.4878212690428938,0.5322070898149032,0.15118781253766556,0.13494577526707854,0.16944200227903025,0.15082690503458357,0.13463358088502833,0.1690224099539271,0.1503708201577012,0.13422679067169968,0.16847573834759866,s3,ind_km
85,0.5252504376642719,0.4977160826630223,0.5552241332403787,0.15573366747454742,0.13787248662486448,0.17513149110797932,0.15535608401859774,0.13753625332265995,0.1746611648243705,0.15484533159480765,0.1371150521403649,0.17404871342709333,s3,ind_km
90,0.5414125687676039,0.5079330180951837,0.5795655993819905,0.16033584500100045,0.14123109183440666,0.18111134978326365,0.15990324750617174,0.14090152701537018,0.1805848731944621,0.15934113913076978,0.1404721826018746,0.17989967736608534,s3,ind_km
50,0.4072640719132309,0.38754793720968794,0.4276263929833831,0.12890972074014462,0.11550474030501677,0.14473698218690204,0.12873649708876736,0.11535852444551123,0.1445236041754223,0.1285110222662535,0.11517430715028586,0.14424389658126813,s4,ind_km
55,0.42580036352089945,0.4085151272085879,0.44311536642814975,0.134650164111768,0.12098778261018994,0.15076335184793901,0.1344367288820642,0.12080346383069424,0.1505311963312888,0.13415702059926557,0.12056285058140108,0.15021831588246218,s4,ind_km
60,0.44507034645617405,0.4302727946447148,0.4598972820334304,0.14062530943660062,0.12655990387386504,0.1571071672813328,0.14038283115782807,0.1263477332635239,0.1568098524506552,0.14007097701005763,0.1260708362700408,0.1564219669012134,s4,ind_km
65,0.46504565643918516,0.4519749585316985,0.47848937966256005,0.14693913441080558,0.13223029128742583,0.16426024698114197,0.14665182894762252,0.13198957528789257,0.16395217260578493,0.14628611176163053,0.13167552370240576,0.16352012840958133,s4,ind_km
70,0.48625746635160805,0.47225411293893815,0.5006305910931643,0.1536233704827118,0.1379204223588086,0.1714161833233926,0.1533057331829399,0.13765022224652565,0.1710423087126475,0.15288555727001896,0.13728765831910475,0.1705314187665531,s4,ind_km
75,0.5082245176175859,0.49156051718847854,0.5267368983637662,0.16029621071351835,0.14378081694857014,0.17957842087372464,0.15991903146790798,0.14345372566978934,0.17912815972230867,0.15942223223590424,0.14302741601100744,0.1785415558058132,s4,ind_km
80,0.530922658441391,0.5094765418572942,0.553766515377627,0.16754951978551813,0.14961076750958802,0.18800522718858106,0.16712517174058727,0.14923503871258673,0.1874898193099596,0.1665613743768254,0.14874564370478027,0.18681868786434774,s4,ind_km
85,0.5549692123253951,0.5274855884951614,0.5834470187499019,0.17498362846777024,0.15529020082909342,0.19701649465399443,0.17448600374431228,0.15485253667859683,0.19645643915308728,0.17386948418047377,0.1542828557829799,0.19572484769556217,s4,ind_km
90,0.5800067125489405,0.5456800351447031,0.6157582932081214,0.1827850946366732,0.16178539056354477,0.20689487186953565,0.18221041154213957,0.1612566445402774,0.20619834918258814,0.18143241202337126,0.1605690389976256,0.20527323802433062,s4,ind_km
50,0.4068761855466077,0.3859882628178642,0.42799967583644466,0.12590086218054025,0.11231985835903545,0.1403724065806614,0.1257311634745325,0.11215987594532424,0.14017876232937582,0.1255173592306818,0.1119688699169344,0.13992585321011863,s5,ind_km
55,0.4238874693799663,0.40693950799788625,0.44165806642108935,0.13099008921087657,0.11749402482608204,0.14590674305838305,0.13078585782890886,0.11732265868353661,0.14568361299481342,0.13052938805891348,0.1170989252607188,0.14538663198755203,s5,ind_km
60,0.4416587461964108,0.4281443102394519,0.45614543114047296,0.13620302082309826,0.12226189978227435,0.1512555753656457,0.13596634417587705,0.12206265217616376,0.1510073790118406,0.1356649907945875,0.12180261622983307,0.15068341520319845,s5,ind_km
65,0.4603760717807016,0.4485421099023993,0.47299708819720726,0.14175228305395393,0.12739596044089468,0.1574894913773976,0.14148922335160685,0.127162007629348,0.15718776972516454,0.14114369852701653,0.1268568251744621,0.1567942065602779,s5,ind_km
70,0.4798465904292155,0.46677662533146114,0.49302941356765445,0.14747210640109332,0.13264656898197033,0.16370899193735192,0.14715956485140114,0.1323772920299356,0.1633609754949201,0.146769771762366,0.13202616374212248,0.1629072386693725,s5,ind_km
75,0.49992636876392793,0.4832789019526243,0.5167269023058847,0.1533912801111475,0.13770484084020634,0.17050624267224054,0.15304897029058293,0.13740676598222631,0.1701083134785572,0.1526034511312565,0.13701663406183573,0.16958972152650148,s5,ind_km
80,0.5208249672736041,0.4989473814108509,0.5428496597059359,0.15981270978569592,0.14320086033124702,0.1777772018790727,0.15942963924137837,0.1428533014044309,0.17733801363457272,0.1589081955692477,0.14240052316585336,0.1767556962823334,s5,ind_km
85,0.5423364099810277,0.5151111011767192,0.5718196555892296,0.1663450686469765,0.14863858243208183,0.18598706758794226,0.16587413307425372,0.14824848473086402,0.18544599301726028,0.16528990237913,0.14773498491302897,0.1847417494475786,s5,ind_km
90,0.5650980698292585,0.5319557644210989,0.6029496828980832,0.17329774197924613,0.15373153443396564,0.19425265828200894,0.17277913676767226,0.1532693506784928,0.19359272386450704,0.17210339299443828,0.15268309917300596,0.19287226608581107,s5,ind_km
50,0.44827762818317163,0.4265219524161698,0.4714469601519417,0.1361064039640394,0.12021842604223804,0.15160653142627295,0.13586616100879925,0.12001970315494989,0.15132811166619767,0.13556051204979444,0.11976037386436686,0.150964681906408,s6,ind_km
55,0.4585985180465247,0.43973916562976934,0.4774644901269034,0.13891997435162606,0.12336842725565401,0.1543950385012195,0.1386685914146297,0.1231497245358883,0.15407811708193844,0.13833709787637033,0.12286441445860498,0.15369773541103754,s6,ind_km
60,0.4689098259980478,0.4533518979337778,0.484728954949573,0.14190907521749602,0.126246002434078,0.157413674977009,0.14163973999703347,0.12601647147868755,0.15710649629947174,0.14127663932071918,0.1257324777201707,0.15670584196023504,s6,ind_km
65,0.47948917896338683,0.4659648672599101,0.4927327276012568,0.1450000673790336,0.12937230288328944,0.1609106616865044,0.14470800448322318,0.12911096677418435,0.1605752031130673,0.14432977945707098,0.12877036188207364,0.1601377939348998,s6,ind_km
70,0.49041944177364105,0.4774990003889347,0.5038864847062776,0.14822687598449555,0.13274195085682103,0.16439466388383478,0.14789869142529044,0.13247468842118215,0.16404709423578112,0.14747416995687385,0.13212639455511435,0.1635939209552862,s6,ind_km
75,0.5013718130417988,0.4862220691067221,0.5185194068706006,0.1515446720117217,0.13559317718614797,0.16840199776693365,0.1512052134060221,0.13530910938255733,0.168004718217666,0.15076276288558588,0.13493879837795064,0.16747514003107236,s6,ind_km
80,0.5128798145337168,0.49350144792714123,0.5343586091554218,0.1548647730799345,0.13851198282227997,0.17271057074548463,0.15450219301334472,0.13819500540736418,0.17226083804924688,0.15403600851136962,0.13779211417728446,0.17167508097014597,s6,ind_km
85,0.5245178989733039,0.4997111861525444,0.5516806011069774,0.15825755840506267,0.14103896426237186,0.17707177042510047,0.15787503068892295,0.14068800096224132,0.1766295685147123,0.1573585490016979,0.14023081165707443,0.17605351711506984,s6,ind_km
90,0.5361026869905539,0.5062790470202873,0.5702874909159134,0.16175680931885744,0.14333434152715335,0.1817437934511527,0.16131113529708752,0.14295717463882987,0.18122635709065424,0.16076351938145617,0.1424669013411609,0.18055281679689367,s6,ind_km
50,0.409083566523764,0.38921241982655014,0.4289989400735846,0.1225967458830432,0.11055715174874949,0.1374839818690109,0.12243826272724923,0.11042328540902047,0.13731137902854343,0.12223125123137667,0.11024840506668512,0.137046768813028,s7,ind_km
55,0.4235581726411469,0.4070759593989741,0.44057562871333966,0.12683459599522662,0.11480420271404682,0.14149781734935904,0.12664286174824477,0.11463188666341985,0.141257948868913,0.12639742794519815,0.11439429950456818,0.1409415251224773,s7,ind_km
60,0.43844015437808104,0.4245349277750684,0.4529800382099192,0.13117879064322424,0.11904860961344223,0.145799964096129,0.13096403165466472,0.11885870519203091,0.14554615021571288,0.13068246884529844,0.11861081524705117,0.1452149391203228,s7,ind_km
65,0.45375598633185044,0.4420845191849632,0.46668739210844684,0.13565965161406124,0.12324453083868221,0.1505590058804816,0.13542428635430953,0.12304150021125755,0.15028354183896822,0.13510881156060103,0.12275889917387837,0.14992413195438628,s7,ind_km
70,0.46975682618958303,0.45778354029762613,0.4828090194751991,0.14036340163773575,0.12725319693700018,0.15589044005496197,0.14008940139980064,0.12700806539257267,0.1555817484112844,0.1397300191334213,0.1267137847798676,0.15517653857979824,s7,ind_km
75,0.4863880780510728,0.47196332953197523,0.5030267598810392,0.14534812176198159,0.1312699483329221,0.16127665982268272,0.1450376730292554,0.13100423458228058,0.16092807032790346,0.14463501575192605,0.13065777620594715,0.16047358599359995,s7,ind_km
80,0.5035502235167574,0.4848987616930687,0.5249011997929157,0.15041567542034218,0.1353964527555218,0.1671683218510976,0.15008611703172092,0.13508806133683304,0.16674552238951088,0.14964877230265544,0.13468616162108818,0.16621732045875265,s7,ind_km
85,0.5213251680183091,0.4968350071780009,0.5484236679681176,0.15567439630566926,0.13926191498907517,0.173640813985288,0.15528800777792504,0.13895191300425425,0.1731753450022376,0.15478186426578477,0.13854787728668208,0.17256914429859646,s7,ind_km
90,0.5395965329592856,0.5091713592721195,0.5740090478441657,0.16107875746081118,0.143293023695018,0.18046294913414565,0.16064175659855584,0.14293219856253683,0.17994522666326573,0.16006249858755528,0.14246232898122385,0.1792712900525663,s7,ind_km
50,0.41907823182815995,0.4001152441898976,0.4397015206899264,0.13122853573873655,0.11836477117575492,0.14616361028549493,0.13102737016088434,0.11820135144778843,0.14594335707324532,0.13076805459754737,0.11798795139504296,0.1456557703036406,s8,ind_km
55,0.4339578893713918,0.4183806838451999,0.45074226883868207,0.13574681969667945,0.12279448944617656,0.15117063032722466,0.13551825261517564,0.12261258303299132,0.15092633492423171,0.13522907254905955,0.12236729215994989,0.1506074533199848,s8,ind_km
60,0.4493969471310464,0.4357723609131509,0.46338691624925693,0.1404187367612908,0.127514329432125,0.1562385066510011,0.14016111109716722,0.1273016750777704,0.1559520386734417,0.13983678333210198,0.1270242776899168,0.15557829063729392,s8,ind_km
65,0.465524627079679,0.45279405646252796,0.4789350991323746,0.1454237294589648,0.13213078589041183,0.16194354273847178,0.1451388991766257,0.13188265308849434,0.1616231526218597,0.14476523557056536,0.13155898881427802,0.16119043731259558,s8,ind_km
70,0.48192009339476427,0.46887915611219233,0.49660392199932646,0.15049976612246582,0.13646896696763727,0.16779146015031124,0.15018324489122659,0.13620212795547876,0.16743802821562356,0.14977142078744715,0.13585410697659284,0.16695537023537588,s8,ind_km
75,0.49902850979155317,0.483040096685512,0.5171146695625208,0.15590455640566248,0.1411480784113665,0.17371568773891813,0.15556164408476866,0.14083543760607917,0.17327859322820666,0.15509050280100217,0.14042790778049982,0.17273333343224315,s8,ind_km
80,0.5170776763600564,0.4961754656730164,0.5388354515942183,0.1614021050996275,0.14558649273647017,0.18067569050352023,0.1609853539508848,0.14524157682010083,0.18022474489575885,0.16045538747723959,0.14478795457005464,0.17963722080477437,s8,ind_km
85,0.5359071473289923,0.5095040124699648,0.5632767140093504,0.1668902682670259,0.14990715487030423,0.18800379599177808,0.16645303557020363,0.1495240182063114,0.18746067989956258,0.16586999526995205,0.1490323167763032,0.18672905353091068,s8,ind_km
90,0.5551917771715735,0.5218918605508872,0.5881412378928199,0.17269752005824562,0.15460316011483782,0.19555763338085974,0.1721866928252121,0.1541946675257845,0.19491550088454712,0.17153983181457033,0.1536627075082391,0.1940798201612048,s8,ind_km
50,0.4165192370747471,0.3963191528186466,0.43912139399255495,0.12322414398499792,0.1109599522918503,0.13896342296652842,0.12305055777621057,0.11079856818375174,0.1387348390328603,0.12282226311466884,0.11058787362051635,0.13843649346834205,s9,ind_km
55,0.42856451835052556,0.41180072049041516,0.44696967376093405,0.12675489300352522,0.11403729194572636,0.1420019538999433,0.12655496393403592,0.1138667172017342,0.1417639463515331,0.12629837737381633,0.11364405716669523,0.1414533219731352,s9,ind_km
60,0.44107780664041946,0.4271698501343452,0.4557123307401886,0.1302604368628263,0.11725595830520116,0.1454428833729691,0.13004229793526412,0.11706972350352231,0.1451946301523114,0.1297633653092094,0.11681961612569537,0.1448706366865847,s9,ind_km
65,0.4536443354297863,0.44115397596259887,0.46594384936474686,0.13377945722641826,0.12054829167333629,0.14892793490251693,0.13353744157894787,0.12033764611622494,0.14865406095935066,0.133230405143498,0.12006281160266474,0.14829678047590075,s9,ind_km
70,0.46655487004156637,0.45430185852347826,0.47917215901365684,0.13749362131286216,0.123857180439016,0.15272541832203232,0.13723754020311674,0.12362451826876641,0.15241780617975395,0.13688567837980298,0.12332104791605694,0.15201661556134655,s9,ind_km
75,0.47984850860569694,0.46512895332673615,0.49580845495196985,0.14126361832961648,0.12694610289982566,0.15778661575887287,0.14097229234012743,0.12670559073412185,0.15743403637915554,0.1405819590751301,0.12639191238886158,0.1569744730711284,s9,ind_km
80,0.4935169914273172,0.4738990094829729,0.5138344462352685,0.14523553543602039,0.13004344163740053,0.1633573617846787,0.1449043464716166,0.1297586589035202,0.16298458043087588,0.14447988757238867,0.12939048094489544,0.16249869693813987,s9,ind_km
85,0.5077136360444768,0.4826907578633775,0.5342512117917979,0.14924168274314648,0.13298250562771935,0.16855230828252413,0.14889731092753838,0.1326866373685398,0.16811848245450958,0.14845447020000963,0.13230417411104686,0.16755342289909675,s9,ind_km
90,0.5224917449233303,0.4914069874050322,0.555278157264902,0.15342284733374623,0.13573720899755862,0.17392173044912607,0.1530426743203928,0.13544506226826342,0.1734498481547733,0.1525188950373602,0.1350642216558024,0.17286236036841204,s9,ind_km
