Age,disuti_M,disuti_L,disuti_U,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Batch,Set
60,0.3719803177627626,0.359390994753823,0.38423277681194606,0.10174179722340015,0.09142087403319848,0.11323394701894522,0.10163767692865419,0.09132537562060117,0.11310376549665334,0.10149468703949671,0.09120055418678578,0.11293835728089997,s4,2gp
65,0.38781225863231694,0.3770761899749163,0.39858354522720857,0.10591984489739942,0.09568476957809417,0.11796703806484508,0.10579271921430007,0.09557900699470127,0.1178163329882253,0.10562661770171419,0.09542706401022649,0.11761945482979252,s4,2gp
70,0.40438557538659936,0.39345422844223177,0.4156762493730261,0.11027844218931757,0.09984345644311943,0.12306043440679575,0.1101290565744942,0.09970460584761813,0.12287795116967072,0.1099339445992001,0.09952326575081535,0.12264465586817129,s4,2gp
75,0.4214422069630848,0.4082605549895917,0.4354923962295784,0.11496121220710863,0.10366486637958341,0.12841773497471684,0.11478616595209896,0.1035126115911994,0.12822357701401252,0.11455786622876493,0.10331381641833098,0.12797005604669703,s4,2gp
80,0.43927633484433526,0.42230583486987544,0.45848101000738306,0.11976724158039617,0.10782838499919414,0.13450304175728753,0.11956501793229207,0.10764500060728432,0.13425101880060536,0.1193073417208837,0.10740566718771064,0.13392221884627162,s4,2gp
85,0.45813091428269603,0.4365224041737305,0.4832389284264668,0.12484840025381035,0.11166539145184701,0.14082704678001953,0.12459214663771215,0.11146794035517069,0.14056240730785424,0.12428230310227481,0.1112102935636068,0.14019185668465287,s4,2gp
90,0.47760885835197964,0.4496283158675403,0.5085874029073336,0.13033115702155929,0.11581121999053236,0.14794344326136627,0.1300613223969126,0.11558200791793365,0.1475882720899644,0.1297094298342064,0.11528383815173919,0.14716159363068584,s4,2gp
50,0.32289701456934616,0.3052361746757887,0.340445519504835,0.08714616856759606,0.07797446285064527,0.09729495542935525,0.08708548442872821,0.07792413889409791,0.09722374142508974,0.08700333934468829,0.07785831044145389,0.09712512991156703,s5,2gp
55,0.33848315380892346,0.3237275755372951,0.35367944960178394,0.09120137368452473,0.08200063371180313,0.10132738644183376,0.09113086487370146,0.08193657142077874,0.10124243520475894,0.09103865339504766,0.08185279286821606,0.10113116200744056,s5,2gp
60,0.35498123305538565,0.3426624569255508,0.36713506193972095,0.09535872843030122,0.08604522298961223,0.10572206065748242,0.09527073096434135,0.08596698396938977,0.10561753232663341,0.09515747921240111,0.08586581357469837,0.10548089278571793,s5,2gp
65,0.3722020435916348,0.36149462147838335,0.38273905418456267,0.099901537975708,0.09028412949439606,0.11070548742006939,0.09979531626701459,0.09018888300571917,0.11058431262722279,0.09965689169023612,0.09006441331964038,0.11042596583358888,s5,2gp
70,0.3901312538285013,0.3790733299121904,0.4020007002944734,0.10461286800766079,0.09428039342751121,0.11607018660164324,0.10449189425225042,0.09416264042289267,0.1159201533860594,0.10432959085657348,0.09401924877704151,0.115724175685116,s5,2gp
75,0.40902972657229014,0.3952264481689088,0.42400870036523103,0.10946649554326933,0.09864355524732435,0.12173579643790493,0.10932387098248961,0.0985152660794612,0.12156080414521066,0.10913141928279868,0.09834771887052282,0.12133229475165948,s5,2gp
80,0.4290422295640657,0.4108909049032881,0.44894527035714615,0.11472273121849816,0.1027023140609562,0.12798162773841099,0.11455085539218349,0.10255482555860679,0.1277575224340667,0.1143037341779767,0.10236225223319387,0.12746509733589795,s5,2gp
85,0.4499288144146423,0.4262867871297593,0.47555219923997766,0.12010861348215171,0.10706188593368456,0.1350683164892642,0.1198940196221869,0.10688342640876544,0.13482075065229485,0.1196016778020835,0.10664401964855308,0.1344933504741229,s5,2gp
90,0.4715638269130602,0.44157907070198843,0.5045189655429837,0.12576106973589618,0.11151970561154365,0.14244977709306655,0.12552702762923623,0.11129778813670761,0.14214186813680074,0.12521406727863849,0.1110101516594242,0.14174049803515232,s5,2gp
50,0.35045076364579997,0.33421691921119345,0.36930934862885745,0.09861752669592216,0.08866905161723135,0.11041660320607773,0.09853094865301279,0.08858867436119708,0.11029316147079941,0.09841431166230202,0.08848358611050361,0.11013183160232254,s6,2gp
55,0.36531584367155057,0.3512169606678398,0.38123323691838856,0.10274011467872715,0.09274742217800604,0.11455164691877012,0.1026368144556469,0.09265313291039703,0.1144175859744246,0.10249663371234387,0.09252989048466867,0.11424240185874068,s6,2gp
60,0.3806010512553276,0.36845100348835674,0.3937038030146135,0.10711542881988609,0.09678877965311185,0.11910392025511439,0.10699353537043389,0.09668177023077774,0.11896440633526555,0.10683424994931837,0.09654193702422768,0.11877320648301261,s6,2gp
65,0.3966159643575304,0.38558440091838,0.40791598221142006,0.11161017896307064,0.10075534701310351,0.12409679079382377,0.11146089635907293,0.10063002252189397,0.12391863663663763,0.11126828566718355,0.10046640110183068,0.1236859724866598,s6,2gp
70,0.4132545559133757,0.4017549877706952,0.4251544422935825,0.11625004657871696,0.10485398480551827,0.1292316574027696,0.11608240972127308,0.10470315646603352,0.1290328683377286,0.11586248533488044,0.10451324198636967,0.12877332113064813,s6,2gp
75,0.4305681370772737,0.4168310917204216,0.4442809579816711,0.12102053454174554,0.10907214131115253,0.13476618627956669,0.12082473425074991,0.10890950634328463,0.13455345817381165,0.1205819380884615,0.10869716446413417,0.13427571736753655,s6,2gp
80,0.4486875012560392,0.4308569413791431,0.4666735143737543,0.12609932139297825,0.1134550120935143,0.1411634354658756,0.12586533895374957,0.11326289899740598,0.14090480361951985,0.1255661776939913,0.11301216405654582,0.14056732768545002,s6,2gp
85,0.4673428936827302,0.4448603139892925,0.4909517544386835,0.1315396118494005,0.11782888137844197,0.1474819028700794,0.1312676183679634,0.11758326107164137,0.1471760522535418,0.1309126517832661,0.1172629818419623,0.1467771666296163,s6,2gp
90,0.48698893065651605,0.4582726282671986,0.5171099452310742,0.13710918799424987,0.12172557214947452,0.15452029130459216,0.1368121898709289,0.12148346846479786,0.15414642865220327,0.13641128423329824,0.12116770685730184,0.1536322051268907,s6,2gp
50,0.33231223439697527,0.31714520312019556,0.3482423987788848,0.08530649937331648,0.07683807945455608,0.09522916125539671,0.08523878885100525,0.07678458152857168,0.0951537113773217,0.08515024349680828,0.07671460850536022,0.095055034453909,s7,2gp
55,0.3469227868441213,0.3338175204145134,0.36044581274613513,0.08898992616332432,0.08041167781724165,0.09915975628709221,0.08891457447660196,0.08033868731821135,0.09906834227493615,0.08881361876710434,0.08024326005821218,0.09894874343951365,s7,2gp
60,0.3622064586654933,0.3511322831965341,0.37390045580032066,0.09279369707427931,0.08415543359544106,0.10313191776703019,0.09270377404432882,0.08407566393446825,0.10302033639854964,0.09258271604013597,0.08397026434086075,0.10287450824295995,s7,2gp
65,0.37805467556031586,0.3679089026572086,0.3886389857526057,0.09686526994579053,0.08777645818277567,0.10764144835916307,0.09675610606768106,0.08768541406090849,0.10752070783631627,0.0966134625460216,0.08756641456709208,0.10736291666621804,s7,2gp
70,0.39459187316542854,0.3841783091952801,0.40582529839549125,0.10104626881662676,0.09152029496452624,0.11255079070489024,0.10091975516334006,0.09140716216860884,0.11240401203364685,0.10075448412871843,0.09125937504013637,0.11221226434034982,s7,2gp
75,0.4119576268810746,0.39917916510810403,0.4254176469296481,0.10537872248156654,0.09523918649870393,0.11752979663391724,0.10523008074545204,0.09511419110548751,0.11736434521151108,0.10503628626683673,0.09495093051102114,0.11713402114314907,s7,2gp
80,0.42993107267593994,0.4134189922382797,0.4477725656136404,0.11004008396084716,0.09892318657172885,0.123342015334255,0.10986348760114849,0.09877351391183424,0.12312768093302795,0.10964218231029449,0.09857844611509904,0.12284797857189032,s7,2gp
85,0.44888199034507126,0.42778649018475273,0.47158402594531124,0.11479757487127151,0.1027298688121037,0.12919152062561892,0.11459558506281142,0.10257391470094644,0.12895105953792144,0.11433532145521065,0.10237886121209291,0.12863715028594394,s7,2gp
90,0.4686699319510241,0.44198727279374994,0.49720292527505694,0.11961250686874822,0.10679384563372157,0.13507541362651043,0.11937627444971044,0.10660532292587396,0.13479421867640312,0.11906872490305324,0.10635934618022237,0.13442757714539974,s7,2gp
50,0.32670205916131123,0.30949281189766203,0.3426222157327645,0.08256171524599079,0.0746831077637543,0.09141041707861773,0.08250655756081757,0.07463601204536204,0.09133555314599907,0.08243315939898482,0.07457949867664122,0.09123765956753861,s8,2gp
55,0.34386878514246466,0.329855139628356,0.3574753488247271,0.08676885203923437,0.07859666390154313,0.09594066696514944,0.0866987146207736,0.07853304642186448,0.0958544706411836,0.0866108803030452,0.07844986264012654,0.09574159033190527,s8,2gp
60,0.36204023302548305,0.3507399332627987,0.373890856409503,0.09118518247967095,0.08274268190304361,0.1006171604264265,0.09109853150356281,0.08266479689021551,0.1005157827220706,0.09098171220364432,0.08256298830437112,0.10038326943488332,s8,2gp
65,0.38143965179219963,0.3710381699738756,0.3917979104490275,0.09582770930795555,0.08671289361424839,0.10571764551664894,0.09572136447845349,0.08661932905630686,0.10559469649379266,0.09558371911797649,0.08649707534732239,0.10543405643649315,s8,2gp
70,0.4018960428090086,0.3905118911360515,0.41339032627532313,0.10074792750025766,0.09125866296426538,0.11141266603600579,0.10062104890344051,0.09115204521758255,0.11126800771057116,0.10045532262708734,0.09101276745598566,0.11107890776562765,s8,2gp
75,0.4230834969200448,0.409431890241174,0.43830173045949705,0.10584542984215528,0.09574094937778814,0.11740299580601006,0.1056905755329961,0.09560662795877853,0.1172242597077749,0.10549160414920808,0.09543124270128625,0.11699091430952324,s8,2gp
80,0.4455241412267491,0.4277877008876445,0.4656595828377327,0.11121384247041878,0.10010532358375332,0.12409547402403114,0.11102918782667628,0.09995405525762913,0.1238733601114017,0.11078480950768388,0.099756592890648,0.12359710833655219,s8,2gp
85,0.4690818348701049,0.44653531427710974,0.49547975860877846,0.11677914563020139,0.1046817537112651,0.1312003689059684,0.11655368076878816,0.10450363467067592,0.13094107915382755,0.11627086032177195,0.10427128304664769,0.13061366180079798,s8,2gp
90,0.49407754553104755,0.4655660615779076,0.5276347214291384,0.12275970945869943,0.10919730463112065,0.13868054208343503,0.12249163766621483,0.10898006480937708,0.1383310192561756,0.12215392514309453,0.10869802722920709,0.13787577427471717,s8,2gp
50,0.3405981623217442,0.3234439055775564,0.35958200341538615,0.09153414033747023,0.08219629740430678,0.10191325970448065,0.0914623733532593,0.08214121188682282,0.10181936229708338,0.09136735980873749,0.08206599415771376,0.10169660032463233,s9,2gp
55,0.3550187535444366,0.3404093039413936,0.37088309371030925,0.09531820259655094,0.08601962772646671,0.10546784744065797,0.09522941510606886,0.08594392251765916,0.10537218896419379,0.0951133388106834,0.08584494044653022,0.10524711849083028,s9,2gp
60,0.3702022142558217,0.3581375435199469,0.3832392948990019,0.09919085759384423,0.08988750970468459,0.10947233860664457,0.099090977930975,0.089794992447191,0.10935634414267005,0.09896042114871995,0.08967407359406458,0.10920475089368409,s9,2gp
65,0.3860175142975621,0.3749292108956388,0.3971161564493713,0.10331525534616798,0.09380474089628439,0.11410914611058282,0.10319307317244855,0.09370220904988563,0.11396407580188411,0.10303343652276042,0.09356822120212571,0.11377456681132847,s9,2gp
70,0.40218597290141184,0.3905522964482613,0.41391927756183694,0.10761198687712678,0.09765914441009464,0.11893528938512354,0.10747236026268325,0.09753769936506931,0.11877186943748044,0.10728489139739382,0.09737905895760011,0.11855844633325695,s9,2gp
75,0.41915355338703386,0.4048778474001612,0.4337549124831888,0.11201686940596522,0.10148282862498258,0.12389590877863331,0.11185490249014313,0.101350139005228,0.12370844731665105,0.11164341221378607,0.1011768231387977,0.12346368450834395,s9,2gp
80,0.4369477252653398,0.41740381433672347,0.45662513350164785,0.11663719170529185,0.10535294460328426,0.1293458468915769,0.11644347084665183,0.1052018890398203,0.12911294196396741,0.11618077360758325,0.1050046559701132,0.1288090634448904,s9,2gp
85,0.4556611454953422,0.43074505431680693,0.48158573923534226,0.12145085480789941,0.10881751971460235,0.1354827204928774,0.12122751544370222,0.10865260574937481,0.1352097497055558,0.12092046887353913,0.10843729181421347,0.1348727978426655,s9,2gp
90,0.4748372314758555,0.4433375399487939,0.5069949318143717,0.1264566385972795,0.11252993841046621,0.1418556691640296,0.126205728613337,0.11231983067851875,0.14151332275147713,0.12587378471277655,0.11206122533315208,0.14114488103762948,s9,2gp
