Time,Q_1_M,Q_1_L,Q_1_U,Q_2_M,Q_2_L,Q_2_U,PZ_M,PZ_L,PZ_U,P_C1_M,P_C1_L,P_C1_U,P_C2_M,P_C2_L,P_C2_U,QE_M,QE_L,QE_U,QL_M,QL_L,QL_U,Batch,Set
0,0.7852303555993044,0.7752468533575443,0.795879216280045,0.1956083044208185,0.17669243037570878,0.21539790045586896,0.11203210589376356,0.07368228023517302,0.16173966251144725,0.6479486147919828,0.5782260640972684,0.7135307139559761,0.23888331243312727,0.18285585262886533,0.3024901025659611,0.5559888547257872,0.5077053393088466,0.6015675790858657,0.44401114527421276,0.39843242091413433,0.49229466069115335,s2,ind
14,0.7852303555993044,0.7752468533575443,0.795879216280045,0.1956083044208185,0.17669243037570878,0.21539790045586896,0.11203210589376356,0.07368228023517302,0.16173966251144725,0.6479486147919828,0.5782260640972684,0.7135307139559761,0.23888331243312727,0.18285585262886533,0.3024901025659611,0.5559888547257872,0.5077053393088466,0.6015675790858657,0.44401114527421276,0.39843242091413433,0.49229466069115335,s2,ind
30,0.7852303555993044,0.7752468533575443,0.795879216280045,0.1956083044208185,0.17669243037570878,0.21539790045586896,0.12127782375771287,0.07896669897776835,0.17716854470652485,0.739669466110767,0.6721051176062645,0.7955615797012033,0.1371119530104455,0.09698746357885524,0.19022826461522338,0.6077287746605593,0.5606805090246227,0.6477430583907828,0.39227122533944064,0.35225694160921717,0.4393194909753772,s2,ind
60,0.7852303555993044,0.7752468533575443,0.795879216280045,0.1956083044208185,0.17669243037570878,0.21539790045586896,0.1030399997478237,0.06464367308730043,0.15431320512494748,0.7576933209637284,0.6894139376305403,0.8162938957588293,0.13679329714845417,0.09318218060385884,0.1938034781171928,0.6227620040643267,0.574530833165135,0.6633195260489856,0.37723799593567336,0.33668047395101436,0.425469166834865,s2,ind
90,0.7852303555993044,0.7752468533575443,0.795879216280045,0.1956083044208185,0.17669243037570878,0.21539790045586896,0.1030399997478237,0.06464367308730043,0.15431320512494748,0.7576933209637284,0.6894139376305403,0.8162938957588293,0.13679329714845417,0.09318218060385884,0.1938034781171928,0.6227620040643267,0.574530833165135,0.6633195260489856,0.37723799593567336,0.33668047395101436,0.425469166834865,s2,ind
0,0.7896520390979622,0.7804007936933749,0.7993096053453497,0.19136882838599212,0.1727261037157833,0.2104393807786934,0.1563280096136512,0.10795751575963228,0.21706965914912504,0.6700918053876281,0.5990443968753747,0.7318967767682708,0.17247028201475667,0.12546768371309033,0.22833570546646179,0.563058708006692,0.512035061973465,0.6051812215890636,0.43694129199330795,0.3948187784109364,0.487964938026535,s3,ind
14,0.7896520390979622,0.7804007936933749,0.7993096053453497,0.19136882838599212,0.1727261037157833,0.2104393807786934,0.1563280096136512,0.10795751575963228,0.21706965914912504,0.6700918053876281,0.5990443968753747,0.7318967767682708,0.17247028201475667,0.12546768371309033,0.22833570546646179,0.563058708006692,0.512035061973465,0.6051812215890636,0.43694129199330795,0.3948187784109364,0.487964938026535,s3,ind
30,0.7896520390979622,0.7804007936933749,0.7993096053453497,0.19136882838599212,0.1727261037157833,0.2104393807786934,0.1385517769927319,0.0919193194744151,0.19341514248209168,0.7103804781720754,0.6404251884032094,0.771621118874639,0.150336952671076,0.1061368732230986,0.20678372661926295,0.5894671670580858,0.5395470263642761,0.6347775015454126,0.4105328329419142,0.3652224984545874,0.46045297363572396,s3,ind
60,0.7896520390979622,0.7804007936933749,0.7993096053453497,0.19136882838599212,0.1727261037157833,0.2104393807786934,0.10815697081716683,0.06940115281589443,0.1585858515600732,0.7566216507324077,0.6937659353476343,0.8145692755212807,0.13336362538898056,0.09086513629801694,0.18484695422151634,0.6235925337589205,0.5763858053513788,0.6637921574324313,0.37640746624107946,0.33620784256756875,0.42361419464862116,s3,ind
90,0.7896520390979622,0.7804007936933749,0.7993096053453497,0.19136882838599212,0.1727261037157833,0.2104393807786934,0.10815697081716683,0.06940115281589443,0.1585858515600732,0.7566216507324077,0.6937659353476343,0.8145692755212807,0.13336362538898056,0.09086513629801694,0.18484695422151634,0.6235925337589205,0.5763858053513788,0.6637921574324313,0.37640746624107946,0.33620784256756875,0.42361419464862116,s3,ind
0,0.7893944562637021,0.7796986415946003,0.7995529403243318,0.19343626170699768,0.17446361214571784,0.2127198564686414,0.1904092491625618,0.1380354165627755,0.2541768302239431,0.6393738384989577,0.5692115846501984,0.7036504656815464,0.16815036323582722,0.12204305102525648,0.22335154874817212,0.5371603744632751,0.48634209962497094,0.585254909375087,0.4628396255367248,0.4147450906249131,0.513657900375029,s4,ind
14,0.7893944562637021,0.7796986415946003,0.7995529403243318,0.19343626170699768,0.17446361214571784,0.2127198564686414,0.1904092491625618,0.1380354165627755,0.2541768302239431,0.6393738384989577,0.5692115846501984,0.7036504656815464,0.16815036323582722,0.12204305102525648,0.22335154874817212,0.5371603744632751,0.48634209962497094,0.585254909375087,0.4628396255367248,0.4147450906249131,0.513657900375029,s4,ind
30,0.7893944562637021,0.7796986415946003,0.7995529403243318,0.19343626170699768,0.17446361214571784,0.2127198564686414,0.12056520352687154,0.07736880084215017,0.17925487905189516,0.7182207031395362,0.6501003177349683,0.7808419718234977,0.157375591384615,0.11123127158167445,0.2141622101302157,0.5983431459336337,0.5490616109312616,0.6421271015854559,0.40165685406636625,0.357872898414544,0.4509383890687383,s4,ind
60,0.7893944562637021,0.7796986415946003,0.7995529403243318,0.19343626170699768,0.17446361214571784,0.2127198564686414,0.12550912035618916,0.08366713807364272,0.18138734028416043,0.7574635290796434,0.6907697474968295,0.8157220909349268,0.11428015799899893,0.07544682255903339,0.16659983748684581,0.6205440034721196,0.5714485763633264,0.6618054610180121,0.3794559965278804,0.3381945389819879,0.42855142363667365,s4,ind
90,0.7893944562637021,0.7796986415946003,0.7995529403243318,0.19343626170699768,0.17446361214571784,0.2127198564686414,0.12550912035618916,0.08366713807364272,0.18138734028416043,0.7574635290796434,0.6907697474968295,0.8157220909349268,0.11428015799899893,0.07544682255903339,0.16659983748684581,0.6205440034721196,0.5714485763633264,0.6618054610180121,0.3794559965278804,0.3381945389819879,0.42855142363667365,s4,ind
0,0.779498161324996,0.7699483479067679,0.7893357826622046,0.21360870689882816,0.196823707775853,0.23213209999574227,0.15192898666656696,0.1055412741938867,0.20958526187815174,0.7036670541076913,0.6351757335504323,0.7658356479251864,0.1420661485334449,0.0980334597591839,0.19605159345627376,0.5791431856587748,0.5302288064189106,0.6231429994207305,0.4208568143412252,0.3768570005792694,0.4697711935810894,s5,ind
14,0.779498161324996,0.7699483479067679,0.7893357826622046,0.21360870689882816,0.196823707775853,0.23213209999574227,0.15192898666656696,0.1055412741938867,0.20958526187815174,0.7036670541076913,0.6351757335504323,0.7658356479251864,0.1420661485334449,0.0980334597591839,0.19605159345627376,0.5791431856587748,0.5302288064189106,0.6231429994207305,0.4208568143412252,0.3768570005792694,0.4697711935810894,s5,ind
30,0.779498161324996,0.7699483479067679,0.7893357826622046,0.21360870689882816,0.196823707775853,0.23213209999574227,0.15517568631316148,0.10635172847889433,0.2146271561490944,0.7134486128612987,0.6479140146269985,0.7781806131950535,0.12859147199798548,0.08816651922277777,0.17765438539569828,0.5844970467851094,0.5365381884858581,0.6293793725057412,0.41550295321489056,0.3706206274942588,0.4634618115141418,s5,ind
60,0.779498161324996,0.7699483479067679,0.7893357826622046,0.21360870689882816,0.196823707775853,0.23213209999574227,0.1051791746244146,0.06627593115119822,0.16060861745391442,0.7668208208770615,0.6996808508474941,0.8223555859700593,0.12554840473231993,0.08461312047948252,0.1745795378866918,0.6247822237843825,0.5772349633618659,0.6630040002393144,0.3752177762156175,0.33699599976068556,0.42276503663813403,s5,ind
90,0.779498161324996,0.7699483479067679,0.7893357826622046,0.21360870689882816,0.196823707775853,0.23213209999574227,0.1051791746244146,0.06627593115119822,0.16060861745391442,0.7668208208770615,0.6996808508474941,0.8223555859700593,0.12554840473231993,0.08461312047948252,0.1745795378866918,0.6247822237843825,0.5772349633618659,0.6630040002393144,0.3752177762156175,0.33699599976068556,0.42276503663813403,s5,ind
0,0.7846892121287516,0.7748907431879359,0.7942215028741755,0.18667878280506367,0.16790763776299425,0.20497095665113516,0.11586113907683335,0.07386782285511366,0.1696931364154395,0.6931782627218792,0.6233149094747994,0.7549437309178113,0.18983896398839661,0.13683799876961225,0.2505192144145339,0.5795461195635571,0.531106438006983,0.6227484577404411,0.42045388043644294,0.3772515422595589,0.46889356199301696,s6,ind
14,0.7846892121287516,0.7748907431879359,0.7942215028741755,0.18667878280506367,0.16790763776299425,0.20497095665113516,0.11586113907683335,0.07386782285511366,0.1696931364154395,0.6931782627218792,0.6233149094747994,0.7549437309178113,0.18983896398839661,0.13683799876961225,0.2505192144145339,0.5795461195635571,0.531106438006983,0.6227484577404411,0.42045388043644294,0.3772515422595589,0.46889356199301696,s6,ind
30,0.7846892121287516,0.7748907431879359,0.7942215028741755,0.18667878280506367,0.16790763776299425,0.20497095665113516,0.10178314774758282,0.06555819760812906,0.15354131936316562,0.721500363006796,0.6503006310075865,0.7829073421002287,0.17473545568257742,0.1246291098598882,0.23360341463131584,0.5987842541292178,0.5501457109516401,0.6414963333874593,0.40121574587078224,0.3585036666125407,0.44985428904835983,s6,ind
60,0.7846892121287516,0.7748907431879359,0.7942215028741755,0.18667878280506367,0.16790763776299425,0.20497095665113516,0.11451104428114578,0.07219236809050525,0.1687668581241467,0.7017967863164674,0.635106390325786,0.7657442103767833,0.18271383586742979,0.1299339888682477,0.24196802587267657,0.584717057453197,0.5369129046619245,0.628115582080743,0.415282942546803,0.371884417919257,0.4630870953380755,s6,ind
90,0.7846892121287516,0.7748907431879359,0.7942215028741755,0.18667878280506367,0.16790763776299425,0.20497095665113516,0.11451104428114578,0.07219236809050525,0.1687668581241467,0.7017967863164674,0.635106390325786,0.7657442103767833,0.18271383586742979,0.1299339888682477,0.24196802587267657,0.584717057453197,0.5369129046619245,0.628115582080743,0.415282942546803,0.371884417919257,0.4630870953380755,s6,ind
0,0.7871110310839964,0.7781095824663969,0.7964464205908227,0.18870848349219727,0.16986764317095912,0.20872917724895698,0.10990597085669787,0.06966364133319194,0.16024599260134353,0.7014834244088184,0.6388523580195161,0.7627088566727913,0.18572764368062739,0.1372728745905207,0.23981187360817746,0.5874319449201779,0.5431513991876102,0.6310166206061971,0.4125680550798221,0.3689833793938028,0.45684860081238976,s7,ind
14,0.7871110310839964,0.7781095824663969,0.7964464205908227,0.18870848349219727,0.16986764317095912,0.20872917724895698,0.10990597085669787,0.06966364133319194,0.16024599260134353,0.7014834244088184,0.6388523580195161,0.7627088566727913,0.18572764368062739,0.1372728745905207,0.23981187360817746,0.5874319449201779,0.5431513991876102,0.6310166206061971,0.4125680550798221,0.3689833793938028,0.45684860081238976,s7,ind
30,0.7871110310839964,0.7781095824663969,0.7964464205908227,0.18870848349219727,0.16986764317095912,0.20872917724895698,0.15137611860958505,0.10532019096204798,0.20782932381379868,0.7261765988183293,0.6590420358975937,0.7882448205397358,0.12034730668768084,0.07792168215656602,0.1715123319748765,0.594316215639738,0.5465620536251627,0.6389482034880883,0.405683784360262,0.3610517965119116,0.4534379463748372,s7,ind
60,0.7871110310839964,0.7781095824663969,0.7964464205908227,0.18870848349219727,0.16986764317095912,0.20872917724895698,0.1429619676722264,0.09676969652862565,0.20188587641329311,0.7247288166824952,0.6540092401945734,0.7870349486862449,0.13032098153988164,0.08812770598083776,0.18350907033179711,0.594957614882591,0.544700051075506,0.6395005716184481,0.4050423851174089,0.36049942838155186,0.455299948924494,s7,ind
90,0.7871110310839964,0.7781095824663969,0.7964464205908227,0.18870848349219727,0.16986764317095912,0.20872917724895698,0.1429619676722264,0.09676969652862565,0.20188587641329311,0.7247288166824952,0.6540092401945734,0.7870349486862449,0.13032098153988164,0.08812770598083776,0.18350907033179711,0.594957614882591,0.544700051075506,0.6395005716184481,0.4050423851174089,0.36049942838155186,0.455299948924494,s7,ind
0,0.7766636338948172,0.7671507014773695,0.7866784230080007,0.2011568623285826,0.18313636753600904,0.21804565637253265,0.11262378477088217,0.07434821732780902,0.1612994906577568,0.7468305391319952,0.6802974533801343,0.805937967537768,0.1384037226702356,0.09426041753287506,0.1949011214619265,0.6085188416116422,0.5633952246007661,0.6487030803905175,0.39148115838835784,0.35129691960948245,0.4366047753992338,s8,ind
14,0.7766636338948172,0.7671507014773695,0.7866784230080007,0.2011568623285826,0.18313636753600904,0.21804565637253265,0.11262378477088217,0.07434821732780902,0.1612994906577568,0.7468305391319952,0.6802974533801343,0.805937967537768,0.1384037226702356,0.09426041753287506,0.1949011214619265,0.6085188416116422,0.5633952246007661,0.6487030803905175,0.39148115838835784,0.35129691960948245,0.4366047753992338,s8,ind
30,0.7766636338948172,0.7671507014773695,0.7866784230080007,0.2011568623285826,0.18313636753600904,0.21804565637253265,0.12641325020896693,0.08259727143576887,0.1794486599350566,0.7872770683402583,0.725412505688016,0.840317697170498,0.08484522570477265,0.05209823083773453,0.12883058388801696,0.6290491308085668,0.5839995459134842,0.6669046783679442,0.3709508691914331,0.3330953216320558,0.41600045408651576,s8,ind
60,0.7766636338948172,0.7671507014773695,0.7866784230080007,0.2011568623285826,0.18313636753600904,0.21804565637253265,0.11924236522415003,0.07492364546376694,0.18141576719797545,0.744666713281021,0.6753280862219694,0.8081403183220044,0.13333153005011789,0.08762984633666962,0.19130986998180535,0.6051541647355861,0.5576609396542568,0.6493701352097245,0.39484583526441386,0.3506298647902754,0.4423390603457432,s8,ind
90,0.7766636338948172,0.7671507014773695,0.7866784230080007,0.2011568623285826,0.18313636753600904,0.21804565637253265,0.11924236522415003,0.07492364546376694,0.18141576719797545,0.744666713281021,0.6753280862219694,0.8081403183220044,0.13333153005011789,0.08762984633666962,0.19130986998180535,0.6051541647355861,0.5576609396542568,0.6493701352097245,0.39484583526441386,0.3506298647902754,0.4423390603457432,s8,ind
0,0.7804213402413962,0.7712486293160267,0.789679338960734,0.18918536414760517,0.17077212411348397,0.20752231412634767,0.11654121812104039,0.07441261684115975,0.16937255847919813,0.7079049361158825,0.6384980929758691,0.7695466239735123,0.17457952249713143,0.12363424915436846,0.23454512417721624,0.585183757923448,0.5367192016999903,0.6275745586552484,0.41481624207655193,0.37242544134475164,0.4632807983000097,s9,ind
14,0.7804213402413962,0.7712486293160267,0.789679338960734,0.18918536414760517,0.17077212411348397,0.20752231412634767,0.11654121812104039,0.07441261684115975,0.16937255847919813,0.7079049361158825,0.6384980929758691,0.7695466239735123,0.17457952249713143,0.12363424915436846,0.23454512417721624,0.585183757923448,0.5367192016999903,0.6275745586552484,0.41481624207655193,0.37242544134475164,0.4632807983000097,s9,ind
30,0.7804213402413962,0.7712486293160267,0.789679338960734,0.18918536414760517,0.17077212411348397,0.20752231412634767,0.09462562988212844,0.05914003999017427,0.14172009704102206,0.739010044069621,0.6725588866937112,0.7966095281778794,0.16513270463908047,0.11749643784736714,0.2224450268672845,0.6076444921241033,0.565300506842936,0.6474585751403759,0.39235550787589674,0.3525414248596242,0.4346994931570641,s9,ind
60,0.7804213402413962,0.7712486293160267,0.789679338960734,0.18918536414760517,0.17077212411348397,0.20752231412634767,0.10473725354389586,0.0643144897701814,0.15612704391297993,0.74764083465338,0.6767547260125173,0.8028306860983825,0.14591015433975824,0.10126351764723636,0.20265227767648816,0.6112485543868089,0.5627225578800354,0.6511685954068831,0.38875144561319114,0.34883140459311673,0.43727744211996455,s9,ind
90,0.7804213402413962,0.7712486293160267,0.789679338960734,0.18918536414760517,0.17077212411348397,0.20752231412634767,0.10473725354389586,0.0643144897701814,0.15612704391297993,0.74764083465338,0.6767547260125173,0.8028306860983825,0.14591015433975824,0.10126351764723636,0.20265227767648816,0.6112485543868089,0.5627225578800354,0.6511685954068831,0.38875144561319114,0.34883140459311673,0.43727744211996455,s9,ind
