Age,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Var
85,0.15970332416217833,0.1472045507844894,0.17355464401435844,0.15863284535866218,0.14629775216618596,0.1723506036210439,0.1572210828407258,0.1451064789806849,0.17077145811142325,s100
86,0.1610617017610743,0.14786829400958099,0.17556476197440546,0.1600022933753198,0.14695293817727434,0.17427767273483608,0.15861155083193473,0.1457507391367805,0.1726281830619172,s100
87,0.16253557927933077,0.14866332704517443,0.17774848132392995,0.16145264295563888,0.14771961445588766,0.1764361946248661,0.16001292560019442,0.14648028199389185,0.1747073215402535,s100
88,0.16391711287699207,0.14978422254388019,0.17974469225065406,0.16281496376335153,0.14882527244149432,0.1784020353188308,0.161378558417842,0.1475660819026999,0.17665331696979825,s100
89,0.16533391057845465,0.15073818679312082,0.18199987451917124,0.16420164929169595,0.1498115306727047,0.18063999506352785,0.16269915080325859,0.1485943405888409,0.17883847568458963,s100
90,0.1668000439719374,0.15177094560390025,0.18403093252862512,0.16565432831925742,0.15077726645877762,0.18267952676410723,0.16411286784921358,0.14947280446291808,0.18090899462843876,s100
91,0.16817951087395078,0.15280041529678495,0.1861457209225796,0.1669858191188625,0.15185970332077575,0.18473536949579167,0.16545704187165702,0.15059588250838593,0.18294606684909454,s100
92,0.16973966953171185,0.15359753139261106,0.18835831914415693,0.16853288763848007,0.15264678782976654,0.18689759024863575,0.16696365973159477,0.15139780106894313,0.1849853336810258,s100
93,0.17119626310223332,0.1543988697929175,0.1902951234736235,0.16996861581933087,0.15343798816759344,0.18885359557008516,0.1683713264253096,0.1521757816713085,0.18696585523389397,s100
94,0.17269718606500012,0.15521248698845683,0.19240758060330695,0.17146832059590814,0.154233325485243,0.19088412236378222,0.16984347814521655,0.15295776050980245,0.18894906452538954,s100
95,0.17417337909603198,0.1561986188169787,0.19479417951561492,0.17290994417509783,0.15515600254163664,0.1931735355652831,0.17126929181720169,0.15378811058509864,0.19105470294238902,s100
50,0.1229185522972884,0.11395187671617545,0.13201756640300935,0.12231204133055085,0.11343451246637755,0.1312983782591641,0.12150367211333662,0.11275985355844421,0.13038297488056727,s12
51,0.12380932328088125,0.11512295161149746,0.132667608189617,0.12318838058769782,0.11455216618659828,0.13194704754708217,0.12237512851530563,0.1138053732689128,0.13099886849460235,s12
52,0.1247505223337716,0.11619076374567366,0.13332082783336793,0.12411980018238475,0.11563526221817712,0.1326324249179396,0.12329186201865684,0.1148858397331542,0.13172596536056216,s12
53,0.1256650746791721,0.11738359259242333,0.1340543198868795,0.12502471040375973,0.1167947976692772,0.13333644904726122,0.12417947027004606,0.11601903988994991,0.13239155895363558,s12
54,0.12658015650132914,0.11835958018109553,0.1348305985453175,0.12592657593324574,0.1177797767313742,0.1341222687417074,0.125070521081958,0.11700706097735125,0.13318971483762804,s12
55,0.12748897028074066,0.11930212718434856,0.13560769773885759,0.1268219613994569,0.11870242604474376,0.13486178992910894,0.12595845986799306,0.11791238811995873,0.1338922618610592,s12
56,0.1284084193551516,0.12025688520906164,0.13623772843671744,0.12773664386228473,0.11962740728687922,0.13548655907409382,0.12686289839113923,0.11882370902530479,0.1345186788628601,s12
57,0.12928867814298403,0.12125591753382585,0.136970695816378,0.12860185223286164,0.12063335927000546,0.13619924595208605,0.12770256527257284,0.11981419661091854,0.1351843728545412,s12
58,0.13017518878310474,0.12236964094714937,0.13772300186350078,0.12948389577739883,0.12176381326973877,0.1369443820565396,0.12856789593340506,0.1209656868374923,0.1359150489232269,s12
59,0.1311539518507211,0.1234717985079655,0.13845845132543672,0.13045592960815597,0.12282608293064119,0.1377054969041564,0.12953610272209248,0.12197794597562307,0.1367146173115857,s12
60,0.13206303109426157,0.12459352964430659,0.13934217217432782,0.13135582621807923,0.12393627705770091,0.13856512418702668,0.13042736096627833,0.12306979001194245,0.13756152404526137,s12
61,0.13301712735204302,0.12553328104426675,0.14034247148659573,0.13230699672519122,0.12485891069080682,0.13954928890398488,0.1313465484190357,0.12397834104880803,0.13850615112110837,s12
62,0.13399329442874003,0.1264984892501822,0.1412483139808785,0.1332580244904765,0.1258354473925159,0.140461097508657,0.13229665564986604,0.12495685930929883,0.13942555042846633,s12
