Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,4.14305824886632,0.03667581391051787,0.7057312083449586,2.9667913196854743,3.6318150564495557,4.0737107572797,4.589053097122774,5.655377001697181,370.2705104948223,1.0052797767881376
ba1,-0.005559730119730694,1.3690677430599048e-4,0.0026637406878315586,-0.01068050079421775,-0.007318623737216264,-0.00556641332879935,-0.0037039988791656756,-4.2575076909913396e-4,378.55938101430917,1.0053395577895587
lp__,-2202.7391701711867,0.039581899802898314,0.9972670749954815,-2205.583535116596,-2203.1049276299773,-2202.4130519460505,-2202.04856946924,-2201.7998059051065,634.7894374080519,1.0098306997276896
