Age,rate_A,rate_M,rate_L,rate_U,dur_A,dur_M,dur_L,dur_U,QL00_A,QL00_M,QL00_L,QL00_U,QL15_A,QL15_M,QL15_L,QL15_U,QL35_A,QL35_M,QL35_L,QL35_U
50,4.06677438889875,4.07256955962707,3.596614870116924,4.5419998622141,0.24678309120334987,0.24554522426184533,0.2201673345743812,0.2780392361899407,0.06201497573843129,0.06233149329119568,0.04823539271777279,0.07506263632255991,0.06181212592897673,0.062132022649387164,0.04808796074229506,0.07478330908321713,0.061543961840392604,0.06187511233874351,0.04788817514468375,0.07441431128565049
51,4.006475356032395,4.013020549089374,3.5493940558717836,4.459346487542489,0.2504388427259633,0.24918885617339567,0.22424810520905336,0.28173823044358165,0.06269981452665628,0.06304199347430883,0.04733363357585032,0.07603939848359552,0.06249093319561539,0.06282024357430921,0.0471747706200928,0.07576393013951387,0.06221483319942007,0.06252715136721035,0.04696429138806785,0.07542681455702874
52,3.9471101376079925,3.952795637661218,3.514287838031075,4.378840298244513,0.2541513269189031,0.2529855050088491,0.22837097572570944,0.28455267383811844,0.06359666744229935,0.06356948006273028,0.04929693816245821,0.0768552867140304,0.06338240619983383,0.06337828465268472,0.049123991663698185,0.07658053578148759,0.06309923080334102,0.06311949864906494,0.04889539932752339,0.07621763583493653
53,3.8886637264931263,3.892874368440542,3.4738175987821194,4.3026160733269485,0.25792145965334845,0.2568795978023847,0.23241674140613922,0.28786775166764833,0.06438883126646809,0.0646124186930533,0.049952393673699295,0.07774228706939566,0.06416798912681651,0.06440045049151774,0.04978753589224084,0.07746197099609692,0.06387614877001188,0.06411115128134458,0.049569944991195256,0.07709166685139535
54,3.8311213646615134,3.8354177828203087,3.43355654799317,4.217901913814377,0.2617501721043066,0.26072778941559455,0.2370846988753872,0.29124320532821807,0.06541210222338288,0.06553712512614669,0.051607497409194895,0.07777328785641119,0.06518430935077855,0.06530804637440003,0.05144727353689825,0.07750310525139512,0.06488332394233313,0.06500671999498356,0.051235379993862816,0.07714603099187543
55,3.774468538937689,3.776958691784341,3.3986164326077293,4.146390656075388,0.26563841101427643,0.2647632895133431,0.24117360930551793,0.29423738556538737,0.06600265207559167,0.06632891759948366,0.051773200318327474,0.07959756388608528,0.0657689632173243,0.06609918306132598,0.051568320322478524,0.0793026441258953,0.06546023198818941,0.0657858388833802,0.05129779786465073,0.07890920868566727
56,3.7186909768162666,3.7202177159309766,3.3510619819187832,4.076887172471814,0.26958713896158093,0.26880147298292517,0.24528517914368225,0.29841286366760794,0.066644611382919,0.06677648921408905,0.05097320094154552,0.07948626185917214,0.06640453840353042,0.06653730439230401,0.05079177684708272,0.07919301788796847,0.06608741597066946,0.06622787145521686,0.05055202312353796,0.07880570654605018
57,3.6637746423544515,3.6664367706849665,3.305669720075874,4.012068945218575,0.2735973346334537,0.2727443748020478,0.2492479605794559,0.3025105822936304,0.06770399281053548,0.06770419297242666,0.053113605328463036,0.08113506300246227,0.06745672516949035,0.06747293484686423,0.05292538433168242,0.08084039799543491,0.06713014183869966,0.06713191529139562,0.05267666242389681,0.08042146465786598
58,3.609705732136482,3.612587050414378,3.2629675552415542,3.9564908499231244,0.27766999310396506,0.27680993880851795,0.25274923314646247,0.306469490806827,0.06809420021828357,0.0682437634567621,0.05282857695690447,0.08229429830459159,0.06784082199349012,0.06799922569227265,0.05262101836345836,0.08197780647781747,0.0675062204798232,0.06766768566879261,0.05234711006599334,0.08158397511170587
59,3.556470671308716,3.5572608787930786,3.2284242544217356,3.888506323570972,0.2818061261168766,0.2811151710094343,0.25716815786940506,0.30974870108952535,0.06926879820579608,0.06958255168888862,0.05420154877177253,0.08309433521149731,0.06900809692285581,0.06930601058334034,0.05399656267472056,0.08275903360645621,0.06866386828282339,0.06896239593083739,0.053725770053834596,0.08231653046588641
