Age,rate_A,rate_M,rate_L,rate_U,dur_A,dur_M,dur_L,dur_U,QL00_A,QL00_M,QL00_L,QL00_U,QL15_A,QL15_M,QL15_L,QL15_U,QL35_A,QL35_M,QL35_L,QL35_U
50,3.1504086340870607,3.146826938911717,2.8440962520026694,3.444195297834128,0.3182456405294901,0.31778042438291687,0.29034359416221966,0.3516055919426165,0.05672898385996352,0.056598556156811766,0.05111578361605422,0.06296200856855251,0.05649290816921903,0.056356927632639026,0.05091159360536518,0.06268358024012408,0.0561815854130548,0.05604454999553304,0.05064230221271381,0.06231655401960228
51,3.1344156775919565,3.132744222269761,2.8390491509737377,3.4243846252780363,0.3197991608222461,0.3192089523850532,0.2920232762781607,0.35223060627798397,0.05633768744901824,0.05621498955368143,0.05085612217621963,0.062354587987662156,0.05610232590654289,0.05597797714418708,0.05065606469793998,0.06207530425218634,0.055791959880268895,0.05566240281616112,0.050394294021159525,0.06170722236798962
52,3.118532305417333,3.1176283527471664,2.8406769770438496,3.3997594675234066,0.32136317598116293,0.32075664159115946,0.2941384558700466,0.35202880886911175,0.055938398056290174,0.05582201374658058,0.050723698121858236,0.06178732452923489,0.05570379374951061,0.05558359950972819,0.05052336414056111,0.06151019066069968,0.05539444138818756,0.0552723307721608,0.05025763290938206,0.061140772691629805
53,3.102757667988973,3.103793844213981,2.8412499064134997,3.37277801323184,0.32293776626666987,0.3221863469730337,0.29649151049275446,0.3519577926920363,0.05553303695390537,0.05541964929233649,0.050452425330157175,0.06111678992647521,0.05529922467375998,0.05518720861115802,0.050249208299266074,0.06083818181675144,0.05499093196604484,0.05488075553032118,0.04999236129074505,0.0604710893373237
54,3.087090923093015,3.088783415676375,2.8355314405291723,3.348315890830356,0.32452301262717853,0.3237520701544784,0.2986576049206131,0.3526675760917425,0.05512356326969358,0.055053037046930764,0.05014885275598615,0.06043674676409342,0.05489056917153505,0.05482148445460394,0.049954999416077,0.06017438194181339,0.05458337071464202,0.05451569103496863,0.04969361707048491,0.05982841954008673
55,3.0715312358061193,3.072541655372398,2.827729774652287,3.3194959879764228,0.32611899670554384,0.32546344827880025,0.30125055708803855,0.3536405906969871,0.05471197463162337,0.05461381654739816,0.04987545527280067,0.05985702031017219,0.054479815884404016,0.05437905212748803,0.04967213167421391,0.05959116940819513,0.05417373442381168,0.054070466020539304,0.04940451348301038,0.05924077859622292
56,3.0560777784263613,3.0553453741676604,2.8185659635189366,3.2925025449660708,0.32772580084559094,0.32729524246810093,0.30372034273761656,0.3547903522904849,0.05430030782218946,0.054186025408675655,0.04951103770842514,0.05929205755560123,0.05406899224556865,0.05396421837900524,0.04931871571248629,0.05901238492191546,0.05376403819900973,0.05366593873986009,0.04906494264767412,0.05866551125778641
57,3.040729730404832,3.041504845783205,2.815665716904891,3.2643178710575973,0.3293435080987089,0.32878461559113303,0.3063427167292589,0.3551558244428992,0.05389063944290463,0.05380789321454689,0.04924461278915552,0.05869240158956344,0.053660165131907106,0.05358513032271163,0.04904888831936617,0.058423834665481136,0.05335633609716326,0.05328221039556183,0.04879109411702822,0.058070050268727184
58,3.025486278277941,3.024980173391155,2.8116448672393233,3.240583882725824,0.3309722022305116,0.33058068006527164,0.30858636495846403,0.35566369851359686,0.05348508658904445,0.053406702751613716,0.04899694024807615,0.05821582833489854,0.05325544152588709,0.05317772287291585,0.04879700264686621,0.057961810276085844,0.0529527217718976,0.05287524958019196,0.04852791975173116,0.05762701047537071
59,3.0103466156004215,3.01050029131028,2.806327833468229,3.2138794768494736,0.3326119677275673,0.33217070553725003,0.31115043732051184,0.35633755554887686,0.053085807534799904,0.052992180557606156,0.04870122648612616,0.05772411330889074,0.052856969187493205,0.0527665140593952,0.04850345730874604,0.05745792328132798,0.052555329128271884,0.05246205237208048,0.04824132009125701,0.05712208286794178
