Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,3.76206255415365,0.031597673539940335,0.6159384028968338,2.681348205429987,3.323025256089354,3.709559841192136,4.14723320833521,5.111427049985983,379.98315964508134,1.0039127911999184
ba1,-0.005396996678693613,1.3081624180093262e-4,0.002557868126698742,-0.010394143492107549,-0.007117589466472519,-0.005364551404473299,-0.003699821470774315,-4.7207360325708425e-4,382.3252349802063,1.0036038711793394
lp__,-2250.3996474451105,0.036987231027539653,0.9356014041559185,-2252.8888120271013,-2250.7603935006064,-2250.105550061083,-2249.731680276376,-2249.4929694160264,639.849875687222,1.0044203044050313
