Age,rate_A,rate_M,rate_L,rate_U,dur_A,dur_M,dur_L,dur_U,QL00_A,QL00_M,QL00_L,QL00_U,QL15_A,QL15_M,QL15_L,QL15_U,QL35_A,QL35_M,QL35_L,QL35_U
50,3.0618188321433,3.0648639025847135,2.776113213793423,3.353233957741143,0.32734994363600356,0.32627876298471536,0.2982195733177017,0.36021586035588565,0.04039919744238749,0.04033562779799579,0.03632112988968279,0.04493059914620471,0.040248582191700445,0.04018739167333832,0.03619927864627665,0.04474387126767856,0.04004998052188727,0.0399898581327047,0.03603843515067468,0.04449783225062471
51,3.04229775761615,3.045978820491823,2.7677072697032217,3.318398820312126,0.32939011258869366,0.3283016918153077,0.30135016052672664,0.3613098867035883,0.04011238375723723,0.04003257402092249,0.03610788550381531,0.0445201477493041,0.039962041672764445,0.03988628957075301,0.0359859179611767,0.04434081068839586,0.03976381322926007,0.039686229222638134,0.035819578545669514,0.0441121850575817
52,3.0229221166143905,3.0253606732087444,2.760133946267412,3.2878051254683416,0.3314453040254762,0.3305391020902332,0.30415427981335275,0.36230125813376524,0.03981912274782024,0.03974953000463538,0.03587645709856068,0.04413662297808586,0.03966908896175991,0.03960069103188017,0.03575247486790824,0.04395371838752459,0.03947128015811741,0.03940915730989775,0.03558977825828639,0.04370993672189672
53,3.0036907151297885,3.005089073557355,2.756538195526726,3.253309921174458,0.33351564040044235,0.3327688384430294,0.3073792617455577,0.3627738602097457,0.03952080486465469,0.03945102757757394,0.03566120661947734,0.043709953931193785,0.039371109124831646,0.03930423842985813,0.03553868475752932,0.04353723363320409,0.03917375926875416,0.03910908467473884,0.03537699875283811,0.043303024782118255
54,2.9846023697372717,2.98527918043758,2.7468337084359735,3.2238488329519694,0.33560124524904583,0.33497704594326,0.31018824553098967,0.3640555297668264,0.03921885241489881,0.03916076560929706,0.03541962388045651,0.043338218948034905,0.03906951879493709,0.0390155040611771,0.035295726069253866,0.043161130530584596,0.03887265970804961,0.03881395366240373,0.035126388091374736,0.042932135126729866
55,2.9656559074950497,2.9664707727267796,2.7418984365246613,3.193012077067312,0.33770224319829795,0.3371009178715457,0.3131839123503225,0.36471081073562717,0.038914720138036395,0.0388780844288836,0.03514502151196018,0.0429464047931821,0.03876576673656641,0.038726049479488295,0.0350196309019498,0.042774905779141274,0.0385694223599236,0.038529301293690074,0.03485685831228014,0.042539245125615945
56,2.9468501658457216,2.9471969006857313,2.7322584888226484,3.163416687096539,0.3398187599770653,0.33930546003086404,0.31611390667308503,0.36599758296042256,0.038609895791237685,0.038586887597445774,0.03487694500164663,0.04257181644209658,0.03846133441977655,0.03844054733581237,0.034759495038253596,0.04239636234675731,0.03826552040464231,0.03824431573177152,0.03460433320504443,0.04217320213572493
57,2.9281839925183735,2.927261488852378,2.7204133377693456,3.137028169119417,0.3419509224264692,0.34161621849037593,0.31877303819954106,0.36759119915119914,0.038305900744545276,0.03828779587423077,0.034633123160113626,0.04221874177625175,0.03815773660367774,0.038143702607084704,0.034512816967662195,0.042043618062081525,0.03796245988709841,0.0379484822922136,0.034349671608739446,0.04181194753500247
58,2.909656245431646,2.90767916735836,2.7083111647769234,3.1096456927817853,0.34409885851038957,0.34391689813613846,0.32158004466211443,0.36923379170411974,0.03800429058603297,0.037994956227202024,0.034386727234760474,0.041827461442301046,0.03785652192950908,0.03785325893869765,0.034253252163710016,0.04166203123702125,0.03766178029418748,0.037658676635290225,0.0340892410851592,0.041443405843547255
59,2.8912657925977676,2.8890888933592835,2.6961552446634967,3.081469524365118,0.34626269732607345,0.34612988280208506,0.3245204940155749,0.3708985240448398,0.037706655737089596,0.03771128271905494,0.034134214395989494,0.0414748874762619,0.037559273523443286,0.037564202984891146,0.03400275026062889,0.041303749176730846,0.037365055141406305,0.037371051718117054,0.03383915878998397,0.041078214659843446
60,2.873011512027539,2.871023827291383,2.684665185272673,3.0625279686808824,0.3484425691148493,0.3483078024274696,0.32652763018870595,0.372485926997411,0.037413806025465075,0.03739486330023368,0.033852228563304686,0.04115784689616631,0.037266797300226,0.03724959025918503,0.03372391492495036,0.04099391020761384,0.03707308519154765,0.037060837037727744,0.033553830170084356,0.04077773952575941
61,2.854892291636263,2.852955006117729,2.6726249824584096,3.036690006121076,0.35063860527294854,0.3505137657271956,0.32930592826747296,0.3741639814871491,0.037125075475622625,0.037102135537842695,0.033568697405304396,0.04084637003391174,0.03697843008163163,0.036960691519430766,0.03344092310968563,0.04067846890593483,0.03678521095577593,0.03676910270867489,0.03327257493044229,0.040455389883199556
62,2.8369070291506095,2.834266723260672,2.658008707677783,3.017893837538914,0.3528509383624353,0.35282494473546,0.3313569184646576,0.37622149179509273,0.03683985667124268,0.03681461167888328,0.03335178037779976,0.04049893371604784,0.036693567054404894,0.03666781584857836,0.03322274010079488,0.04032586404565521,0.03650083105331749,0.03647733792359576,0.03305698509029109,0.04009800568073153
63,2.8190546320164,2.817861822159038,2.6439367467587025,2.9994491268090533,0.3550797021222452,0.3548790051152628,0.33339455281300123,0.3782238770274716,0.036557527811201175,0.036546888334925746,0.033103331995716835,0.04022532867696348,0.03641158916037501,0.03640416472624574,0.03297336155537304,0.040054969540868735,0.036219330041743054,0.03621857708420403,0.03280657794829617,0.03983058649337574
64,2.801334017307311,2.7998091181997147,2.6298663932145248,2.977602937877968,0.3573250314793349,0.3571672062439873,0.33584061466673826,0.380247454856872,0.036278046274202606,0.03626718136751716,0.03285392202578263,0.039944745593866765,0.03613245386700856,0.03612234002380392,0.03272668403308296,0.03977568569149279,0.03594066550753758,0.035932708673399386,0.032566773759002146,0.0395581277700129
65,2.783744111634481,2.781796321765825,2.615542168166459,2.958551484010195,0.3595870625599431,0.35947994920636556,0.3380032451814925,0.3823299093285701,0.03600146613183363,0.0359851554943504,0.03260438232025737,0.03967536263312095,0.03585621487844609,0.035843838219826084,0.03247479157908662,0.039500925745571736,0.03566489067306394,0.0356560668497098,0.032304580532495346,0.03927133825639695
66,2.7662838510570125,2.764265307354103,2.596643772200153,2.942339321464904,0.3618659327009644,0.36175977695556094,0.3398656278986445,0.38511250988506657,0.03572729097124114,0.035728686769635865,0.03232824676181608,0.039312502979652796,0.035582378035625306,0.03558547572951935,0.032205179749388656,0.039141888298220455,0.03539151434935988,0.03539256778764019,0.0320377184478716,0.03891728751399851
67,2.748952180993359,2.748007655047436,2.5785475655121664,2.9263319927863867,0.36416178046143705,0.36390000521824317,0.34172472654368463,0.38781522344703245,0.035455012602637656,0.035457887156536416,0.03202735349128688,0.03902972470332007,0.03531043752215962,0.03531300262627645,0.03190474632677912,0.03885478642301748,0.03512003384670222,0.035120911540143525,0.031751588907165236,0.03862460996495182
68,2.7317480561335943,2.7302807030078107,2.5593390115916317,2.9130912601879806,0.36647474563414606,0.36626270665610994,0.3432779514154796,0.3907258850434104,0.03518411084197867,0.035195536086926674,0.03175796081827324,0.03878770936644155,0.035039875651602256,0.03505123073168333,0.03162982293679846,0.038622927184024075,0.0348499347678174,0.034860395316833895,0.03147986467077292,0.03840597278720659
69,2.714670440352543,2.7120549956742783,2.5389419572858904,2.901518995917724,0.36880496925734224,0.36872408624143405,0.34464706370921133,0.3938648536566224,0.03491405328993921,0.03493442720371291,0.03150165236335925,0.03845741291201427,0.03477016265116316,0.03478908645993253,0.031375548132859185,0.03829327212344255,0.03458069079774107,0.034595085077011714,0.031208742422196917,0.03807461671343059
70,2.6977183066237735,2.696028215039223,2.5157367607019765,2.8892403856201825,0.37115259362657954,0.37091599947723264,0.34611173966113506,0.39749786932435166,0.03464429510713343,0.0346637497286016,0.031220764106789256,0.03815130924455455,0.034500756441827235,0.034523268414889806,0.03109995497489602,0.03798149551652299,0.03431176349028112,0.03433246481292833,0.03094006177719868,0.03776199008138733
71,2.680890636934443,2.6789344197896123,2.4920483687838217,2.882509266690591,0.37351776230667055,0.373282747282645,0.34691996062893843,0.4012763213010797,0.03436577478157237,0.03438677294174845,0.03091544420146766,0.037884478363489515,0.03422264049371953,0.03424120737228026,0.030796716351307225,0.03772226147201416,0.03403419552239454,0.03404718197500975,0.030641322168488045,0.037500094151463055
72,2.664186422200981,2.6639411396845607,2.4686906869609406,2.872413740603413,0.37590062014376247,0.37538366953047664,0.34813926249990085,0.40507302323577066,0.03407340167135298,0.034075084457596536,0.030606807657651013,0.03760239914633141,0.03393075062242202,0.03393084690015584,0.03048234270298269,0.03743831704601145,0.03374295751474374,0.03374250458630884,0.03032411009718393,0.03722669499373811
73,2.647604662185602,2.649008767887003,2.444033584607593,2.8642754121084155,0.37830131327753436,0.3774996943317158,0.3491284381418045,0.40915968537082686,0.03377267280751574,0.03378172424317048,0.03029242292039653,0.03736893400977787,0.03363055791829014,0.03363875354682788,0.03017048740716287,0.03720126548269707,0.03344348639193139,0.03344708720269243,0.030009885703174144,0.036970807662936596
74,2.631144365413654,2.6323601683292384,2.4213563355393686,2.8557180716104913,0.3807199891535171,0.3798872252140051,0.3501746239911572,0.4129916730087539,0.03346921379786278,0.03347411604529954,0.029969292949365015,0.037101663351381736,0.03332766064994741,0.033328343223348225,0.0298565968212422,0.036927941443676046,0.03314134442787177,0.033143565895980304,0.02968791282250344,0.03669949524549703
75,2.6148045490917657,2.615107554948163,2.3945300056243832,2.849157212274768,0.38315679653553714,0.38239345009900105,0.35098098339074113,0.4176184890322351,0.0331687811938478,0.03316874339188978,0.02962839575342457,0.03685891125717222,0.03302778657745244,0.03302443384951642,0.02951187820131104,0.03668558497729359,0.032842221489417456,0.032842493693902186,0.02935393429449047,0.03645682464032564
76,2.5985842390268177,2.5991997382462455,2.3692273538451203,2.8425419642510867,0.3856118855182854,0.3847338033407305,0.3517977998678726,0.42207853074075535,0.03287747521411297,0.03287397050421524,0.02933891687337206,0.03660285089451699,0.03273700454222113,0.0327319179360488,0.02922041330151211,0.036436884540630383,0.03255214513600819,0.03255059854404839,0.029064355720182556,0.03620964098931446
77,2.582482469545698,2.5822315255031905,2.3452186904346,2.8344130910431353,0.38808540754001303,0.38726194387232854,0.3528067260974265,0.4263994741580505,0.03260155197125576,0.03260164800036942,0.029016904373643102,0.0364092036148681,0.032461537580033714,0.03246171895584372,0.028913347306846325,0.03623378589933227,0.03227729490052372,0.032278427856296116,0.028780768008718396,0.036000064137063074
78,2.566498283415859,2.5662768659170148,2.3215770006898087,2.8265939034319727,0.3905775153953549,0.38966956889497895,0.3537826922038355,0.43074168970755583,0.0323472060725378,0.0323471398457269,0.028738863163730265,0.03617264427551082,0.03220754660133075,0.03220071469569804,0.028624725956411946,0.03600573182637516,0.03202378739118205,0.03202091518092609,0.028474698331982382,0.03578335970751305
79,2.550630731766649,2.5489620003627067,2.297776000666456,2.8178355374184787,0.3930883632482823,0.3923165586663945,0.3548823182172632,0.4352034341684477,0.03212077358643202,0.032126381742191526,0.02846513465653684,0.036040415007258374,0.031981332283283606,0.03199046433078949,0.02834815009069276,0.035865826875219706,0.031797876771157405,0.0318030007408264,0.02819422457843466,0.03563757890694416
80,2.534878874011422,2.5317363451349415,2.2729780972307703,2.814412857051505,0.39561810664518615,0.3949858374265731,0.3553138970379511,0.439951447023856,0.031928734625993556,0.03192020363953889,0.02820394029063487,0.03589214581953387,0.03178933758962378,0.03178032593231406,0.028099514981271542,0.03571918213237517,0.031605957196366226,0.03159953448227151,0.027938635560649773,0.0354953752225224
81,2.5192417777704135,2.5148937696331246,2.250753956927721,2.808045529891837,0.39816690252809256,0.39763111215296104,0.35611960020971056,0.44429556548349225,0.03175872963788188,0.03173767300595258,0.027986355636025667,0.035795945791847646,0.03161926485848134,0.0316026517248721,0.02787817732062774,0.03562465982277775,0.03143581246357444,0.031421586931805856,0.027724954260214235,0.03539919866934581
82,2.503718518794372,2.4986065721109645,2.2260544405484266,2.804502603490714,0.4007349092480114,0.4002230795444075,0.3565694676570007,0.4492253154009135,0.031595185739920095,0.03155132307400185,0.027758238722327272,0.035731736536939895,0.0314556221164857,0.03140880562718391,0.02765127022820085,0.035551507690345915,0.03127205703510437,0.031225232612050235,0.027517577982796408,0.035314525673077975
83,2.4883081808889447,2.4838101939747563,2.203385347564685,2.7944169770512457,0.4033222865784198,0.4026072551533155,0.3578564072202361,0.45384708425667275,0.03143990303141336,0.0313766526005855,0.027549443139774837,0.03564668048345347,0.031300199104884296,0.031237229588531007,0.027446013468183365,0.03546240894548807,0.031116467047286274,0.031055219476026456,0.027304452244373972,0.035227405581173585
