Age,rate_A,rate_M,rate_L,rate_U,dur_A,dur_M,dur_L,dur_U,QL00_A,QL00_M,QL00_L,QL00_U,QL15_A,QL15_M,QL15_L,QL15_U,QL35_A,QL35_M,QL35_L,QL35_U
50,2.8371175556087933,2.8337558365840136,2.591893694916474,3.1053796361450017,0.3531884046522199,0.3528885541620642,0.32202181931672386,0.38581832393594534,0.10962363911359532,0.1095482542973614,0.09998887577955938,0.12044114268662516,0.10908646301718965,0.1090104261252639,0.09954739200401867,0.11979037487504848,0.10837896367961736,0.10829580849363972,0.09895882786451525,0.11893216595917684
51,2.8216185029852943,2.8188296455658124,2.58243492935354,3.0781219876366728,0.3550708647076642,0.3547571603219678,0.32487341437945483,0.3872314419873237,0.11017413394208683,0.11010786139487655,0.10081864476990597,0.12058597955988812,0.10963130921859708,0.10957646787362112,0.1003507115460169,0.11996593088682309,0.1089164142244416,0.1088583444779116,0.0997472200296979,0.11914965828890259
52,2.8062224060982803,2.8028040934241973,2.5793745460167874,3.0486988101765253,0.3569657009142218,0.35678555013191404,0.3280087954535851,0.38769088513225125,0.11072820417400403,0.11065542470965359,0.10157945925799435,0.12091453446923277,0.1101796570152967,0.11011343654971839,0.10111442985391866,0.12026101291351164,0.10945727059041022,0.10939556375347459,0.10050148960342901,0.11938915390617215
53,2.790928506399729,2.787430942467562,2.575534216516931,3.024255670142834,0.35887300381394177,0.35875328259182765,0.33065987447762035,0.3882689661684077,0.11128587618404309,0.11121374848357472,0.10241009726870029,0.12112383013637804,0.11073153171289624,0.11066483449343262,0.10192657523232394,0.12048068119900185,0.11000155671433841,0.10994005107559385,0.10129010343779207,0.11963438969140501
54,2.775736051422579,2.772741224716832,2.5712901386282656,2.9970773182790293,0.3607928646725011,0.36065392359186943,0.3336583926183158,0.3889098274521697,0.1118471765526755,0.11176322775767905,0.10332430950783264,0.1213345363376768,0.11128695880613597,0.11121618455498494,0.10283840684613844,0.12069677042997771,0.1105492967012895,0.11047525738129413,0.10218957894101688,0.11986121414317794
55,2.76064429472871,2.7573602877673764,2.5635897552366327,2.9688164634644516,0.3627253754853914,0.36266570074971416,0.33683456431539055,0.39007801897294186,0.11241213206752783,0.11231465110908645,0.10411105156305255,0.12152500338329125,0.11184596398001452,0.11174633803164316,0.10361783283385835,0.1208793741571156,0.11110051482539228,0.1110206916687719,0.10296110193518802,0.12002983537704603
56,2.7456524958573953,2.7427689159724515,2.556909288065438,2.9413250993553577,0.3646706289841614,0.3645950609712539,0.33998281939556824,0.39109717545062633,0.11298076972474096,0.11296922987503942,0.10471139478072253,0.12170538197179805,0.11240857311089221,0.11239884246220394,0.10418422724551876,0.12105031243569538,0.11165523553063336,0.11164649380403052,0.10349462935093277,0.12018651660220447
57,2.7307599202742185,2.727723091131895,2.548679289521553,2.9148522930668466,0.36662871864271557,0.36660612779597124,0.3430705572584035,0.392360076324766,0.11355311673030581,0.11354538292438499,0.1053792615515928,0.12212406979978306,0.11297481226756882,0.11296304394492818,0.10486745685585287,0.12144622855472456,0.11221348343162219,0.11219308593954552,0.10419323565747116,0.12055475141176152
58,2.7159658393204498,2.713072500351645,2.538533734632433,2.893386045591009,0.3685997386836706,0.36858580074161174,0.34561582324990203,0.3939281905415233,0.11412920050137276,0.11402093947549172,0.10607284541058022,0.1225016259879042,0.11354470771233341,0.11344408321327021,0.10556167327014748,0.12184830794140938,0.11277528331432589,0.112684204233992,0.10488811225614443,0.12097984432328264
59,2.7012695301628815,2.6982958326622244,2.5317051986822507,2.872616533102996,0.37058378408476833,0.37060428829062864,0.34811468636178444,0.3949906966311686,0.11470904866753122,0.11462029612835961,0.10663680273269478,0.12294505131094596,0.11411828590198256,0.11403291183294492,0.10612679008953683,0.12229642016803459,0.11334066013677128,0.11325859425028698,0.1054549094257769,0.12144404515552705
