b0,sigma,lp__,Model,bd15,bd30
0.7004113904010264,0.10459175453611796,124.74346328134776,C1,NA,NA
0.7111628201150713,0.10442282467132005,126.0724812893983,C1,NA,NA
0.7290844273759793,0.1080871757380482,124.46497713417033,C1,NA,NA
0.7152850293113644,0.10278730030759942,124.83457084456839,C1,NA,NA
0.7321899644927222,0.10252596617166593,125.59566980193583,C1,NA,NA
0.714094816398802,0.09573976270781051,125.86587268347296,C1,NA,NA
0.694097822044643,0.10413685015180009,123.26302854241864,C1,NA,NA
0.7228811197562369,0.10229699631039099,125.73796117054593,C1,NA,NA
0.700875533175872,0.1101742353088613,124.48973773132148,C1,NA,NA
0.7131740934127168,0.10352756181475914,126.39053580419815,C1,NA,NA
0.7083970884992129,0.0946587940426389,125.07449568528153,C1,NA,NA
0.7190375524426458,0.09601016481817451,125.86607372660166,C1,NA,NA
0.7207842181704164,0.10240628224086332,126.5223743669462,C1,NA,NA
0.72562646803253394,0.10286771686613107,126.29564262320523,C1,NA,NA
0.7254917691776606,0.10081229755132895,126.15002376678076,C1,NA,NA
0.7138543063399383,0.10699038668324877,125.84660920025951,C1,NA,NA
0.7150231015781353,0.10122363054468805,126.30354336244564,C1,NA,NA
0.7244767470286104,0.10699097667909771,125.77958277509089,C1,NA,NA
0.713181624546758,0.09800503611754757,125.98512872331963,C1,NA,NA
0.7236598494483566,0.10517724289169464,126.11981572039818,C1,NA,NA
0.7066017140815917,0.10229354101157143,124.07852252631181,C1,NA,NA
0.7264417195214666,0.10050152467897111,123.0776636138865,C1,NA,NA
0.7069402734048343,0.09984629314348079,125.59325406275036,C1,NA,NA
0.7311124252158439,0.11492552117389607,123.80892660770421,C1,NA,NA
0.7031539026889227,0.10678346218841059,124.97616810334189,C1,NA,NA
0.7168399740940433,0.09439924589811519,125.32867389557292,C1,NA,NA
0.7114007627344628,0.11142613426951066,125.25488428605041,C1,NA,NA
0.7269533012436564,0.10674503674790921,125.293787248597,C1,NA,NA
0.7235551452374838,0.09928449719532317,126.30188983202133,C1,NA,NA
0.711111281002424,0.10277247525086516,124.84072032419006,C1,NA,NA
0.7242460500003136,0.1002355402426921,125.5570442299647,C1,NA,NA
0.7305838365649755,0.09987848267027338,122.84386294514671,C1,NA,NA
0.7087329252927024,0.10112778278809553,125.31235894432815,C1,NA,NA
0.7274546168994418,0.10550266182492737,124.17385144080981,C1,NA,NA
0.7239569565180904,0.09839780225293368,126.11482646391404,C1,NA,NA
0.7213792909993674,0.11318197448265349,123.51564974273015,C1,NA,NA
0.7197008741902042,0.10676859384915202,125.93684681798725,C1,NA,NA
0.7220801316703127,0.09715545692703027,126.12456449383477,C1,NA,NA
0.7240075343741381,0.10549350432757346,126.19569629383848,C1,NA,NA
0.7177090218205817,0.11230481532439841,125.03504088781852,C1,NA,NA
0.7137379833667258,0.10818272509332166,125.15358034603379,C1,NA,NA
0.7104674333619655,0.0954634851774244,125.0241147038752,C1,NA,NA
0.7136905196821215,0.09401615414497687,125.15429449548492,C1,NA,NA
0.7091035870549734,0.10642466067354396,123.14273175079688,C1,NA,NA
0.7265776116300957,0.10266527910193944,126.08019494301931,C1,NA,NA
0.7115113755511147,0.1011299822805655,126.35473433769072,C1,NA,NA
0.7098669986670494,0.09419020053450529,125.16654764547164,C1,NA,NA
0.7063480105810044,0.10058753303041817,125.86375759180888,C1,NA,NA
0.7189942349049994,0.09692352715271373,126.16545438188592,C1,NA,NA
0.730885223142046,0.10219155608000291,125.18047016483465,C1,NA,NA
0.7192407773134569,0.10646331292603406,126.28340613816825,C1,NA,NA
0.7181473995926773,0.1041217702354856,126.34420805517969,C1,NA,NA
0.7068183517797351,0.11085171043547795,124.81121031921411,C1,NA,NA
0.7208865007086523,0.09760791165020796,126.06929158627005,C1,NA,NA
0.7131357512467357,0.1032335902642287,126.13644036574645,C1,NA,NA
0.7154225098929448,0.11042833078556541,124.74431114945828,C1,NA,NA
0.718775704031961,0.10011530724985557,126.5246981570715,C1,NA,NA
0.7279339927349083,0.10261960359755554,123.14748430505787,C1,NA,NA
0.7282325635459465,0.10234449847709096,124.90154345062236,C1,NA,NA
0.7238287969455548,0.0902574129593861,123.89783334707586,C1,NA,NA
0.7097716962328724,0.10828666752175538,125.53420080073212,C1,NA,NA
0.7168946725657396,0.1036521139272503,126.1139387817886,C1,NA,NA
0.7231121855133927,0.09925627802377024,126.22770439318204,C1,NA,NA
0.7268978339107256,0.10036020090014275,124.76893021939922,C1,NA,NA
0.7085274963808998,0.10131125293398571,126.12431054488833,C1,NA,NA
0.7113155359544864,0.10516758215589322,124.89179074352685,C1,NA,NA
0.7081968787418547,0.09870037872296207,125.78866927854388,C1,NA,NA
0.7085181642430823,0.10597475293371418,125.94732055649055,C1,NA,NA
0.7158762151483242,0.1093680760934576,125.87468377341564,C1,NA,NA
0.7183323294170069,0.10424123733568827,126.45221712703486,C1,NA,NA
0.7275724878716957,0.11079021798087405,124.73106760028305,C1,NA,NA
0.7179793243635335,0.10379564580924037,126.45280361289616,C1,NA,NA
0.6905136971686441,0.10541295322389854,122.45152849448951,C1,NA,NA
0.7274971150429825,0.09768067478240751,125.74596085004579,C1,NA,NA
0.7234662706450218,0.09821393137456676,125.83682664246722,C1,NA,NA
0.7133692751588622,0.11013614233961758,125.34605749983047,C1,NA,NA
0.7259150303445061,0.10976627045279004,125.54819614156307,C1,NA,NA
0.6989917929558156,0.10426193847004273,124.37171845767996,C1,NA,NA
0.7269724419968894,0.10017047944436622,124.38571228581456,C1,NA,NA
0.7135073010319477,0.1219369189471365,120.90208117156476,C1,NA,NA
0.7094344392378197,0.10051164015838901,125.24153232245745,C1,NA,NA
0.7133391647163689,0.10170703362685637,126.275822629113,C1,NA,NA
0.7212466935017449,0.10006676905500224,125.8067667300842,C1,NA,NA
0.7165807225970566,0.09576228584698201,125.90827285214766,C1,NA,NA
0.7163208064836515,0.11066345877274958,125.46777361098262,C1,NA,NA
0.7291941426718814,0.10261537225025304,125.93485399421984,C1,NA,NA
0.7267446065769257,0.10525297326322568,125.85496571597326,C1,NA,NA
0.7207346510625581,0.1040193767159809,126.43805754397934,C1,NA,NA
0.7244449358795161,0.10517373847003086,126.09543951366682,C1,NA,NA
0.7422929198458631,0.11358323375845608,122.55797040956975,C1,NA,NA
0.7121337017068666,0.11187810249767219,122.13687484611191,C1,NA,NA
0.7268301893960215,0.11066776939549215,125.1113148780791,C1,NA,NA
0.7124240124822611,0.09362495105026405,125.22335668140354,C1,NA,NA
0.7180270014387866,0.11022841586857776,124.72873759412623,C1,NA,NA
0.7211270530041171,0.10632375713241982,124.73176136641584,C1,NA,NA
0.704492553262241,0.09573636128958626,124.84851347064729,C1,NA,NA
0.7126752595516458,0.10518948368433707,126.27482633416302,C1,NA,NA
0.7307854188065882,0.10244720375201252,125.1535200330556,C1,NA,NA
0.7101565907687051,0.10409499124033995,126.0878729506915,C1,NA,NA
0.7103910311519632,0.11579634374750258,124.00534463407217,C1,NA,NA
0.7202216976240859,0.09229061765520817,124.8760924441968,C1,NA,NA
0.7269945973416632,0.10445632755654383,124.88254713620886,C1,NA,NA
0.71817940436164,0.11139059434927737,125.46532130245585,C1,NA,NA
0.723211828157859,0.10222395895684802,126.34091419289231,C1,NA,NA
0.7083788164413988,0.10347132450620361,126.08973901861438,C1,NA,NA
0.7103191734200183,0.09971236590088993,124.88776248800566,C1,NA,NA
0.7127175977269847,0.10105584371229773,125.71004666282657,C1,NA,NA
0.7101692183321203,0.09714106208097967,125.85197258046104,C1,NA,NA
0.707819632313672,0.10410400120885498,125.96721751586325,C1,NA,NA
0.7310981576270106,0.10860381189764755,124.92889382656006,C1,NA,NA
0.7161362030673278,0.11125547298575714,124.67274342058757,C1,NA,NA
0.7151472683091035,0.1041624152796569,126.45663149620236,C1,NA,NA
0.723478356038395,0.11052565360117936,124.8357927856049,C1,NA,NA
0.7214350093628308,0.0946120224022194,125.325876316374,C1,NA,NA
0.720130613433694,0.10301474634735397,126.1145576387309,C1,NA,NA
0.7115734983556105,0.0966885187778632,125.86475891815256,C1,NA,NA
0.7048635119758585,0.10069293320582559,124.58932711122486,C1,NA,NA
0.7170556151261566,0.10571892678235426,125.69087546256509,C1,NA,NA
0.7199812277574568,0.09969739750200382,126.30443605120989,C1,NA,NA
0.7102976314285727,0.10763390226340994,125.55952014752218,C1,NA,NA
0.7164787803982369,0.1094940213120383,125.4093122964879,C1,NA,NA
0.7207440644127838,0.11043819107455777,125.00913508718054,C1,NA,NA
0.7249746055397583,0.1085147606140473,125.6203984027075,C1,NA,NA
0.7074786914913151,0.10512229083004497,124.8772686750042,C1,NA,NA
0.7170125033516439,0.09899073825179613,125.25614729399871,C1,NA,NA
0.7366136085541308,0.10610440394036114,124.2978022918245,C1,NA,NA
0.728275461356152,0.10688572686116046,125.68952066310895,C1,NA,NA
0.7089120264424873,0.09629104135261604,125.60999656298902,C1,NA,NA
0.7033833383977186,0.10046767572957026,123.55962185882501,C1,NA,NA
0.7126744433254959,0.10290554723979965,125.79114227318725,C1,NA,NA
0.7194736089472538,0.09597503489314518,124.77037570989219,C1,NA,NA
0.7103114101182737,0.09962294551105336,125.78047414125312,C1,NA,NA
0.7170774920939451,0.10692281216430671,125.14680372201883,C1,NA,NA
0.7104814494174414,0.09508474332726459,125.05948201063262,C1,NA,NA
0.7167218374469156,0.11363956575449313,124.68767315954871,C1,NA,NA
0.7324529603166855,0.10829071003342654,124.80127486258608,C1,NA,NA
0.7154742139911082,0.10071647729272251,126.07731632583508,C1,NA,NA
0.7387760860513521,0.10438972795757658,124.48617931033571,C1,NA,NA
0.7250136277787067,0.11501228831758496,124.23360859043993,C1,NA,NA
0.7405836001162122,0.11869649101994596,121.59892852512154,C1,NA,NA
0.7128291196977499,0.10655906203473987,125.60594165121607,C1,NA,NA
0.727142869839079,0.09927165887664367,125.91204376941857,C1,NA,NA
0.7233141203246392,0.10955430677714265,125.74926993603522,C1,NA,NA
0.7146479347450045,0.1025626165580219,126.13440673951621,C1,NA,NA
0.714888153669429,0.10991215416905445,125.48831143170001,C1,NA,NA
0.7096725295106192,0.10206308393523708,125.92615902539171,C1,NA,NA
0.7279210879831703,0.0990009449283592,125.94041445097227,C1,NA,NA
0.72286855408501,0.10403997603569275,126.39305430477165,C1,NA,NA
0.718830782583166,0.1075017850371923,124.57276613285757,C1,NA,NA
0.7081752773935821,0.10136460801128093,125.57754729398502,C1,NA,NA
0.706654829859496,0.09677278934262887,125.24961841466519,C1,NA,NA
0.7084140198967686,0.10625620208342951,125.79489647158645,C1,NA,NA
0.7175502853374595,0.10576363977191883,125.4505146642926,C1,NA,NA
0.7006140389359411,0.10571517550862161,124.21316860813447,C1,NA,NA
0.7291802052259987,0.10683893456365129,124.72910934504247,C1,NA,NA
0.7208765131529924,0.10323052057656769,125.8428736329381,C1,NA,NA
0.725686674010696,0.09930950586204651,125.96504712922409,C1,NA,NA
0.7018654279660057,0.09999718414197672,122.29113993876942,C1,NA,NA
0.7238066160274191,0.11187129539029395,125.26248908311844,C1,NA,NA
0.7109644171800372,0.09702856120314693,125.67991098846977,C1,NA,NA
0.7239764588263985,0.10844651255475568,125.71944447831936,C1,NA,NA
0.7334035938837362,0.11837090069036962,122.70669691183531,C1,NA,NA
0.7229550357747707,0.0991529719597265,126.29335983811828,C1,NA,NA
0.7050471641868525,0.1113304228549014,124.05047656016896,C1,NA,NA
0.7039614208744868,0.10109122968787797,122.7231943823581,C1,NA,NA
0.7294708945073186,0.1028618663437417,125.42024643818061,C1,NA,NA
0.7191262423614715,0.09737846755208258,126.20244714755736,C1,NA,NA
0.71170945592119,0.11555924513735916,124.07295659591345,C1,NA,NA
0.7225942630489568,0.09679788109465554,125.84799004691718,C1,NA,NA
0.7190950258922277,0.10620382761735608,126.14740518898186,C1,NA,NA
