b0,sigma,lp__,Model,bd15,bd30
0.721795978064969,0.08868410639254196,3984.3434754242435,C1,NA,NA
0.7211114072320496,0.09077660723259494,3986.8575937304654,C1,NA,NA
0.7210718311451929,0.08934422313332482,3985.751050357271,C1,NA,NA
0.7225743611189444,0.0872023497588391,3982.3533262164897,C1,NA,NA
0.7220998222702947,0.08908007478155176,3988.9949547904844,C1,NA,NA
0.7230278846192982,0.08945893919589801,3986.118448312874,C1,NA,NA
0.7240092343221318,0.09129713915288301,3985.075509568554,C1,NA,NA
0.72058241035934,0.08828155415510663,3985.777694045404,C1,NA,NA
0.7233995137250875,0.09012411422298605,3987.8759493456646,C1,NA,NA
0.7228355250943569,0.0901341581501541,3982.8772877150045,C1,NA,NA
0.7221682798969192,0.08987019739043639,3987.0254548339917,C1,NA,NA
0.7219503008252794,0.08954519364395569,3989.421241003436,C1,NA,NA
0.7235130810547465,0.09077424063027997,3988.228245940892,C1,NA,NA
0.719460688547619,0.08897891006687716,3986.1141152122095,C1,NA,NA
0.7190950287985809,0.08884389819637557,3984.4538086577572,C1,NA,NA
0.7256229035999057,0.09180216783853454,3980.916999824428,C1,NA,NA
0.7236447204225569,0.08930991118524197,3988.7393899383183,C1,NA,NA
0.7206230604979956,0.08873555792176419,3986.6148469983223,C1,NA,NA
0.7220372273856541,0.08842067456039779,3987.8863387812353,C1,NA,NA
0.7233319126943345,0.08756874603306569,3987.2658011056324,C1,NA,NA
0.7219441900370177,0.08954090531942237,3988.3037462152083,C1,NA,NA
0.7239851658955055,0.08779462559515491,3983.468198221226,C1,NA,NA
0.7188913948777657,0.08986142925631324,3986.598183829422,C1,NA,NA
0.7249625771648784,0.09026670356874261,3981.52345563261,C1,NA,NA
0.7209202977078855,0.08929952227079649,3987.4419397682514,C1,NA,NA
0.7199951170872989,0.08923799499388149,3984.380990477217,C1,NA,NA
0.7224201684039958,0.08930403362964523,3986.7603703501677,C1,NA,NA
0.7255857092481963,0.09023199157649334,3977.8207253641904,C1,NA,NA
0.7200175632608811,0.0886841397595445,3986.5069144177955,C1,NA,NA
0.7204162890939209,0.08927375478381111,3986.4416655520085,C1,NA,NA
0.7225707138794221,0.08852266448186827,3988.5160675374377,C1,NA,NA
0.725057087486904,0.08849359427583055,3986.442302091564,C1,NA,NA
0.7231340532281819,0.0900066019942291,3989.271719243047,C1,NA,NA
0.7180625509218088,0.0908608534477464,3982.250453659593,C1,NA,NA
0.7222380626646273,0.0892204057853162,3984.6374414818774,C1,NA,NA
0.7249282208445104,0.08849150018352345,3985.674551503673,C1,NA,NA
0.7214721659410088,0.089107461559901,3985.3749217077925,C1,NA,NA
0.7234172976165654,0.08940193058871546,3986.934859564291,C1,NA,NA
0.7213226635280955,0.08926622801546115,3984.9230102025103,C1,NA,NA
0.7216805420443787,0.08835220681966954,3985.23933538777,C1,NA,NA
0.72417954558247,0.08942437163474386,3983.706068856852,C1,NA,NA
0.7220618916448884,0.08987193045194064,3983.0128774165355,C1,NA,NA
0.7219970284274437,0.08957616274889155,3989.597532497039,C1,NA,NA
0.7207222825644313,0.08938989127344796,3984.1520290431063,C1,NA,NA
0.7243383561356657,0.09061165453866447,3983.2206382488257,C1,NA,NA
0.7213235233968526,0.09020006031070914,3982.736996378718,C1,NA,NA
0.7223588368651015,0.08926297021599298,3983.205749735628,C1,NA,NA
0.7211935260363428,0.08914685630357479,3981.3669122147994,C1,NA,NA
0.7254222046592331,0.09079817086374001,3984.219161452541,C1,NA,NA
0.7208970511746836,0.08884909151071427,3989.2307710320706,C1,NA,NA
0.7199144030679362,0.0896972481439697,3983.871116503645,C1,NA,NA
0.7226611044969354,0.08830937534345573,3984.461623871212,C1,NA,NA
0.7221243052335197,0.08957098262395918,3985.799990830245,C1,NA,NA
0.7239674668309772,0.08847227918898636,3985.9521499144507,C1,NA,NA
0.7215830523640294,0.09075543744013495,3984.1203984640797,C1,NA,NA
0.7238222918793035,0.0897776765385084,3985.836723776831,C1,NA,NA
0.7243709407512782,0.09026363216264696,3988.6431228294578,C1,NA,NA
0.723181632761453,0.08992096297482306,3986.9887697120635,C1,NA,NA
0.7220942624173177,0.08910664770224701,3986.151382160912,C1,NA,NA
0.7214151586038097,0.08914397961496898,3985.2876156527154,C1,NA,NA
0.7230318947747513,0.09011736802317366,3985.0365991753238,C1,NA,NA
0.7227509117942724,0.0895094045109362,3984.880519019743,C1,NA,NA
0.7188074085381491,0.08880773364834135,3988.135543026233,C1,NA,NA
0.7245950497670812,0.08783127077192862,3987.5905318863083,C1,NA,NA
0.7221900594951284,0.0888064115104349,3988.7808506967276,C1,NA,NA
0.7202709948271927,0.08891927160716408,3981.0192319238577,C1,NA,NA
0.7234573413173779,0.08708694427068242,3985.4204998030186,C1,NA,NA
0.7208024840073887,0.08798286804405968,3984.1913597399,C1,NA,NA
0.7252103270148496,0.09011245151779826,3986.2537507564552,C1,NA,NA
0.7228068114331133,0.09042970544351965,3983.276200859925,C1,NA,NA
0.7266958232398217,0.08911254759724609,3984.4265036427923,C1,NA,NA
0.7206123711248817,0.08684980181624045,3977.341026926794,C1,NA,NA
0.7216526422931187,0.087976201656883607,3985.307107051701,C1,NA,NA
0.7215445799752235,0.0902396993987925,3985.305784754563,C1,NA,NA
0.7216368686759015,0.08838021924485578,3988.8022803932718,C1,NA,NA
0.7212508190286592,0.08950525620411583,3988.7499020199043,C1,NA,NA
0.7211986171968844,0.08897037337740941,3988.785505531351,C1,NA,NA
0.7239568362863716,0.08821462700856772,3988.424865559609,C1,NA,NA
0.7226600538867675,0.08898841514815856,3988.6374515011403,C1,NA,NA
0.7249168420719585,0.08949951054285746,3982.669953386569,C1,NA,NA
0.7219840276693604,0.08858520328590956,3985.305200647715,C1,NA,NA
0.722519889948036,0.09057576201061629,3988.281316925796,C1,NA,NA
0.7181235065366497,0.09066377439744935,3976.57474333484,C1,NA,NA
0.7218413541482187,0.0900293349792794,3988.4184317816485,C1,NA,NA
0.7210622118331077,0.08649934405238055,3984.82253323109,C1,NA,NA
0.7242136573938498,0.08871294075220443,3986.6222706051694,C1,NA,NA
