bg,Model
0.03441817508396722,C1
-0.02305837917019398,C1
0.01530517646226336,C1
0.042996463785364064,C1
-0.017140361536564647,C1
0.0411272111725867,C1
0.06567552676785995,C1
0.00280042708284858,C1
3.5307837780430146e-4,C1
0.004493709189188375,C1
0.024554558661484108,C1
0.025954070453610315,C1
0.05397892506618612,C1
0.006668894132594355,C1
0.013807526381902678,C1
0.03056015862344715,C1
0.0300062186701476,C1
0.01576910956155065,C1
0.04660382873583943,C1
0.01582519021648523,C1
0.03866313374987945,C1
0.018079651664106345,C1
-0.006699791680332343,C1
0.04686242621497848,C1
0.06470227340909061,C1
-0.006299656233984315,C1
0.019956415981256227,C1
0.00783537653575311,C1
-0.07144043697386618,C1
0.06483168534521476,C1
-0.02388598607661488,C1
0.01347049039682367,C1
-0.006841880730351328,C1
0.03453016853586628,C1
0.008391214058682993,C1
0.0815475544764551,C1
-0.05398339534690575,C1
0.03521179133344164,C1
0.031096120218542304,C1
-0.036237098496700905,C1
0.03138171284532795,C1
0.05115638847925594,C1
0.04557420444428103,C1
-0.008241706105970472,C1
-0.016699038470005822,C1
-0.05164444706960673,C1
0.08500552180869615,C1
0.03791396919010041,C1
0.03348049730810447,C1
-0.026827339108419893,C1
-0.002180720165770929,C1
0.02459258452367577,C1
0.012522387017359757,C1
-0.019523669669713434,C1
0.013046109029152623,C1
-0.028364273956987048,C1
0.02175488060589418,C1
0.02539812572890447,C1
-0.021383395791882476,C1
0.054819770608800535,C1
-0.00174386239426078,C1
0.042910171464247436,C1
-0.0032691136940060234,C1
0.055294629477582444,C1
0.03485133338394687,C1
0.020097694195903487,C1
0.021777572997399804,C1
-0.02856687941365766,C1
0.07639476030451028,C1
0.1256729272226128,C1
0.026210957087880928,C1
0.1089391280726047,C1
0.044649762179362285,C1
0.056072459936107565,C1
0.012581207840306727,C1
-0.01737110370519397,C1
-0.017740477025027734,C1
0.025239351856792967,C1
0.01771995024049284,C1
-0.02392142976964347,C1
0.050163064270576804,C1
0.011272853977268765,C1
0.008703496378880094,C1
0.024551059068715898,C1
0.031087015209130316,C1
0.04388544797778375,C1
0.025353034006264107,C1
-0.003560791255934337,C1
0.059268852510590456,C1
-0.021073554981424356,C1
-1.1096685103254705e-4,C1
0.03433460807829702,C1
0.05496986078287075,C1
-0.021362023249992066,C1
0.02539812572890447,C1
0.022904287373062,C1
0.07587003525196111,C1
0.02265067501031505,C1
0.049789990018637216,C1
0.02479952053735359,C1
0.01668216840269492,C1
0.04979827966989181,C1
0.014551152360486567,C1
-0.009725794457523466,C1
-0.01066098138934024,C1
0.027226399769865336,C1
0.04014524401568936,C1
0.029525104656288822,C1
0.023786290834754108,C1
0.09081713133829276,C1
0.033046068430894346,C1
0.0237580362780948,C1
-0.0023951363929543557,C1
0.02403643617864512,C1
-0.01722421521432783,C1
0.00886738696102561,C1
0.003355986702011827,C1
-0.0060673265209003485,C1
0.02736586349333074,C1
-0.02978237252187791,C1
-0.002417022997035408,C1
0.03094731149690575,C1
0.053481870696600806,C1
-0.007641102139870355,C1
0.0663870869351706,C1
-4.6375309094128653e-4,C1
-0.016290995040109515,C1
0.04600747649084659,C1
0.008177776614942794,C1
0.06096750533352854,C1
0.046002631916950705,C1
0.016424961174417465,C1
0.0032457583032102673,C1
0.013237667475562556,C1
0.019868739678266405,C1
0.07365324738438148,C1
0.0547627836400509,C1
0.036251557955955444,C1
0.05003234658978817,C1
0.0430018260092119,C1
0.0339778589121599,C1
-0.022672107331317012,C1
0.09290117819946997,C1
0.07649888361972466,C1
-0.02100968957941323,C1
0.05483336271197786,C1
0.022275535180135815,C1
0.023215400266777802,C1
0.030067279796448063,C1
0.021068164478935225,C1
0.01900665565335983,C1
0.07536325041369436,C1
0.03514344855606941,C1
-0.002097531321571639,C1
0.08748709888990043,C1
0.06020714601510865,C1
-0.016717743214961923,C1
-0.019609372260221684,C1
0.013120457679941588,C1
0.051468390027950846,C1
0.03109665240749175,C1
-0.053386845299264074,C1
0.043958042389858384,C1
0.05032153234173138,C1
0.0543808927673841,C1
-0.017974926186325933,C1
0.07531166174962751,C1
-0.02370081810065515,C1
0.04954715294194729,C1
0.062446926410962236,C1
-0.015555642311672346,C1
0.03255949287978076,C1
-0.0013786748383891358,C1
0.045717016309793856,C1
0.050245210008936635,C1
0.03133890521035578,C1
0.006772461918919809,C1
0.03274211266837805,C1
0.016152877064146674,C1
7.355935864489377e-4,C1
-0.0117166332844717,C1
0.0011069122365594264,C1
-0.009734576598992958,C1
0.01225673418215516,C1
0.04373152584968037,C1
-0.04923371471847358,C1
0.03335459660366891,C1
0.0037810736019563175,C1
-0.013255020049324396,C1
0.0415418764101781,C1
0.019445514373500526,C1
0.08027181854084328,C1
-0.029312233957791076,C1
0.038178888257470935,C1
0.044555467657054273,C1
0.021120395684778054,C1
0.035791258512001614,C1
2.0501985708333906e-4,C1
0.02244922572801028,C1
0.007432713789123692,C1
-0.0013167157878441558,C1
0.033761965091941924,C1
-0.019451501828987597,C1
0.008649979860146326,C1
0.023352667506270994,C1
0.08656860094614574,C1
0.016341682002957013,C1
-0.023299602982688614,C1
0.07859572363087437,C1
0.030648779436806363,C1
0.013545628504955914,C1
0.05959919010659702,C1
0.005044179476994745,C1
0.04469308196172349,C1
0.028764859537338098,C1
0.012950143649263238,C1
0.06220446788783771,C1
0.017327264327455977,C1
0.08319799939849494,C1
-1.1572870255209013e-4,C1
-0.013607212880945005,C1
0.011730632390599335,C1
0.01983007557782627,C1
0.03455624950781894,C1
0.03537976814491724,C1
0.09740303442921525,C1
0.044258266415115585,C1
-0.016027638403188535,C1
-0.023763540118444827,C1
0.023517559364502304,C1
0.00465379974222806,C1
0.031850411261103745,C1
0.010331554283563388,C1
-0.009264309251285543,C1
0.06079568557411231,C1
0.04130884975135731,C1
-0.006730892887001552,C1
-0.025598206328298116,C1
0.021672762196360808,C1
0.016987299903362292,C1
-0.004825302593751966,C1
0.025155124528174425,C1
0.008397987494133265,C1
-0.009298374780141836,C1
0.058385697363752126,C1
0.012798428622386069,C1
0.04699386628273636,C1
0.03395750587629836,C1
0.005276422440389226,C1
0.049467508445907804,C1
0.04594197435520332,C1
0.041757849731808676,C1
0.002765154393831692,C1
0.032511228764727965,C1
-0.028052917399266727,C1
0.013119296257684758,C1
-0.006624835819422935,C1
0.0535299220782189,C1
0.02870153884078118,C1
0.0374712929110036,C1
0.004167398001865841,C1
0.008699994942626263,C1
-0.021862000318166527,C1
0.03141915376130105,C1
0.05484202526674258,C1
0.0857969105262555,C1
0.025926670438087523,C1
-0.02682157144214921,C1
0.03664056407212745,C1
0.04866711291723733,C1
0.07532726608835724,C1
0.0352672948589003,C1
-0.024417385797236783,C1
0.036454252231889694,C1
2.3085513624894471e-4,C1
0.030203929089818553,C1
0.05509200140121878,C1
0.04190536088300058,C1
0.023459816615545373,C1
0.005155607708103718,C1
