b0,sigma,lp__,Model,bd15,bd30
0.7401505436365675,0.09414526976392147,3869.8996284412387,C1,NA,NA
0.7405896875484445,0.09070517727177074,3872.8773465509125,C1,NA,NA
0.7356903166740758,0.09315086705149939,3872.5139509422906,C1,NA,NA
0.7378029276965897,0.0939254771929205,3870.536512945399,C1,NA,NA
0.7365384252126267,0.09163148053952194,3871.980032417018,C1,NA,NA
0.7390400573396507,0.09383847295977174,3870.655461317184,C1,NA,NA
0.7363190389906752,0.09301246545946813,3873.986639025562,C1,NA,NA
0.7389176802247889,0.09233191368163504,3870.592519988766,C1,NA,NA
0.7370751872226611,0.09083929831508415,3870.72455349794,C1,NA,NA
0.7388012648880241,0.09216347635347752,3867.7320575203066,C1,NA,NA
0.7355834569461894,0.09310374892689799,3868.8472135147763,C1,NA,NA
0.737524108434609,0.09278040550032968,3868.569628925906,C1,NA,NA
0.7376683931975869,0.09128829185334811,3871.988259648535,C1,NA,NA
0.738615342482706,0.09261960555008383,3871.7476674213467,C1,NA,NA
0.7348054267106993,0.0906719365882984,3872.019507220315,C1,NA,NA
0.7401472116681249,0.09151838140584061,3873.1295304282803,C1,NA,NA
0.735367795029388,0.09159107438082947,3874.1493433459777,C1,NA,NA
0.7408687158488307,0.09219623205306127,3873.5663202340397,C1,NA,NA
0.7416292806546652,0.09355821550522828,3868.9288775104555,C1,NA,NA
0.7394143560562275,0.09454951334698997,3871.633316887568,C1,NA,NA
0.7382213058714144,0.09219831288944504,3872.260545464491,C1,NA,NA
0.7397164199537611,0.09100072779643603,3868.4235162138184,C1,NA,NA
0.7371630178988992,0.09214230358949209,3874.0883270100067,C1,NA,NA
0.7409466617824685,0.09172840698277032,3873.1055899218863,C1,NA,NA
0.7354233450760886,0.09139396226800865,3869.766200033167,C1,NA,NA
0.7333476078672654,0.09127349880452872,3868.190488051894,C1,NA,NA
0.7413936332667889,0.09253530745394317,3870.4674627923328,C1,NA,NA
0.7368891599043869,0.09343460390436771,3872.6784842333573,C1,NA,NA
0.7359178796973516,0.09320592025162777,3874.031060749502,C1,NA,NA
0.7393886690722891,0.09121225075919859,3874.270881283291,C1,NA,NA
0.7387046715781301,0.09315251984751914,3863.206011625284,C1,NA,NA
