r0,ba1,lp__
5.263449733621576,-0.012162809904461504,-2226.9525469451064
3.9334170041238634,-0.0066884500699000695,-2225.2969316844324
3.878438525113517,-0.007485641920948716,-2226.53476592154
3.833720404347308,-0.005754937387680896,-2226.534774894545
4.327814137076052,-0.007710896407152408,-2225.9058662381844
4.723349008709736,-0.010033094855802683,-2225.3443794985046
4.162657329454399,-0.007532897386355169,-2225.1629738821457
4.963157669407715,-0.011119201086151512,-2226.193637096241
4.754756423435034,-0.009787221436003185,-2225.13625740596
4.087266904975117,-0.00676561556844242,-2226.1982558944073
5.32530071549865,-0.010838032022292386,-2226.7456298084935
3.626571656599347,-0.005285647684201627,-2225.9241119976678
4.470154635030701,-0.008504955610353278,-2225.27592788096
3.6072113395668133,-0.00537992315082971,-2225.73688516752
4.85132421769628,-0.00956502405952063,-2225.825622965626
4.269019755536307,-0.008310973842196914,-2225.0632830225477
3.9204388572314515,-0.00647276026409664,-2225.51991710147
4.084547318220965,-0.007072320417137941,-2225.4356234105453
4.500461316411161,-0.008731842061623897,-2225.1313203849554
4.50835326100318,-0.009489271902304459,-2225.5389315907305
4.108000826642502,-0.008103729681142485,-2225.656719710749
5.65610943248722,-0.012159854607387038,-2226.4146816186935
4.317908925717543,-0.008238546641994846,-2225.0238263667666
3.8517100912288997,-0.005892707502617889,-2226.3063071896045
4.994720623420017,-0.011009292281670658,-2225.754315284051
5.373521986143337,-0.012402277488301146,-2226.859833478258
4.351336114458968,-0.008322261872164042,-2225.0371887225856
4.08985823529572,-0.006660145496642309,-2226.582464284312
3.8283650027760543,-0.007323968660025993,-2226.710434869745
4.871567910833448,-0.009949985181419258,-2225.3246143098163
3.919209622915411,-0.006681597552067156,-2225.2708264041426
4.422198204843444,-0.007428664605644919,-2228.4231954806937
4.613033936452177,-0.009396649230363565,-2225.066227035313
4.383738653220373,-0.008688591335988701,-2225.039048104935
3.8464262634403905,-0.00592339451542578,-2226.1650497690766
4.9582278355713045,-0.010459260673235257,-2225.2972632916803
5.020257484978065,-0.01125647775997443,-2226.1501054652135
3.9294910490562907,-0.0070095589893988805,-2225.227587474205
5.206667825601153,-0.010761750861590773,-2225.9519605542055
4.335221476663124,-0.008113792515403477,-2225.165384866118
4.862284329651773,-0.010259744950400352,-2225.241549241835
3.708742503498662,-0.0065627589284890115,-2226.092356532448
4.8511823268194965,-0.009373789863631063,-2226.3416666789662
3.4447126009319655,-0.005480394476341276,-2226.6977839806827
5.422510750154908,-0.01161140924244686,-2225.9427202446527
5.05469448060493,-0.01230649689695987,-2230.3164935261098
4.047724883326104,-0.007581196963868151,-2225.2213030224166
5.41465129574048,-0.011236752204513707,-2226.4914350991894
5.089076015248293,-0.011295130842790631,-2225.850150846427
4.121432527891135,-0.00814047621179776,-2225.6218093471716
4.147855301445765,-0.00678507625331481,-2226.8934122061582
4.282310870459312,-0.00817113996152718,-2225.013156150161
4.7648985428864314,-0.009797561594920354,-2225.145244340752
5.033968211305688,-0.011105411496505827,-2225.750593996275
4.919006845882828,-0.010213618544571383,-2225.2853240839822
4.46664928556704,-0.008944336008092841,-2225.034015204698
4.486229400394923,-0.00922061861763286,-2225.2131228434637
5.218154938067198,-0.010960851830680357,-2225.7258770192234
3.96691680786675,-0.006089115275612151,-2227.078229713234
4.654036353595376,-0.0094532308399024,-2225.079178196831
3.823536748944443,-0.006150302879433729,-2225.5379440935794
5.655990619793056,-0.011431940882537642,-2228.4634370436083
4.128769785630852,-0.007896880138232159,-2225.1891344149185
5.469838031799959,-0.012615666804536498,-2226.8330207205468
5.363318389778682,-0.01094536964873289,-2226.8032427402295
3.5384367312719163,-0.005330743908490514,-2225.778458607743
4.142041282869051,-0.0076155481665656005,-2225.066442067725
5.0865161327179,-0.010753755812005009,-2225.439679316574
4.077999050128507,-0.006867069557646019,-2225.8224180430784
3.8800709958294584,-0.006880238115575322,-2225.3160171294862
3.8291227013976807,-0.006526842340750433,-2225.3081979188537
4.490837543299716,-0.009218160121900267,-2225.1918791821445
4.716822824409902,-0.00975220630958022,-2225.1234343342503
5.099770822638987,-0.010843744952238646,-2225.44274536382
3.771136923996837,-0.005755354241187514,-2225.934029613716
4.347759024374086,-0.008027707804860526,-2225.351734872702
3.6790194596483357,-0.006361357739327982,-2225.9738700636776
5.368479663798192,-0.012680469701312052,-2227.8785572430816
4.371697139621344,-0.008072829919713807,-2225.420876042681
3.2251328741654883,-0.003689117652737659,-2226.687842418679
5.26986065515989,-0.01153472587964783,-2225.697055297635
4.191996482309628,-0.008651378964065731,-2226.257072396702
4.408359874082882,-0.00849057077826361,-2225.056533430065
4.825142958513638,-0.00990745092635019,-2225.2143277361133
4.355309284879979,-0.00876134286861716,-2225.1909568089277
4.7855244251014195,-0.010454175762710146,-2225.784935783781
5.302851138644438,-0.01151692258173628,-2225.693319487529
4.343776939502918,-0.007819770378422923,-2225.764731083958
4.065413524270602,-0.007475513019907478,-2225.102588170826
5.1666549136055275,-0.011026067167945342,-2225.5221598873827
4.140056239014268,-0.008542929726874576,-2226.547328841532
