b0,sigma,lp__,Model,bd15,bd30
0.71694647906561,0.08576515491421707,1198.7628264780312,C1,NA,NA
0.7250744458024737,0.09147584470102847,1196.6947886221142,C1,NA,NA
0.7225698338456042,0.08885143781550904,1199.7750378342823,C1,NA,NA
0.7204996105557069,0.08712386803140439,1200.286377438634,C1,NA,NA
0.7173938733542918,0.08264377416672684,1195.9967696505132,C1,NA,NA
0.7207147161515677,0.08577428618178577,1199.3380388272892,C1,NA,NA
0.7154486677285475,0.08582362068998999,1198.7921951659373,C1,NA,NA
0.7237370511550628,0.08722234481632493,1199.9008187183097,C1,NA,NA
0.7243098327591462,0.08663956102180216,1198.774527655504,C1,NA,NA
0.7251794064676432,0.08692536679079332,1199.3567392692764,C1,NA,NA
0.7164428485505486,0.08544353810283167,1198.9080614912273,C1,NA,NA
0.7256411989292637,0.08604829259783196,1199.0287549135958,C1,NA,NA
0.7203827600747871,0.09176405214188284,1197.6515004357686,C1,NA,NA
0.7194139987242707,0.08537315794333253,1197.280667528102,C1,NA,NA
0.7205393401081068,0.08661998779849676,1196.8492105513092,C1,NA,NA
0.7160296613465219,0.0860567198015763,1197.5365715368912,C1,NA,NA
0.7257356496911184,0.08808510716224721,1199.123484173803,C1,NA,NA
0.7276337769663502,0.08485452864212042,1197.0771505578723,C1,NA,NA
0.719987728970682,0.08767708431340221,1198.6321999494571,C1,NA,NA
0.7201769610200246,0.08832417887228779,1199.9878541964392,C1,NA,NA
0.7227090831197049,0.08773729986525396,1199.8029826666207,C1,NA,NA
0.7206841232245418,0.08599205489108629,1199.646418892648,C1,NA,NA
0.7236769532137647,0.08782449092498054,1199.7945055607277,C1,NA,NA
0.718498076858571,0.08634417284931317,1199.9450155395875,C1,NA,NA
0.7236608167147218,0.08417372900251853,1198.0839193611478,C1,NA,NA
0.7231411515766982,0.0851808178188165,1198.2175940960622,C1,NA,NA
0.7215538959149244,0.08830489521622742,1200.1563170233312,C1,NA,NA
0.7264517569613307,0.08953361640037731,1198.2994840789063,C1,NA,NA
0.7164241066523165,0.08586961360164021,1198.414036513299,C1,NA,NA
0.7208314152243722,0.08643090622364234,1200.2147671100377,C1,NA,NA
0.7211059571598029,0.09095002793951629,1196.9859588102745,C1,NA,NA
0.7175150781442434,0.08607224100632788,1199.212986614098,C1,NA,NA
0.7192199379787391,0.09127970576101109,1197.4162670188753,C1,NA,NA
0.7113779354617232,0.08850420012788884,1196.6636256400072,C1,NA,NA
0.7200048650437358,0.09064048027332652,1198.8144860982252,C1,NA,NA
0.7158016735907635,0.0902576738391367,1198.2121157534466,C1,NA,NA
0.7219795841508262,0.08579330126799878,1199.070755534011,C1,NA,NA
0.7243576312839758,0.0871927048866103,1198.9376523715277,C1,NA,NA
0.7198507182294432,0.08677424552538376,1200.2407722416967,C1,NA,NA
0.7186575386031471,0.08712422283521175,1200.1599457965015,C1,NA,NA
0.719859448758591,0.09146563794145206,1197.9390457240218,C1,NA,NA
0.7185734453519744,0.08722344050175931,1199.9918550179696,C1,NA,NA
0.7237800541547944,0.08909599680462726,1198.2029417847782,C1,NA,NA
0.7171267232337502,0.087926444992001307,1199.6895934111615,C1,NA,NA
0.7200273011427879,0.08382494987363129,1198.2179196656496,C1,NA,NA
0.7221790676654443,0.0876168040872872,1200.2780665851164,C1,NA,NA
