r0,ba1,lp__
10.05447505513894,-0.022257817162730384,-554.9665127571775
5.933075509871993,-0.014766634037824262,-553.1017485452029
5.152794453111101,-0.011565727132909747,-553.0946321978633
6.339708759188214,-0.014607923080133759,-553.1479539971111
4.80211942809261,-0.012144247953543977,-553.5428853029005
4.6438805466210775,-0.009464161836539661,-553.5678744802811
5.401103627638116,-0.012393004319592303,-553.0216188616384
6.69293313089717,-0.015466653780919616,-553.2169427288717
5.650695486721906,-0.012913672258959017,-553.0626608125511
4.255966704402837,-0.008782570438410147,-553.4328063863095
8.9049065811826,-0.01911201921607669,-554.6752035682358
7.237117351157853,-0.017496656589567196,-553.3520035535616
7.81643443551898,-0.017844445278568197,-553.6442960326518
3.67856534062476,-0.0057464652639043845,-554.5221525968905
6.90995719613438,-0.015929578431220587,-553.2901738018155
7.562564039034286,-0.017389643789612445,-553.5112840439123
8.724141988501607,-0.01857768091565263,-554.7773872729134
6.352365769800164,-0.01501869750095191,-553.049536584628
3.7239476603615453,-0.007131004372168991,-553.8168996097982
4.694413090038567,-0.01165042788174266,-553.4675881327832
4.4753512181644,-0.012012352393486678,-554.6787519554249
4.647547057378706,-0.011539270251586783,-553.5130339735551
4.771003838456255,-0.01090829202144663,-553.1046283542995
6.008703244182575,-0.011628394773430532,-555.8449816556955
8.101901721186334,-0.01748980938478051,-554.393688068014
4.380915047027597,-0.010472690953127337,-553.5230848664361
5.8544763360579415,-0.01447498813517947,-553.0594629480955
5.596333885186429,-0.013064600511946339,-552.9808732115838
4.309888070205201,-0.007892148590100794,-554.1971169512609
6.188689710717407,-0.01427239880692552,-553.1100165366245
5.804696937330287,-0.015399612017361912,-553.8092832119282
5.205528921074457,-0.01235065493430781,-553.0006884590655
5.348914034908102,-0.013558740885859432,-553.2859220563043
6.601620704161392,-0.01680080896112489,-553.4712316980623
4.710491380918311,-0.01161127274881571,-553.4027605921046
3.4414738804543243,-0.007935366546342807,-555.346644855494
4.434382274787408,-0.010554319391176046,-553.4397843388896
6.464960914620074,-0.014942266893678294,-553.159281015981
5.987252634998634,-0.01629956987840227,-554.3495744176593
8.319001717519184,-0.018830863713448366,-553.8930541139481
4.9150983090804665,-0.009396343965652912,-554.5248738937538
7.824839311694235,-0.018700019196059965,-553.6198787794991
7.024066803880908,-0.017339954785322662,-553.3738542602647
6.329118364535745,-0.01659892238954219,-553.777462569023
6.28676396790491,-0.014049100670189711,-553.3843705692666
5.9607157055131506,-0.014626241256993484,-553.0312797811739
6.362642286533289,-0.016384845085716773,-553.519033827111
6.064302032521473,-0.015820701851348904,-553.6020737296935
7.834805310127715,-0.018852682614141032,-553.6661997275929
6.339708759188214,-0.014607923080133759,-553.1479539971111
3.8839301105313653,-0.009319674737235028,-554.3913757528993
7.731418185311473,-0.019140200912518036,-553.8714501584747
8.269095465365018,-0.017052647739670218,-555.4633965733252
7.315679191532809,-0.01734372727082731,-553.3411623585284
6.197921502191716,-0.014280569805753063,-553.1171002378235
4.353203534338867,-0.008250218778838515,-553.9437338791587
6.0786651854830085,-0.01347639727641091,-553.4031771609745
8.621587252307021,-0.017294119919850862,-556.3546360898799
7.725732317161061,-0.018907395468828313,-553.7326879952408
7.99464544198696,-0.017514090699982405,-554.1282029597301
5.865303635393973,-0.014978421663989033,-553.308326991934
6.3410841371498625,-0.015336014827636989,-553.0468024411388
5.851684266906817,-0.01317836204636992,-553.1946443556664
7.64839984196899,-0.017956676923946174,-553.4863030427857
6.099695278809738,-0.015799781860347587,-553.5122030996391
7.649547156471916,-0.017649660552485954,-553.5269538118966
8.587531041491022,-0.018791710711945735,-554.3046831525113
4.750511384453872,-0.009915121559370594,-553.4403497373162
5.175696750859197,-0.012762574594943905,-553.1412007581149
5.541097821472773,-0.012998282895660015,-552.9707948571098
8.058047843009073,-0.018108518477536025,-553.8465987378827
3.8450023023572726,-0.006309234496637595,-554.4442455711521
6.788100553365282,-0.014595385695590032,-554.0944224393753
3.816019225103257,-0.00834476446280058,-553.9098608004331
6.960202769675282,-0.016256762510090308,-553.2410541513583
4.915698387072643,-0.011718853243727307,-553.1034143830515
5.029702752985649,-0.013006665932719045,-553.6238268029753
6.37192378785369,-0.014987643889307919,-553.0654667012785
4.944166859013516,-0.011691453011124973,-553.071276976819
8.612993838142085,-0.0193740492853315,-554.0569380399439
5.4584850496485835,-0.013506824976288304,-553.0873828786724
5.766760444725138,-0.012953852642230588,-553.1935405572524
7.1784780719448005,-0.017649934993699164,-553.4233043882205
7.249608259223307,-0.018861280385361372,-554.2938280102106
7.254974696996027,-0.018115734077932284,-553.6188890044401
6.524644403705147,-0.015113100978790239,-553.1616721402114
6.464571146718637,-0.015929900550146783,-553.1438120812202
5.561884867170251,-0.011848091804521552,-553.6473668129361
5.06300508610675,-0.010833368186537113,-553.3697758020961
2.4590006427827142,-0.002961005198836002,-557.2992363435735
5.93062012566737,-0.012058802085199027,-554.6508837680158
7.138801140094809,-0.016476485653491753,-553.350544021128
5.700135739951398,-0.013088191244337398,-553.0467949311536
3.5565359138864703,-0.007849225754029205,-554.5808339587933
6.841772311603657,-0.01618889755605665,-553.1729025762942
4.390559294807158,-0.009951834121243152,-553.3040051636502
6.3802022516706245,-0.016739969080117947,-553.8086111084382
5.858795780268946,-0.013385976656276007,-553.0985870161715
6.4626568746753055,-0.014353718574471862,-553.5059658545988
