b0,sigma,lp__,Model,bd15,bd30
0.7302899839635079,0.08119257286517445,356.18634442107077,C1,NA,NA
0.7344300930837516,0.08370588802751455,355.2447334149838,C1,NA,NA
0.7326471076826075,0.08358436605866292,356.1309763267543,C1,NA,NA
0.7307072219397363,0.0766943947514753,354.8583764299827,C1,NA,NA
0.7299263755794871,0.0760901367679867,354.2505940904777,C1,NA,NA
0.7371921005011586,0.08304282775583346,355.8154764384598,C1,NA,NA
0.7371352971668242,0.08756254888189838,354.6815261217137,C1,NA,NA
0.7389865454155553,0.07896279993563114,354.77408488322754,C1,NA,NA
0.7335887208562477,0.08201254825263052,356.38177514436404,C1,NA,NA
0.7275566263834558,0.08083345494591639,355.70916848362236,C1,NA,NA
0.7304347735184464,0.0808286378368822,356.17324825041385,C1,NA,NA
0.7306925451145548,0.0885798949633653,354.234075765958,C1,NA,NA
0.73124641979409,0.07928125923058339,355.8853449513481,C1,NA,NA
0.7466961281556708,0.08782742051738708,351.6199042471579,C1,NA,NA
0.7464942244760906,0.08710836587478976,352.5505397715976,C1,NA,NA
0.7335357572449429,0.08332330646013351,355.72655785781785,C1,NA,NA
0.7286085624956112,0.07609435578759631,354.0132958106057,C1,NA,NA
0.7310096362830105,0.08699274313823507,354.9859883032316,C1,NA,NA
0.7394609203631135,0.08031972664634916,354.27308624518224,C1,NA,NA
0.7291901713875757,0.08407607101790658,354.1745291781605,C1,NA,NA
0.7273017271362192,0.08127384514084117,355.6141786608527,C1,NA,NA
0.724455974427797,0.0836880241720026,354.3938414382009,C1,NA,NA
0.7376109657478395,0.07813882557706021,355.37609096214356,C1,NA,NA
0.7363053186566687,0.08184412322355386,356.2543667727105,C1,NA,NA
0.739206060795085,0.08411791802978257,355.0350934363876,C1,NA,NA
0.7313307704109494,0.08027064542588652,356.0459261755975,C1,NA,NA
0.7284218727860907,0.08320007205795332,355.03491537347634,C1,NA,NA
0.7336249775668641,0.0797453541312099,356.1880348156149,C1,NA,NA
0.7399015026778732,0.08267392000983109,355.66340761839666,C1,NA,NA
0.7409867685095733,0.08240755698590518,354.7586327009394,C1,NA,NA
0.73169181454379,0.08471411726000645,355.1833642051263,C1,NA,NA
0.7246893308260248,0.0834729538086624,353.1453970670415,C1,NA,NA
0.7277065026786088,0.08037346739937035,355.5198826665845,C1,NA,NA
0.7263909703262363,0.0849767284316008,354.961216885953,C1,NA,NA
0.7307830373562831,0.0801123045221973,356.12647210682076,C1,NA,NA
0.7224947367535174,0.08477168073871895,352.09237515348747,C1,NA,NA
0.7309082998207955,0.07734215225626269,354.0484949423777,C1,NA,NA
0.7321600128149077,0.07912915685368474,355.9553831991475,C1,NA,NA
0.741685768742492,0.08515970874564606,354.7799356684062,C1,NA,NA
0.7426941852097106,0.0795402706716963,354.55797028166364,C1,NA,NA
0.7303526231879238,0.08140226935707524,356.18114351482893,C1,NA,NA
0.7310793246033918,0.08702491767422973,355.0331270826043,C1,NA,NA
0.7437816849606536,0.08661351307635039,352.8632048887518,C1,NA,NA
0.7313614404613851,0.08210831141244887,356.2893355898959,C1,NA,NA
0.7371953638442901,0.08777898014394911,352.8507745506159,C1,NA,NA
0.7311216292166202,0.08274680848974529,355.85878476600783,C1,NA,NA
0.724217575703208,0.08085664275259032,354.63600167267583,C1,NA,NA
0.7245931004095426,0.07976333754701659,352.9995154938933,C1,NA,NA
0.7371209195670364,0.07769995449049066,353.93487029771967,C1,NA,NA
0.7315420678254532,0.0872001470625065,354.7045531074606,C1,NA,NA
0.7323629288244561,0.08317866630104159,355.5421954850031,C1,NA,NA
0.7293870391474118,0.0837807412770649,355.5143122601941,C1,NA,NA
0.7274805646888038,0.08792265466851737,352.98674333473787,C1,NA,NA
0.7374179467171105,0.08126461456783537,355.0418389785607,C1,NA,NA
0.7328420679875818,0.08220401205092817,355.4180081339578,C1,NA,NA
0.7262063983016132,0.0876226460146628,351.08525606042525,C1,NA,NA
0.7363682756464748,0.07709317949557112,355.04490871322713,C1,NA,NA
0.7394907383534823,0.08018186601926952,355.48724892448263,C1,NA,NA
0.7427973263771156,0.08092880200894784,354.12559082657685,C1,NA,NA
0.7407986958887958,0.07897349028117366,354.9070170992101,C1,NA,NA
0.7347114157217861,0.08087481130298632,356.06971452899506,C1,NA,NA
0.7347922313405079,0.08084117485507764,354.83208578148066,C1,NA,NA
0.7357167121240742,0.08526497118990109,355.6845640692934,C1,NA,NA
0.7356940641634372,0.08451209920974254,355.51755001855565,C1,NA,NA
0.7287609380289822,0.08448393417526073,354.6469781302659,C1,NA,NA
0.728813020728633,0.08542379270543263,355.22320801492145,C1,NA,NA
0.739485457742187,0.08573613245817899,355.0775898126453,C1,NA,NA
0.7306445419543561,0.0796647832971941,355.9324649507018,C1,NA,NA
0.719787117148857,0.08462318848692486,352.84369085319173,C1,NA,NA
0.7259628713244074,0.08454341571909055,354.13393571506293,C1,NA,NA
0.7278579511419702,0.07995267405517899,355.660220424135,C1,NA,NA
0.7382375147920631,0.08610610984368428,355.205415890243,C1,NA,NA
0.7362174855137528,0.08126235487686662,355.7201133644093,C1,NA,NA
0.7197976668405764,0.081458746669179,352.34558642786,C1,NA,NA
0.7370493328722525,0.08083339140005642,355.83729757737865,C1,NA,NA
0.7328937482329668,0.08162489161971004,355.30906515815934,C1,NA,NA
0.7314049628014098,0.08008835501903525,355.8389346649929,C1,NA,NA
0.7379103961502835,0.08201563486504684,355.7739983386825,C1,NA,NA
0.7287828353064397,0.08228317788025157,355.7104217384876,C1,NA,NA
0.7399327962015304,0.08264721540534517,355.52232146393743,C1,NA,NA
0.7352622878194355,0.07857694845045679,355.8042368866786,C1,NA,NA
0.7360106489781484,0.07996259743068064,356.06538375373486,C1,NA,NA
0.7395362946435815,0.08644441787179304,354.8320483486923,C1,NA,NA
0.7304076561685355,0.08697726016651712,354.94392070415944,C1,NA,NA
0.7386538792210033,0.07661400858656796,354.3685043723513,C1,NA,NA
0.7317369810519403,0.08317749780925046,356.0602547546201,C1,NA,NA
0.7497649841310624,0.0846348810911238,351.72051202650704,C1,NA,NA
0.731200426548026,0.08263908124802892,356.22597453329854,C1,NA,NA
0.7362031659172564,0.08416918961053259,355.6310428287468,C1,NA,NA
0.7356953269065667,0.08217506445725584,355.4821065840453,C1,NA,NA
0.7395338625371917,0.08477456587505494,355.4002578235649,C1,NA,NA
0.7324572812512588,0.07942160922038331,355.1763299527026,C1,NA,NA
0.7324826862711415,0.07752721473093502,354.02160778256734,C1,NA,NA
0.7337437718461449,0.0795259209181315,356.14353316724214,C1,NA,NA
0.7347857773917734,0.0832662276460456,356.16028134816827,C1,NA,NA
0.7324896747847972,0.0765550057875885,354.8440445446019,C1,NA,NA
0.7442622519245407,0.07789680433896397,353.36659562873655,C1,NA,NA
0.7270329990929104,0.08225988312678671,355.5716570600337,C1,NA,NA
0.7408027021695442,0.0823571755242839,353.9347260432397,C1,NA,NA
0.7283909286124897,0.08019628939972308,355.3582182152979,C1,NA,NA
0.7310586346783373,0.08476695385832253,355.6936256332493,C1,NA,NA
0.7288620074977683,0.07934787662979403,355.4677393786272,C1,NA,NA
0.7344427009888675,0.08689108971395967,355.15946182038294,C1,NA,NA
0.7380964604482665,0.08486892086978912,355.5513086720312,C1,NA,NA
0.7294787184538739,0.08705058323593384,354.22784768202797,C1,NA,NA
0.7126729581392607,0.0846344493545077,348.60363769530073,C1,NA,NA
0.7412169091408678,0.0823149886731167,353.1818136230254,C1,NA,NA
0.7263007332567682,0.0799752091554897,353.58768912242994,C1,NA,NA
0.7425247519612619,0.08797759728176544,353.4514243245016,C1,NA,NA
0.7292375025070195,0.08357784639874163,355.6480096770672,C1,NA,NA
0.7303806849010979,0.07993222919601733,353.5995106263617,C1,NA,NA
0.7325266203231517,0.0811268624717319,356.35703151640485,C1,NA,NA
0.7389139557795898,0.0773968590626388,354.7391617483344,C1,NA,NA
0.7258557903973091,0.08078361493802978,355.22250716570824,C1,NA,NA
0.73095372219111,0.08119516895927495,355.96604490925046,C1,NA,NA
0.7330834770114409,0.0833191395459024,354.76877835383715,C1,NA,NA
0.7319200258683065,0.07899261510751958,355.95313316303947,C1,NA,NA
0.735679973025382,0.07826862428132075,355.3685759562059,C1,NA,NA
0.7304348486760902,0.08476538019846531,355.47453531565907,C1,NA,NA
0.7352932295010554,0.07786825173141435,353.17257092369397,C1,NA,NA
0.7327677272514952,0.0776024682058974,354.2110870630304,C1,NA,NA
0.7253234510946825,0.0781449426863911,354.436276626807,C1,NA,NA
0.7343265444020718,0.08207737562334824,355.66509914213043,C1,NA,NA
0.7387464286381937,0.07952892076893771,355.5868570984431,C1,NA,NA
0.730688186552945,0.07869273354804676,355.401316141561,C1,NA,NA
0.7361342702455638,0.08520810120859101,355.6933537262497,C1,NA,NA
0.732851364027167,0.08591477388107442,355.584587074008,C1,NA,NA
0.7359930447096721,0.07849159953187043,355.09801284772556,C1,NA,NA
0.731578735549477,0.08063674305614105,355.94242093146397,C1,NA,NA
0.7326846838078531,0.08851500982963757,354.3047936330748,C1,NA,NA
0.734522021464933,0.07949988200669503,355.649707293075,C1,NA,NA
0.7447005055509363,0.08502992257410119,353.7119523191872,C1,NA,NA
0.7341090821981624,0.08189644410348139,354.71105591187785,C1,NA,NA
0.736151504019592,0.07820658920212616,355.5464580614079,C1,NA,NA
0.7293994777657706,0.08829615205263854,353.95911404482655,C1,NA,NA
0.7234073966364641,0.07982429485734506,353.39931291979815,C1,NA,NA
0.7444673724413081,0.0824624793080986,353.9001955177789,C1,NA,NA
0.7449129722755246,0.07806904903379658,353.1924945867565,C1,NA,NA
