b0,sigma,lp__,Model,bd15,bd30
0.6870779525800571,0.09896671162582751,143.02649049927453,C1,NA,NA
0.6913085721696977,0.09776486046938335,143.07171916647047,C1,NA,NA
0.691100974674556,0.09574355451940325,142.72164609183224,C1,NA,NA
0.6892693376242439,0.09984892443723194,142.90402891836126,C1,NA,NA
0.6888190543894069,0.0947951409826833,143.15457393377918,C1,NA,NA
0.6836298821115515,0.09904996756506582,142.9530460956845,C1,NA,NA
0.6975974821511938,0.09752817643806601,142.54388549923686,C1,NA,NA
0.6777105856738578,0.08986283395350442,142.23659525927238,C1,NA,NA
0.6858978708843689,0.10324062261287544,142.2437727796082,C1,NA,NA
0.6760895555639032,0.08815176741993232,141.7824578217614,C1,NA,NA
0.6720538641807905,0.09758434065134236,142.012201416456,C1,NA,NA
0.6794473810417578,0.09395639738935001,142.88163950348618,C1,NA,NA
0.6826832306883895,0.10403654958811515,140.96560821226893,C1,NA,NA
0.6832205557846134,0.11039673040721455,137.52354274913773,C1,NA,NA
0.6790458424132652,0.0993438375964714,137.50540159272506,C1,NA,NA
0.6820041887013781,0.08931154692735732,141.44415189554965,C1,NA,NA
0.6903080259738547,0.09593711433971439,143.13022724355886,C1,NA,NA
0.6905157632836764,0.08703718380182418,140.79391197737775,C1,NA,NA
0.6879559705388432,0.10401946361363829,141.78508219584015,C1,NA,NA
0.6793485719713749,0.10464388663121,140.31092569598022,C1,NA,NA
0.6888255380783929,0.08967383322082058,142.41219712187106,C1,NA,NA
0.6787123689966345,0.09221447182783428,141.58066891704763,C1,NA,NA
0.6746862307902134,0.09536549233619802,139.56411092841458,C1,NA,NA
0.6972463553875506,0.08958548275262512,142.0415295147939,C1,NA,NA
0.677883706835035,0.10111165209589774,142.099383448193,C1,NA,NA
0.6942986643592427,0.10267207835127212,142.26266969169453,C1,NA,NA
0.6932856232926486,0.1058209531940584,141.18139208416807,C1,NA,NA
0.6956311336836023,0.09447288948443303,142.40352299166037,C1,NA,NA
0.6899950633090176,0.1102725796303377,140.10742938186533,C1,NA,NA
0.7013082681377845,0.09339026702374319,142.18648789317837,C1,NA,NA
0.7062269280578334,0.0987393843682193,141.35324182328532,C1,NA,NA
0.6829866242715227,0.09795480608357399,141.35786049126457,C1,NA,NA
0.6846075219318878,0.09043548781721213,142.51781235401813,C1,NA,NA
0.6825417309886408,0.09595480187473679,142.3715220620323,C1,NA,NA
0.6786877777453384,0.10319562238801211,141.26220271344263,C1,NA,NA
0.7001619697349512,0.1015897420822836,141.43190877259124,C1,NA,NA
0.7006755169895973,0.09096615256538516,141.90827997318107,C1,NA,NA
0.6977151122402508,0.09865033606411419,142.6095919792194,C1,NA,NA
0.7089731972598837,0.09693386769870764,141.04850493039385,C1,NA,NA
0.6851377018627496,0.09608293418888952,142.9556369800173,C1,NA,NA
0.7045466337944717,0.09811073770736381,141.43575202597404,C1,NA,NA
0.6927377592379887,0.09511473437428904,142.82617123429486,C1,NA,NA
0.7020177472686013,0.09213269477582184,141.75716509379447,C1,NA,NA
0.6755963143048339,0.09393260010225772,141.20543779480212,C1,NA,NA
0.6816067250754129,0.09679095965279874,143.05272682153097,C1,NA,NA
0.6843947477687355,0.098422789822303,141.28201552067216,C1,NA,NA
0.6793047790431594,0.09319734542370736,142.71662402857717,C1,NA,NA
0.6924275980177793,0.09170628221502522,142.85931358276318,C1,NA,NA
0.6798812534340761,0.10131176397906755,142.2831098519919,C1,NA,NA
0.6874249604531972,0.0923185945863443,142.1594979001952,C1,NA,NA
0.6743395579973034,0.09913086647338137,140.91613022423417,C1,NA,NA
0.6916689215356657,0.09119895360067352,142.81910471389818,C1,NA,NA
0.6917560893863647,0.09783050822299755,142.27635127552074,C1,NA,NA
0.6942085633739113,0.09336364695012823,141.27582183754427,C1,NA,NA
