bg,Model
0.00533410504506396,C1
0.001646977830359081,C1
-0.041992727615924874,C1
0.03756483260982414,C1
0.013462913986750799,C1
0.022104735604714695,C1
-0.024357000225572197,C1
0.003482790153000348,C1
-0.002750230834617301,C1
0.009752253684039772,C1
0.03589100278354097,C1
0.025059975650388092,C1
-0.010796084012784948,C1
-1.1362964991127981e-4,C1
0.01268199676128165,C1
0.013848401992225017,C1
0.013745753617486131,C1
0.025771554293011475,C1
0.0025781387751912526,C1
0.05002685819476133,C1
0.03160101155759473,C1
0.01057704706808078,C1
0.006560612794183827,C1
0.03318220216141461,C1
0.02423947742968532,C1
0.0168651836986085,C1
0.01756467357232441,C1
-0.021990257087624893,C1
-0.00733779983978315,C1
0.01872753547577777,C1
0.042732261422948774,C1
-8.649992245907084e-4,C1
-0.0030471442150298185,C1
0.017733934290142264,C1
0.02355608129820759,C1
0.020351527061679857,C1
-0.0013723681912074072,C1
-0.005744409921132508,C1
0.021068174265497085,C1
0.0352797253579074,C1
0.001812300304504192,C1
-0.024303314827067483,C1
-0.0016946081404541737,C1
-0.00675459746461341,C1
0.022141344265803303,C1
-0.0077809165819616765,C1
-0.034730114141245966,C1
-0.0083051527124033,C1
-0.012773394152839493,C1
0.03358366131831894,C1
-0.010345785598253386,C1
-3.7333357837317357e-4,C1
-0.007259507657799324,C1
0.014790594080327187,C1
0.012545246216015323,C1
-0.011185717286256277,C1
0.02408988048301863,C1
-0.027500057671840463,C1
-0.014133118494100417,C1
0.03735331108721324,C1
0.01259344103009913,C1
-0.01671205516286267,C1
-0.01899154462420947,C1
0.02313598760765825,C1
0.017065571210331903,C1
6.459038876193606e-5,C1
0.02024040483411858,C1
0.03316077358007628,C1
0.0073241529601533635,C1
0.015029841941500489,C1
0.017958173470366063,C1
0.013878731349617777,C1
0.0186816148432062,C1
0.02168066980961116,C1
-0.019420582564931156,C1
0.045274547217445615,C1
0.020766158201325373,C1
-0.012843300189415485,C1
-0.04721627229428503,C1
0.03371740792267303,C1
0.024917872872713805,C1
-0.008404531779764654,C1
0.020492933535754054,C1
0.025116282411824786,C1
0.005136525797167758,C1
0.024191314759018548,C1
0.030639161326245015,C1
0.02579209307130841,C1
-0.005341368091320629,C1
0.0012364912347315425,C1
0.012079051849558677,C1
0.005563378355809409,C1
0.027238110332872118,C1
-0.030833034862379333,C1
0.012977366571838938,C1
0.03528259597549981,C1
-0.00945585490765631,C1
-0.0061415820280347295,C1
0.005565638298800765,C1
0.011197290322297278,C1
0.02578396446431821,C1
0.01350234001330068,C1
-0.005924410838119185,C1
0.004513145168349004,C1
0.028293382141861053,C1
0.017035371033678085,C1
-0.008292000788820818,C1
0.012254205982506676,C1
0.008508867445552386,C1
-2.5003829859049885e-4,C1
0.011861323574671921,C1
-0.022727295153558813,C1
0.026528035815112053,C1
0.020671850078722756,C1
0.03549293219491619,C1
-0.0053018723227730045,C1
0.024562037829647786,C1
0.0015754481849896427,C1
0.02138831501178346,C1
0.014485839923376848,C1
0.025072180719504445,C1
0.008205558613516902,C1
-0.011117291370405513,C1
0.014220239685489843,C1
-0.028283968225589994,C1
-0.01540694702466506,C1
0.030659925720409875,C1
0.015517518957704063,C1
0.008945379020165482,C1
0.024514563561312267,C1
0.025268882905750578,C1
0.015388510849000432,C1
0.007154735371453894,C1
-6.748369148167507e-4,C1
-0.014321366874660287,C1
0.020321072260250164,C1
0.022228996784250922,C1
-0.00716520357475978,C1
-0.004248874364788343,C1
-0.014704926063526896,C1
0.02541539688295549,C1
0.02504631353070498,C1
-0.0023003797460862956,C1
0.004344846155310665,C1
-0.009684971184078177,C1
0.02698355480531736,C1
0.020119677474934622,C1
0.013738129512504686,C1
0.011807790315256682,C1
0.003927014310549887,C1
0.01016186109764996,C1
0.02268264399498684,C1
0.01702809662048444,C1
0.03261626678880353,C1
0.013112225945695399,C1
-0.008710152295661923,C1
-0.02133383547085734,C1
-0.023701167309060217,C1
0.018393391433826616,C1
0.01105288051507971,C1
0.015737827724770878,C1
-0.006951354392185917,C1
0.01416213223010115,C1
0.025303129696453763,C1
-0.005689330182082302,C1
-0.0019818844003644705,C1
0.022989630321826923,C1
0.021924456071632712,C1
0.003402041918175168,C1
0.0030607967360343656,C1
-0.015652206218040473,C1
-0.0013633803183056557,C1
0.040248216968234315,C1
-0.011285922292131928,C1
0.003946488588107694,C1
0.00396388455648047,C1
-0.009372585888179946,C1
0.021660461260562078,C1
0.022104735604714695,C1
0.00534394185987882,C1
-0.029132270037270536,C1
0.004698254386737179,C1
0.024889811144794646,C1
-0.013438874327290606,C1
-6.529948767219317e-4,C1
-0.003675493939710388,C1
0.0013531380599784851,C1
-0.019365420560632826,C1
2.5284806081707356e-4,C1
-0.011847407822145113,C1
-0.008725652109486063,C1
0.015029841941500489,C1
0.038352950701009816,C1
-0.003332261996693642,C1
0.054399983399467736,C1
0.025021794248583577,C1
0.0063817748338311844,C1
0.030425323210867914,C1
0.022285660077280396,C1
-0.02481355749751801,C1
0.02177052754476306,C1
2.6198315059674203e-4,C1
0.007746741969363151,C1
0.020887113583904594,C1
-0.015623449898833719,C1
-0.003019927825418312,C1
0.006696735985200423,C1
0.010723235098837552,C1
0.004645481704982442,C1
0.03809972210959613,C1
0.03318030526493876,C1
-0.015779679402697235,C1
0.009549721398027514,C1
-0.012192548608223766,C1
-0.010938445011042415,C1
8.80222125389696e-4,C1
0.006445609520129375,C1
0.02127079402693787,C1
0.01568898282539246,C1
0.0032216254446564762,C1
-0.003019927825418312,C1
-0.010678461251345807,C1
0.02270241616415031,C1
0.009506787986534279,C1
0.008921472089541162,C1
0.0040152688699204245,C1
0.036958101702488144,C1
0.030272625624680333,C1
0.010790076163590291,C1
0.013023299343420195,C1
0.03376736659558368,C1
0.0037546891826667843,C1
0.02673587051548839,C1
0.023642761712782824,C1
9.721398039290417e-4,C1
0.007890197449861268,C1
0.02490873090766463,C1
-0.0026038960314500067,C1
9.744838481408171e-4,C1
0.010801124189549344,C1
0.02423466022830118,C1
0.026188197685293298,C1
0.006323952342665301,C1
-0.013217474307971187,C1
0.02538245548343394,C1
0.03477067713256759,C1
-0.023508132276559773,C1
0.030318517253674203,C1
-0.006427366591199513,C1
-0.004387768690756914,C1
0.01345114511227083,C1
0.017334441809567565,C1
0.014273952688161964,C1
0.0019561604365809357,C1
-0.005165426677936269,C1
-0.010883883111662572,C1
0.019456541945665727,C1
0.02294377810683934,C1
-0.001855584273682937,C1
0.008124852656157366,C1
0.014124300403240433,C1
0.002726511238606115,C1
0.010087192113244825,C1
-0.014683413778090583,C1
-0.0031699414805201106,C1
-0.0013008169030291703,C1
0.025727258229143124,C1
-0.002127475695794974,C1
0.008048277444918223,C1
0.011459159013928293,C1
0.03227407622721983,C1
0.00674958176419347,C1
-0.01977240830877128,C1
-0.010434055827743486,C1
0.03593248790788431,C1
-0.001116780399168018,C1
0.027335753962997807,C1
-0.01252375165843531,C1
0.00981423632471723,C1
0.02694933385202672,C1
0.011474528492509333,C1
0.009645275840100043,C1
-0.017883885053078974,C1
-0.027696824088705906,C1
1.7584961424109077e-4,C1
0.004395339176781619,C1
0.0302608547377968,C1
