bg.1,bg.2,bg.3,bg.4,bg.5,bg.6,bg.7,bg.8,bg.9,Model
-0.019906135742032052,-0.06987881920588132,-0.21220748879184112,-0.08954324379391308,-0.15080062689058782,-0.03265743401379204,-0.018440747884350885,-0.15277109176269368,0.06456622832441533,C1
-0.021693435977772946,-0.09462845823779184,-0.11412858268872154,-0.07798708562585367,-0.1191941237946726,-0.05157937198480701,-0.02213492450288621,-0.14303213566851866,0.06957925366916747,C1
-0.03245504849268227,-0.07105732695993462,-0.17168455353602607,-0.10714297801816797,-0.1186867826522338,-0.06197556310378345,1.6886773931844355e-4,-0.12874121511231648,0.06682591554343438,C1
-0.017564988956679434,-0.07882769381690494,-0.23714336849718953,-0.10817293200391127,-0.15491953050996413,-0.0575368657288533,0.0019044188177416207,-0.13540414307546886,0.06380122088132073,C1
-0.023427948553149152,-0.06911532751135213,-0.2612246291778163,-0.09831395428280794,-0.12247521724966937,-0.057713100267397364,0.003907371628726353,-0.12292392638426389,0.06406375997957853,C1
-0.022709697945055448,-0.08050288455912809,-0.20064346840319208,-0.11537980686837526,-0.12198527947050575,-0.047898287201337326,-0.019858996256541642,-0.11199811870418479,0.06563145049603246,C1
-0.027917913948593474,-0.06160190288365686,-0.1432717887817022,-0.09253216799555629,-0.11073208261631726,-0.05416623983703455,-0.02344160437118891,-0.108389884986554,0.06351013184387862,C1
-0.02669130690118417,-0.09842975153627426,-0.2186665268413004,-0.12280620259265336,-0.10872201694652929,-0.05700850462777516,-0.014174853430601661,-0.1315433162030741,0.060859575303116066,C1
-0.018870494233343006,-0.06392614791179603,-0.14707306569491435,-0.10313547650785063,-0.139447276810901,-0.05114234717698133,-0.01246173458513561,-0.11442879353218846,0.06524548904074652,C1
-0.03197811132316196,-0.06558449849147528,-0.1630361098246245,-0.09351850589827082,-0.12040548369977039,-0.04872331777933244,-0.01110136634482285,-0.12768830961459468,0.06531243039578864,C1
-0.029435976985268616,-0.10644325196661215,-0.19653592889790134,-0.07402453567457888,-0.13884492044619698,-0.044975449103769084,0.009550647014977405,-0.16576095215397413,0.06030201798243014,C1
-0.020217345043584075,-0.0707209582770474,-0.15777493676275592,-0.09425023370615691,-0.08238014682361981,-0.0398201663559263,0.019176943670781647,-0.13070712083876235,0.07043807840932632,C1
-0.027129452125818476,-0.051993956876935074,-0.12088230743809623,-0.08182673045691718,-0.13145892112391272,-0.05697419031119282,-0.007971959630114031,-0.16347437960095404,0.059589010356545534,C1
-0.02629679921306471,-0.09354266910856501,-0.2016674474165121,-0.08509129906514165,-0.09861299731986695,-0.06361218465369003,0.006558600746638155,-0.15112141028009207,0.063293398277757,C1
-0.04115929494707011,-0.04626697644905378,-0.19622692256860705,-0.10523060316616288,-0.1381979609074423,-0.0693770071157437,7.875471325775926e-4,-0.11791118477434484,0.0618090989939583,C1
-0.025151147097826766,-0.08616515980402854,-0.2109900194377544,-0.08021523088791617,-0.12436487920609011,-0.042690184422374426,-0.011212851323352348,-0.135897080350811,0.06629729408553417,C1
-0.01749120308693319,-0.08314944697792596,-0.18922956219935838,-0.1017458473457775,-0.10343353976501786,-0.05806192727087273,-0.011893865116129372,-0.1344784172062946,0.06839986832067792,C1
-0.02504559305794128,-0.08915345089105223,-0.19327590504398134,-0.09608412563743819,-0.10897257606234521,-0.06646150643862828,0.005014402660613702,-0.1492724765052975,0.06297189429582943,C1
-0.030373421119132785,-0.07760601832303585,-0.15989797757319194,-0.10181446840620574,-0.13372525251836,-0.05297262718137507,-5.125766641359301e-4,-0.13456150591684782,0.06502843715969776,C1
-0.035036833640111995,-0.06760642486635139,-0.17323310887112373,-0.07925424796763257,-0.11209981663472776,-0.07522657909688296,0.00158228939518152,-0.11303338960036892,0.06387192750706246,C1
-0.026418712542210957,-0.05927955130550422,-0.10496501899437283,-0.10414587824169265,-0.10078541064466481,-0.06633892223403505,-0.02586818081827816,-0.13145297975568498,0.059600410088286836,C1
-0.030048091707141893,-0.07230340637046938,-0.14288146668316049,-0.11978601045993802,-0.11224621218245147,-0.05788002351571163,-0.018226988034071512,-0.1781667045981536,0.06283524757849519,C1
-0.033143686250655155,-0.060216013701620795,-0.25054339579998014,-0.10543089358492878,-0.08376887178045415,-0.03672925106573516,-0.012702032896956986,-0.1624698320685644,0.06459265361274108,C1
-0.0325103154401881,-0.07236845454641755,-0.21479104389006673,-0.09041789065262572,-0.10800209563712065,-0.04819965410771873,-0.015052734142105222,-0.08741835217328114,0.06292430779693856,C1
-0.03301774940620497,-0.0773245397002895,-0.14725051481511942,-0.10668830912064839,-0.12478989896836071,-0.054657583852078424,-0.01023144650323028,-0.11858388513597046,0.05793336770565735,C1
-0.026624602919096838,-0.10988023584891025,-0.25620745690060176,-0.10445999368921276,-0.15974526626598834,-0.06524394008368696,0.012341669572757012,-0.1353059995969078,0.06287904432611373,C1
-0.018060506690741093,-0.08986560770161783,-0.2114035182882985,-0.09367540277572262,-0.13238798822061895,-0.04545655287026673,-0.014233030040305131,-0.1558131166227052,0.07004935454935653,C1
-0.04813176548680228,-0.08560665952783952,-0.1332705581614069,-0.1100534148818354,-0.1371666350640417,-0.06259256686328511,-0.011516068639564222,-0.15335906598951318,0.059327533698692016,C1
-0.032615620379557196,-0.06062582599301308,-0.15956789549103695,-0.09875069146392929,-0.1297772769671808,-0.056643739476638526,0.005522553253528807,-0.17608096538342916,0.0622476451672654,C1
-0.028356955719652684,-0.07853401854696634,-0.20241268882657065,-0.10120144599731776,-0.1262457596573648,-0.05840373260324738,0.018633242217930404,-0.13261361391653217,0.06652530086614092,C1
-0.03755402017552184,-0.09042583575546466,-0.30682493596310917,-0.09798220876131604,-0.1105512184343963,-0.0583568866885449,-0.007664955446747576,-0.1891623521105266,0.05987322114972858,C1
-0.030123944173314616,-0.08427250934893883,-0.18046641370915473,-0.1241016816120308,-0.13601313336189735,-0.0749240157076355,0.021303574108197127,-0.16690521361112146,0.060190944682890164,C1
-0.028411738998832786,-0.07240666041361694,-0.18015693941760005,-0.10566175963148022,-0.12212026925464686,-0.06143009842296683,-0.01731771235653736,-0.11181937736094621,0.05909089686153264,C1
-0.02981803459907194,-0.06962896608293453,-0.156103407280319,-0.10435544494980484,-0.12048736152579481,-0.03571707929194375,0.005747935668383825,-0.1581253241582609,0.06163377431464193,C1
-0.02728696847564931,-0.059164190459377757,-0.1263830900910507,-0.12353991797578455,-0.1231634099522313,-0.06527890618657362,-0.019498626646974552,-0.12049443319141841,0.06541311950696704,C1
-0.023652602320874697,-0.08252257788602274,-0.2004501167350745,-0.09367847485588472,-0.08557827857873233,-0.0549000932020106,0.0016133889875374209,-0.11857974474747582,0.06745401910919212,C1
-0.03280131645244734,-0.05484638354361268,-0.11832925932597603,-0.0867306277095983,-0.09773811249586174,-0.024346549813968315,-0.009116486269774184,-0.11514448391947738,0.06539672579701458,C1
-0.015135491739019529,-0.0885613258943109,-0.15499068289533838,-0.10017458817347559,-0.12006643751957377,-0.046137917717944815,0.004844354203856241,-0.1274172752448863,0.06379245072123887,C1
-0.03199845922430246,-0.08559459706699593,-0.14798273745023935,-0.1027634700029684,-0.1350846884277278,-0.04075216314660151,0.036222262968658034,-0.128763387721925,0.06992942022879668,C1
-0.028219417883164382,-0.06799766561774435,-0.11330362917453482,-0.10789263028972003,-0.11575199895547021,-0.05257545878046607,0.01362928622069808,-0.10968455324175458,0.06477175724467765,C1
-0.029145115729782314,-0.10238554793890078,-0.18569245476989374,-0.08340363977785209,-0.14481720290400693,-0.052666657020321,0.021365716616365722,-0.1573253994615977,0.06086742597687099,C1
-0.02491197534235651,-0.0951515525223131,-0.22667309715718725,-0.08870009811853036,-0.10562602563585849,-0.06112883904106723,0.007066831818595983,-0.1242666311245525,0.060116867246440164,C1
-0.017489413868670065,-0.05969449034862419,-0.24030067611871295,-0.09493629521779468,-0.10939090472561905,-0.05677345516085208,0.0270387374443035,-0.14192379406321096,0.06756679432422791,C1
-0.02355109617621772,-0.02368964343654056,-0.1501230739369548,-0.1345472895627537,-0.11334376101577952,-0.055917219429690836,-0.03263554563864508,-0.12146947167834135,0.06569626631663265,C1
-0.020965176115099605,-0.07924637841932146,-0.14558570129345189,-0.07441907587653201,-0.14844361198033257,-0.04460044364221907,0.006983964761110147,-0.11732663424651658,0.06817150901636466,C1
-0.025068488019463937,-0.10287006450936628,-0.21913559762070392,-0.08350868056932192,-0.14336851610285942,-0.053608930744735425,0.01595560143519259,-0.1150915611641173,0.06172968973843151,C1
-0.022522006738440584,-0.11140388217697131,-0.21933013737838425,-0.11162650860227324,-0.0871438801215197,-0.06770920525309264,0.02238209992624121,-0.10401337749604193,0.06271751851787578,C1
-0.023074994511610276,-0.0819669531003945,-0.13893179388129195,-0.08629886530599451,-0.11841567245202764,-0.05098305775083368,0.01384099338133686,-0.17059477157019512,0.06029098575315504,C1
-0.023306299184525824,-0.06573006513814682,-0.18748596454996058,-0.07551651180323198,-0.08099628813073508,-0.04824509303381808,0.018673886808023923,-0.17972042232935478,0.06881515552322746,C1
-0.02697976842438419,-0.09073462106544271,-0.19049230946466325,-0.08209721763347166,-0.10521457262760292,-0.05181289430979841,0.01311998686680488,-0.14048585016405152,0.06956427802809982,C1
-0.030343366942949403,-0.05007757159054401,-0.19613201781176406,-0.08821919282331854,-0.11717882271402216,-0.08123330556015329,-0.0015349535441044923,-0.15928243150385626,0.05521374027287894,C1
-0.0205037313201271,-0.09298765894401442,-0.08160098983474967,-0.09971941808348067,-0.14686393371336948,-0.04304792175929831,0.0031537243296943995,-0.12453153729676124,0.06727706857958189,C1
-0.022354926743954673,-0.08399918843524098,-0.13517272352049714,-0.09202024997011006,-0.11257035255085014,-0.056627278247468875,-0.008023099668974578,-0.16427690196662517,0.058073703096474125,C1
-0.032118917006419986,-0.055680478110063714,-0.15912527779430802,-0.10133410987897983,-0.11277183032359421,-0.056111269738141935,0.004148775056852799,-0.1336089651754453,0.06844413498877865,C1
-0.03531700873414044,-0.09663471221324078,-0.19164543612868298,-0.12289690611722376,-0.13615904858487685,-0.053384395251042396,-0.015260449563876025,-0.14223803887136405,0.06031203744633955,C1
-0.03128694879598411,-0.08605868797526724,-0.2130258085003011,-0.10150069212974248,-0.1350278964161124,-0.05533226530081185,-0.0036840593040131544,-0.17245255124778902,0.061896441459843674,C1
-0.022871532445486176,-0.050698682655713485,-0.20581155732653753,-0.10727720361561321,-0.15416564329924926,-0.04503089643183412,-0.02172697011826227,-0.11107963794657942,0.0635026661391188,C1
