bg.1,bg.2,bg.3,bg.4,bg.5,bg.6,bg.7,bg.8,bg.9,Model
0.01225194960337941,0.028257670511235324,-0.012852471078562206,0.010934418250993585,0.12136506334039524,-0.02287060758634329,0.008024237220820624,-0.02606035458496176,0.008126190028814546,C1
0.016503231197474728,0.03179443111006218,0.07333884783134698,0.018400618547283504,0.061085652062814536,0.0025509611510307947,0.045652206499752386,-0.096639660504203,0.008720354373801245,C1
0.01716686878811057,0.02843169284389294,0.003982932453397245,0.008477181418192653,0.06555417783913958,0.006987083167773714,-0.008883730463939218,-0.003695348452757716,-3.504599633925205e-4,C1
0.01338858720468242,0.019187738120937377,0.0188184879219827,-0.03808818704550735,0.032170732458586274,-0.019155191639265597,0.020090159950119486,0.03731310745581873,0.005880280253603064,C1
0.021469529834794172,3.498834075449037e-4,-0.010165702027841204,0.013875517922579739,0.04072799041688349,0.036653511419371586,0.0031814017099751554,-0.021211744565342847,0.01128094656681487,C1
0.030266167274388654,-0.028681926381228566,0.03140342397433032,0.031855977309598736,0.039591689476161415,-0.01599070854090943,0.025638188258421776,0.03158641286835064,0.00864225200544667,C1
0.030549020818623505,0.04898341573407035,-0.02865490105800951,-0.005299226129495252,0.0551363073244336,-0.015001276458867415,0.07036531394615372,-0.011769241461605337,2.944382510291551e-4,C1
0.028485003134428262,0.036793159617624256,-0.04161373864510524,0.0066476336107960535,0.10633494447068055,-0.034957657535105484,0.028563995320355504,-0.046048312464462636,-0.011947396001433984,C1
0.03299845115467281,0.06714821150616046,-0.014631476357325372,0.02343392586861309,0.0684340937425136,-0.03139949713003697,-0.0028151374111473754,-0.08676344023266076,0.0013118872864304664,C1
0.012762463256094246,0.0287116044621355,0.06022753222922713,0.026463318844782886,0.08007832950304801,-0.05150907952297202,-0.0074890026331632265,-0.04635877901876279,0.011907436266917816,C1
0.009431114359205016,-0.07340632313231073,0.018776245522356617,-0.005590900690938217,0.06953679292531333,-0.03466750961433069,0.07075623662693446,0.007907954685773618,-0.015437825958029661,C1
0.040838212904666854,0.023003018895111922,-0.04259721076755664,-0.05826561275297812,0.031727170083270334,0.011559643169638593,-0.006085299859525017,-0.015431430979563465,0.0021812882503641487,C1
0.029241237897041104,-0.006436119514426656,-0.061590260494791015,0.0016672500386987399,0.1499597501145473,-0.0067319353389489,0.026557030428448637,-0.08848408595483179,-0.010357189591411685,C1
0.021641387296869923,0.026104341997301276,-0.028536720844157926,0.0035463421480338136,0.016259050205373233,-0.034452125027172514,0.028039857234039785,-0.03970177252405145,0.01826147832157653,C1
0.043417783497821404,0.03780150674182334,0.11269891363400818,-0.011793709115799227,-7.332711162920391e-4,-0.039570204500251734,0.06069771531183965,-0.054103965975667204,0.005072245542669808,C1
0.049399169579374486,0.02919583546489344,-0.0035865096969317604,-0.012459951197301804,0.08919356140879021,-5.387186774168766e-4,0.013388362327372321,-0.01987417743384683,0.004963491403846408,C1
0.012000267594083824,0.03810518848764706,-0.07785836974729393,0.008502156028701385,0.02806926498697084,-0.021849368730153633,0.024760585656992063,-0.04358575252416802,0.006030266825170203,C1
-0.017255998389182296,0.038713525195711425,-0.020749163817983102,-0.023522571651035933,0.0782010028062849,-0.04929839360363475,-0.011496474389287727,-0.09345130845870535,0.0016281739859466964,C1
0.03252439460388492,0.061681090241234464,0.010294233972011749,-0.03598711214668846,0.015765138104245853,-0.040070727224347576,0.05708663782440594,-0.048713577528848015,-7.979969216761022e-4,C1
0.03485748244765055,-0.0036237812499041143,0.014667106350994512,-0.018049645188049114,0.05443567508075348,0.018766972858736734,0.03131917512493993,-0.030864460155125215,0.014466848139051705,C1
0.02419578123185863,-0.00106894126746113,0.05484018125756329,0.00511099391684338,-0.014786179408323875,0.002133310340533035,-0.005043910072085406,-0.03224036306549386,-0.006452509304717909,C1
0.01460065419311559,0.019339044143617784,0.015541692494198865,0.014948385272717125,0.003934002616276598,0.04502012082724357,-0.009257822846262292,0.02238381186921104,-0.004437341446207126,C1
-0.005113671969898379,-0.0011250677318296069,0.07653230126919718,0.011342089802001562,0.03165806499667899,0.006064515112478146,0.013925740485732214,0.026821545842652478,-6.089506210253948e-4,C1
0.012945356288426628,0.043514760143617263,0.05504307644375,0.0270320100331851,0.016862719652109878,-0.003506386068734711,0.0046497819433179675,-0.050410355626881155,-0.016108020963528175,C1
0.03192678962051891,0.09416249695782555,-0.0870792410823524,-0.014930868188389172,0.019181382197892637,-0.030364307777774602,0.04425197348647128,-0.10134444953922206,-0.001611586024626693,C1
0.03271548607749623,0.030626107984018512,-0.14860327249518784,-0.019632564427935345,0.008829516428039837,-0.03459911036007282,0.04209365290972557,4.22660044355796e-4,-0.014176589821436839,C1
0.016587299305865475,0.07945071838674993,0.05289769454028949,-0.030446818762410163,0.06971160746322469,6.411854797033437e-4,0.05827371264606972,-0.0450892244021652,-4.826050863264049e-4,C1
0.018659901770536398,0.04130133867024947,-0.0027559925463104123,0.03747129028903511,0.05128011009388896,0.009646012854438031,0.06385179727554753,-0.0541653362598838,-0.0046387189360779495,C1
-0.005842997503183938,0.0303282389611292,0.007774447714938626,0.0277776958910304,0.013529545759724915,-0.01626403262902189,0.03753483813993555,-0.0349584009642391,-0.007133378147230131,C1
