r0,ba1,lp__
0.9113852258367057,0.014329624256074657,-1012.550919184788
0.61153335514269,0.019409928422098852,-1014.2556658799829
0.7424733803156963,0.015626645694703647,-1015.2688782931352
1.7657636525132365,0.003326093778046011,-1013.971867921305
0.980118098546901,0.014688617778866953,-1014.9402900338549
0.9266101581958119,0.014286411923209095,-1012.6337268445844
0.7634994390049717,0.015964131596309765,-1013.5618056410586
1.1555424196517163,0.009494070522757416,-1013.4172887992396
1.0034569236828685,0.013549257491043786,-1013.0803013055971
1.2536383321154447,0.008562356921416964,-1012.9976243503785
1.065749419788436,0.012261391268064874,-1012.5894966120642
0.902018016295902,0.014828811469476594,-1012.7887864592572
1.1002697012093892,0.009730184164131551,-1014.5634992862201
0.9305121026258335,0.014104871948551114,-1012.5571914888523
0.8856925673024824,0.01229313269381617,-1017.0872869365821
1.0625972518849476,0.012478535574889094,-1012.7670875496518
0.3762490536539241,0.028736693850599543,-1018.7828475915504
0.9194536304995709,0.014122346162274396,-1012.5185485414478
1.401141323424521,0.007524865451464942,-1012.6684773888596
1.2540753467697028,0.00791597279300381,-1014.2179667587707
1.8347716139034385,0.0022465868892298803,-1015.0472234145776
1.266160855285285,0.009367077368383553,-1012.5097242470458
0.7253675527703217,0.018727532460144754,-1014.309197501044
0.534781326469667,0.022269890222691675,-1014.5049315723754
1.4496814293194737,0.006421441779669558,-1013.1820238948695
0.9165128444825722,0.01254447592863794,-1014.5432457688308
1.0444979636156202,0.011680945404489109,-1012.5462113307094
1.556838084804992,0.0064871190839897504,-1013.1065775108759
1.28807602119271,0.009153546614822055,-1012.5502981264733
1.851656712043358,0.0025912041323526073,-1014.2001431013133
0.6222140624111385,0.01967030627023588,-1013.737640403331
1.1583443220886978,0.011251798259258868,-1012.8756716830344
0.9697872971323953,0.013533422399641365,-1012.5364564726382
0.5782938007675227,0.021550932630518174,-1014.3663282595783
0.8427251283181922,0.015009845724356097,-1012.7574646574127
0.5165675365811676,0.022250754861961028,-1014.847528799914
1.537169431908488,0.006486500504709235,-1012.9476710507784
0.9355788822314856,0.01423793312405096,-1012.6979747584902
0.9368851218282258,0.013587424861640324,-1012.5024085716958
0.820491399225526,0.014498725109827672,-1014.0690667508119
0.9528641164600833,0.014199603913600548,-1012.9395953244955
0.7165767832538151,0.01647189921982117,-1014.6024986360519
0.8457855117184717,0.015472489226086253,-1012.6938120340075
1.3624105038848522,0.006914774550517328,-1013.7793082248868
0.8295447402161182,0.014767803811814815,-1013.269294174963
1.3074189480188567,0.00987061803881505,-1013.7942913570076
1.7177382051468633,0.004557124566664677,-1013.2829158202779
1.5261177917646713,0.00547668361823437,-1013.5492991873789
1.1604860430254522,0.009973376647297465,-1012.652078062122
1.0799765109715986,0.011623277010656257,-1012.3860375137144
1.4602093529445441,0.006652539670425173,-1012.8742046475832
1.0585430566145715,0.010447067079211378,-1014.2219002767964
0.6643737194892833,0.01946931632914564,-1013.7133854151082
1.8142698579367063,0.0038620260614725035,-1013.5337619121532
2.4723702586332577,-0.0019580943532127933,-1016.1559654076824
1.401248600677459,0.006748491605128566,-1013.3698864253012
1.3291490038071319,0.00930507177639159,-1013.2245121896005
0.7831636346186058,0.016560672950865406,-1012.8620521083865
0.572892758359655,0.021640202427632513,-1014.3633244822457
0.7302958219415259,0.017385466846442377,-1013.0679856670843
2.49189953653144,-0.0014980458487804345,-1015.5468350312266
0.7829355099611999,0.01795306611162719,-1015.0137631515745
0.8087293155770607,0.01625610670687,-1012.8488573099163
1.4028401092505347,0.007882403853613034,-1012.714317508651
0.7522424184564225,0.01747966954674052,-1013.1460878212691
0.9828765643753972,0.011874307721464687,-1013.574833096457
1.9717081670667078,6.255205611223762e-4,-1016.7961394571777
1.9717081670667078,6.255205611223762e-4,-1016.7961394571777
2.0298851046413264,0.0015153423488630208,-1014.29643638232
0.6589458625231863,0.01951566687772449,-1013.6716379815483
0.8063418528343231,0.015878256858624762,-1012.7811195342935
0.8877475682595897,0.014915081747093594,-1012.6890643479693
1.156555161966422,0.010533756124564368,-1012.3995353655043
1.5348507258373218,0.0065698609841970445,-1012.9731884254845
1.3413833859700388,0.007815825073166116,-1012.7864094096823
1.0525347325229404,0.012602738558555947,-1012.7469159365786
0.8613709971478896,0.014863509208748361,-1012.6371110582517
1.1572611507047572,0.010911892011251546,-1012.5214207096296
0.8822382280097028,0.014290162364258379,-1012.6850308768858
1.8912112460234802,0.003487547152001719,-1013.8558153204242
1.2611974764933795,0.008175948282035125,-1013.4810797591033
0.9118463760866808,0.01452646676968033,-1012.6556604275584
0.7023009776001473,0.01725753594819465,-1013.7810460898405
0.880284799526763,0.014381625834505259,-1012.6556111728802
2.3424808129805963,-0.0010661329292235562,-1015.6629270362405
1.027670684292382,0.012507488050995798,-1012.4253911885166
0.6914707665316845,0.018935572928148185,-1013.6288874723999
0.9487086961693572,0.013432516944328326,-1012.4789500037298
1.146003394823009,0.009323422504424847,-1014.0418685655183
2.5291827355074434,-0.0010993103350369448,-1015.5984523260906
1.3298641043916286,0.008689181360187955,-1012.6088597317612
1.1594954035790428,0.009102840752462498,-1014.1519285470897
0.5997032529125743,0.021562232229182545,-1015.0729843765777
1.0321570544760246,0.012092534054936424,-1012.4274233459362
1.8433813892054884,0.002640035668099076,-1014.2073359021051
1.1829770598083131,0.010269886328073855,-1012.4154658517426
0.9604051845179455,0.014000004405092734,-1012.82903563428
1.3165741490858345,0.00951303460374224,-1013.3140373675828
0.9864358555940469,0.012350913601254634,-1012.7566859939444
1.2142794372476948,0.009037159658516258,-1012.9752099565252
1.0619124297509512,0.013212845535642727,-1014.1313230456028
0.6643737194892833,0.01946931632914564,-1013.7133854151082
0.39771307875491,0.02805989806976131,-1018.7241977589185
1.1695552327286765,0.010216683958583876,-1012.4310505611141
0.9819945436531877,0.013644301707368182,-1012.7830824632485
1.7360984124544927,0.0056009643867699875,-1014.6731177398163
0.9783373786620554,0.013201883065490356,-1012.4481555316991
0.8825872769360309,0.013620320206571637,-1013.485502326464
