b0,sigma,lp__,Model,bd15,bd30
0.7890898902764265,0.07060027729109689,1543.2806226789774,C1,NA,NA
0.7889023386645619,0.07044669804814804,1543.2054177396958,C1,NA,NA
0.7870793770256759,0.0698766154277,1543.287201941669,C1,NA,NA
0.7904230963859038,0.0705873626911977,1542.6554395605556,C1,NA,NA
0.7855311117273531,0.06876345710638855,1537.3106395055995,C1,NA,NA
0.7912040567140972,0.07239139802010983,1541.5399498575248,C1,NA,NA
0.7878737702602162,0.07081175121143156,1543.2151301478832,C1,NA,NA
0.7909970773998736,0.0698396064701425,1542.2771230911103,C1,NA,NA
0.790112017648931,0.07049321233912482,1542.7177881855505,C1,NA,NA
0.7893051239562234,0.07132353855862386,1543.007329653714,C1,NA,NA
0.7862767647505965,0.07060153428411832,1543.1419469340385,C1,NA,NA
0.7905900387821372,0.07026617589540708,1542.5708709610255,C1,NA,NA
0.7869456867167729,0.06800296826045302,1539.9381895393337,C1,NA,NA
0.7868880542280667,0.07049658695602327,1543.1698197655783,C1,NA,NA
0.7882715737254203,0.07021662976553825,1540.9417735629168,C1,NA,NA
0.7885362161937495,0.07036957677528398,1543.3516211702045,C1,NA,NA
0.7884888476942141,0.06835351379240454,1540.911692374797,C1,NA,NA
0.7876312369251038,0.0705224097884974,1542.7252184830243,C1,NA,NA
0.7893827250269683,0.07189534190589889,1542.6196467811524,C1,NA,NA
0.7895392528563963,0.07025682241267513,1543.192525865734,C1,NA,NA
0.7881273250759225,0.06939381810615529,1542.8446759102812,C1,NA,NA
0.7920768865540228,0.06919733544325105,1539.8288862730087,C1,NA,NA
0.7853606389201498,0.07178460696163862,1541.870750506757,C1,NA,NA
0.7837555226611586,0.07113280823645185,1541.6708836728483,C1,NA,NA
0.7851819909086948,0.07304155103711735,1540.9179940680613,C1,NA,NA
0.7874016175345918,0.0665902744792971,1539.5083250831872,C1,NA,NA
0.7896028922913166,0.06780887024733932,1541.0183607518914,C1,NA,NA
0.7913132329742554,0.0682802119165368,1540.284754056837,C1,NA,NA
0.7879067637160331,0.07013776214881516,1543.158648941971,C1,NA,NA
0.7903067022100442,0.06969345627430765,1542.065907728226,C1,NA,NA
0.7882085200263218,0.07077429194958514,1542.7231789518828,C1,NA,NA
0.7913768953774551,0.0693361351095697,1542.0842742355933,C1,NA,NA
0.7846772317767075,0.06893121567556872,1541.9504703859207,C1,NA,NA
0.7856983392054833,0.06896677163591128,1542.464017156993,C1,NA,NA
0.7911088174100619,0.07036666569635369,1541.9448916359595,C1,NA,NA
0.785401418848693,0.07218701265361345,1541.9265854564185,C1,NA,NA
0.7874642975782546,0.06749000356906518,1540.944859723677,C1,NA,NA
0.7890321640189956,0.06836509323607771,1541.7086117997676,C1,NA,NA
0.7855704188469523,0.0711334364403818,1542.774673937148,C1,NA,NA
0.7881358321734895,0.07043608346937193,1543.2850821774207,C1,NA,NA
0.7857060928149224,0.06857292902967696,1541.3940047382173,C1,NA,NA
0.7912654995568154,0.0718836981263351,1541.9168881207866,C1,NA,NA
0.7906764326928418,0.07031315198625628,1542.7704451535365,C1,NA,NA
0.7848578083108023,0.07173260737268661,1541.094566494784,C1,NA,NA
0.7864848244647203,0.07064152700516882,1542.1971319846602,C1,NA,NA
0.7929223571802663,0.06995714249036836,1540.6610873555283,C1,NA,NA
0.7886669807127085,0.0719744633307219,1542.7035091388898,C1,NA,NA
0.7868192778268223,0.06649792248403809,1539.1869576050567,C1,NA,NA
0.7871072034854977,0.07127630572890241,1541.4150472504232,C1,NA,NA
0.7912401188820265,0.07110108766282655,1541.3796090464878,C1,NA,NA
0.7895829260832935,0.06876722383488931,1542.4563795433419,C1,NA,NA
0.7843661877380138,0.07119697734811656,1541.9864375132922,C1,NA,NA
0.7867340171007277,0.07185602921502363,1542.2556470610107,C1,NA,NA
0.7904096351088576,0.07060042381299031,1542.8568087999645,C1,NA,NA
0.790952974660693,0.0724332568172492,1541.456229054771,C1,NA,NA
0.7873011347186548,0.0697024233683482,1543.2308527237258,C1,NA,NA
0.7895835088574735,0.07088324070584197,1542.647154767685,C1,NA,NA
0.7865662101438676,0.07213381324702497,1541.80861642698,C1,NA,NA
0.7877990326383898,0.07026393438158846,1543.2894868585975,C1,NA,NA
0.7887633888438053,0.07089316877526464,1543.2736941552353,C1,NA,NA
0.7909830265482709,0.07012285391797682,1542.3878901644532,C1,NA,NA
0.7921863327717854,0.07054583467899647,1541.917589468138,C1,NA,NA
0.7867294395393605,0.0688136030875837,1542.1011509908462,C1,NA,NA
0.7910159350605381,0.06926054229469336,1542.0788024906856,C1,NA,NA
0.7908387371072871,0.06898866561771308,1542.0334029460403,C1,NA,NA
0.7884871707865531,0.06659813102085904,1539.5194815868113,C1,NA,NA
0.7859285529993653,0.06871064142033666,1542.3567403650457,C1,NA,NA
0.7892013659455582,0.06762067368941883,1541.14482141987,C1,NA,NA
0.7930222394859255,0.06887511817433478,1540.2959947088386,C1,NA,NA
0.78392975978731,0.06976018016541155,1541.8555716392966,C1,NA,NA
0.7934055483518733,0.06892499377997545,1540.2348863165712,C1,NA,NA
0.7852753378483129,0.06928654168146843,1542.5004256180443,C1,NA,NA
0.7934703511720557,0.0684344935144071,1539.4019934688774,C1,NA,NA
0.7931761039457741,0.07211982786574964,1540.388484005886,C1,NA,NA
0.7887985910230153,0.07063318262768872,1542.507524171538,C1,NA,NA
0.7869366120201287,0.07320041502186506,1541.3597321808415,C1,NA,NA
0.7865388489605495,0.06894955701089608,1541.95596417326,C1,NA,NA
0.7875038034727018,0.06829092487943259,1541.763508927266,C1,NA,NA
0.792412420622489,0.06990321779313155,1541.0023443598448,C1,NA,NA
0.7880435535074118,0.0700041434261752,1543.366171332242,C1,NA,NA
0.7887396242645335,0.07297810941680039,1541.4951263930584,C1,NA,NA
0.7918381117750208,0.07050469600461888,1540.8341901959946,C1,NA,NA
0.7869463575190998,0.06880653279880737,1542.7106371968446,C1,NA,NA
0.7878317941986549,0.07049324383574343,1543.1600166302958,C1,NA,NA
0.7918220846378258,0.06901405382135088,1541.309157757447,C1,NA,NA
