Age,disuti_M,disuti_L,disuti_U,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Batch,Set
80,0.4397144549795624,0.4228326280289243,0.45765744240573425,0.15896627702132116,0.1419398231742458,0.17893529336857047,0.1586897070401428,0.14169610470366956,0.17860923191445832,0.15833529421593623,0.14138262243581354,0.17818374043785873,s10,2gp_km
85,0.4619981383380674,0.44026521574912236,0.4854130197515122,0.16714062575868033,0.14851976549144164,0.1892317980570604,0.16679821078709073,0.14825572414671462,0.18886047621396437,0.16638398803286752,0.14791118783083765,0.18834052162238393,s10,2gp_km
90,0.48537222872328545,0.4578150542063951,0.5153069408856158,0.17558971344860863,0.1550338439812241,0.2004256234857929,0.17521288058428527,0.15472501101876227,0.1999790392036995,0.17471158881999319,0.15431053179460258,0.19935429926549103,s10,2gp_km
50,0.34602320533877184,0.32943437584887403,0.36303854439882965,0.1064468391684189,0.09593326223616014,0.11906642424399826,0.10636680570111613,0.09585864880294269,0.11895801338920828,0.1062603343842367,0.09576107677829895,0.11881627881857534,s2,2gp_km
55,0.35744988631767854,0.3435718457174402,0.3719189763389595,0.10993940135701166,0.0993998617549286,0.12270499509582601,0.10983665321329998,0.09931389008709968,0.12259104677489228,0.10970144031604392,0.09920170903024456,0.12244208402385853,s2,2gp_km
60,0.3695819821464301,0.35787276648598115,0.38167681424726685,0.1134901986046057,0.10283761142575873,0.1263468314134195,0.11337928305429518,0.10273679133961819,0.12622792452425657,0.11323059301463298,0.10260501994632598,0.12607247243189715,s2,2gp_km
65,0.3818366186026195,0.3716658643349683,0.39240307420945353,0.11709722215977517,0.10621512546848774,0.13048144877022036,0.1169691053016048,0.1061024168756328,0.13032576565060772,0.1168014753551316,0.10595512953200147,0.13012236110768866,s2,2gp_km
70,0.3948832407337313,0.38394591763974084,0.4056429726876033,0.1208108787544667,0.10933148743226467,0.13435974795461073,0.12066636645035206,0.10919914171787193,0.13418567742172446,0.12047756768132503,0.1090262621398073,0.13395830300260364,s2,2gp_km
75,0.4080250129001397,0.39500942210956447,0.4212301278658003,0.1247015207570925,0.11251242204724794,0.13874270660507962,0.12453619577087494,0.11236559420242023,0.13854356293865255,0.12432263930089076,0.11217390119871593,0.13828352885634085,s2,2gp_km
80,0.4214841825029479,0.40545131947113955,0.4391155211623461,0.12866391291444196,0.11603281293853485,0.14403493942504114,0.12847088090738645,0.11586336345654874,0.14382012876260186,0.12822457755051986,0.11565262871881732,0.1435396615805975,s2,2gp_km
85,0.4352520202346243,0.41571318054125667,0.4579397885702362,0.13270954044211397,0.11963705677188856,0.1490615026385635,0.1324982022642615,0.11945658263079817,0.148834392817598,0.13222538062468506,0.11922099264916619,0.1485378991751349,s2,2gp_km
90,0.44978286524340405,0.4254736465459038,0.47795601229819545,0.13696808440234998,0.12306164541212614,0.15434966475073011,0.13672050087279985,0.12287508439100307,0.15408170048568942,0.1364082671608111,0.12261184234503547,0.15373200873137657,s2,2gp_km
50,0.35228709103565653,0.3334316810485245,0.37139488417627076,0.11469095201102178,0.1028059496961095,0.12771624817803878,0.11458771558421427,0.10272376382245127,0.12759612072411203,0.11445902832980331,0.10261629610492974,0.12742540857199788,s3,2gp_km
55,0.3651447787147766,0.34949026257418686,0.3810058849064759,0.11887399136030243,0.10693927444973017,0.13198886506165086,0.11875123082816677,0.10684554078136141,0.13185352797236138,0.11859542429381123,0.10672298975787728,0.1316766242141842,s3,2gp_km
60,0.37838773851945584,0.3653814522694734,0.39159900601716185,0.1231536476071339,0.11108867461919457,0.13627665016961088,0.12301894325992346,0.11097121972710043,0.1361297156116608,0.12284179682711971,0.11081771237977708,0.1359376719000478,s3,2gp_km
65,0.3921401250360772,0.3804894581110662,0.403685766501959,0.12762578701162242,0.11531279931875728,0.14117696895917645,0.12746535351890934,0.11518337044425582,0.14099883488231585,0.1272557637943149,0.11501425730112477,0.14076298598906273,s3,2gp_km
70,0.4063633818609536,0.3948223263670986,0.4180967280637211,0.13220589242933778,0.11948541519141084,0.14642795832983663,0.132021926119477,0.11932923712363971,0.14622333298380558,0.13177979448656413,0.11912885251362054,0.14594241701017605,s3,2gp_km
75,0.4213128587076257,0.4072335465510211,0.43544399348175383,0.13688908579721548,0.12355390875975941,0.15267968328942857,0.13668553306342968,0.12338905862060502,0.1524317118162991,0.13641922833859732,0.12317374897335721,0.1521080381133463,s3,2gp_km
80,0.43669649175147984,0.41897741357655993,0.45545593476095547,0.14186379108862285,0.12761305002657913,0.1592133902838566,0.14161665173680263,0.12740072165785446,0.15891797178620265,0.14131166785495416,0.1271160019544374,0.1585325492106677,s3,2gp_km
85,0.45262876436079935,0.43070700928405853,0.47702494940659307,0.1469504241878863,0.13137460976884582,0.16571652303922285,0.14668770317795676,0.13114492670129202,0.16539120183563105,0.14634299442403406,0.1308452294845737,0.16501570674237234,s3,2gp_km
90,0.46914569146274077,0.441524764698488,0.49989335720422184,0.15232529655172583,0.13546697235356087,0.17200028512407592,0.15204234878697453,0.13522066789368745,0.17161165715375337,0.15164573621812677,0.13489933937981893,0.17112387041462668,s3,2gp_km
50,0.3384561617374872,0.32241532437089837,0.35576463559413374,0.11555426551737369,0.10367775380278237,0.12930060754419404,0.11545809062461496,0.10359939540614962,0.12917526359353568,0.11533104660317284,0.1034969105285212,0.1290113875850728,s4,2gp_km
55,0.3551230990811892,0.3415284081841105,0.36961883759690556,0.12123724101099925,0.10913915302708574,0.13552757414082164,0.12112042410764745,0.10903551702164195,0.13538798044242736,0.12096874296040722,0.10890002642690387,0.13520549853277855,s4,2gp_km
60,0.37258956656325626,0.36096473946901086,0.3850084849124971,0.1273236639343177,0.11474487336070782,0.14206578496485905,0.12717900456799125,0.1146256421669001,0.14189354837400306,0.1269918283929517,0.11446980363026725,0.14166848996417056,s4,2gp_km
65,0.39086814814189275,0.3806014431481398,0.4021975401930547,0.13365612793359533,0.12064991921081089,0.1491907835799236,0.13348950433345275,0.12050621884718841,0.1489933653228011,0.1332718080967572,0.12032274999307477,0.14873546714515135,s4,2gp_km
70,0.410103146698245,0.39917375193102655,0.42173272110076837,0.14022079214086491,0.12640570779581942,0.15673261743344694,0.14002164994725758,0.1262229921731694,0.15649703820793368,0.1397615680292939,0.12598438209219115,0.1561848816076408,s4,2gp_km
75,0.4305637664548213,0.41673839630320253,0.4444315295318072,0.14722570372441052,0.13227662571407825,0.1647661412122875,0.14699051142336783,0.1320721098779973,0.1644878327012931,0.14668493198387117,0.13179476425036243,0.16412456926284832,s4,2gp_km
80,0.45167471269861376,0.4341095468886975,0.47020682050423934,0.15461263552688462,0.1384151392455106,0.17352664742649157,0.15432483575950232,0.13815174874514688,0.17318708709656067,0.15396315602601196,0.1378155896248825,0.1727441232834419,s4,2gp_km
85,0.4742190219704183,0.4511947120247204,0.49739954373882866,0.1623849734159582,0.1444548146968518,0.18316819641558135,0.1620442970882027,0.14417920797836337,0.18277009032390032,0.16160107260843518,0.14379671059578783,0.18225097532380077,s4,2gp_km
90,0.4975040710725082,0.46855216603873934,0.5272953399850272,0.17037661165725587,0.15119178473890021,0.193254850066635,0.16999200808743958,0.15085828781747684,0.19271604252590474,0.16947685865543038,0.1504736314047575,0.1920413354691011,s4,2gp_km
50,0.3347302353269843,0.31835644124049856,0.35409929081826014,0.10896007840774793,0.0971743563009946,0.12230977993398494,0.1088768415509371,0.09710745230155753,0.12221540416772614,0.10876339160025607,0.09701993577985585,0.12209196539815172,s5,2gp_km
55,0.35058427915997203,0.33678997278212763,0.3667415962771678,0.11417667981802536,0.10227154751368525,0.1277223655985902,0.11407267255801362,0.10218428214561197,0.12758205595970795,0.113936687330261,0.10207895384677095,0.12741346253664695,s5,2gp_km
60,0.36715682664870214,0.3548882695783376,0.38057587491309386,0.11973050276126848,0.10751946375429715,0.1334231231277165,0.11960227816287913,0.10741001701125483,0.1332708355317605,0.1194346823902938,0.10727333912239195,0.13307182310324403,s5,2gp_km
65,0.38471598711945726,0.3736774398718613,0.3965844015648348,0.12536759472693665,0.11263643307467784,0.13986402388953806,0.12521977012957464,0.11250718554125921,0.13968775434050829,0.12502532186788873,0.11233328142097947,0.1394574617648189,s5,2gp_km
70,0.4031213865821489,0.39107431874779286,0.41545512087688086,0.1313722415912965,0.11787637126908002,0.1464082803308013,0.13118863557114474,0.11772775427603695,0.14620767756319658,0.1309535703190154,0.11753360835641659,0.14594565424754943,s5,2gp_km
75,0.4220009568032945,0.40808835954552347,0.4366142047944708,0.1375661062790849,0.12329006935256306,0.15371239120514496,0.13736325864780408,0.12310722880407705,0.15347373222952684,0.13709371692670086,0.12286849666377421,0.1531621276658275,s5,2gp_km
80,0.44200400043666865,0.4238453017403465,0.4615685201243732,0.14406348093828014,0.12889955101867165,0.1619726136048739,0.14381504568557696,0.12869588544088323,0.16165821890574816,0.1434901245807379,0.12841066922424266,0.16124806995194468,s5,2gp_km
85,0.46298376729345,0.4391174839724619,0.4884380618757793,0.1510298837739185,0.13453830824605092,0.17094437581291136,0.15073889908989352,0.1342905052352641,0.17057958891832953,0.1503617452839976,0.13396720933025347,0.17010398231016643,s5,2gp_km
90,0.4848868785856628,0.4542996081650979,0.516904602248698,0.15816931661450326,0.14015346274177157,0.18027879636951288,0.15783327700223954,0.139858996279521,0.17984119883956107,0.15739293128289172,0.13949756283688,0.17927096799165773,s5,2gp_km
50,0.33249560216724616,0.3147225237978832,0.3481268283970323,0.10278284515694527,0.0923685077330598,0.1140504002830144,0.10270405961737761,0.09230355207834653,0.1139532287921759,0.10260102254098605,0.09221857261172016,0.11382616493334535,s6,2gp_km
55,0.34809510874378724,0.33311438010673916,0.36205133966076347,0.10755099742791162,0.09696753192967666,0.1191213234348757,0.10745430306364966,0.09689416314520088,0.11901601389097169,0.10733197978087444,0.09679820685474902,0.11887832220017697,s6,2gp_km
60,0.3644740209158554,0.3521836302322894,0.3761137247114591,0.11255829016496222,0.10153021510218656,0.12457835940421304,0.11244319503867142,0.10143618626438035,0.12445069954036442,0.1122955031913119,0.10131326200518373,0.12428383676499527,s6,2gp_km
65,0.38157921362149283,0.37143713053194566,0.3924312356369606,0.1178318871142115,0.10639616957672005,0.13028533517610733,0.11769113817487636,0.10628010663641253,0.13012490910136745,0.11751267762890194,0.10612843538520011,0.1299337829244613,s6,2gp_km
70,0.39940785461301,0.38878299529210864,0.4107982062320907,0.12319203764487582,0.11123103785483011,0.13670449110275756,0.12302955438760454,0.11109792514521054,0.13652150637448332,0.1228172481163981,0.11092401526374703,0.1362824848315211,s6,2gp_km
75,0.4181167857883695,0.4055824381007131,0.43197851002833837,0.12890596124459125,0.11616172078182502,0.14327340287417029,0.1287109646230966,0.11599652235074716,0.14304591536917727,0.12846037871286242,0.11578266164830306,0.14274895615033695,s6,2gp_km
80,0.43770202902434663,0.42125733059133613,0.45613861765213803,0.13502005652971702,0.12124750338156923,0.1505204888253897,0.13479746667092618,0.12105174691128398,0.1502649391438077,0.134498630587474,0.12079058064354199,0.14993140999319665,s6,2gp_km
85,0.45827933001341326,0.43662060453843715,0.48273281469319346,0.14116055558094037,0.1260456536763723,0.15839195706416906,0.14089048233536858,0.12581502693044205,0.15804663907905478,0.14055683860511317,0.1255141703958521,0.1575964762292997,s6,2gp_km
90,0.4798800582477819,0.4523527221412931,0.5119329466534995,0.1476903009692639,0.1312877839505782,0.16713250035309898,0.1473711425567426,0.13103685416682076,0.16675208411476036,0.1469515201223516,0.13070954411474622,0.1662562043793267,s6,2gp_km
50,0.3429538719077809,0.3263410778747277,0.36035378013234665,0.11398765573076164,0.10209094328799422,0.1275811534794021,0.11388767994597304,0.10201236424931656,0.12745196303904693,0.11375654709359459,0.10190959434533206,0.1272830768373767,s7,2gp_km
55,0.3566372736155803,0.34216161901971237,0.3712339536942564,0.11850816086104896,0.10666665077474417,0.13204618595484613,0.11839350542052793,0.10656665566759294,0.13192087448277331,0.11824199165278379,0.10643593504721803,0.13175695744656876,s7,2gp_km
60,0.37070033418421267,0.3584041834121728,0.3835774102458896,0.12323901410106691,0.11139562374886247,0.13704576401155857,0.1231076510935156,0.11128978377776166,0.13687880867417673,0.12293759678767743,0.11115142368332621,0.13666065811875516,s7,2gp_km
65,0.38523482316234603,0.37460529131027015,0.3968919389762355,0.12802044530123186,0.11577183133266467,0.14239128654386896,0.12786960150378085,0.11563336019536993,0.142214214392342,0.12767250464487157,0.11545245216035262,0.14199618207259568,s7,2gp_km
70,0.4005722466965326,0.3901513698805079,0.4128946304769411,0.13310968098866072,0.1201225147670653,0.14795862245440342,0.13293596076547148,0.11997097278702884,0.1477593494701369,0.13270903449786126,0.11977695303477248,0.1474990550815983,s7,2gp_km
75,0.416385439499251,0.4032043131218189,0.4310201056507729,0.1383932029849791,0.1247861546998942,0.1542021992343491,0.13818875293767108,0.12460368220282617,0.15395109619249023,0.1379222525008702,0.12436542384418259,0.1536443700397079,s7,2gp_km
80,0.433171346893925,0.4158214274072412,0.45132732691230304,0.14406096968804544,0.12963311293993682,0.1611387338517785,0.14381868142716742,0.1294316142732115,0.1608500754833096,0.14350375011550104,0.12916359295108257,0.16047340657501352,s7,2gp_km
85,0.4504417969749738,0.4280243664431137,0.47322218372049685,0.1497543751474537,0.134018399456187,0.16840201725801424,0.1494742399742896,0.13376678022234978,0.16809369334803015,0.14911927293387095,0.1334385361220223,0.1676551189857233,s7,2gp_km
90,0.4684695859853958,0.4405894513520174,0.4966061042155299,0.15567622724409208,0.13811580310686805,0.17612795863074748,0.1553738453675544,0.13787841964760314,0.17575617342216146,0.15498084587008207,0.13757301913806064,0.17526870923142845,s7,2gp_km
50,0.3383288214738659,0.3223672983156936,0.35640877350572764,0.10912133137286062,0.09849276841959058,0.12181767950975302,0.1090316583349748,0.09841207199069686,0.12171673986092285,0.10891439540261036,0.09830654754377921,0.12158474458316076,s8,2gp_km
55,0.3538541481557888,0.34045230420257705,0.36939263110276593,0.11414790572675168,0.10300127774705982,0.12718796994066545,0.1140450312009674,0.10291580668263393,0.12705034195911663,0.1139121385778655,0.10280404403513628,0.12687046617064276,s8,2gp_km
60,0.37024951650503035,0.3588583529549832,0.3830415787642527,0.11929599794577143,0.10793582141897616,0.13271025445284618,0.11916997040109797,0.10782226344813405,0.13256787951423213,0.11900501455661502,0.10767384547007783,0.13238267970468687,s8,2gp_km
65,0.3876807751053186,0.3774128469487576,0.39879160281360343,0.12473193153443843,0.1127130095182033,0.13923115353321,0.12458397976234548,0.1125785470992617,0.13905282914910383,0.12439405491746297,0.1124028647826194,0.1388198715835119,s8,2gp_km
70,0.4055906732983731,0.394340206362821,0.4171262527256835,0.13038361662705694,0.1175756481402803,0.14596683328607826,0.13021171739783285,0.11742059931614446,0.14576789102218465,0.129977558529618,0.11720796293838158,0.1455080476639867,s8,2gp_km
75,0.42425003953273416,0.4105219651182267,0.43879572616916024,0.13640064621724574,0.12291686843072759,0.15255748704652866,0.1361877253896993,0.1227344512300405,0.15229676016606447,0.1359172043133764,0.12250484831335268,0.1519564943396316,s8,2gp_km
80,0.44400335147864484,0.4257001213105959,0.46222576726110515,0.14271808752622728,0.128362660145962,0.15954058664455018,0.1424732211853792,0.1281469511862127,0.15925038926865268,0.14215246577306978,0.12787718491500016,0.1588821619029985,s8,2gp_km
85,0.46435040793737614,0.4410819199056448,0.4883023300351129,0.149297555879976,0.13382858511038898,0.16776320906618616,0.14899542815050398,0.1335966794497758,0.1674083231748539,0.14860052507553187,0.13329404891422833,0.16692815065335684,s8,2gp_km
90,0.4857559470419649,0.45680201968854467,0.5155602134461666,0.1560016562925319,0.13903894966450345,0.17605792422197777,0.1556630868842757,0.1387725252204617,0.17561820549585822,0.15524556313190108,0.13842501179541827,0.17508318917984425,s8,2gp_km
50,0.33651990271904164,0.3199769949400894,0.35539734642823484,0.10591043271067678,0.09512541867163118,0.11747524453091464,0.10582545496034115,0.09505660184830193,0.11738095377474754,0.10571433047632836,0.09496659691040925,0.11725764439818596,s9,2gp_km
55,0.3507853213174097,0.33677745805200004,0.3660608038173789,0.11034121651528844,0.09914635900372153,0.12204915237874531,0.11024870460428844,0.09906957867835317,0.1219362211942438,0.110125573082976,0.09896916960347601,0.1217885732379635,s9,2gp_km
60,0.36568272432365145,0.3533573835518546,0.37827931256540426,0.11484413806050262,0.1035219584326361,0.12669574907671785,0.11472262661689114,0.10342326746468888,0.12657129984994936,0.11456686612660572,0.10329426036020162,0.12640813893046302,s9,2gp_km
65,0.3813948412854846,0.3701797163701369,0.39244505149397907,0.11954545484210076,0.10794332080981234,0.13173000430114734,0.11941233179677624,0.10781946076363222,0.13156981546650956,0.11923963352219813,0.10765762917094507,0.1313605268013694,s9,2gp_km
70,0.39759084031545,0.38625323429436886,0.409156170009609,0.12447282952322677,0.11218841211406877,0.13732774891899052,0.12432047911114202,0.11205593889252644,0.13714592137076642,0.12412223060693453,0.11188286101944941,0.13690841544351895,s9,2gp_km
75,0.4142327167396266,0.4008473694080621,0.42886561908864534,0.1295122670867305,0.1165369745428659,0.14312456758300024,0.12932161781349888,0.1163810795156523,0.14291815831424165,0.12908057908557052,0.11617748462257742,0.14264861165711987,s9,2gp_km
80,0.4318833305865098,0.4144659303198338,0.44996795256540667,0.13473502604836793,0.12060073605845124,0.1494064962507917,0.13452869839683218,0.12042623260739578,0.14916498453659385,0.13425431563740492,0.12019838341226069,0.14881422474219208,s9,2gp_km
85,0.4504070832913395,0.4278909025169898,0.47328751203565217,0.14030158501789938,0.1248388424527494,0.15652352210255013,0.1400539190541267,0.12466018721868026,0.15624677015705493,0.13973508498238896,0.12440812087953637,0.15588529014767508,s9,2gp_km
90,0.46967700008645075,0.44051412068125045,0.4981218175141488,0.14606272073144116,0.12944347557136537,0.16352826993447372,0.14579059470912437,0.12921669923576581,0.1631970347051143,0.14542341074454895,0.12892081213899387,0.1627451456997736,s9,2gp_km
