bg,Model
0.23768152692598016,C1
0.13659702708281005,C1
0.1400717145754472,C1
0.25171238576450944,C1
0.31990221811398795,C1
0.3248412326644773,C1
0.16203953171785956,C1
0.22213126288227814,C1
0.13067919402916137,C1
0.3168348050880421,C1
0.2758812458506737,C1
0.2307320997372436,C1
0.28530861566469856,C1
0.14897422325252554,C1
0.20011401032689563,C1
0.19515608371848345,C1
0.33306548581091977,C1
0.17049574153992067,C1
0.1669963888894032,C1
0.2610539466703454,C1
0.2302834227379248,C1
0.21564166110253208,C1
0.1893235132793061,C1
0.15764604199273186,C1
0.18501775132729056,C1
0.08558579142761902,C1
0.17633896415394512,C1
0.2530290832871007,C1
0.20259442386570115,C1
0.18579978285042592,C1
0.12826860424799935,C1
0.27316772553826607,C1
0.23460091450521012,C1
0.19196680184961193,C1
0.28776280230742074,C1
0.20468117261078525,C1
0.0865820759616002,C1
0.2044345673266386,C1
0.11025982300142212,C1
0.20445393626147063,C1
0.22572121185222524,C1
0.11901934727482295,C1
0.20447719645344137,C1
0.2723571321215431,C1
0.2137800874250347,C1
0.22047139283186842,C1
0.20626219468659132,C1
0.22578032655513067,C1
0.22743667623392957,C1
0.20393503372665614,C1
0.24214169750681425,C1
0.17029202853871483,C1
0.18978466337154815,C1
0.2756872581521057,C1
0.18642159828221172,C1
0.2077983709196407,C1
0.10499728629717373,C1
0.08554427016635205,C1
0.07874212914887921,C1
0.26045936004940096,C1
0.3149591844445231,C1
0.1659000312875322,C1
0.1947113477642491,C1
0.23831888367768017,C1
0.24346494814986946,C1
0.1945182639479032,C1
0.2235634430103286,C1
0.13938771358337357,C1
0.1545699765050004,C1
0.13787947793544672,C1
0.25678055027468544,C1
0.14930488627298696,C1
0.1791786861637781,C1
0.18837291413232476,C1
0.251764370274316,C1
0.2380983383272405,C1
0.15174117542410231,C1
0.23358580297292664,C1
0.11742854702329597,C1
0.2563600501348143,C1
0.1638038028270297,C1
0.17130025363342302,C1
0.20666538225999498,C1
0.17997579387888574,C1
0.14384109971969739,C1
0.21200444879207575,C1
0.15104418851120505,C1
0.1804692038805666,C1
0.17087576064812507,C1
0.10647239946259743,C1
0.21180504571139983,C1
0.15244256967438433,C1
0.21756766726301444,C1
0.17474741388696222,C1
0.14335237906227477,C1
0.24732904554873972,C1
0.17607196653381993,C1
0.20851656220308182,C1
0.20921530545692485,C1
0.19318918668192098,C1
0.2610539466703454,C1
0.2690101469634754,C1
0.20232235424367725,C1
0.16881837803609095,C1
0.1935159313136863,C1
0.14622320853382462,C1
0.2064546449188017,C1
0.2092418971117837,C1
0.24085379578976768,C1
0.19146026130246452,C1
0.1332569698887754,C1
0.08514525411971821,C1
0.22578032655513067,C1
0.1387526012153614,C1
0.2543183145198332,C1
0.2250714819618068,C1
0.2113481416861548,C1
0.18251395261666212,C1
0.2730057440558509,C1
0.14897694218956928,C1
0.16481788204334014,C1
0.27687883325593643,C1
0.22289051693527967,C1
0.3133376296491656,C1
0.22840723825387602,C1
0.15477182283749621,C1
0.14782168265149828,C1
0.20859189836938444,C1
0.1976695234403819,C1
0.3147502197711764,C1
0.23597744882370722,C1
0.13499055352313075,C1
0.2645624736574076,C1
0.29910357492773804,C1
0.21056773176563642,C1
0.2881996834838141,C1
0.1513881847643065,C1
0.1805785111220652,C1
0.21254781467376216,C1
0.37402287725042876,C1
0.2897972054972647,C1
0.2189793332775758,C1
0.20251170949965838,C1
0.21242687749257294,C1
0.21318175418774424,C1
0.16583408149108542,C1
0.124367567432446,C1
0.14731973563704281,C1
0.21822084727632673,C1
0.1799267522801826,C1
0.22226404784972964,C1
0.21891553187349727,C1
0.2729460146632865,C1
0.22120351451589704,C1
0.17057914627428825,C1
0.20292028320161268,C1
0.3101067012875114,C1
0.2751843096889607,C1
0.26211874604858776,C1
0.20118991463058503,C1
0.2019334516305217,C1
0.23637949275642392,C1
0.2163003984228425,C1
0.18981736094393425,C1
0.26779820029630524,C1
0.35415666081733543,C1
0.2107740350762878,C1
0.2601889509093779,C1
0.23243118099865345,C1
0.20021246280354366,C1
0.18923315566715126,C1
0.21607964373100425,C1
0.17110106595172106,C1
0.15610202655779998,C1
0.17410394409516392,C1
0.17440613027943552,C1
0.16363173401095316,C1
0.10686104198237176,C1
0.16694049505742964,C1
0.23886044254305352,C1
0.17763345374402723,C1
0.18002369200103602,C1
0.19118082753578325,C1
0.3034333793401472,C1
0.22453458802545603,C1
0.19795366716118346,C1
0.215922980286584,C1
0.1883660303973188,C1
0.23541495151914768,C1
0.21404519388880866,C1
0.17240030842966067,C1
0.18564197818237524,C1
0.24894485242665504,C1
0.14179752785024768,C1
0.15584064733617203,C1
0.15725329416634148,C1
0.13120520669893243,C1
0.20959562809950932,C1
0.15774089764285176,C1
0.271421328491871,C1
0.21921951630658726,C1
0.23205938624718572,C1
0.19771862810782148,C1
0.14772655488178116,C1
0.19070507823058355,C1
0.21998090465066947,C1
0.14766208595596186,C1
0.1876338640568009,C1
0.20535890755418323,C1
0.10140965309854569,C1
0.3074638348580194,C1
0.0763382333194593,C1
0.14157107240043545,C1
0.15881455143667716,C1
0.17928052758400195,C1
0.18037191748196335,C1
0.14986221327943738,C1
0.2731320347648406,C1
0.20831126006678946,C1
0.17994044119191102,C1
0.22843029001404405,C1
0.1098849049182071,C1
0.1964510275665593,C1
0.2016860129203711,C1
0.17241971483859808,C1
0.22980030126472623,C1
0.21425651523430467,C1
0.2441128365387735,C1
0.23526865801395164,C1
0.2692657214631441,C1
0.181225347467693,C1
0.2608110023816232,C1
0.14661029253731012,C1
0.17537177309056481,C1
0.1902579041077633,C1
0.12392231416355902,C1
0.17534561150296052,C1
0.2002013481270103,C1
0.20407080574359318,C1
0.2642993720853662,C1
0.2142004242749013,C1
0.21504958495017196,C1
0.2783908946504516,C1
0.2094986544900447,C1
0.18689480751939652,C1
0.18595963013318392,C1
0.21628421514872503,C1
0.19906858918684361,C1
0.18614063693903388,C1
0.18809866257970387,C1
0.18780439286150954,C1
0.12280880881526511,C1
0.26507574482214435,C1
0.19694005488001107,C1
0.23188180709041115,C1
0.21094745080559135,C1
0.23248077879596565,C1
0.2099735620173316,C1
0.25160707375264996,C1
0.19038027121696938,C1
0.24129546366819501,C1
0.20129472887664684,C1
0.23817578855160373,C1
0.258210716808109,C1
0.30175224407077,C1
0.11062670361818573,C1
0.18197610326608232,C1
0.15024472865696326,C1
0.3115905583486859,C1
0.28987413721554384,C1
0.27485405972752275,C1
0.17142109309599146,C1
0.180989766190011,C1
0.19576954165967525,C1
0.22745171908487433,C1
0.23865810102522753,C1
0.2279071249212506,C1
0.3313331454184816,C1
0.1532208473161403,C1
0.1970990814825333,C1
0.1826113799173399,C1
0.27225944756778575,C1
0.1776250602103117,C1
0.13111261411468988,C1
0.18767935701677757,C1
0.10566714709276295,C1
0.2260761594157663,C1
0.1861122622598757,C1
0.16558161881023303,C1
0.17446349140810619,C1
0.1942284578210315,C1
0.23677443274688767,C1
0.21007894186319462,C1
0.21233517835559104,C1
0.09766598114276506,C1
0.12542013850357575,C1
0.20981138927683254,C1
0.1372776469903316,C1
0.29773364512648476,C1
0.26719009689767004,C1
0.18939252530871156,C1
0.2574560987069435,C1
0.14218613673611633,C1
0.2875529833060894,C1
0.23033650073192308,C1
0.15130774698928118,C1
0.16657869651114648,C1
0.16891348793316607,C1
0.22509500003924965,C1
0.2583569492916284,C1
0.17593262381597727,C1
0.25037394237025407,C1
0.21802865259331905,C1
0.07903416793724957,C1
0.2628239887768786,C1
0.17185321882270718,C1
0.2381330798515157,C1
0.10217244976224871,C1
0.35600238020202235,C1
0.1606690581223638,C1
0.3152536398606467,C1
0.2982882474890851,C1
0.06550480384069748,C1
0.1617370120487215,C1
0.16173379850692807,C1
0.232915243625228,C1
0.19637857447133839,C1
0.15628377803339577,C1
0.2495994925074829,C1
0.10602262513600273,C1
0.24307529744102488,C1
0.2052854799817727,C1
0.20742315663171482,C1
0.19270209356393422,C1
0.18564133608377087,C1
0.26219698429001653,C1
0.19973541786992396,C1
0.2012550409475022,C1
0.15120189521249153,C1
0.17530630316674584,C1
0.19851378228954633,C1
0.1658080413984305,C1
0.21941669062009858,C1
0.22714149849695883,C1
0.26466285114527166,C1
0.10969593095809217,C1
0.12280761686894244,C1
0.34222710153200725,C1
0.18883029576929,C1
0.23645329711183818,C1
0.23387111583533604,C1
0.17498285893097376,C1
0.2463529072377132,C1
0.18729816510357705,C1
0.25916609985775074,C1
0.1876170964153637,C1
0.13896888833179297,C1
0.1988761739213504,C1
0.17284599745611287,C1
0.22509500003924965,C1
0.23126589747167353,C1
0.23577576273500875,C1
0.20749334108393297,C1
0.13584853641552655,C1
0.1920463648887091,C1
0.24329943100473642,C1
