bg,Model
0.009600133464580232,C1
0.011795105361606788,C1
0.013987750675119778,C1
0.010505172386631746,C1
0.00927506867267548,C1
0.00867649581499558,C1
0.0053315970870503005,C1
9.160751282433833e-4,C1
0.0025838748531901074,C1
-0.007186801928859553,C1
0.008456841493316873,C1
0.008247623974169803,C1
0.004084772687791776,C1
0.00885361612316587,C1
0.005257974777410155,C1
0.015202701087522388,C1
0.013745324664091684,C1
0.010162879170156874,C1
0.013493480338879687,C1
0.010830208378879144,C1
0.007062411167889284,C1
0.01977018351718575,C1
0.012456666356453016,C1
0.009090442649452721,C1
0.015501500860201172,C1
0.0031922036492111902,C1
0.01790871992389527,C1
0.010834356384142731,C1
0.022746049249718462,C1
0.016448451627040075,C1
0.011167872023530149,C1
0.013004701176814395,C1
0.014158609780714222,C1
0.007128497714904148,C1
0.011779480024521116,C1
0.004294165305371632,C1
0.01565241563425089,C1
-4.488695535475452e-4,C1
0.01121811105362098,C1
0.02233411283052291,C1
0.013201248366385518,C1
0.0053756690528837785,C1
8.736815837312533e-4,C1
0.0241167354986284,C1
0.012214643403386074,C1
0.010047111961706566,C1
0.010117640215539557,C1
0.0047208534021370456,C1
0.014947240170474621,C1
0.005058488873741473,C1
0.014831916526006166,C1
0.005325460832535802,C1
0.013222402546982967,C1
0.007777536732538531,C1
0.001632679423708417,C1
0.008162541086467082,C1
0.01574233139624437,C1
0.007366749669466285,C1
0.012056713520555264,C1
0.017125635898677938,C1
0.008133890372236123,C1
0.00901762164552542,C1
0.0019372603497750328,C1
0.013713706697651262,C1
0.005058488873741473,C1
0.0190244912697994,C1
0.0015290805375981912,C1
0.005185979805674201,C1
-3.957290651388991e-4,C1
0.011031006757834312,C1
0.010900749730530129,C1
0.015084782310423293,C1
0.006501120776412659,C1
0.0040716244199180355,C1
0.0019664957858431496,C1
0.00655614894406841,C1
0.007833406302680791,C1
0.011129680875383479,C1
0.0161149141507636,C1
0.008640519248231364,C1
0.013670389458123832,C1
0.011615646710439369,C1
0.004742061797775386,C1
0.018665921374741504,C1
0.01554453410912826,C1
0.007394775782405235,C1
0.006888034829173681,C1
0.013006175748569632,C1
0.0072139824775165305,C1
0.001309688267506051,C1
0.02334168005223699,C1
-3.8840385489631113e-4,C1
0.011057949237453929,C1
0.01122830459473121,C1
0.018064413119269856,C1
0.013777462951664345,C1
0.00695385624239953,C1
0.00554524097630747,C1
0.008762847493454653,C1
0.009841985581616032,C1
0.008452162910520977,C1
0.01950102933265906,C1
0.005069985120987424,C1
0.013344130135755862,C1
-6.503381823062294e-5,C1
0.007363984569405957,C1
0.01012516636481781,C1
0.006440248942897388,C1
1.4015030127810676e-4,C1
0.008093729265378321,C1
0.004790803745757926,C1
0.004091317316278726,C1
-0.005426116752999618,C1
0.02451394035627574,C1
0.008869915400837518,C1
0.011901528692424272,C1
0.018966931730523953,C1
0.004317522800013341,C1
0.007674749169439688,C1
0.023667391668372464,C1
0.011832277289128765,C1
0.01562987634841414,C1
0.017039961166695004,C1
0.00687936641914052,C1
0.0107759310839839,C1
0.011248106031209263,C1
0.004611938605401834,C1
0.010691852971317332,C1
-0.0029381969666353713,C1
0.01229491111496349,C1
0.02109811299604086,C1
0.011608957761522704,C1
0.014753900000742774,C1
0.01263763308052693,C1
0.02159300433566974,C1
0.012119560184162697,C1
0.0075453631308386275,C1
0.007459665244896304,C1
0.010601439202888743,C1
0.0053441164174230695,C1
0.01574648506400865,C1
0.007552854599953024,C1
0.0019483851068540928,C1
0.005962272477858119,C1
0.029827195231868803,C1
0.005120699875945038,C1
0.006097854107777077,C1
0.010383410864305179,C1
0.013056140739556512,C1
0.017152295479927054,C1
0.01999755964658695,C1
0.004625266841437289,C1
0.00171966401922044,C1
0.002628843503054399,C1
0.008359543424175152,C1
0.012281047340943037,C1
0.02069020478052271,C1
0.0084351100251594,C1
0.015578174165703762,C1
0.02153783092952506,C1
0.01723642435242477,C1
0.018431800751635093,C1
0.00412253537797359,C1
0.0018699725176070658,C1
0.0023847546736547524,C1
0.011384004689570994,C1
0.0037798214269031648,C1
0.0088833715650206,C1
0.0038790307455781594,C1
0.007050745355767063,C1
0.006354867731079367,C1
0.005440633423860605,C1
0.005355997978074615,C1
0.023482372624109706,C1
0.011820383696745106,C1
0.008131787240239292,C1
0.002820245394357268,C1
0.015969318003117246,C1
0.012578999171655477,C1
0.012728577000330378,C1
0.0061676901571331814,C1
0.016542698396453958,C1
0.011992389435843959,C1
0.010661093703771048,C1
0.01389188391211672,C1
0.015585526893000457,C1
0.002144157004361752,C1
0.019931604520429087,C1
0.012572053296454024,C1
0.008242858169850625,C1
-0.003954795350591132,C1
0.005693197478458817,C1
0.003832515727216367,C1
0.010669536098239202,C1
0.0038335264934534147,C1
0.010937116749334586,C1
0.016297262455679924,C1
0.019681285705921765,C1
0.016476794030909517,C1
0.012790332249330265,C1
0.011697760348914527,C1
0.012494776079378113,C1
0.00911637233579033,C1
0.00882999006153489,C1
0.013737390230055234,C1
0.01918185280342963,C1
0.021815964016528765,C1
0.013391778249106003,C1
0.008639381038829618,C1
0.01852721793897457,C1
0.006092388334395998,C1
0.01019929262247289,C1
-0.0020391582253782166,C1
0.012391755358787752,C1
0.015796754553415754,C1
0.003832083390449394,C1
-0.0012119885485322559,C1
0.008672831130472035,C1
0.012014252151094792,C1
0.00782883644637287,C1
0.013196895072603675,C1
0.018849247624903673,C1
0.018419693372872508,C1
0.00487038608917019,C1
0.002770527044889886,C1
0.002121370718456173,C1
0.009606077382227542,C1
-0.004071509004631493,C1
0.006437913757006842,C1
0.010861747358141102,C1
0.0092726793524648,C1
0.014134366618283548,C1
0.012531937185600067,C1
5.309981127346129e-4,C1
0.01706286419825792,C1
0.0074904843684184715,C1
0.010527905084595805,C1
0.009773936910313943,C1
0.014444419923765574,C1
0.010551020232785957,C1
0.011586620335036251,C1
0.012202841373007405,C1
0.010671500904075301,C1
0.004790803745757926,C1
0.014365105929608327,C1
0.018336470372259463,C1
0.008760189863162652,C1
0.009804489334035615,C1
0.011071723245703678,C1
0.01541172414995889,C1
0.0056227559792873276,C1
0.003475915348386806,C1
0.01955298225023904,C1
6.0183113587966835e-5,C1
0.005656879662110468,C1
0.020412869860090388,C1
0.004889035228540971,C1
0.00359944905899281,C1
0.005798803488508758,C1
0.01917981169539933,C1
0.0035920451477606625,C1
0.007584795071108066,C1
0.015831556212647115,C1
0.010903793710493197,C1
0.014324876753306487,C1
0.012428521113461977,C1
0.011095879598409178,C1
0.012330901867994789,C1
0.00928699188367757,C1
0.014385912920756218,C1
0.009365779327121059,C1
0.006636692670152827,C1
0.0072848792600326475,C1
0.012372473215556219,C1
-7.174915205296045e-4,C1
0.012538770182009268,C1
0.001079206129936991,C1
0.017595410411191004,C1
0.01080519482214335,C1
