bg,Model
0.008244611312719068,C1
0.010719680408669498,C1
0.011254639163742416,C1
0.009305671808202748,C1
0.0303347174084805,C1
0.005373840382478748,C1
0.006739740860569504,C1
2.5849180822796417e-4,C1
0.0016354729111400343,C1
0.006426918944543865,C1
0.012899545573895773,C1
0.0011472976548259064,C1
6.172859766061264e-4,C1
0.00835131138931302,C1
0.021142359992501733,C1
0.0071648386942694976,C1
-5.091521588374806e-4,C1
0.0036266223187828616,C1
0.005781451141457587,C1
0.007734897805126186,C1
0.013658632706872724,C1
-0.0075423072561604425,C1
0.008225763144188556,C1
0.019092455759154643,C1
0.010999727261376295,C1
0.00954067144713963,C1
0.0017116800106033007,C1
-0.003688877762726356,C1
0.013352430067893703,C1
-0.0011839793745897186,C1
0.015273525756196279,C1
0.0016671225050007264,C1
0.014016983266123363,C1
0.012177441109371065,C1
0.010626574703916874,C1
0.01086976205292273,C1
0.014129609270088269,C1
0.013517071909073957,C1
0.013356237967767968,C1
0.01184840791037893,C1
0.019725132322315708,C1
0.002524813922191856,C1
0.0036333398201133823,C1
0.006345996440045675,C1
0.01968490681868563,C1
-0.004905835278367742,C1
0.008785625384530121,C1
0.012735748841000448,C1
5.215415466303264e-4,C1
0.012059882070949091,C1
0.009147764432582948,C1
0.011985558898164267,C1
0.016820817527182536,C1
0.0038218030126737496,C1
0.008067856939004806,C1
0.008981930024682882,C1
0.012213937055391482,C1
0.005286073327379933,C1
0.007074423846347119,C1
0.007723306855281363,C1
0.008476778491968966,C1
0.0035965563626731457,C1
0.005672774340942067,C1
6.821533990422953e-4,C1
0.0013281723219795885,C1
0.0074359498865951565,C1
0.012310150136047075,C1
0.004455057723778015,C1
-0.0033484670079221373,C1
0.013699665833634304,C1
-0.001986196272314357,C1
0.013283667568578841,C1
-0.004392293784955105,C1
0.003553260360163635,C1
0.0010022845164781914,C1
0.011807811741062206,C1
0.0050132882111985425,C1
0.004693080672160529,C1
0.008742946264856088,C1
0.01029594889761554,C1
0.011736984065060086,C1
0.012181987438208187,C1
0.010703223886242947,C1
0.005844116986382638,C1
-0.0015174103970098621,C1
0.023477889249667237,C1
0.01228998128489827,C1
-0.014158596384760407,C1
0.014439930272203038,C1
0.00930251318218351,C1
0.023448703876154383,C1
0.0018121103571194272,C1
0.01605253477617042,C1
0.009138095447753136,C1
0.015533321417143264,C1
0.0021170451217285197,C1
5.385778993820317e-4,C1
0.0025363418672081357,C1
0.007249689442321416,C1
0.006479673624957447,C1
0.011568275163657033,C1
-0.00698096492718438,C1
0.007240526169795064,C1
0.005459307024248804,C1
0.019432024868503595,C1
0.0041272636627574,C1
0.001314790631702212,C1
0.007091446266434521,C1
0.012900634304330609,C1
-0.0011580264239010487,C1
0.013819478777483742,C1
-0.0038714167088623216,C1
0.0233933199734588,C1
0.011677499002647604,C1
0.01179828903085042,C1
0.012638004894131572,C1
0.010647698125893588,C1
0.00494260500075637,C1
0.005888446352662164,C1
0.005103215577186421,C1
8.759862004796897e-4,C1
-0.0010274122879990134,C1
0.009914137306320243,C1
0.014775833479218443,C1
0.008220266135729114,C1
0.010968273315055123,C1
0.00988866351632859,C1
0.0020909264528795627,C1
0.015250956848446864,C1
-0.0025730133481223307,C1
0.011552108430465426,C1
-0.0016287048345716357,C1
0.011734537646590435,C1
0.008530182201437243,C1
2.781710332651491e-4,C1
0.005627138414001514,C1
0.006507848785817151,C1
0.002891137810137636,C1
-0.004867034361838883,C1
0.011619163762720897,C1
0.008775997072188176,C1
1.1834553506757744e-4,C1
0.020740033509721624,C1
0.021283555464574368,C1
