bg.1,bg.2,bg.3,bg.4,bg.5,bg.6,bg.7,bg.8,bg.9,Model
-0.053356750987590545,-0.1607946248474345,-0.2744823955283195,-0.029911644865987012,0.022698721481598506,-0.059776036597733756,0.10676323042192423,0.10785547526637743,0.08250004910049175,C1
-0.03814440397446779,-0.052603559284126813,-0.2584217861446393,-0.032680726124186,0.012123362844065184,-0.05794964893300955,0.0657855969064069,-0.006138517820302548,0.07204861133564155,C1
-0.0282234006454934,-0.04733312083115527,-0.2692620962347869,0.008144371944205277,0.005019566078126078,-0.04118473488828728,0.13870412796719622,0.004951091671148256,0.08641226097738079,C1
-0.01610708393817538,-0.05120667664374136,-0.19690647340289516,-0.007628328541434953,0.007704791176033668,-0.03877478217611109,0.09877637741829197,0.06121357827933738,0.09637240374815573,C1
-0.05123696041057026,-0.14183723384455557,-0.19454734623501302,-0.0016282385173608215,0.034799914553002256,-0.027139818924861954,0.14575436570861047,-0.005776140406952466,0.0809172702612968,C1
-0.05762501020056457,-0.08925674983982816,-0.1572595896113024,-0.015485489424081426,-0.03026847603191573,-0.05785075989202303,0.09362217458468136,-0.04095099678222249,0.07806087734750976,C1
-0.02834345089967175,-0.03798690269303903,-0.23894515805623,0.0014558453725593817,0.026367239288023456,-0.056340095975282306,0.08772719182225582,0.0480639963315408,0.0975229256028049,C1
-0.03930837572404652,-0.14411937542891193,-0.19363341616683877,-0.015263034794247964,0.045517445141598945,-0.09020808152125226,0.15122971360661533,0.04101110448347739,0.09305625389058414,C1
-0.022835737595201324,-0.10958372425041099,-0.19299064983728165,0.010311900073543859,0.030949873565849363,-0.07303125135777962,0.12125821286021152,0.0423366990428652,0.09952031593411059,C1
-0.04071965272865144,-0.1318178406094203,-0.2865055698367123,-0.006973465552445872,0.1029595724339533,0.009718297654562901,0.08798419305097475,0.09449597068942318,0.07587901628083606,C1
-0.01823933415180361,-0.11478406686902873,-0.29113743313238705,-0.017113524115482805,0.015810053960769486,-0.019963879781143418,0.08434957870228349,0.05636488661843356,0.07150865827799043,C1
-0.04981335614114948,-0.059295775543240524,-0.10918535120015477,-0.047358886299376,0.07190095428015252,-0.027811912107310183,0.09858345765838245,0.05379817084871853,0.09258573254858606,C1
-0.05193150948731223,0.004485855381208027,-0.20157434382427378,-0.013111491693900731,-0.03305430316074723,-0.08741104357862914,0.09158216897288336,0.00546704378750152,0.08314463498066717,C1
-0.045927906183720855,-0.08917813761672266,-0.18062674646388682,-0.04145654404949034,0.06074235318327987,-0.012033584854942436,0.1257958427357467,0.009377866060738408,0.08756466770917043,C1
-0.030970566877992035,-0.10938853620833476,-0.21986123253006917,-0.017754577219718962,0.04003631444785462,-0.004638526865164652,0.08313559083558043,0.010218246320953361,0.08849236524534508,C1
-0.063595485561358,-0.05584079156071556,-0.2236756432797974,-0.013086674455330235,0.07635224286859622,-0.07154843799849069,0.05924235106946174,-0.02542879641529837,0.07542846430860949,C1
-0.031917456285847384,-0.04649330729179908,-0.22283163231364334,0.004532476294624195,0.01298724214528401,-0.02354650926770039,0.10748275770887512,-0.014539976102936194,0.08893384603322309,C1
-0.04893589650400557,-0.10248073891158624,-0.26193440066967244,-0.02106752964624291,0.03643590403006918,-0.09758887395990569,0.09209156250613244,-0.007921069947139956,0.07090323258707168,C1
-0.07283110484982018,-0.04813026348753986,-0.1338779403878934,-0.021486136279475057,0.03582338246812226,-0.04123396091675363,0.10718675817913516,0.03705220197749268,0.08433678362208973,C1
-0.04912741675265981,-0.04411776983466292,-0.1813017858426421,-0.03170456117651917,-0.0034782336728179015,-0.07479943932146532,0.08078309170535106,0.008558616006611577,0.07575299931245029,C1
-0.046486398986255305,-0.05369622760197562,-0.22631728240192908,-0.009235238397127882,-0.009854949186249492,-0.12109682169602803,0.09262338132705032,0.06165516573909684,0.08223503039418742,C1
-0.046666906412867554,-0.06128794965154661,-0.3129161659437891,-0.04801220574461592,0.03440631248765093,-0.04699330796766922,0.07373379968444418,0.08124400887676275,0.09761563472255194,C1
-0.0453816228213426,-0.13856006207617372,-0.2507319847649887,-0.015492576852936136,0.022423415226330224,-0.02781081210830493,0.059552294588986754,0.05654504471851546,0.08459745514329177,C1
-0.0728387318898701,-0.041514518485710694,-0.2333065634661041,-0.012859843034282526,0.054850819467676365,-0.03959596017085386,0.05992781209211502,0.016870609370616053,0.0772126910363136,C1
-0.054030893903367974,-0.05661848713415336,-0.2539149741578969,-0.016291668666327426,-0.039374211286873684,-0.018438225517657728,0.12983610389705522,0.019168691466531627,0.09559605660887169,C1
-0.021037406428646717,-0.04445119094695417,-0.2222146115517259,-0.008105309306493742,0.011143280818140984,0.03376236317888695,0.12054282075336041,0.026207884369914967,0.08841507410691184,C1
-0.05035761928179722,-0.1387317004868027,-0.2792640193098588,-0.006046672441666191,-0.03392859017146452,-0.06998232219641295,0.05039728950082857,0.03163090419621979,0.06653500218274583,C1
-0.04945738806906044,-0.027638970493914956,-0.18894443221396856,-0.0026239185241122677,0.020340938866629736,-0.027581696340987727,0.07643451409533512,0.022228942584321145,0.07234062736220731,C1
-0.03766520521508934,-0.03602379337802447,-0.21116535242237444,-0.010825276569874623,0.093134749056945,-0.03225266676388556,0.09724296262634821,0.03698904492575611,0.09232139286879833,C1
