b0,sigma,lp__,Model,bd15,bd30
0.706854507235396,0.08930228878569868,381.0377084467692,C1,NA,NA
0.7216092307765203,0.09015539137061572,381.8938695253918,C1,NA,NA
0.7034423182113914,0.09136379541345646,380.01301150266175,C1,NA,NA
0.7234591083246749,0.09367927052781136,380.9152339048147,C1,NA,NA
0.7222913178568782,0.08875301428208632,381.7685780484803,C1,NA,NA
0.7118821332017238,0.09104042432413528,381.8425646880818,C1,NA,NA
0.7213460092334563,0.08865346275545168,381.055271968763,C1,NA,NA
0.7118956421523707,0.08889148065723662,379.96831913225054,C1,NA,NA
0.7092832594330344,0.08777801208063793,381.2982524692458,C1,NA,NA
0.7275071243233979,0.09336700320134558,379.3635224442541,C1,NA,NA
0.7160545316621599,0.09141206294343181,382.0880154300258,C1,NA,NA
0.7203392203770825,0.08892794592224638,381.78429312391324,C1,NA,NA
0.7248891176266925,0.08822277876651796,381.26107202067374,C1,NA,NA
0.7099614307985236,0.08622737935679378,379.2932880474915,C1,NA,NA
0.7219330411446571,0.08661807247917935,381.42805419674744,C1,NA,NA
0.7048718009392777,0.09089177003316039,379.7670965061709,C1,NA,NA
0.7228037566998651,0.09352769598990854,381.24864096130267,C1,NA,NA
0.7104270190772966,0.09484595720294024,380.77356288655204,C1,NA,NA
0.7205869196663348,0.09403816630767912,380.55613725852646,C1,NA,NA
0.7161819820474333,0.08938384814279907,381.9838444865974,C1,NA,NA
0.7246522995553344,0.09490621077161913,380.3878364503054,C1,NA,NA
0.7083546134672739,0.0942996847343964,379.6881920070825,C1,NA,NA
0.7200765739373772,0.08612454712420704,381.43390689980504,C1,NA,NA
0.7146882739755749,0.09909057689709216,377.6839377101394,C1,NA,NA
0.7177082248911225,0.0968801794495725,378.78340545550446,C1,NA,NA
0.7161830116204176,0.08629121903842238,381.616415733209,C1,NA,NA
0.7123707008306583,0.08746003353927842,381.4622011405957,C1,NA,NA
0.7123373197317242,0.08813249385289801,381.84164367419737,C1,NA,NA
0.723765834703085,0.08619426741683417,380.94179031751634,C1,NA,NA
0.7081888586173665,0.09191157255605258,380.64697535783273,C1,NA,NA
0.7194276827538171,0.09319227617288922,381.4774603499731,C1,NA,NA
0.7255921170201921,0.09094351911051568,380.74220164858997,C1,NA,NA
0.720644977246335,0.09295915904097174,381.583970156275,C1,NA,NA
0.711668644197715,0.0922578288542879,378.0415289245589,C1,NA,NA
0.7168198755925768,0.0870581610482592,381.61285253278356,C1,NA,NA
0.7236548238854575,0.09066610969849334,381.58277828767746,C1,NA,NA
0.7130274065884085,0.08882018408356444,382.1464561681944,C1,NA,NA
0.7126743157919451,0.0934059525730466,381.3286290753298,C1,NA,NA
0.7144520767922021,0.08057405971359563,376.3199390775604,C1,NA,NA
0.7190280516861758,0.09502043863046832,381.04806084879164,C1,NA,NA
0.7060492627289248,0.08643553778716688,380.20212629989066,C1,NA,NA
