bg,Model
0.019406917526663507,C1
-0.01016845148020818,C1
-0.1141146190447265,C1
0.10249815182306136,C1
-0.03940393047447033,C1
0.016507541511834534,C1
0.026276175788547608,C1
0.044442318206767945,C1
0.06415005238723917,C1
0.03233520047683194,C1
0.055919310988527274,C1
0.021658157838541716,C1
-0.01968470309503134,C1
-0.026224646821432156,C1
3.5833304901959975e-4,C1
0.05655543215243712,C1
-0.0230800918179316,C1
0.018784166466945057,C1
0.04945512284702548,C1
-0.04978779321162388,C1
-0.0584499367846406,C1
0.09527647189659745,C1
2.663446661784058e-4,C1
-0.07238425949526983,C1
0.008138667841646414,C1
0.04078622855212472,C1
0.0021885576822001027,C1
-0.0880470580053321,C1
-0.02608562038454605,C1
-0.06405959799020912,C1
-0.0830805116941995,C1
0.07550848589398323,C1
-0.032461785201793464,C1
-0.1299144157568563,C1
-3.1302339147391486e-4,C1
-0.10554861341272434,C1
0.037351610509065616,C1
-0.016475672901112313,C1
-0.038039540087398675,C1
0.04088507328173725,C1
-0.05465373424097659,C1
0.076708055022602,C1
0.0499371043361357,C1
0.15270248003551168,C1
-0.05583275802492254,C1
0.026841753105632766,C1
0.04135715224058097,C1
0.035998083169370775,C1
0.0015739591109210473,C1
-0.09828709153342183,C1
0.009718452773873044,C1
0.030214359560303362,C1
-0.0036696289047784963,C1
-0.037924213486214046,C1
0.056532936282212044,C1
0.08126076088458425,C1
-0.003079796391567198,C1
-0.15586480061226843,C1
-0.11145755692406992,C1
-0.005491375522159669,C1
-0.009740262749573597,C1
-0.04300571105438853,C1
0.005366620402525717,C1
0.05210358128715542,C1
0.028446026097349593,C1
-0.06188232858080797,C1
0.05821567397266056,C1
0.040986058201686215,C1
0.014515285704673232,C1
-0.019164859269455305,C1
-0.08512643242541278,C1
-0.021010241129806838,C1
0.040899828760632834,C1
-0.05116061205748889,C1
0.023239596134734433,C1
0.058066198967400534,C1
-0.035518725988813574,C1
0.11160035755045297,C1
0.06195319693840107,C1
-0.08236279609206838,C1
0.09725905294796838,C1
0.04738888641795019,C1
-0.06795751890729806,C1
-0.007934519080234664,C1
-0.026434191875328784,C1
-0.023102756761066587,C1
-0.06435987845609667,C1
-0.026102048381558024,C1
-0.05074155515093946,C1
-0.05862350405460829,C1
-0.11507956403293511,C1
0.006984921546910732,C1
0.011983745971689438,C1
0.07587701215131652,C1
0.08136677595600064,C1
0.06864489822975983,C1
0.032772730879197104,C1
0.013915030717920995,C1
0.053866625870112525,C1
0.05659003176594447,C1
0.010620260798803224,C1
0.05069684249277117,C1
-0.01653218216938053,C1
0.0062386787349882344,C1
0.0428042587322643,C1
-0.05336585535550251,C1
-0.04152146282349963,C1
0.01585304105518648,C1
