b0,sigma,lp__,Model,bd15,bd30
0.7229393407218758,0.0893473226194736,1199.5188123251642,C1,NA,NA
0.7227213321236249,0.09118220418796638,1198.1659030694252,C1,NA,NA
0.7317206669518098,0.08846046704433592,1194.882292805902,C1,NA,NA
0.7155746794311438,0.08868032222173104,1198.3980902292915,C1,NA,NA
0.718590476659541,0.08809721375506509,1200.103324558334,C1,NA,NA
0.7187876992562482,0.08908389946967869,1199.5218016053418,C1,NA,NA
0.7232651311382715,0.08957348142140635,1197.6083707002877,C1,NA,NA
0.7184199737514492,0.08751489449686149,1199.7136426758143,C1,NA,NA
0.7181761789525287,0.08676196356425597,1198.8542903480152,C1,NA,NA
0.7197822913112473,0.08771400866566967,1200.3103886462884,C1,NA,NA
0.7163807761899244,0.08835540717376764,1198.7029100154655,C1,NA,NA
0.7223801690697205,0.08490286441835448,1197.1689669686837,C1,NA,NA
0.7239571581096972,0.08587831722924169,1199.3735055367497,C1,NA,NA
0.7210582962216878,0.08879305656945677,1199.9448667923195,C1,NA,NA
0.7213243742844584,0.08916766160854751,1199.6885811921343,C1,NA,NA
0.7168604118242252,0.08903158029208046,1199.2687669091692,C1,NA,NA
0.721785762792641,0.08804365794742448,1199.896931948126,C1,NA,NA
0.7157476181750065,0.08916414213085166,1198.9068633908573,C1,NA,NA
0.7220008156651065,0.08729896635575747,1200.3012871766593,C1,NA,NA
0.7134008979324223,0.08826709515209362,1196.8111139942787,C1,NA,NA
0.7156032721071828,0.08801812830833576,1199.0263226235327,C1,NA,NA
0.717839524303243,0.0852588787643456,1199.138039271325,C1,NA,NA
0.7230735270401593,0.08808846138689516,1199.903986213505,C1,NA,NA
0.7160918304511203,0.0850852644169546,1198.1024616316386,C1,NA,NA
0.7209477580827142,0.08880600647772985,1198.9519438908603,C1,NA,NA
0.7154792868000135,0.08771033774693113,1199.0598584400336,C1,NA,NA
0.7172892334567182,0.08715705962089863,1199.8665248437392,C1,NA,NA
0.7263591839487924,0.08760799461114131,1198.7019200675743,C1,NA,NA
0.723385813788118,0.08589680619480262,1199.5978251156996,C1,NA,NA
0.7216614974378343,0.08601471937282248,1199.2233162724797,C1,NA,NA
0.7182097434296405,0.08700391452040206,1197.3331387461653,C1,NA,NA
0.7179558323715326,0.08966697486124475,1198.3466988954974,C1,NA,NA
0.7265287248724748,0.0857401516305821,1198.2621363051653,C1,NA,NA
0.7209997091402357,0.08947603010959786,1199.264235097889,C1,NA,NA
0.7171050742651713,0.08775132432189342,1199.7295491291356,C1,NA,NA
0.7169488392077579,0.08695482136538871,1199.7383429842585,C1,NA,NA
0.7213523680961608,0.08441887320722687,1198.7364130653605,C1,NA,NA
0.7197099513508552,0.0873472454043385,1199.400924175294,C1,NA,NA
0.7178174687783321,0.08763853758203624,1199.9317747742818,C1,NA,NA
0.718834487073628,0.08606636009566865,1198.1199752230016,C1,NA,NA
0.7266454520358626,0.0896369838981399,1197.6523564118982,C1,NA,NA
0.7250823034100836,0.08976913956859059,1197.8290480403664,C1,NA,NA
0.7218632836086586,0.08667679990504579,1200.1412526580696,C1,NA,NA
0.7241813788654085,0.08655196206398325,1199.751114099891,C1,NA,NA
0.7174477077009034,0.08712428898035837,1199.8338976525351,C1,NA,NA
0.7218547228123411,0.08886189067864717,1199.571853561601,C1,NA,NA
0.725353379781572,0.09080165954312414,1195.5401447277338,C1,NA,NA
0.7199652434111148,0.08805892926055647,1199.1642400581034,C1,NA,NA
0.7199563340760501,0.08915812002698385,1198.1799624035257,C1,NA,NA
0.7208955272487865,0.08629020321739218,1197.4738553626812,C1,NA,NA
0.7235989999512383,0.08821959584616312,1199.7215786032532,C1,NA,NA
0.7208440021442383,0.08952880942268282,1199.5281910367805,C1,NA,NA
0.7218466442565887,0.08772325740832881,1199.9019553573626,C1,NA,NA
0.7146927561842168,0.08669164264416424,1198.2857407382935,C1,NA,NA
0.7193377495017135,0.08746760566605771,1200.277658723327,C1,NA,NA
0.7244120907101879,0.08717739445956987,1199.6820656011846,C1,NA,NA
0.7162180477379583,0.08738153875276963,1199.5126929037247,C1,NA,NA
0.7299910321701883,0.08785589773027341,1196.8941540193714,C1,NA,NA
0.7245201024220799,0.08516345507869999,1198.6669134778447,C1,NA,NA
0.7158177499161145,0.08405854192285042,1196.654442908047,C1,NA,NA
0.7200256116960627,0.0869211987159798,1200.265360084144,C1,NA,NA
0.7221170957299801,0.0896890778383383,1198.27169071125,C1,NA,NA
0.7189731152238925,0.08827918002731533,1196.6159657832504,C1,NA,NA
0.717759539489456,0.08639835594456614,1199.678031722601,C1,NA,NA
0.7171959863946166,0.08650553455964792,1199.7094141331222,C1,NA,NA
0.7200668613328356,0.08721193563566643,1200.0440687855412,C1,NA,NA
0.7206442344132609,0.08477930501093311,1198.6058218621286,C1,NA,NA
0.7115185373137212,0.08742175802568003,1196.8967898090236,C1,NA,NA
0.7245372182946992,0.0906781159524441,1197.7490188121924,C1,NA,NA
0.7196143300749115,0.08472418973633543,1199.0642645666487,C1,NA,NA
0.7165351059605972,0.08631054102322847,1199.415784511516,C1,NA,NA
0.719648088654817,0.08681936855009817,1200.2180730329194,C1,NA,NA
0.7201081320356709,0.08782158470585472,1199.9884614616121,C1,NA,NA
0.7178174958223977,0.08797518156872698,1199.872080601742,C1,NA,NA
0.7222855605521673,0.0895216660770337,1198.0564606729681,C1,NA,NA
0.7110657988114553,0.08541756359014965,1195.6073414057705,C1,NA,NA
0.7153347499588045,0.08990033236219347,1198.2835031631146,C1,NA,NA
0.7230509013042823,0.09082362878964889,1197.9751176271477,C1,NA,NA
0.726587089287535,0.08837442008012142,1194.5560265376516,C1,NA,NA
0.7173619244112566,0.08674584988929805,1198.9167240125669,C1,NA,NA
0.7168713105445097,0.08916820114615072,1199.2125302797424,C1,NA,NA
0.7232766854785699,0.08780655907549381,1199.9092894284333,C1,NA,NA
0.7182900431859517,0.0882899065304344,1199.8934429405176,C1,NA,NA
0.7184036802129731,0.0877382379018938,1199.7262244957192,C1,NA,NA
0.726270425771892,0.08768266017451204,1198.2345282694662,C1,NA,NA
0.7143321308004802,0.08876317447074702,1198.4368916425299,C1,NA,NA
0.7183920147289045,0.08665037234845104,1199.1055199601453,C1,NA,NA
0.7152765446710635,0.08709372351040151,1199.1292391082359,C1,NA,NA
0.7224931766018133,0.08832334680729156,1199.966262546913,C1,NA,NA
0.7187627607519508,0.08618219369493514,1199.4239704615163,C1,NA,NA
0.7172005775913254,0.08932247275043131,1199.1919196369415,C1,NA,NA
0.7255899566176096,0.08748933017992398,1198.7080102464008,C1,NA,NA
0.7208078777195568,0.0859409271320438,1198.4733053583614,C1,NA,NA
0.7232801133652208,0.08945965995537711,1196.5155172847706,C1,NA,NA
0.722885979774115,0.08875519848580794,1199.3339401802382,C1,NA,NA
0.7160871187574483,0.08610140299136074,1198.5446917347683,C1,NA,NA
0.7239915923872267,0.08687441415534541,1199.7746237662118,C1,NA,NA
0.7236824149198148,0.08706922908864762,1199.95865499499,C1,NA,NA
0.7191226617537159,0.08712706516838768,1200.0858079276802,C1,NA,NA
0.7184423932758326,0.08681959498301281,1200.054555306603,C1,NA,NA
0.7210773312752519,0.08768026773038495,1198.9413263946444,C1,NA,NA
0.7219416485908421,0.0858303528570687,1199.5099664510774,C1,NA,NA
0.726487407969987,0.08649489901486604,1198.7803580191644,C1,NA,NA
0.7224284147151762,0.08667680624128996,1200.1361543176922,C1,NA,NA
0.7140598610606741,0.08614310274163388,1198.2597530356445,C1,NA,NA
0.7211687355013287,0.08570896761063818,1199.4111102667673,C1,NA,NA
0.7272381857692942,0.08955557388552779,1197.9705492614605,C1,NA,NA
0.7191066539812819,0.08867117956073378,1200.0146252535417,C1,NA,NA
0.7215292457712558,0.08562636344165883,1199.7719768489833,C1,NA,NA
0.720349243665444,0.08717322301563156,1200.0916169619595,C1,NA,NA
0.7206770733072819,0.08535354423382992,1199.6051696706043,C1,NA,NA
0.7266072163313185,0.08449943406198819,1197.0911836945754,C1,NA,NA
0.7215645433843922,0.0881026740159948,1198.5272977203279,C1,NA,NA
0.715599257592059,0.08805302523522691,1199.2168619478682,C1,NA,NA
0.716335976824344,0.08513064683275781,1197.9352177651103,C1,NA,NA
0.7220994676702058,0.08959914226143999,1199.3733015460234,C1,NA,NA
0.7159073007088398,0.08698158892448583,1199.3678162639123,C1,NA,NA
0.7240152330190605,0.08713183557459493,1199.8310406563442,C1,NA,NA
0.7140636225624638,0.08597351645307062,1197.9922896373505,C1,NA,NA
0.7233203402857179,0.08585446340897465,1198.7802582855322,C1,NA,NA
0.7144306917112858,0.08799538937060418,1198.7069367343206,C1,NA,NA
0.7173194994519578,0.08641080696277051,1199.3705359881255,C1,NA,NA
0.7248881111628457,0.0871427625011322,1199.593290351705,C1,NA,NA
0.7203516720125397,0.09088519040675834,1198.4843637546217,C1,NA,NA
0.729152148786451,0.0908140225002777,1195.8599729432835,C1,NA,NA
0.7261065849246486,0.086817559787011,1199.0653588249156,C1,NA,NA
0.7190073637135994,0.08556774440728332,1198.4763960575165,C1,NA,NA
0.7228127257238663,0.08948377065100141,1198.7687407221742,C1,NA,NA
0.7188407094581386,0.08685055011665894,1200.1033541708048,C1,NA,NA
0.715599302608898,0.08732061207260394,1199.2889926920802,C1,NA,NA
0.7180010316292365,0.08911989719773025,1199.321192028237,C1,NA,NA
0.723662664122798,0.09138373498006541,1196.7416843184803,C1,NA,NA
0.7236294966750023,0.08669901168856883,1199.6233464186305,C1,NA,NA
0.7217186860660462,0.08734883392972051,1200.2564091137706,C1,NA,NA
0.7212403697032432,0.08848702031469972,1198.8330328012405,C1,NA,NA
0.7189698626118265,0.08734949701264319,1200.025255374246,C1,NA,NA
0.7152009400007046,0.08441511203080634,1197.546735011204,C1,NA,NA
0.7251930436531426,0.08836464938212175,1199.4583535742306,C1,NA,NA
0.7237638925123931,0.08766584863304645,1199.9899997446248,C1,NA,NA
0.7280742870299539,0.09109103968697113,1196.4249060197074,C1,NA,NA
0.713091377201151,0.08845580538908257,1197.7575530475049,C1,NA,NA
0.7162480980105042,0.08870652886816355,1199.2701643794783,C1,NA,NA
0.7193253285267966,0.0870088145787567,1199.5671793412448,C1,NA,NA
0.725511100336356,0.08757059606063058,1198.879987356381,C1,NA,NA
0.7241299914450958,0.08941148061719523,1199.223473771942,C1,NA,NA
0.71518872972184655,0.08751023541064754,1199.104551180381,C1,NA,NA
0.7175730351636632,0.08798634288585436,1199.8788867762605,C1,NA,NA
