Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7208992288711272,1.0420260872237089e-4,0.0036647585307539848,0.7138396939844666,0.7183449832321611,0.720949864332433,0.7233122773364066,0.7283703739457356,1236.8970265796077,0.9999408279236685
C1,sigma,0.08748582236499214,5.230533423783157e-5,0.001822218606386184,0.08402175273070672,0.08625512233454534,0.08744016952435721,0.08872405388123883,0.09115170985898025,1213.6934003362355,0.9986817071046714
C1,lp__,1198.781522446303,0.04314545548742469,1.260944998992434,1195.5842841091355,1198.1669237891829,1199.0961298940647,1199.7073699856746,1200.232544774111,854.1264493673414,1.0003818142809424
C2,b0,0.061856764115733896,4.077324278747797e-4,0.014488819046087368,0.032915202526276346,0.051763891418846276,0.06219072325770586,0.07192768696756707,0.08926332783896242,1262.744455989984,0.9990316338943086
C2,sigma,0.18363773175241993,2.451042411570691e-4,0.009397410468057017,0.16673897451542574,0.1769414268502828,0.18344869360135113,0.18977390925716875,0.20324383091939083,1469.9912215718525,1.0009419282409446
C2,lp__,55.834475928442274,0.04131072834209512,1.2593149268190347,52.57856344577012,55.266700820202615,56.13750605420793,56.749072664619774,57.27073890282947,929.2723138533589,1.0028596714040001
PZ,b0,-1.855693226160796,0.004852592494418854,0.19080452725720395,-2.2348963396344295,-1.98223147624625,-1.8483716288783962,-1.7255471375109832,-1.5015598405793213,1546.071967523339,0.9996508271306533
PZ,bd15,0.017035959791924467,0.011419929764193204,0.44449297352519196,-0.8726145141176779,-0.2828962892651487,0.013448460948951786,0.3197899170417863,0.9007255469473955,1514.9661683120337,0.9997734312915569
PZ,bd30,-0.7892948817132741,0.010696779069950275,0.3632657619774084,-1.529456349164521,-1.0260409059856075,-0.7844604322699034,-0.5387128295130599,-0.10952260711980075,1153.3015679876705,1.0001596485411546
PZ,lp__,-163.39794087851848,0.049913818980334826,1.5153007163042356,-167.39573521439246,-164.1223046869339,-163.02612789059995,-162.2869478004797,-161.5890843900164,921.628842833024,1.0007053434443143
PC1,b0,2.1889130400826247,0.0037695016319968413,0.13219894488859896,1.9383535965983894,2.0968385801468976,2.1860399922807687,2.2736546113540452,2.460082103734021,1229.951840070601,1.0069016929048076
PC1,bd15,-0.3177155266471836,0.005034233161257662,0.18650981439878583,-0.6822758819138789,-0.4394558433598504,-0.3203714531583951,-0.19108270681186496,0.036447465147370364,1372.5770328874003,0.9995558373513721
PC1,bd30,-0.5498949788952333,0.005442040319540887,0.19151275172904952,-0.9286474530513763,-0.6703965233345507,-0.5536586569733446,-0.42424303400152763,-0.1688883272751325,1238.4311941023518,1.0037590237746936
PC1,lp__,-574.2724469287804,0.049502422730810194,1.4383758033405616,-577.986708272194,-574.9729999048617,-573.9546753565076,-573.2223428179441,-572.466121761523,844.2903554096581,1.0000771704593305
