Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.6624625430727834,3.6907041960811636e-4,0.013756339021931584,0.635735865288803,0.6535967670981636,0.6624504718007598,0.6718631892603706,0.6895447738801412,1389.2719383065353,0.9996182395973355
C1,sigma,0.09122759080944584,2.4404383429037945e-4,0.008165924166453406,0.07673897977035976,0.085691731638632,0.09059808085053428,0.09613455568063584,0.1084606299010765,1119.6312342032818,1.001876706985235
C1,lp__,64.47469505453503,0.04187943061993461,1.2839453075699383,61.1247505596625,63.88543548187553,64.78203522053488,65.41814204229088,65.93126736063311,939.9213440210552,1.0053189566448333
C2,b0,-0.004295031632184814,9.527454461248319e-4,0.03559675819233579,-0.07313875497417763,-0.027141762721480625,-0.004699720745850988,0.018259214739434645,0.06391691180457411,1395.9412268278381,0.9999105106533259
C2,sigma,0.17024590941699452,6.642805909024914e-4,0.02627186528300232,0.12746200233834432,0.1521110819998259,0.16719329721273654,0.18552822528819396,0.23149028726100476,1564.1510491278261,1.0025622071095108
C2,lp__,7.682604079023173,0.04262716794082539,1.313422265257748,4.116955055743284,7.1258260055335345,8.01244970635025,8.646154040725328,9.160168472973206,949.3706219244358,1.0009128358765338
PZ,b0,-1.750574240706382,0.008568821006385242,0.37037400031938594,-2.5240639389926027,-2.004224762143494,-1.7424168481494777,-1.4885443822720132,-1.0736945197444978,1868.2665692798919,1.0022576466580073
PZ,bd15,-0.8943895469737253,0.021570268139489382,0.8125892114681803,-2.425290292142612,-1.4457027999567578,-0.9242841825841741,-0.3661896883116025,0.697387720858143,1419.1588712556643,0.998721604623751
PZ,bd30,-0.8747492134939356,0.023717574421724355,0.824192368460566,-2.5595065379710737,-1.4300014564111343,-0.8466598262685372,-0.3007375586318166,0.693040205076197,1207.5820080914568,1.0037136322276348
PZ,lp__,-32.13000655934938,0.043489086095622013,1.3505443214967636,-35.27613986896006,-32.80484225375382,-31.833775397931625,-31.133517375244637,-30.383900270311475,964.3998184268146,1.0025522424489102
PC1,b0,2.3578971978793346,0.014155559523773687,0.4986498825092947,1.4609562084793146,1.9942405297885701,2.351450781447907,2.6720334313345173,3.4175634101004357,1240.9016484344909,0.9992125414837966
PC1,bd15,-1.016623113861398,0.022686669514255863,0.7584897746824747,-2.591452909721842,-1.5139891366038072,-1.0199269079236197,-0.49591652733434,0.4361850208598145,1117.784213164419,1.0001889026685944
PC1,bd30,-1.0110119795059025,0.022101477100234305,0.7593419091483363,-2.4143673357483686,-1.5054194149133993,-1.0425921343898323,-0.5039710529432742,0.5441037193115226,1180.4079894699717,1.0018824821696848
PC1,lp__,-49.983196451574166,0.051273196470583704,1.3992940189213625,-53.3696762569644,-50.69971315446984,-49.66209119135392,-48.93958527942584,-48.188356842012965,744.7957152599548,1.000189023461496
