Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.6121397167776091,6.116457351282242e-4,0.020328164992617335,0.5736276479681653,0.5981999167204064,0.6116706388497234,0.626417136336445,0.6514580512925825,1104.578155684499,1.001596732097149
C1,sigma,0.10368585310344784,2.8490494553128326e-4,0.010120920836706177,0.08579884414226524,0.09634975685787518,0.10275326632108495,0.10979019368157782,0.12642672138241098,1261.9439904910794,0.9998878880911565
C1,lp__,42.02971709534321,0.039789753580554595,1.2303292390301106,39.13359669953533,41.40861495897002,42.377709983465515,42.94655641538792,43.41357170510941,956.0931162776601,1.0042869405519392
C2,b0,-0.09528969731784866,0.001394069830236665,0.05331613856478466,-0.20538325217353215,-0.12779494548761927,-0.09513835458025136,-0.062120387898667084,0.007576951372610302,1462.676618096433,0.9997563002351595
C2,sigma,0.18835655865286152,0.0013354630709566536,0.04369224662059905,0.12520923266467168,0.15799754726517465,0.17997490707381625,0.21109671753295173,0.30153526429083516,1070.3972543555337,1.0055811085293829
C2,lp__,1.9491426594688874,0.047849461668207145,1.3561739667996575,-1.771111251281444,1.3433031772787265,2.3040676331043306,2.951669570702971,3.5004749342383095,803.2980164122057,1.0034665606452131
PZ,b0,-7.12329671210073,0.07017922028767545,2.38361824816118,-12.656187155234674,-8.555876228325037,-6.805995582925227,-5.330179905689604,-3.5812541818994337,1153.6028641104851,0.9989935214797186
PZ,bd15,-0.0015225696332182058,0.02103387312192698,0.9821749894376713,-1.8469297078916413,-0.6559828066835314,-0.031188356413383574,0.6487525833373625,1.9575468969224668,2180.415406040268,0.9987011954891555
PZ,bd30,-0.09171301785636625,0.02105008262676736,0.9711738020626213,-1.999721635862122,-0.7484383441287126,-0.09200320151515431,0.5892821641627246,1.8214424781923702,2128.562013101457,1.0026398327231882
PZ,lp__,-2.8855997593177616,0.04849631403524971,1.4053666210388023,-6.275377831734009,-3.5714750957264827,-2.5738588733570977,-1.850197978354509,-1.1130595637385376,839.77280446265,0.9999421205159809
PC1,b0,2.0363120181861536,0.01131630026335594,0.4472266654918622,1.2265604815498516,1.7327749660522627,2.0100456490785295,2.330595213382117,2.9927523424577758,1561.8756542350238,0.9990508280086023
PC1,bd15,-0.9974167525456539,0.01604154831685562,0.6659423414415159,-2.289915967508514,-1.439362780139286,-0.9913177674959068,-0.5527695332909094,0.3137767266605474,1723.378577290782,0.9997976134059668
PC1,bd30,-1.0421052629270102,0.014750710027358071,0.5867366859514492,-2.184891709031262,-1.4452560156897432,-1.0291681702958064,-0.6394452873868848,0.09509691358757086,1582.197287880562,1.0003443469966404
PC1,lp__,-31.76377238780944,0.04675386944674552,1.4563837423794412,-35.29626653950991,-32.47319094116298,-31.411859635395707,-30.696856621634865,-29.98811291193103,970.3234449008396,1.0010424882622928
