Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7164176266321673,1.8764980361764933e-4,0.006055866489877792,0.7047999400921904,0.7122342869446273,0.7161396641401068,0.7205722325545938,0.7286083975162566,1041.4930002134952,1.0027269496049738
C1,sigma,0.09016327977517398,1.0649531306634373e-4,0.0032440684223317344,0.08382239185775768,0.0880760231353238,0.09007983659251777,0.09222069523017584,0.09697077831117365,927.9381326171219,1.0011818288057883
C1,lp__,380.89882865313336,0.040023812356122415,1.1878170844554756,377.8983149510325,380.3017515916814,381.2014931022551,381.80232878179004,382.26609129422883,880.7694194355812,1.0023637924991595
C2,b0,0.02505077031929295,6.245253847348024e-4,0.024283086531831335,-0.023074448474471765,0.009645295730660997,0.024303193324445832,0.04133681575869494,0.07300399734680224,1511.8460992028777,1.0007232236095918
C2,sigma,0.18682542195858817,4.340580976844398e-4,0.01747045997758453,0.15695984371868246,0.17424450013739803,0.18523910788672418,0.1987346722465995,0.22296845793434478,1619.992313003305,1.0028604702509458
C2,lp__,13.488203113087247,0.03415324457298168,1.1078508402802212,10.735256317244357,12.939982623006786,13.749409797902864,14.31699160021586,14.798786492445863,1052.2008458629828,0.9997989388703541
PZ,b0,-1.6306356758544867,0.00449806905472184,0.17710220441298385,-1.9875120069643102,-1.7522836171235099,-1.628258510795567,-1.5036300532268598,-1.3057044484754117,1550.2284288502437,1.0001510144408738
PZ,bd15,-0.14647750332000636,0.0101253386078864,0.3800745478352845,-0.9056044357652088,-0.39208055219766147,-0.14069911988681782,0.1013769553894384,0.6101985834966828,1409.02423742318,0.9999022858964218
PZ,bd30,-0.545449954016026,0.009045619414092551,0.3145175706424208,-1.1808352085458758,-0.75544405419338,-0.5388861036372501,-0.3357247746404134,0.037627807974021765,1208.963536834715,0.999708409693022
PZ,lp__,-190.7314704210351,0.04747928014292613,1.4399387749507895,-194.43201195878757,-191.43101747272848,-190.38574252644963,-189.66557695424575,-188.93838863288894,919.7711892999065,0.9986469239872294
PC1,b0,2.6799068831948643,0.007990711654184288,0.2911484931375495,2.153078288396198,2.476533765477319,2.6704508088072343,2.862030897510774,3.2764843995821478,1327.5722770093994,0.9993285904744592
PC1,bd15,-1.0051961182305928,0.008895205311052602,0.3344390235652586,-1.6860026284421301,-1.216990648282083,-0.995828124336871,-0.780650573975859,-0.3789863450692525,1413.5850404804955,1.0020817870794299
PC1,bd30,-0.5483511909639669,0.010937350999362043,0.3931083884415019,-1.2910375214913397,-0.8249663035918167,-0.547244760948731,-0.2883417172070434,0.20772567021206817,1291.8150002891898,0.9999584021311372
PC1,lp__,-164.90982998282712,0.04973269855528852,1.4551219755235978,-168.6857710684731,-165.61046507502328,-164.5876900225153,-163.8556309390103,-163.07401317431584,856.0807838631822,1.0071380463240929
