Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.6875465371612217,3.2923013446417354e-4,0.010641440001425001,0.6666018189139222,0.6806103490883546,0.6874922557660623,0.6944427857615565,0.7092951833378639,1044.724170904282,1.0007392574149263
C1,sigma,0.09622615205823523,1.531303941372993e-4,0.005397693401343205,0.08651548877056563,0.09255945288980585,0.09596491101075058,0.09978786656580124,0.10733828467868245,1242.492064715307,1.0000224984941242
C1,lp__,141.77269778403888,0.039317956465497995,1.243594970954401,138.61215405336335,141.2184576612566,142.10014792441422,142.68956665338865,143.15912318270725,1000.4054275637509,0.9997004177626525
C2,b0,-0.06514087058476371,7.597094082307961e-4,0.027407100271193842,-0.12200882045438653,-0.08248071579592071,-0.0649942414774367,-0.04652594335712739,-0.01263353311780965,1301.4610284742512,1.0018648975864346
C2,sigma,0.17189195377068528,4.908713506234164e-4,0.019538011967136802,0.13886980498490212,0.158547451621166,0.16999836086177791,0.18368870173090296,0.21495301519009039,1584.256039735283,1.0011858926647945
C2,lp__,12.617182035583532,0.05049167644820875,1.23264943628443,9.40080703222908,12.071200480826317,12.924925923804567,13.498635625254504,14.004789856708111,595.9908355260948,1.0056003068028934
PZ,b0,-1.1568786044259152,0.004964936821930581,0.21410891715382507,-1.5688718903422507,-1.3050134637583761,-1.1476901164996542,-1.0148321825239013,-0.7417416685140357,1859.696428604223,1.0003453897384318
PZ,bd15,-0.3541691546697977,0.012445857074422426,0.5310659846508957,-1.389743686791132,-0.7168879301000767,-0.3399562621044856,0.02009510703512444,0.6529261352710595,1820.73756223148,0.99875721758434
PZ,bd30,-1.0636048772457787,0.010194938394669497,0.4107425007431647,-1.847399059700387,-1.3457377900070648,-1.058202710013974,-0.7739982183106853,-0.2946813023208293,1623.1926752116763,1.0007750458151399
PZ,lp__,-102.3940524979306,0.04608332903961856,1.3983113507437506,-105.94867152431826,-103.12574396984766,-102.09579130110518,-101.3775802711009,-100.64470860862428,920.7040986645858,1.0062522343490912
PC1,b0,2.657025991506328,0.012689689239877795,0.4098358875260354,1.9425202541649988,2.372783865786499,2.618217056508083,2.9075084808105265,3.5761233192774027,1043.080908432994,1.0013389749602173
PC1,bd15,-1.5868155211428772,0.010310469527102253,0.40102029915632376,-2.393994382555668,-1.8531338983139205,-1.582040478000832,-1.3129388083243192,-0.8257780456121985,1512.780184742364,1.0000419928731132
PC1,bd30,-0.9897810944154576,0.014232154150878876,0.4727753753092761,-1.9670630879652047,-1.2978832627787897,-0.9683798792440883,-0.6674479062892764,-0.07846253900090538,1103.490041213251,1.0021413424498045
PC1,lp__,-85.10863661559289,0.05285584710591561,1.481947838891439,-88.91920079332613,-85.81139675395191,-84.78066439119063,-84.02927661026798,-83.30665390787227,786.103555282336,1.001346111091509
