Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7180446683251569,2.6744897631072036e-4,0.010072572175741593,0.6976993716226326,0.7114935309373236,0.718099545155518,0.7249366334095513,0.7368167698911142,1418.4005670892998,1.0007654430181592
C1,sigma,0.10323136802712976,1.6445562946804194e-4,0.006204996474129365,0.0918552568449749,0.09868900837699064,0.10284278975269485,0.10736413545889534,0.1160389256736881,1423.5921657961187,0.9997581135524628
C1,lp__,125.07854663611563,0.039159351357713916,1.2252764969205312,121.80481330972205,124.49565227229189,125.36315937626523,125.99673541365489,126.4719965051515,979.0327664844723,1.0032841038548859
C2,b0,-0.041586400194868346,0.001351689817368513,0.053725581008340385,-0.15166939904189713,-0.07665969256769377,-0.040988267250928315,-0.006455999836380597,0.061020327850028394,1579.8219998694321,0.9998835486340569
C2,sigma,0.3066059705361527,0.0010105738423882155,0.039997469199066646,0.240172353117383,0.278151269359242,0.3027892683467844,0.3299396071184369,0.3994968267531441,1566.4946632615722,1.0001919218150475
C2,lp__,-9.277076080691463,0.041334572572308714,1.2648680465963256,-12.51966008437561,-9.884566682809421,-8.929064268932628,-8.351216522741677,-7.824036766104339,936.4046049377813,1.0002659924997988
PZ,b0,-1.6727451740667358,0.009075750054273182,0.3104524226848273,-2.3086890750329596,-1.8790183583893,-1.6583029118767971,-1.459499535502239,-1.0986264299505226,1170.1055863237393,1.0002106868929674
PZ,bd15,-0.872126897831113,0.012488876451129153,0.4735345570527986,-1.8290615817385292,-1.2012344664799588,-0.8630061216832625,-0.5390950496458948,0.025045583426337226,1437.6614160773047,0.9998677124316202
PZ,bd30,-0.007189448426873489,0.012092697880658951,0.41060387920288904,-0.7990952015805344,-0.290131591412223,-0.007169021908482745,0.2691423717301799,0.7939528904309225,1152.921373967758,1.0001807460307373
PZ,lp__,-82.80847872289793,0.04215098798250759,1.369219665949155,-86.20906929285427,-83.44171934901635,-82.49558744573426,-81.80963567890532,-81.0805116154671,1055.190176329775,1.0010418326125787
PC1,b0,1.927652927020923,0.010520425691840864,0.38084469896598544,1.2475552148079116,1.6608139935333157,1.9135246436850868,2.1821155688113802,2.7240536488868923,1310.4763978203516,1.002225447091706
PC1,bd15,-0.29338343990300314,0.010181125496202868,0.39267828208817257,-1.064589482751354,-0.5699441199214637,-0.28699027706641544,-0.013834777706697977,0.447641114196085,1487.5863450568834,1.0013463540432208
PC1,bd30,-0.452329382894662,0.012673205909002696,0.45997393740022785,-1.345773310006162,-0.7563619979317131,-0.4415920135365752,-0.15416485732598273,0.4577169432772513,1317.3266179400202,1.001604968751925
PC1,lp__,-90.3014547859267,0.05046121481739057,1.4661684378774151,-94.10354452462093,-90.965632437985,-89.97126325277884,-89.23436893926166,-88.5149144295949,844.2135708317423,0.9994798114432675
