Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,5.774728718677505,0.0729043654833914,1.6938800248021944,3.087712476750176,4.529218024426889,5.584494997838238,6.808889222227172,9.751481493247255,539.831501924883,1.0111403742002203
ba1,-0.0131787639518809,1.9423359164472985e-4,0.004538497583113105,-0.021867323745421895,-0.016279257566381423,-0.013234075605093164,-0.01022461206304967,-0.004224254582075588,545.9784925899825,1.0099853260248
lp__,-553.9139358483513,0.035063841326891616,0.9532277188999292,-556.3802173921529,-554.30093954206,-553.6328891160794,-553.2370773483499,-552.987921768058,739.0508838236041,1.003672411431276
