Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7336021556420625,1.4984680910401775e-4,0.005423151035796842,0.7228264521163513,0.7301515633829492,0.7335825265640236,0.7371971508202997,0.7442505000673875,1309.810298805694,0.9990960263190768
C1,sigma,0.0821375148003104,8.569510643901704e-5,0.0033409818793198776,0.07602245591893948,0.07979956363631037,0.0820197985489064,0.08444273855084511,0.08885987690156487,1519.974126113445,1.0011489150211932
C1,lp__,354.88312547007286,0.04300987297188011,1.2317541665862661,351.70724917624295,354.3023679799982,355.2155507572056,355.77665718807174,356.29517153127586,820.1848826383537,1.00141845855597
C2,b0,0.1265028993432227,5.810744407489931e-4,0.025100003750542558,0.07822657428527752,0.10976230120547711,0.12636435106026572,0.1432573524409537,0.1772577413172845,1865.8813634252017,0.9990071142892201
C2,sigma,0.20432537342003732,3.8724317251104674e-4,0.017927595290831745,0.17320770876888816,0.1914322758741469,0.20306566964970546,0.21577595522868703,0.2422928599561289,2143.2682985752845,0.9986598899915086
C2,lp__,10.598918622467641,0.03881265431809567,1.1893234879273622,7.550884055254622,10.010027901183427,10.889032347113112,11.494530847378106,12.039050068189702,938.9734297371413,1.0012759096089883
PZ,b0,-1.6352994395948846,0.005406538194921866,0.21557835539895795,-2.0480695745791526,-1.7817910025397257,-1.635671829915612,-1.4820790630268559,-1.2225640041637285,1589.9071339330587,1.0002134296133216
PZ,bd15,0.2653960121981442,0.018779999804440173,0.6037688923862098,-0.8753076769852675,-0.15791688461682374,0.26987887242671027,0.6654000383554971,1.4680925728611542,1033.5947624170765,1.0012628787525943
PZ,bd30,-0.9984429021396527,0.018425341010623167,0.5966349109485626,-2.206911019950685,-1.3777747250579244,-0.9901540293662394,-0.5858528946418875,0.1379312076235693,1048.5430224357015,1.000877118980049
PZ,lp__,-160.07371583694007,0.05182338766599226,1.4629597317796472,-163.8307543561054,-160.81944433935308,-159.7266039026022,-158.96884312557822,-158.29018105279692,796.9171005575728,1.0002764146659642
PC1,b0,2.1676032889753514,0.00800225721990001,0.27265766785758316,1.6718883391271642,1.983250841557609,2.153373093787411,2.3472057395368244,2.745836680569957,1160.941717414577,0.9999666647407882
PC1,bd15,-0.7022671652205265,0.019038127785092156,0.5431669368449358,-1.8083149052705143,-1.0597799202259661,-0.6913167890506904,-0.3314979269263302,0.2933916526061142,813.9883274991433,1.0033183781024444
PC1,bd30,-0.19406745654914473,0.019244922427240404,0.562634978351109,-1.267122376502905,-0.5745766839916517,-0.19079582659101874,0.16526360636075066,0.9322928802958609,854.7146083027669,1.0008511835820229
PC1,lp__,-184.98449150154607,0.054090868892535816,1.4525143422427278,-188.58978915003166,-185.6822277668433,-184.68953573409806,-183.91524692074034,-183.1973857035406,721.0957618331853,0.9998981663836328
