Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.787928211490437,6.685187483119119e-5,0.0023697271509048267,0.7832222733572733,0.7863462403023443,0.7879115833168674,0.7895354817583117,0.7924997075584161,1256.5202909085478,1.0010042953091243
C1,sigma,0.07043283357653916,3.998824507984445e-5,0.0014467233613621887,0.06757787621969973,0.06946928703529621,0.070413489392856,0.07136413092005957,0.0733200825526973,1308.8994901060184,1.0042612344554886
C1,lp__,1541.9233386207113,0.037590137835943026,1.200953088492798,1538.7938865354624,1541.3725063965423,1542.2481841615006,1542.798801243581,1543.3039052838228,1020.7144202368642,1.0031428417981576
C2,b0,0.2610140713083601,2.2353239942834988e-4,0.00856915651861979,0.24459927735963083,0.255008592797633,0.2609039239274816,0.2669027436157688,0.2779495355765087,1469.5866261134686,1.0050588569492076
C2,sigma,0.11903730341198125,1.455162920342355e-4,0.00565399600291104,0.10846108904371218,0.1150174762730599,0.11885927252290854,0.1226636084739942,0.1305354035632503,1509.6899180475418,0.999891314420636
C2,lp__,162.47851436304109,0.036226612379119866,1.184242512638644,159.39249782548313,161.9030501554719,162.78549944649438,163.35740860330029,163.86687658046412,1068.6262712881194,1.0032801307579118
PZ,b0,-1.1090933420416038,0.003369222561229406,0.1471889489587854,-1.3914555143397598,-1.2098804650489772,-1.1106865983351846,-1.0099312427235012,-0.8262079756891949,1908.494918138866,0.9995765216974858
PZ,bd15,-0.46044699173023573,0.011187061352726105,0.44361610777118454,-1.361948283286143,-0.7480801651947797,-0.4594262409049739,-0.15693130007781367,0.3716642451669557,1572.470745070832,1.0005404197705197
PZ,bd30,-1.2565568579818025,0.009200598657369002,0.34888677360109704,-1.9556750740572861,-1.4874594227449598,-1.2527781392208484,-1.0067709896871446,-0.5998927960142585,1437.9269977259842,1.0021891320725345
PZ,lp__,-204.8466039405437,0.04932283854701375,1.470102045265464,-208.70601064403556,-205.4975879079664,-204.52744800786033,-203.77266817423268,-203.0128217103004,888.3801348714618,1.0046694258423383
PC1,b0,2.5047017331067187,0.004085425594947053,0.14623304381596988,2.210758691109021,2.4099025513722845,2.5024022003234254,2.601413037710614,2.79164438033937,1281.1985217738309,1.000816012699493
PC1,bd15,-0.9442627658661894,0.005104117935456084,0.18867180666290428,-1.329520601991047,-1.0675423516179412,-0.9416457220042633,-0.8157699413987545,-0.5806744770032464,1366.3835191047872,1.0011430068301292
PC1,bd30,-0.6002512788575384,0.006511732705067907,0.21488816865368077,-1.030370796283146,-0.7424920953032578,-0.6024519511465232,-0.4563265470102033,-0.17598632221660018,1089.0100279999676,1.0013344624332714
PC1,lp__,-599.5266070927515,0.05731035134762504,1.4039191827169124,-603.066346647033,-600.1896702635136,-599.225471751665,-598.482207855904,-597.781141808809,600.0923278517726,1.0059935977697267
