Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,8.640600050593338,0.10074226587663687,2.196448509116496,5.019006296340761,7.069833520675436,8.477249199704744,9.934336631841758,13.465403016736849,475.35561021770394,1.010151611504683
ba1,-0.012948659634975213,1.9560243372821376e-4,0.0042618819225139345,-0.020773595224013997,-0.0159846792367817,-0.013168846358589857,-0.010035939219472566,-0.0045006851966761735,474.73835245467905,1.0086157464013223
lp__,-266.79984346556853,0.03502126362448829,0.908378933615732,-269.2829114666581,-267.1902796324706,-266.53632756447274,-266.1324208751727,-265.8810283715573,672.7759893278618,1.0049771115569994
