Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7381685929783024,4.275322476106033e-5,0.0019202593180920244,0.7343380193855691,0.7368785309922823,0.7381670293454442,0.7394415874115158,0.741911144261222,2017.3535016956455,1.0007721514892167
C1,sigma,0.09211713240736956,1.6728997488865222e-5,0.0010350141072125712,0.09012957387687254,0.09138865502708482,0.09213268340738279,0.09283982057972635,0.0941526156369679,3827.830570611152,0.9997331764491677
C1,lp__,3871.5654158184802,0.07868698145912936,2.3503813200810155,3865.943687449634,3870.2364591694623,3871.899444739975,3873.241967959504,3875.3053709833457,892.2177988273869,1.0043597834249007
C2,b0,0.09623568295309058,1.2715333210193473e-4,0.008137815556612332,0.08067398993381696,0.09070144768317759,0.09641077868571407,0.10158084421444237,0.11246237099882277,4096.00231741761,1.0011861682882008
C2,sigma,0.20232317632774524,9.009195403848968e-5,0.0055328170792615025,0.1918370148312805,0.19835670172615127,0.2022805496545203,0.20574632576242474,0.2139191169476334,3771.556440703857,0.9988182890814812
C2,lp__,119.37952425353382,0.07651716569580304,2.3221256164463075,113.9314815622314,118.08739639672778,119.68577240438844,121.0643113820469,122.90088807357434,920.9873588251456,0.9999524923214143
PZ,b0,-1.5052594182053642,0.0034384915278949674,0.1657916610348825,-1.8351743051348453,-1.6144192487325297,-1.5030960269135587,-1.3957364733511897,-1.1868744628230248,2324.82061559397,0.9994766076538549
PZ,bd15,-0.2608680005573694,0.01025423937438961,0.41882942262613443,-1.111375485107787,-0.5389542404038364,-0.2585977015488227,0.01651355489881559,0.5535980363634309,1668.2743154480777,1.0004535032849209
PZ,bd30,-0.9212351249433118,0.008496203370227265,0.35249200077563253,-1.6300402507871161,-1.1520656174575175,-0.9080121966885879,-0.6853451392905692,-0.22933866045126527,1721.2689433265687,1.0005937203282604
PZ,lp__,-187.4560904263104,0.08523346314487998,2.4710393818603564,-193.2917339405464,-188.8367704660377,-187.03074146384085,-185.67790486848338,-183.77868023600863,840.502606253501,0.9996913612468696
PC1,b0,2.3535314689155675,0.002096194050306212,0.08887032620617454,2.1814379557336037,2.2931329591322127,2.3513365966108677,2.413431400990312,2.525770733311938,1797.424183477254,1.0002987232456453
PC1,bd15,-0.7579490687741978,0.0021535652371178,0.10772651533030024,-0.9669134883962066,-0.8300937019599843,-0.7564081155890825,-0.6847696688944371,-0.5543395610983998,2502.2411341624043,0.9999162349582251
PC1,bd30,-0.5562651231357988,0.0027454354764665863,0.11895331494607644,-0.7870721522818921,-0.6399773360254952,-0.5581686763580915,-0.47586538958261027,-0.31676850631551956,1877.2867545469016,0.9985055283248748
PC1,lp__,-1921.123729415736,0.08955638119269829,2.421937793857541,-1926.7883130657683,-1922.5458007755778,-1920.7497633899752,-1919.3803324537841,-1917.4050802727377,731.3628498214615,1.002563680786921
