Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.6870450143122822,3.551169787703115e-4,0.01076304473402456,0.66565859265169,0.6796839729668702,0.6868135640461177,0.6944461552944954,0.7083667765615033,918.6020626800048,1.0027747464145689
C1,sigma,0.09609915632083194,1.522670110747857e-4,0.005263621157252841,0.08611132682443116,0.09250394657138504,0.09592898057735971,0.09946132399250839,0.10686630747006687,1194.971650346718,1.0033707262398017
C1,lp__,141.7666465270893,0.0405814446215213,1.2354463725422662,138.60816168910625,141.23652556718625,142.09878036391365,142.64720309675414,143.13218472122293,926.8144389638835,1.0042125389082965
C2,b0,-0.06460718723866209,6.591425172158921e-4,0.028289518813743367,-0.11847291407836266,-0.08343590206740889,-0.06496183546240406,-0.045296099511192324,-0.008507261043001596,1842.0120567306662,0.9986576635920088
C2,sigma,0.1711056017529136,5.141766371705164e-4,0.020518742026361163,0.13567580724979608,0.15656756146394,0.16957901811609194,0.18349572127068614,0.21716580525919382,1592.490255270941,1.002589598194773
C2,lp__,12.541033053436692,0.042393198494665454,1.280211609664926,9.151063921011984,11.961118477195683,12.866045611836778,13.470569098888234,13.99355683030104,911.9502640766833,1.005709558547394
PZ,b0,-1.158527808074639,0.005738321160880152,0.22034292198174954,-1.586102170902487,-1.3064735427577872,-1.1520884886698095,-1.0063135752373955,-0.7341025792473861,1474.4447605706612,1.001123045275334
PZ,bd15,-0.3620803953755085,0.013434395750671905,0.5352418771430654,-1.4526664068851802,-0.7120880886072656,-0.36801978596210716,-0.004151961540054087,0.6571362397937164,1587.317831670623,0.998906310419963
PZ,bd30,-1.0647282781210556,0.011100199757344775,0.4151516071535662,-1.9105855075640905,-1.3396588399044407,-1.0573899178185497,-0.7799831857819242,-0.2735704566423022,1398.7878726029826,0.9989881046727864
PZ,lp__,-102.50729501456276,0.049086086181957346,1.5096987131591637,-106.16176505486503,-103.18140347244238,-102.14792111740314,-101.40506128216572,-100.66353292512133,945.9403663679757,1.0065597546048837
PC1,b0,2.656826698156987,0.01113378497526012,0.39420631879115703,1.9491396411528608,2.3877512113740145,2.638140816160216,2.912968287508354,3.4785873350675467,1253.6072742648332,0.9996036792093417
PC1,bd15,-1.5816408513745615,0.010331730162470137,0.40192084902949077,-2.3376527377781944,-1.8463724890442834,-1.5865916778587392,-1.3222675001005153,-0.7932927980660509,1513.3345950744288,1.0004097904295286
PC1,bd30,-0.9856774481367494,0.013720830268356491,0.478910437961907,-1.9360062800770568,-1.29061034910859,-0.9850583245456923,-0.655393287394765,-0.07506582389900562,1218.2819826463226,1.0010665955714177
PC1,lp__,-85.11912540539089,0.05204579819893351,1.4511625509071548,-88.71256982697275,-85.81087972522407,-84.79136760471144,-84.06372847608756,-83.33847476051635,777.4290732162361,1.004306425318309
