Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,5.780783319450469,0.08594945746954061,1.728155936123927,2.9778268364785805,4.546655383837754,5.5437186347097676,6.8448595316313305,9.691570600687303,404.2775038668852,1.0105100871461243
ba1,-0.01321682413234099,2.3317682418885714e-4,0.004585418572636983,-0.02205523911048557,-0.016412580424702984,-0.013182858245888196,-0.010218220165312712,-0.003894834302344104,386.71160513075034,1.0106098282429503
lp__,-553.9373732688676,0.04038669279648977,0.9708223981110592,-556.3777732967114,-554.2889452653524,-553.6253327044324,-553.2670193446872,-552.9918220353437,577.8338680416115,1.007894988870093
