Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,4.1074186282348,0.040127513112291915,0.7863433408966168,2.808457693645188,3.5346275290650615,4.0396111424284395,4.598588357512785,5.706010615049678,384.0077028602026,1.0097296369903692
ba1,-0.004971616721274796,1.5380665924919634e-4,0.0029537788601257465,-0.010519533817115869,-0.007065929264192498,-0.005008992948127754,-0.0028950181109803712,6.630646251464293e-4,368.8125387064319,1.0137935328843108
lp__,-2415.3642284451666,0.0500932078878804,1.0226773532129418,-2418.1031018880153,-2415.7235625828475,-2415.064034613466,-2414.661262897724,-2414.3812554736896,416.7922062725961,1.0119194828098983
