Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,1.6119607689313211,0.05521414423963517,1.0965957952279284,0.2909982936013851,0.8407552673208909,1.361479008304673,2.0636115086143585,4.370484103933803,394.45045530195233,1.0221835649196473
ba1,-0.002274657176837473,6.348956773044585e-4,0.011205326329827972,-0.022245862563397476,-0.009953746075688863,-0.002915955245048458,0.004573770253947875,0.021252590634125188,311.49012099701486,1.016892989498533
lp__,-144.29218985659136,0.037918969610735966,0.9375070359820734,-146.7906546662894,-144.67716349139195,-144.0074153832727,-143.61230236384316,-143.35773223995497,611.2741303823021,1.0045039522734087
