Age,rate_A,rate_M,rate_L,rate_U,dur_A,dur_M,dur_L,dur_U,QL00_A,QL00_M,QL00_L,QL00_U,QL15_A,QL15_M,QL15_L,QL15_U,QL35_A,QL35_M,QL35_L,QL35_U
50,3.0216212000343976,3.018651534632619,2.7563081362271236,3.299262039386639,0.33167495522511353,0.331273748976334,0.30309808355446954,0.3628041389730641,0.09487892941504539,0.09469625976583994,0.08592034084146624,0.10461198854251959,0.09445348238541201,0.0942695785079001,0.08556878399883514,0.10410188272295415,0.0938927024790738,0.09370716740930252,0.08510503312689194,0.10343016527657405
51,2.985593859341463,2.9831422747910867,2.7379307181424943,3.2474255254354962,0.3356131541481433,0.33521700041284785,0.30793623980927637,0.3652393418961289,0.09591376926043675,0.09577022168017175,0.08708470534547696,0.10541087880213026,0.09547827998882859,0.09534648645156395,0.08671265113708874,0.10488854840614453,0.09490433986141869,0.094772901805110707,0.08622206871394787,0.10420078930144705
52,2.9500191174887243,2.9490528608871838,2.717836607280021,3.195106268828248,0.33960079141209376,0.3390919222389114,0.3129786356100228,0.36793970517981156,0.09696134366865145,0.09683519786672987,0.08821218149037867,0.10635402608998432,0.09651556053273684,0.09639184873839637,0.08783010986943729,0.10583841668836216,0.09592813327296555,0.09579766515117825,0.08732635171059693,0.1051590190324221
53,2.9148910370243932,2.9134282207818227,2.6965337522198025,3.1449731061771757,0.34363851696794445,0.343238249276416,0.3179677442527984,0.37084646384993625,0.09802182241638671,0.09782897240089593,0.08946417991057545,0.10726974588603226,0.09756548720664797,0.09738291506117253,0.08907012989505289,0.1067218029962822,0.09696423745552506,0.09678898270237657,0.08855067049587217,0.10602268719113822
54,2.8802037612801428,2.8792943841962666,2.677082924262714,3.0960647746531507,0.34772698964992943,0.3473073144229752,0.3229906584543222,0.3735409155711824,0.09909537755534739,0.09885960305299382,0.0906590795123101,0.10804071972085506,0.09862822529813471,0.09838893851940715,0.09027163259242571,0.10750088872899784,0.09801280902644466,0.09777477420467148,0.08976065438091747,0.10679011778391592
55,2.8459515132372237,2.846799817020311,2.6533343847688102,3.0573465955313104,0.35186687730104216,0.3512716265712657,0.32708100930985395,0.3768842729507701,0.10018218343924333,0.09986166510221617,0.09192456519146948,0.10892431379407902,0.09970394221523277,0.09938818800810433,0.09150064578998081,0.10836343433735678,0.09907400649540428,0.09875451868093732,0.09094199873384932,0.1076406778190274
56,2.812128594408939,2.812281913266811,2.627842347862423,3.0132974704630366,0.35605885690036576,0.35558312992991414,0.33186236700253635,0.3805403322617915,0.10128241675042697,0.10106547392702166,0.09321452826771767,0.1098252595522659,0.10079280750840627,0.10057379815452511,0.09279377038919509,0.10925422572965157,0.1001479902806904,0.09993491850565421,0.09223930108840926,0.10850277519844541
57,2.7787293837392166,2.7780695916394125,2.602779066770402,2.971227775946517,0.36030361469225447,0.35996219709605043,0.3365612063180939,0.3842047237046199,0.10239625652606309,0.10229764095827756,0.09449327857534881,0.11073331368692364,0.10189499289197415,0.10177741948024221,0.09405977012867096,0.11015233834251636,0.10123492272485281,0.10110957359599804,0.09348860376130622,0.10938789019665608
58,2.7457483365170594,2.745268556477558,2.5799625379105464,2.928626482238155,0.36460184631739473,0.36426308878248254,0.3414569963640919,0.38760252729283395,0.10352388418370995,0.1033486769684498,0.09547439674098257,0.11155751862950644,0.10301067226488328,0.10283986850135662,0.09503971245804538,0.11096230704009066,0.10233496810963733,0.10217677519490342,0.09446688834258321,0.11017931871116222
59,2.713179983306626,2.711912318741761,2.5503935138826717,2.889061277415967,0.3689542569457737,0.3687434860725024,0.34613319153953703,0.3920963559933326,0.10466548354617791,0.10447698535056328,0.09652742159863409,0.11268453999327882,0.10414002173070133,0.10395826595429802,0.09608109490250794,0.11208880248866068,0.10344829267007719,0.10327530292543485,0.09548809217742606,0.11131929724189334
60,2.6810189288927195,2.6799777948410393,2.525094788160986,2.851561532678033,0.37336156141158394,0.37313742085295143,0.3506850504728111,0.3960247373039283,0.10582124086551722,0.105640549402828,0.09770001401110795,0.11388627176794208,0.10528321961668971,0.10511250224028779,0.09723374076357753,0.11329491816066774,0.10457506460761377,0.10440099121155919,0.09661952608249026,0.11247500136981839
61,2.6492598512414514,2.6474065960300024,2.4959198380602596,2.812786557686078,0.3778244843500922,0.3777281517747999,0.3555193370318127,0.40065389323200956,0.10699134484597193,0.10676432707438852,0.09885394195742486,0.11518737738610203,0.1064404464918026,0.10621183690884158,0.09837743374797937,0.11455062926644465,0.10571545410210523,0.10548574398750298,0.09774994845198538,0.11373123407387666
62,2.6178975004758636,2.6159199616678146,2.4647532888355217,2.7767854454964396,0.38234376033650336,0.3822746950139494,0.36012865257342513,0.4057201201813363,0.10817598666572088,0.10804943734907635,0.09988734936847152,0.1164276021121817,0.1076118851834444,0.10748642401533498,0.09938433104571098,0.11577580114184703,0.10686963332256838,0.10673513797493883,0.09872242092185168,0.11495810158283618
63,2.586926697866282,2.5837058578265926,2.433550997112296,2.7403026383868565,0.3869201340268472,0.3870409623625385,0.3649232110492134,0.410922147068339,0.10937535999721079,0.1092752330433187,0.10100900398146144,0.1177054992269718,0.1087977207928019,0.10870008267277001,0.10050830301309717,0.1170315151359244,0.10803777643648611,0.10794875664199713,0.09984912909638662,0.11619817589421845
64,2.556342334835187,2.5525370483459167,2.405542373987723,2.712704458491135,0.3915543603009203,0.3917670878335866,0.368635811971562,0.41570666592625427,0.11058966102586881,0.11057396623743299,0.1021924390350364,0.11907576470109453,0.10999814070855281,0.10997005378518909,0.10167642124128615,0.11838529137213934,0.10922005961749841,0.10918726290895235,0.100997898569644,0.11747780416434773
65,2.5261393719763876,2.523339412150663,2.3754262884973047,2.684093081802383,0.396247204407312,0.3963002342196714,0.37256532399953096,0.42097707051363625,0.11181908846696526,0.11171987985937895,0.10315688461537319,0.12058922431346064,0.11121333461873574,0.11110985106931967,0.10261690620359529,0.11990440190443427,0.11041666105128094,0.11031515810321177,0.10190670180980392,0.11900423506122766
66,2.496312838088291,2.4920314695117343,2.342283966866703,2.6537919545459996,0.4009994421105466,0.40127904233219164,0.37681929420668575,0.42693371866668955,0.11306384358037883,0.1130670432270596,0.10425213949410106,0.12222856268697194,0.11244349452055045,0.11245229581300509,0.10370482303308864,0.12152908043389808,0.11162776093940065,0.11162859794616214,0.10298474012112371,0.12058533281809773
67,2.466857829221051,2.4646689854649013,2.3120227013881633,2.6316852409502878,0.4058118598403739,0.40573399750738015,0.37998465227700984,0.4325217057565174,0.11432413018299883,0.11444097114618822,0.10537233344924717,0.12383060560997382,0.1136888147278411,0.11380488782626377,0.10481661050692838,0.12310483453664181,0.11285354150092347,0.11295916278229007,0.10408583445491687,0.12215104043771474
68,2.437769507737407,2.4362924924619094,2.2785508119265376,2.6053071722732577,0.410685254843238,0.4104597469859691,0.3838318994436242,0.43887544461795225,0.11560015465848118,0.1156884573330253,0.10641303526991652,0.12537440278744866,0.11494949187599816,0.11504433983204047,0.10584379698131872,0.12462648288113132,0.11409418697153406,0.11417910447244334,0.1051027738734499,0.12364401430660026
69,2.4090431013869935,2.4072339386715287,2.2485492867239865,2.575757032530604,0.41562043533595994,0.41541454859791616,0.38823540682515384,0.4447311899746932,0.11689212596405617,0.11682505775200754,0.10725936686913942,0.1271043184948845,0.11622572492399896,0.11616463029026332,0.10668901212483844,0.1263443671271531,0.11534988359991391,0.11529844318933413,0.10593956890960156,0.12534632250146088
70,2.380673902393939,2.3788737388354253,2.219142604229334,2.5529201569779483,0.4206182206616653,0.4203669929391422,0.3917082986086154,0.4506245017782553,0.11820025563406955,0.11813833657559598,0.10811222983188853,0.1287748087355594,0.11751771515329015,0.11744767869834702,0.10754287783676109,0.1279932178224024,0.11662081964110914,0.1165585880795355,0.10679386732195373,0.1269669736900054
71,2.352657266557545,2.3506760373609934,2.184955468953994,2.52884159226037,0.4256794414479906,0.42540953513712265,0.3954379758317958,0.457675233222076,0.11952475777992028,0.11943828792870251,0.1092413464194325,0.1304379153996436,0.11882566616320037,0.11872761243392783,0.10865903800356899,0.1296225253863834,0.11790718534660642,0.11783404244459414,0.10789311165459035,0.12855231751210533
72,2.3249886123658667,2.3232717303037482,2.151273498164336,2.509724154470924,0.43080493976760303,0.43042748451041146,0.3984501785781328,0.46484094970076484,0.12086584908604259,0.12088799697945143,0.11023117772504286,0.13219817507168918,0.12014978386255631,0.1201788379970195,0.10961579750320015,0.1313594858801317,0.11920917295082235,0.1192447396865507,0.10881732306338551,0.13027444708234526
73,2.2976634201219923,2.295172656805386,2.1181996848899685,2.4846911692739617,0.435995569301069,0.4356970692766351,0.40246450595744887,0.47209904845138484,0.12222374880156449,0.12217966715970086,0.11127029499295168,0.13409123640944198,0.12149027645716173,0.12144381077546758,0.11065978176971351,0.1332255604662723,0.12052697665369919,0.12047721368243838,0.10985693680059677,0.13208989540079433
74,2.2706772310828436,2.267313996004527,2.084189716378738,2.464907458218198,0.44125219550210404,0.44105051775162807,0.4056947446132019,0.47980277338244526,0.12359867872726059,0.12352503784175609,0.11234663848843997,0.13595673854213736,0.1228473544327859,0.12276744017387481,0.1117058561475252,0.13505760285199261,0.12186079259908938,0.12177916390912716,0.11085205287085262,0.13387395839623276
75,2.2440256466103117,2.240866573201185,2.050805160228897,2.4452333328230944,0.4465756957652434,0.4462559326280101,0.40895895293673906,0.48761336301574987,0.12499086319740431,0.12485500954869021,0.11343765600654263,0.13775126741893068,0.12422123053329699,0.12409032076454807,0.11280119735215341,0.13682319895514497,0.12321081884860167,0.12308299461369349,0.11196448097035874,0.1356062183298611
