Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.6634031100889666,4.1367480804951824e-4,0.014013603283641592,0.6359471198157023,0.6538316765232682,0.6630725187990657,0.6726567251814782,0.6905582508954541,1147.576085497648,0.9996293105134226
C1,sigma,0.09116093626118191,2.147538333345133e-4,0.008027019002522506,0.07694569446016496,0.08547582342486991,0.0906947656548551,0.0962106415166251,0.10830968383163554,1397.0975556420447,1.0055658358631978
C1,lp__,64.49985697579037,0.04357513227674168,1.2406991745017644,61.30171898954682,63.888792268001694,64.83715740449819,65.41541451531883,65.93667220577433,810.6913856946095,1.0016160930924054
C2,b0,-0.0059614211553716155,8.856123388773226e-4,0.0337605382252191,-0.07685899665416121,-0.027152037041215535,-0.005499889357814184,0.015253995495565399,0.05816595470059596,1453.220132812236,0.9995835230473966
C2,sigma,0.1699065644597503,6.14381063150154e-4,0.024819888285857798,0.1295649707694333,0.15268245543661818,0.16742300841470556,0.1847763160801365,0.22385745547294003,1632.0144607297289,0.9991937778702596
C2,lp__,7.756917219348637,0.03706203949667281,1.187990040306933,4.736165104349828,7.138418273082422,8.052510528432121,8.647631750700832,9.175851766697848,1027.4648426115768,1.0007332545315615
PZ,b0,-1.7574124545822574,0.008943960546430723,0.37516263992951654,-2.525896808661832,-1.9966497392468918,-1.7313108813891533,-1.5035551499935393,-1.053496900534233,1759.4600767612185,0.9995604655155164
PZ,bd15,-0.8555858242984757,0.02226940740227119,0.8223506447269622,-2.4237304584900112,-1.415896570502174,-0.8708920467244099,-0.27972439999300447,0.6855567640577624,1363.6306481608888,1.0009397531093565
PZ,bd30,-0.879050034633543,0.02212640721687896,0.8138450232818822,-2.487703226743532,-1.400753021568086,-0.8813783105624126,-0.33174321646581506,0.6792198534193438,1352.8873073920108,1.0012629937780202
PZ,lp__,-32.1722684804492,0.051157133490669394,1.4994109941352218,-35.80647241945438,-32.87198803369651,-31.86014861824421,-31.099626836629312,-30.328387471562916,859.0708421590952,1.005823441212687
PC1,b0,2.350881706248876,0.012852832288045183,0.4956077662161379,1.4734232152451177,2.0030129063623616,2.327246736248023,2.682545809780245,3.3443146766342893,1486.8889197713447,1.0003420387029407
PC1,bd15,-1.0340009114548434,0.021486122788204328,0.761452490949082,-2.527785077896273,-1.570196640069016,-1.0406413118251385,-0.5012530881471849,0.42996924789683394,1255.941806027463,1.0011322060253098
PC1,bd30,-1.0007920157331287,0.02420945831985783,0.7794337649940996,-2.520524254508297,-1.5056458512784257,-0.9963028045295885,-0.4864980442319661,0.5648040581949597,1036.545298814518,0.9997421919793573
PC1,lp__,-49.94292327142975,0.05122841587790525,1.4094972990897816,-53.398414509278744,-50.61951269176578,-49.58424733425903,-48.92204320108091,-48.17311356836607,757.0187615817359,1.0013533309448825
