Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,4.449739295490392,0.09394796595558848,1.8706086797736006,1.6815211806046444,3.0217430185736007,4.181757848674849,5.530752457291305,8.827568898629147,396.4524690135917,1.0091371211571176
ba1,0.0034641644519297467,3.17672202336229e-4,0.006190567466835632,-0.007830544888518842,-0.0010876249445170446,0.0032031512167569835,0.007842320365338653,0.015136480878206513,379.75412003937043,1.008077436585068
lp__,-116.68131036966638,0.03770304113443353,0.9274230617844185,-119.31331521721656,-117.04164041385953,-116.41518055511298,-116.02598927072385,-115.75707692187903,605.06637440946,1.0064057052072501
