Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7449726188822382,6.936920782486235e-5,0.002401634047746732,0.7401388135881739,0.7433837264281118,0.7450151274952774,0.7465914906129,0.7494410091640457,1198.6163396858085,1.000871726218996
C1,sigma,0.0695333130458047,4.1452630878860914e-5,0.00142743588705434,0.06682956233740527,0.06855634580994616,0.06949696180892034,0.07047411760552066,0.07230007269049044,1185.7933866427525,1.0002349907957846
C1,lp__,1538.9539837609286,0.03794480890281967,1.1853914910468217,1536.0443522509897,1538.3761559396185,1539.2326959469838,1539.8557795823574,1540.3327181874045,975.9304552795718,1.007773001570825
C2,b0,0.15704084973408766,2.4646913270532397e-4,0.010032589881477077,0.13710961590755122,0.15045641473174226,0.15735473460953492,0.1636147859682977,0.1772854533178091,1656.9181099933292,0.999865154255198
C2,sigma,0.1443495069635219,1.6587565456535215e-4,0.006618527164724945,0.13193576151357364,0.13980010832229794,0.14406931179944166,0.14869991759692855,0.15748823582919402,1592.0525990370015,1.00203942081827
C2,lp__,125.22258606183239,0.04025954333695615,1.2270363063032572,122.16588609786247,124.66684599030506,125.51593214931394,126.1274743288997,126.64665991743807,928.9174844143258,1.004942795539867
PZ,b0,-1.2489926628779855,0.003904537242422377,0.15360476515503013,-1.551199421739024,-1.3550833949797374,-1.2528169622614307,-1.1396267834587963,-0.9637177245698169,1547.641041520397,0.9994387271385569
PZ,bd15,-1.1987616786246866,0.013061471363348566,0.5188202272692284,-2.1725127287812898,-1.5576299131426132,-1.1866407184914434,-0.8484133622383997,-0.1895787447731675,1577.7914344601165,1.0009902347922777
PZ,bd30,-1.2016346186926332,0.009011004533719147,0.3614241351422147,-1.955882281776132,-1.4383261475566285,-1.1894404685534123,-0.9555821081904399,-0.5250989385684732,1608.7474982067306,0.9998874362168242
PZ,lp__,-178.84648639604973,0.04695081241996581,1.4260662382060896,-182.44681892488953,-179.57046206179984,-178.54149477524012,-177.82175993498726,-177.00909666309192,922.556925262367,1.0043106749825448
PC1,b0,2.45561323830826,0.0038500943205403023,0.13728479693462822,2.1916599685970555,2.35840839344468,2.451403362584091,2.549314397235297,2.7277724311440967,1271.4583935451062,1.0023892127206318
PC1,bd15,-0.9629736198400007,0.005284832849742536,0.18358759386705117,-1.342215796286767,-1.0837123538614943,-0.9589228402670951,-0.8347744312833677,-0.6243340363726244,1206.769007853343,1.0007138070359558
PC1,bd30,-0.6246821874709806,0.006506277686953933,0.2055075003748704,-1.0197283158295674,-0.7593038174387657,-0.6253381784055345,-0.4876085183477801,-0.2329026327247384,997.6774675458973,1.0021626888066772
PC1,lp__,-618.2600514656386,0.04635676463168594,1.388419234311659,-621.9421460192876,-618.9301711816746,-617.9563129596941,-617.22819760673,-616.5275052618498,897.0466063424134,1.0031301750898716
