Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7335116033854482,1.507887170237042e-4,0.005615409982836489,0.7224833843758625,0.7297199370351987,0.7337123662472802,0.7371783036098942,0.7447019884217654,1386.8364490995232,1.0017349555492734
C1,sigma,0.08202061218650145,8.037708026635722e-5,0.0031952809271789343,0.0759847966064267,0.07982351626383093,0.08186994014629884,0.08416819989903122,0.08839163448576963,1580.3513136099089,0.9987776540467799
C1,lp__,354.84747754170303,0.03973955106711283,1.2619764333163275,351.5572747739175,354.28357326672165,355.1830178977875,355.73465322591926,356.26452897899304,1008.455122436009,0.9999084772142591
C2,b0,0.12623843396949874,5.810109211589184e-4,0.024489064558236677,0.07878854493906541,0.10992893139286344,0.12624289544782946,0.14269818652674127,0.1755808610392586,1776.5433142573058,0.9987457256804543
C2,sigma,0.20431792484798103,4.0001882126738914e-4,0.017285790051859613,0.17367661729310474,0.19190517323034717,0.2029144891783109,0.2155325314625437,0.24220080846726824,1867.315130409972,0.9987546807971033
C2,lp__,10.635110383851277,0.037582558192687764,1.2089748751433316,7.457980815804164,10.109857859863007,10.923172874191847,11.536855692669006,12.023022150554805,1034.8129946996678,1.0001974133551714
PZ,b0,-1.6394952503289597,0.005153228214594235,0.20903660610365657,-2.0539971309122667,-1.7757517848007278,-1.6347568464890903,-1.496958134124024,-1.245152355115785,1645.4547335017314,0.9990187638222738
PZ,bd15,0.31325498091291304,0.01745237257501031,0.5825341032929017,-0.8141508920218543,-0.08250668429682016,0.299215538546523,0.6868440842186557,1.5015092159962014,1114.1245885227538,1.0006448754839186
PZ,bd30,-1.0382820232234926,0.017647904191868506,0.572335429252666,-2.228821404553428,-1.4166262245205705,-1.030770830275953,-0.6400321208817545,0.043624091177056484,1051.7559726725992,1.0018623891322636
PZ,lp__,-159.9766638614368,0.04750218804964869,1.3994289759485479,-163.44300155954062,-160.68901060067748,-159.63586660621192,-158.92496118764146,-158.2487361816597,867.9096052233064,1.0030971954262338
PC1,b0,2.1712550060140607,0.007548608223119464,0.2746972992479592,1.6714048988891188,1.9885001066161996,2.1583843267702925,2.343352057381508,2.7486812094590056,1324.2653249435498,0.9995249464648496
PC1,bd15,-0.6593913423695786,0.016455907913151768,0.5147107623256563,-1.6859875447839718,-0.9997911622021823,-0.6529823969792425,-0.29363270143207487,0.339636575371618,978.3242116931223,1.0004882161657167
PC1,bd30,-0.23377828927576896,0.01803732764028162,0.5508636248734571,-1.2975499675482758,-0.6360622598489063,-0.22339279908714127,0.12605389111884024,0.8404907824705584,932.7039219432651,1.0014642291092481
PC1,lp__,-184.93636787496925,0.0509009114520796,1.45134222003625,-188.37436533490933,-185.59638524121556,-184.61165519847088,-183.86490266892906,-183.19976450539906,812.9962461390909,1.0031191357510005
