Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7335809576685383,1.743231957859345e-4,0.005556945307846543,0.7226543639457244,0.7297797844818857,0.733384041357511,0.7370501602464911,0.7449524995403238,1016.159511911916,0.9993749187391993
C1,sigma,0.08224253862087534,8.423835536522529e-5,0.0032187886152660124,0.07628646533767594,0.08007265566805488,0.0821287691709573,0.08425923582898795,0.08885713623932942,1460.0413464259755,1.001161295727586
C1,lp__,354.8429753481641,0.04768314442669988,1.3288830036640684,351.2523822214466,354.31910048901136,355.1851607610961,355.80468865994646,356.29454307171534,776.6828578543733,1.0003868473000286
C2,b0,0.1249615061269706,5.664514096146168e-4,0.024605543689031614,0.07671261960883852,0.10825974185165264,0.12503069853858065,0.1409950403022697,0.1742088216674983,1886.8640398966988,1.0025962674735114
C2,sigma,0.20485667004752361,4.024815860636519e-4,0.01766414437579662,0.17417138905684443,0.19244534285702103,0.2039152524305345,0.21548947080067607,0.24305278367571984,1926.1636376426584,0.9987426666990387
C2,lp__,10.645040604923942,0.03828759974139975,1.2168898797907481,7.500575011545352,10.05170073093938,10.988350152457631,11.549277376337823,12.024314551481387,1010.1509492854808,1.0040315832049984
PZ,b0,-1.6355812948997623,0.005689323549960393,0.2126250731899879,-2.082801835054302,-1.7668665847994796,-1.6332113280205292,-1.4935372182783087,-1.2457199436747481,1396.7146451023061,0.9985126652052103
PZ,bd15,0.28494517868258284,0.01800430103368275,0.559979619167327,-0.7926166858192193,-0.10526765132953383,0.26847380632516593,0.6806688274712208,1.4313609255473443,967.368430111994,1.0009013649468979
PZ,bd30,-1.0112201201172766,0.017893600624217153,0.5544074036954602,-2.1250718237214756,-1.3629376224362415,-1.0084800216471526,-0.645209477684962,0.08112224060471174,959.9808349159669,1.0011839483105804
PZ,lp__,-159.96480762817896,0.05057579090172878,1.3836107971498637,-163.53027945907792,-160.622203268611,-159.66961137041017,-158.9243530096824,-158.23170920429675,748.4150615069551,1.0057107542118626
PC1,b0,2.1621157214317077,0.007977233252230502,0.27746991941254423,1.651012914119665,1.972620070768736,2.1496116760153674,2.3448050334343775,2.736556034893504,1209.838036381258,1.0006900297534729
PC1,bd15,-0.6448865238146858,0.01622629979651533,0.5123970673220167,-1.6968254446421756,-0.9929262436167873,-0.6135562036706228,-0.30453488305322,0.3277379474066435,997.1816530043554,1.0057238245844564
PC1,bd30,-0.2449180485040778,0.017394777919486664,0.5551296523046749,-1.3009767448028837,-0.630472374452126,-0.25229898355196456,0.11422960390889879,0.8947189036302892,1018.4766456172144,1.0064367704305783
PC1,lp__,-184.984381460392,0.0503274440258269,1.4171730664949365,-188.56032695718483,-185.67554169213693,-184.61978940245695,-183.97249565437008,-183.18924336768043,792.9321571059211,1.0057688486525838
