Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,3.2665439793647852,0.08032611131555001,1.4015616399610136,1.1032999797130623,2.233716145917941,3.0658752740357733,4.0747144564480156,6.698839445181117,304.44645371769644,1.0061331865617014
ba1,0.006003372862750968,3.989273741833465e-4,0.006984080931872525,-0.006613139218427786,0.0011421584329092413,0.005689313690598137,0.010515883434808476,0.021730633420975972,306.5002618834198,1.0081698437261923
lp__,-280.9525482212846,0.05221689214698758,1.0234188576142735,-283.5763590247099,-281.3644002745164,-280.63434074661575,-280.2223875584043,-279.95479479861586,384.1358059901596,1.012993662242494
