Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.6126374859976687,6.151975262563277e-4,0.020484372884322956,0.5737180633072251,0.5984375728302989,0.6126264522553295,0.6263071526872203,0.6534320173667205,1108.7054560834645,0.9996824693281406
C1,sigma,0.1034053645819111,3.1775998464564446e-4,0.011018894045763547,0.0848409478216133,0.09560494629308092,0.10212892123170972,0.11016474994452738,0.1281551334020558,1202.4792818750711,1.0010094304188428
C1,lp__,41.97034177550944,0.04709744457456153,1.2490394942207697,38.67515269394658,41.41151954081784,42.2826004088853,42.88370478960114,43.38661522743421,703.3275901681411,1.00752940260558
C2,b0,-0.09786047775053658,0.0015380404481416606,0.05129482054588522,-0.1987305384052726,-0.13066844529673174,-0.0979858059829462,-0.06482075050305197,0.004490155449307575,1112.2733092206727,1.0019099623549852
C2,sigma,0.18925736109121882,0.0013091810443647748,0.045293793697250465,0.1252433739485656,0.15760249579025687,0.18080503648667737,0.20985541737310492,0.302294919499735,1196.9554271852621,1.0010216417868478
C2,lp__,2.0382115912589485,0.04616067142093996,1.290075538462172,-1.3564183771420075,1.452758044973501,2.4230011588622977,2.9850888275105403,3.500165414500192,781.0629668527388,1.0063964499197184
PZ,b0,-7.179406985849895,0.07132733603352913,2.452344681743274,-13.175986675664248,-8.514981361016874,-6.814692223885796,-5.3959304145126845,-3.5933786720404526,1182.0912807422778,1.0013771186266418
PZ,bd15,-0.020433692470213125,0.02533356003055733,1.0208568900059707,-2.037919773987027,-0.7238755288531196,-0.018563803653700188,0.7046339524183942,1.9770167669489949,1623.8177367858598,1.0013532798141256
PZ,bd30,-0.13793895255532637,0.023625161210387133,1.0106861548533488,-2.102703972210275,-0.8140608534129334,-0.16124709790906638,0.5507991571637516,1.7995370678689822,1830.1347677012109,1.0025523480948653
PZ,lp__,-2.9638728981388947,0.0489717767462587,1.4128977947454069,-6.533107010180283,-3.678359328401947,-2.6442312083897104,-1.92014939857232,-1.1492292484780304,832.3955938074213,1.0022943036452363
PC1,b0,2.0343703179228276,0.011502425270198808,0.44890433909869804,1.201527324701182,1.7186473624643903,2.0080923238269457,2.3340653023480042,2.9014505420836487,1523.101219409603,0.9995814715681728
PC1,bd15,-0.9773540233825871,0.015409674775237373,0.6534302513766306,-2.2491015866056085,-1.4129672200133492,-0.9884666379479906,-0.5406808515708564,0.26212215200866934,1798.090422470895,1.0017319026399862
PC1,bd30,-1.0587390854612801,0.016742126390077827,0.5959642743827581,-2.2301116461138033,-1.4690526021170052,-1.0544924828164888,-0.6593860008031871,0.12981624686452345,1267.1243021066757,1.0016999950454006
PC1,lp__,-31.77262419131925,0.04643972327197006,1.4157138264344311,-35.31698237979214,-32.49211511456092,-31.471370770442498,-30.726637816638842,-29.969930863172763,929.3337315791084,1.0011868896023504
