Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,bg[1],0.0019228933976225486,2.7194706220719586e-4,0.0139457808614929,-0.025323118963387313,-0.0076093061236345,0.002311759356284137,0.011728168948402288,0.028163362812053217,2629.764933722791,0.9986588210478007
C1,bg[2],-0.014304028177421844,7.900434221447826e-4,0.04510426375841408,-0.10233527087515149,-0.04552978307735973,-0.014734547956188063,0.01675436918345188,0.0708310841516565,3259.3670688723896,1.0006544263184232
C1,bg[3],-0.1913017272685244,7.32412625510876e-4,0.041180539292944345,-0.2713098710181912,-0.21970414655515744,-0.19136221115422458,-0.16323976356511385,-0.11049052572254033,3161.3487988149127,0.9994299186173315
C1,bg[4],0.023566989750231273,3.121053178762508e-4,0.01676777824912615,-0.008104040767306543,0.012115234611863066,0.023850952513751383,0.034776509411516804,0.05610594029085874,2886.348098994531,0.9991340918292284
C1,bg[5],0.08665804509750408,5.788662208051519e-4,0.03475933054139136,0.01789031400068945,0.0639946700307408,0.08665271256646737,0.10979667131654561,0.15276535965409505,3605.6734491685147,0.999518331874957
C1,bg[6],9.886385456446e-4,5.713317094010334e-4,0.024490923706161686,-0.048803532115446635,-0.015758766992247875,0.0015361492760892592,0.017362619378753955,0.04772596580037711,1837.5267661327641,0.9987404858308486
C1,bg[7],0.12642873726038475,5.527106854269329e-4,0.028820665575029072,0.07157766353889704,0.10663563837072516,0.1263289915269627,0.14602399044206416,0.18172406229352417,2719.01930161802,0.9986705589384658
C1,bg[8],0.05274752350794699,7.243251615774968e-4,0.03913256874896356,-0.024088353993926205,0.027009478768845,0.05242548872831755,0.07912505326490138,0.13034670722038788,2918.835165196511,1.0001004653190904
C1,bg[9],0.04400672474244571,1.41486700973007e-4,0.00743696959845973,0.02998493745092993,0.039006414082976136,0.04396639970158461,0.04895155839969867,0.05923197676775822,2762.8720415063844,0.998197602039442
C2,bg[1],-0.047115789084243694,0.0010674232978726337,0.06416279352455792,-0.17297969942500135,-0.09119160867944497,-0.04615877888666791,-0.002708803883952001,0.07709516553408592,3613.2097449194507,0.9993302028173882
C2,bg[2],0.05698871327924922,0.0014374119054906855,0.09353642288658325,-0.12130866059130256,-0.007135301898718065,0.05705892755564123,0.12052897052351927,0.24513885951450679,4234.4697926552335,0.9986674401906457
C2,bg[3],-0.068520321123245,0.0015329030607625664,0.0963496435139961,-0.26800438961421824,-0.1310159862377326,-0.069601380809318,-0.007182086262158216,0.12205831504490593,3950.6707914216668,0.9988536531170152
C2,bg[4],-0.12184925625080638,0.0011550552421308372,0.07966227244044287,-0.27540669747928087,-0.17492487772076548,-0.12358331580501776,-0.06459130254353936,0.031149700457250837,4756.635478967761,0.9991388794657312
C2,bg[5],-0.055327375456345675,0.0014390279631214993,0.09236246882043923,-0.23405782151788848,-0.11965044797524313,-0.05425028775559344,0.0051812482748010485,0.12615603117686452,4119.576760291922,0.9988107875755496
C2,bg[6],-0.1007831246158421,0.0014721038223936586,0.0915238476948955,-0.2722293173412679,-0.16349396553001289,-0.10086708503653839,-0.03851829462777881,0.07599721884037045,3865.3752248442697,0.9991205803866098
C2,bg[7],0.04510953082824329,0.001160356449092367,0.09222501795884556,-0.13161716307709645,-0.01790780416152775,0.044289244308962236,0.10909335582342175,0.22261932999170628,6317.054972609571,0.9983571912820995
C2,bg[8],-9.561757803754428e-4,0.00153251225083322,0.09872723371842806,-0.19182740253409775,-0.06558594727299519,-0.0027164514480004856,0.06493090207258034,0.19430404260603812,4150.171341691614,0.9985502522643603
C2,bg[9],0.17812827288707914,7.724256840285636e-4,0.048912232372385164,0.08111875081348999,0.14630305029404767,0.17850853206191325,0.21006256739666213,0.2709812448694098,4009.7893406267544,0.998685793234366
PZ,bg[1],-0.026043578443071737,0.001861410828541238,0.09698877611440682,-0.21744670645862757,-0.09107006319919893,-0.02818434423172954,0.03824468043933202,0.16619253229912453,2714.9290595702987,1.0017538056419122
PZ,bg[2],9.146041123876691e-4,0.001878600572447751,0.09996070911942184,-0.20010539363706598,-0.06220625989847246,0.002130953499758056,0.06435895971576766,0.19674869960050712,2831.3252106586733,1.0003765993782452
