Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,8.662075515759572,0.11196876876500762,2.209002800026943,5.161659659767478,7.058980985986365,8.304680663009249,9.974686135054997,13.715335124989755,389.22320769215173,1.0055852213752132
ba1,-0.01298755203976681,2.1162411292741014e-4,0.004192620729425609,-0.021324012519389233,-0.015893260702503697,-0.012809264897642319,-0.010143544203437325,-0.004968293067288865,392.5010773904069,1.0049091250345596
lp__,-266.8151345127814,0.03765494523484124,0.9268271292573689,-269.3231872220796,-267.19305254099635,-266.5336198892545,-266.13938401488645,-265.87505747109265,605.8337096355962,1.0032713528149146
