Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.7161392198567,1.7348248652438995e-4,0.0060523545058226965,0.7046832717094071,0.7120350631880299,0.7159257269844261,0.7200836962343743,0.728121549157046,1217.131324474089,1.0029387923812754
C1,sigma,0.09020069847869244,9.137420397928588e-5,0.0033162295790755483,0.08389920758059262,0.08792756417204818,0.09010778363885084,0.0923814603075199,0.09695642899672764,1317.1704052053253,0.9989676166990584
C1,lp__,380.8182551540104,0.04377395530166065,1.2953182785188242,377.491816458609,380.2558791116858,381.1450154656386,381.7694493328516,382.24616354960807,875.631563014536,1.0003906746359932
C2,b0,0.02422993727027678,6.921989957418637e-4,0.02643036514208448,-0.027460695970441096,0.005768636970550094,0.02505175425220434,0.04256371935539959,0.07343098921853428,1457.9559290567458,1.0003400781599006
C2,sigma,0.18745769534274084,5.573836183407971e-4,0.01817721398547296,0.15518794012990536,0.17524581481842275,0.18635032061611964,0.19870955850497532,0.22703215142756505,1063.5214134521766,1.0012374987903745
C2,lp__,13.313596511831532,0.040248217638822616,1.2917292404172749,9.97693284993051,12.691730113049637,13.670873607918889,14.253498729262596,14.77606767335779,1030.0295303365262,1.0015305899437583
PZ,b0,-1.6317481614774105,0.004596251404895699,0.1806395003088648,-1.9929472593213906,-1.7524343288756357,-1.6283890243205024,-1.5153734860860566,-1.274419474141555,1544.6066319364973,0.9997228708297426
PZ,bd15,-0.18942125497308848,0.008310032742938225,0.35539871073730334,-0.8740342419021783,-0.41563788489380105,-0.19068768547032985,0.043262248618412644,0.5381176399304229,1829.052730228033,0.9987454933306097
PZ,bd30,-0.47189788045411973,0.008667165715017074,0.30770785801418665,-1.0717914471599423,-0.6770153963463605,-0.46852357441912684,-0.26138141080868127,0.1159376247041135,1260.4423117596018,1.0013178965962315
PZ,lp__,-192.93067463687342,0.05130781257571472,1.3724471839675658,-196.31363042026936,-193.61315050896417,-192.6064281575513,-191.92859830153833,-191.26029615890164,715.524125653907,1.001710049560412
PC1,b0,2.6802611214275602,0.0076253641295689146,0.28277509653354055,2.154840512617148,2.488888399381045,2.6729540856769285,2.874854791056979,3.2495684646714813,1375.1850563647226,0.9991408858128992
PC1,bd15,-1.0247901149228393,0.009188211502351032,0.3353245395265951,-1.6774264539555492,-1.248769203219295,-1.0170270986219798,-0.8035310497853524,-0.38302202629144827,1331.8910682959083,1.0001525148276191
PC1,bd30,-0.5332470113931429,0.010534392018585552,0.3727826589138144,-1.2144601267446922,-0.8030216788113064,-0.5399667620982886,-0.2882075709184594,0.2291202757086256,1252.2540694530394,0.9988772869653579
PC1,lp__,-164.8159270705715,0.04524428680554662,1.3708056733630292,-168.08366194575288,-165.5367969327484,-164.51300928434358,-163.81795013892278,-163.0454818827908,917.9611321007534,1.0015526720716015
