Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,4.384333707270257,0.10026117110370165,1.9072593118443668,1.507443275946919,3.0580724284893073,4.068225431254595,5.424680507502011,8.783827921383198,361.87113425557266,1.0081165371120966
ba1,0.0037011118138218094,3.23579938811839e-4,0.006304938090848014,-0.008123151450940032,-6.882845738939899e-4,0.003640907181985775,0.00758263560142648,0.016951840439099444,379.6631755907364,1.0064775411666982
lp__,-116.72384853583712,0.04798071505890169,1.0545568292415983,-119.63936548185171,-117.1064131982665,-116.35643718358179,-115.98258017616126,-115.75799538315958,483.0660820024051,1.0133339449315404
